date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,449000.0,269938.0,39281.0,41822.0,9666376.0,10.89
2025-06-17,436500.0,433501.0,-43096.0,-44821.0,9565632.0,10.78
2025-06-18,428500.0,309314.0,-3901.0,-58752.0,9494170.0,10.69
2025-06-19,430500.0,145045.0,-2281.0,11350.0,9506041.0,10.71
2025-06-20,443000.0,336843.0,6100.0,84510.0,9605559.0,10.82
2025-06-23,433500.0,189400.0,-7710.0,5265.0,9531848.0,10.74
2025-06-24,463500.0,527930.0,-7436.0,173399.0,9725380.0,10.96
2025-06-25,437000.0,318755.0,-29665.0,-15789.0,9700016.0,10.93
2025-06-26,423500.0,337255.0,-26764.0,-42793.0,9697773.0,10.92
2025-06-27,422000.0,183253.0,-2026.0,-10914.0,9684813.0,10.91
2025-06-30,428500.0,164132.0,5602.0,23926.0,9709450.0,10.94
2025-07-01,420500.0,194512.0,-6077.0,-23268.0,9681997.0,10.91
2025-07-02,407500.0,215256.0,6031.0,16460.0,9706213.0,10.93
2025-07-03,394000.0,321007.0,-28435.0,-32833.0,9671580.0,10.89
2025-07-04,372000.0,345743.0,-77545.0,85516.0,9760888.0,11.0
2025-07-07,377500.0,217468.0,-24251.0,9973.0,9772043.0,11.01
2025-07-08,389500.0,210715.0,8133.0,-26928.0,9738224.0,10.97
2025-07-09,395000.0,182413.0,12877.0,-21712.0,9743571.0,10.98
2025-07-10,400500.0,182921.0,-14701.0,29354.0,9771448.0,11.01
2025-07-11,388000.0,191657.0,-2027.0,-16322.0,9753407.0,10.99
2025-07-14,387000.0,119751.0,-16984.0,7422.0,9760183.0,10.99
2025-07-15,394500.0,113279.0,-11996.0,16891.0,9758077.0,10.99
2025-07-16,401500.0,173759.0,-1600.0,16853.0,9771837.0,11.01
2025-07-17,400500.0,143594.0,6778.0,-17310.0,9752259.0,10.99
2025-07-18,405500.0,116930.0,26841.0,9372.0,9764224.0,11.0
2025-07-21,425000.0,227064.0,87059.0,-6768.0,9764788.0,11.0
2025-07-22,416500.0,152593.0,930.0,-4787.0,9756971.0,10.99
2025-07-23,413000.0,160242.0,22301.0,-13954.0,9740121.0,10.97
2025-07-24,420000.0,130013.0,2025.0,8173.0,9740113.0,10.97
2025-07-25,444500.0,384408.0,55885.0,101934.0,9861870.0,11.11
2025-07-28,464500.0,502109.0,-78542.0,102103.0,9958180.0,11.22
2025-07-29,473500.0,249727.0,6459.0,15819.0,9945545.0,11.2
2025-07-30,471000.0,201646.0,2098.0,16538.0,9912276.0,11.17
2025-07-31,490500.0,687751.0,-6100.0,44260.0,9943300.0,11.2
2025-08-01,476500.0,440367.0,-12863.0,-71977.0,9862086.0,11.11
2025-08-04,463500.0,230145.0,2291.0,-20331.0,9841456.0,11.09
2025-08-05,464000.0,208970.0,-4950.0,-15178.0,9837759.0,11.08
2025-08-06,466500.0,247270.0,3157.0,-15199.0,9832293.0,11.08
2025-08-07,475000.0,259830.0,31210.0,-20472.0,9812930.0,11.05
2025-08-08,466500.0,177577.0,-9395.0,-21470.0,9790607.0,11.03
2025-08-11,464000.0,158961.0,-4986.0,28268.0,9821672.0,11.06
2025-08-12,455500.0,176029.0,19437.0,-7301.0,9752298.0,10.99
2025-08-13,467000.0,233536.0,13136.0,-6905.0,9746402.0,10.98
2025-08-14,477000.0,229525.0,-835.0,44471.0,9796265.0,11.04
2025-08-18,476000.0,215570.0,18782.0,-7214.0,9783033.0,11.02
2025-08-19,447500.0,220994.0,-11276.0,-71716.0,9707472.0,10.94
2025-08-20,450500.0,175847.0,23750.0,-13132.0,9718632.0,10.95
2025-08-21,472000.0,172308.0,35473.0,13841.0,9738711.0,10.97
2025-08-22,483000.0,239635.0,14994.0,30714.0,9770787.0,11.01
2025-08-25,486500.0,233566.0,-25252.0,45982.0,9819822.0,11.06
2025-08-26,468000.0,322203.0,-73500.0,-60717.0,9737087.0,10.97
2025-08-27,521000.0,831627.0,50849.0,182454.0,9964421.0,11.22
2025-08-28,503000.0,686026.0,69415.0,-197563.0,9727330.0,10.96
2025-08-29,520000.0,449361.0,-18914.0,63514.0,9746644.0,10.98
2025-09-01,510000.0,223878.0,-51460.0,-20335.0,9682208.0,10.91
2025-09-02,514000.0,159224.0,2530.0,-19359.0,9646790.0,10.87
2025-09-03,505000.0,141079.0,-35518.0,19133.0,9666818.0,10.89
2025-09-04,510000.0,135250.0,-20905.0,43379.0,9715750.0,10.94
2025-09-05,513000.0,163949.0,584.0,50029.0,9783954.0,11.02
2025-09-08,511000.0,130154.0,-12286.0,2501.0,9756927.0,10.99
2025-09-09,504000.0,163868.0,-40501.0,27919.0,9775847.0,11.01
2025-09-10,504000.0,202893.0,-48412.0,14008.0,9786740.0,11.02
2025-09-11,517000.0,187621.0,44643.0,-25277.0,9762232.0,11.0
2025-09-12,510000.0,260502.0,-42435.0,-9386.0,9758145.0,10.99
2025-09-15,498500.0,143131.0,-49853.0,-4690.0,9742352.0,10.97
2025-09-16,503000.0,112061.0,-43.0,22755.0,9771293.0,11.01
2025-09-17,506000.0,128724.0,-20653.0,-13790.0,9740559.0,10.97
2025-09-18,499500.0,236988.0,-19242.0,-557.0,9740499.0,10.97
2025-09-19,493000.0,183243.0,-19529.0,-18115.0,9719144.0,10.95
2025-09-22,497500.0,128819.0,-25551.0,56994.0,9792091.0,11.03
2025-09-23,494500.0,117984.0,7240.0,-8995.0,9779512.0,11.02
2025-09-24,501000.0,124334.0,29278.0,-3644.0,9779263.0,11.02
2025-09-25,505000.0,311348.0,18527.0,99040.0,9882160.0,11.13
2025-09-26,491500.0,194966.0,-24647.0,-33690.0,9847841.0,11.09
2025-09-29,491500.0,85782.0,5486.0,3425.0,9856355.0,11.1
2025-09-30,515000.0,245234.0,57590.0,58270.0,9938618.0,11.2
2025-10-01,528000.0,185505.0,24478.0,54373.0,9994302.0,11.26
2025-10-02,528000.0,196437.0,18395.0,-20058.0,9989673.0,11.25
2025-10-10,515000.0,213684.0,-61912.0,18041.0,9997341.0,11.26
2025-10-13,517000.0,161676.0,-29626.0,10754.0,10018624.0,11.29
2025-10-14,496000.0,232559.0,-21987.0,-25783.0,9953940.0,11.21
2025-10-15,507000.0,143062.0,21086.0,-2779.0,9971052.0,11.23
2025-10-16,508000.0,121866.0,-4907.0,-13930.0,9950142.0,11.21
2025-10-17,509000.0,133233.0,-17471.0,18176.0,9971574.0,11.23
2025-10-20,512000.0,144443.0,-14787.0,21973.0,10010250.0,11.28
2025-10-21,563000.0,498022.0,4979.0,165370.0,10239794.0,11.53
2025-10-22,581000.0,261812.0,45163.0,-49053.0,10194196.0,11.48
2025-10-23,577000.0,205158.0,-20895.0,13546.0,10214315.0,11.51
2025-10-24,594000.0,243512.0,-7575.0,14457.0,10222094.0,11.51
2025-10-27,624000.0,340372.0,-46009.0,22039.0,10224828.0,11.52
2025-10-28,594000.0,218909.0,6183.0,-69305.0,10142794.0,11.43
2025-10-29,595000.0,225324.0,5163.0,-26604.0,10133988.0,11.42
2025-10-30,594000.0,244149.0,-38856.0,-11616.0,10123467.0,11.4
2025-10-31,600000.0,130969.0,27166.0,4031.0,10125258.0,11.41
2025-11-03,607000.0,320850.0,-32118.0,-1518.0,10126229.0,11.41
2025-11-04,567000.0,340933.0,-102895.0,-66233.0,10080123.0,11.35
2025-11-05,528000.0,329126.0,33580.0,-74986.0,9992076.0,11.26
2025-11-06,525000.0,161433.0,-18854.0,-9050.0,9968952.0,11.23
2025-11-07,521000.0,267709.0,-22474.0,-15063.0,9929355.0,11.19
2025-11-10,538000.0,182710.0,8554.0,-37412.0,9883089.0,11.13
2025-11-11,534000.0,262860.0,-55017.0,47415.0,9910915.0,11.16
2025-11-12,536000.0,231897.0,-19758.0,-1046.0,9927205.0,11.18
