날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,301477,0.0,0.49,0,0.68,1000
2023-06-08,301477,0.0,0.5,0,0.67,1000
2023-06-09,301477,0.0,0.48,0,0.69,1000
2023-06-12,301477,0.0,0.48,0,0.69,1000
2023-06-13,301477,0.0,0.48,0,0.69,1000
2023-06-14,301477,0.0,0.5,0,0.66,1000
2023-06-15,301477,0.0,0.48,0,0.7,1000
2023-06-16,301477,0.0,0.49,0,0.68,1000
2023-06-19,301477,0.0,0.5,0,0.66,1000
2023-06-20,301477,0.0,0.52,0,0.64,1000
2023-06-21,301477,0.0,0.5,0,0.66,1000
2023-06-22,301477,0.0,0.5,0,0.66,1000
2023-06-23,301477,0.0,0.48,0,0.69,1000
2023-06-26,301477,0.0,0.48,0,0.69,1000
2023-06-27,301477,0.0,0.48,0,0.69,1000
2023-06-28,301477,0.0,0.46,0,0.72,1000
2023-06-29,301477,0.0,0.46,0,0.73,1000
2023-06-30,301477,0.0,0.46,0,0.72,1000
2023-07-03,301477,0.0,0.47,0,0.71,1000
2023-07-04,301477,0.0,0.46,0,0.72,1000
2023-07-05,301477,0.0,0.46,0,0.72,1000
2023-07-06,301477,0.0,0.45,0,0.74,1000
2023-07-07,301477,0.0,0.44,0,0.75,1000
2023-07-10,301477,0.0,0.44,0,0.75,1000
2023-07-11,301477,0.0,0.44,0,0.75,1000
2023-07-12,301477,0.0,0.44,0,0.75,1000
2023-07-13,301477,0.0,0.44,0,0.75,1000
2023-07-14,301477,0.0,0.45,0,0.74,1000
2023-07-17,301477,0.0,0.44,0,0.75,1000
2023-07-18,301477,0.0,0.45,0,0.74,1000
2023-07-19,301477,0.0,0.44,0,0.75,1000
2023-07-20,301477,0.0,0.45,0,0.74,1000
2023-07-21,301477,0.0,0.44,0,0.75,1000
2023-07-24,301477,0.0,0.44,0,0.76,1000
2023-07-25,301477,0.0,0.43,0,0.77,1000
2023-07-26,301477,0.0,0.41,0,0.81,1000
2023-07-27,301477,0.0,0.43,0,0.77,1000
2023-07-28,301477,0.0,0.42,0,0.78,1000
2023-07-31,301477,0.0,0.44,0,0.75,1000
2023-08-01,301477,0.0,0.46,0,0.73,1000
2023-08-02,301477,0.0,0.46,0,0.73,1000
2023-08-03,301477,0.0,0.46,0,0.73,1000
2023-08-04,301477,0.0,0.46,0,0.72,1000
2023-08-07,301477,0.0,0.46,0,0.72,1000
2023-08-08,301477,0.0,0.44,0,0.75,1000
2023-08-09,301477,0.0,0.44,0,0.76,1000
2023-08-10,301477,0.0,0.44,0,0.75,1000
2023-08-11,301477,0.0,0.44,0,0.75,1000
2023-08-14,301477,0.0,0.42,0,0.79,1000
2023-08-16,301477,0.0,0.38,0,0.88,1000
2023-08-17,301477,0.0,0.37,0,0.89,1000
2023-08-18,301477,0.0,0.37,0,0.89,1000
2023-08-21,301477,0.0,0.39,0,0.86,1000
2023-08-22,301477,0.0,0.38,0,0.88,1000
2023-08-23,301477,0.0,0.38,0,0.88,1000
2023-08-24,301477,0.0,0.38,0,0.87,1000
2023-08-25,301477,0.0,0.38,0,0.87,1000
2023-08-28,301477,0.0,0.4,0,0.84,1000
2023-08-29,301477,0.0,0.42,0,0.8,1000
2023-08-30,301477,0.0,0.42,0,0.78,1000
2023-08-31,301477,0.0,0.43,0,0.78,1000
2023-09-01,301477,0.0,0.42,0,0.79,1000
2023-09-04,301477,0.0,0.45,0,0.73,1000
2023-09-05,301477,0.0,0.46,0,0.73,1000
2023-09-06,301477,0.0,0.46,0,0.71,1000
2023-09-07,301477,0.0,0.45,0,0.73,1000
2023-09-08,301477,0.0,0.47,0,0.71,1000
2023-09-11,301477,0.0,0.47,0,0.71,1000
2023-09-12,301477,0.0,0.46,0,0.71,1000
2023-09-13,301477,0.0,0.47,0,0.7,1000
2023-09-14,301477,0.0,0.48,0,0.69,1000
2023-09-15,301477,0.0,0.48,0,0.69,1000
2023-09-18,301477,0.0,0.48,0,0.69,1000
2023-09-19,301477,0.0,0.49,0,0.68,1000
2023-09-20,301477,0.0,0.48,0,0.69,1000
2023-09-21,301477,0.0,0.46,0,0.72,1000
2023-09-22,301477,0.0,0.45,0,0.73,1000
2023-09-25,301477,0.0,0.46,0,0.72,1000
2023-09-26,301477,0.0,0.45,0,0.73,1000
2023-09-27,301477,0.0,0.45,0,0.73,1000
2023-10-04,301477,0.0,0.44,0,0.76,1000
2023-10-05,301477,0.0,0.45,0,0.74,1000
2023-10-06,301477,0.0,0.43,0,0.76,1000
2023-10-10,301477,0.0,0.44,0,0.75,1000
2023-10-11,301477,0.0,0.44,0,0.75,1000
2023-10-12,301477,0.0,0.47,0,0.71,1000
2023-10-13,301477,0.0,0.45,0,0.74,1000
2023-10-16,301477,0.0,0.45,0,0.73,1000
2023-10-17,301477,0.0,0.45,0,0.74,1000
2023-10-18,301477,0.0,0.45,0,0.74,1000
2023-10-19,301477,0.0,0.45,0,0.74,1000
2023-10-20,301477,0.0,0.44,0,0.76,1000
2023-10-23,301477,0.0,0.44,0,0.75,1000
2023-10-24,301477,0.0,0.44,0,0.75,1000
2023-10-25,301477,0.0,0.48,0,0.69,1000
2023-10-26,301477,0.0,0.46,0,0.72,1000
2023-10-27,301477,0.0,0.47,0,0.7,1000
2023-10-30,301477,0.0,0.52,0,0.63,1000
2023-10-31,301477,0.0,0.53,0,0.63,1000
2023-11-01,301477,0.0,0.52,0,0.63,1000
2023-11-02,301477,0.0,0.51,0,0.65,1000
2023-11-03,301477,0.0,0.52,0,0.64,1000
2023-11-06,301477,0.0,0.52,0,0.64,1000
2023-11-07,301477,0.0,0.54,0,0.62,1000
2023-11-08,301477,0.0,0.53,0,0.63,1000
2023-11-09,301477,0.0,0.53,0,0.63,1000
2023-11-10,301477,0.0,0.5,0,0.66,1000
2023-11-13,301477,0.0,0.51,0,0.65,1000
2023-11-14,301477,0.0,0.5,0,0.66,1000
2023-11-15,301477,0.0,0.51,0,0.64,1000
2023-11-16,301477,0.0,0.51,0,0.65,1000
2023-11-17,301477,0.0,0.53,0,0.62,1000
2023-11-20,301477,0.0,0.53,0,0.63,1000
2023-11-21,301477,0.0,0.54,0,0.62,1000
2023-11-22,301477,0.0,0.54,0,0.62,1000
2023-11-23,301477,0.0,0.52,0,0.63,1000
2023-11-24,301477,0.0,0.54,0,0.61,1000
2023-11-27,301477,0.0,0.55,0,0.6,1000
2023-11-28,301477,0.0,0.55,0,0.61,1000
2023-11-29,301477,0.0,0.54,0,0.61,1000
2023-11-30,301477,0.0,0.55,0,0.61,1000
2023-12-01,301477,0.0,0.54,0,0.61,1000
2023-12-04,301477,0.0,0.54,0,0.61,1000
2023-12-05,301477,0.0,0.55,0,0.61,1000
2023-12-06,301477,0.0,0.54,0,0.62,1000
2023-12-07,301477,0.0,0.55,0,0.6,1000
2023-12-08,301477,0.0,0.54,0,0.61,1000
