날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,110600,110900,109300,110100,10467,-0.36199095022624433
2023-06-08,110200,110700,109500,110300,34334,0.18165304268846502
2023-06-09,110600,111000,109800,110500,34083,0.1813236627379873
2023-06-12,110500,111000,109900,110500,19792,0.0
2023-06-13,110700,111500,110400,111100,17383,0.5429864253393665
2023-06-14,111500,111600,110800,111300,19271,0.18001800180018002
2023-06-15,111200,111900,109000,109700,25662,-1.4375561545372868
2023-06-16,109400,110900,109200,109200,15705,-0.4557885141294439
2023-06-19,109100,111100,108800,109800,8229,0.5494505494505495
2023-06-20,109800,109900,106800,107800,24595,-1.8214936247723135
2023-06-21,107700,107700,105400,105800,15106,-1.855287569573284
2023-06-22,106000,106900,104400,106400,10253,0.5671077504725899
2023-06-23,106200,106200,104300,105100,14406,-1.2218045112781954
2023-06-26,105900,105900,104500,105700,7105,0.570884871550904
2023-06-27,105700,106200,104900,105300,10184,-0.3784295175023652
2023-06-28,105500,105500,104500,105100,9277,-0.1899335232668566
2023-06-29,105100,105700,101400,101500,19237,-3.425309229305423
2023-06-30,101400,101600,98900,101400,17842,-0.09852216748768472
2023-07-03,102000,102700,100300,100600,24325,-0.7889546351084813
2023-07-04,100600,101800,99400,99900,17607,-0.6958250497017893
2023-07-05,99900,100900,99600,100400,7670,0.5005005005005005
2023-07-06,100500,100500,99100,99500,11024,-0.8964143426294822
2023-07-07,99700,99700,97500,98100,22324,-1.407035175879397
2023-07-10,97200,98600,96800,97300,9022,-0.8154943934760449
2023-07-11,98300,99400,97000,99100,8778,1.8499486125385407
2023-07-12,99300,99500,98000,99000,7328,-0.10090817356205853
2023-07-13,99000,100400,99000,99200,10053,0.20202020202020202
2023-07-14,100100,101300,99100,100800,12168,1.6129032258064515
2023-07-17,100900,101400,98400,99000,16320,-1.7857142857142856
2023-07-18,99300,99300,97000,97800,15344,-1.2121212121212122
2023-07-19,97800,98000,96900,97200,16219,-0.6134969325153374
2023-07-20,97300,98700,96900,97700,11607,0.51440329218107
2023-07-21,97900,98700,97100,98600,6345,0.9211873080859775
2023-07-24,99300,99300,96500,97700,9597,-0.9127789046653144
2023-07-25,98200,98200,94700,95000,31605,-2.7635619242579326
2023-07-26,95500,95500,91000,93000,20170,-2.1052631578947367
2023-07-27,92200,95000,92200,95000,11367,2.1505376344086025
2023-07-28,95000,95400,94200,95000,7724,0.0
2023-07-31,95400,95900,94500,95000,9951,0.0
2023-08-01,94800,97700,94000,97400,6920,2.526315789473684
2023-08-02,97400,99200,96900,97200,5838,-0.20533880903490762
2023-08-03,98500,98800,97000,98000,4889,0.823045267489712
2023-08-04,98100,99200,97000,98000,3498,0.0
2023-08-07,98000,99400,97500,97700,6633,-0.30612244897959184
2023-08-08,98600,99400,97300,97900,6040,0.2047082906857728
2023-08-09,99000,100600,97400,98700,9204,0.8171603677221655
2023-08-10,98700,103100,98700,102900,16757,4.25531914893617
2023-08-11,103000,104800,103000,104800,9733,1.84645286686103
2023-08-14,104100,105200,102900,105200,11105,0.38167938931297707
2023-08-16,105200,105200,102700,104600,6983,-0.5703422053231939
2023-08-17,104600,105200,103000,105100,10723,0.47801147227533464
2023-08-18,105000,106900,103700,106900,16374,1.7126546146527115
2023-08-21,107100,108700,105700,106400,13300,-0.4677268475210477
2023-08-22,107000,111000,106000,110500,21204,3.8533834586466162
2023-08-23,110400,112100,109900,110700,15323,0.18099547511312217
2023-08-24,111600,113000,111500,112800,31763,1.8970189701897018
2023-08-25,111900,113700,111800,113000,20962,0.1773049645390071
2023-08-28,113500,114100,112100,113000,8193,0.0
2023-08-29,112000,113800,112000,112900,8651,-0.08849557522123894
2023-08-30,113000,113900,110300,111500,8757,-1.2400354295837024
2023-08-31,110400,111400,109000,111400,11608,-0.08968609865470852
2023-09-01,110300,112000,110000,110800,9905,-0.5385996409335727
2023-09-04,110300,113000,109300,113000,6324,1.9855595667870036
2023-09-05,112000,112700,111200,111800,5730,-1.0619469026548671
2023-09-06,111200,112300,110800,111100,4056,-0.6261180679785331
2023-09-07,110000,112100,110000,112000,6798,0.8100810081008101
2023-09-08,112800,113000,111200,112600,7447,0.5357142857142857
2023-09-11,112500,112500,110500,111100,5979,-1.3321492007104796
2023-09-12,111100,112400,111100,111700,8944,0.54005400540054
2023-09-13,110300,112700,110100,112100,4114,0.35810205908683973
2023-09-14,111200,113100,111100,112500,5900,0.35682426404995543
2023-09-15,113000,113000,111900,112200,6480,-0.26666666666666666
2023-09-18,112200,112600,110800,112100,11515,-0.08912655971479501
2023-09-19,111500,112600,110800,112100,7085,0.0
2023-09-20,112500,113000,112200,112900,10535,0.7136485280999109
2023-09-21,112700,113000,111800,111800,10446,-0.9743135518157661
2023-09-22,109700,112900,109700,110800,8429,-0.8944543828264758
2023-09-25,110000,112800,110000,111500,5916,0.631768953068592
2023-09-26,110400,111700,110100,111700,5788,0.17937219730941703
2023-09-27,110700,110700,108700,109200,6226,-2.2381378692927485
2023-10-04,109000,109700,105700,108700,10411,-0.4578754578754579
2023-10-05,107900,109700,107900,108100,4633,-0.5519779208831647
2023-10-06,109300,109300,107500,108100,6904,0.0
2023-10-10,109200,110800,108700,110600,5888,2.3126734505087883
2023-10-11,109900,112700,108900,110200,7531,-0.3616636528028933
2023-10-12,110500,110500,108800,109700,5525,-0.4537205081669692
2023-10-13,108700,111300,108300,110200,6982,0.4557885141294439
2023-10-16,110200,114200,110000,113300,15274,2.813067150635209
2023-10-17,114400,115000,111600,112700,7989,-0.529567519858782
2023-10-18,113000,113800,111300,111300,3659,-1.2422360248447204
2023-10-19,110600,111600,110000,110100,3743,-1.078167115902965
2023-10-20,110900,110900,107000,109000,5495,-0.9990917347865577
2023-10-23,109600,111500,109000,111500,4784,2.293577981651376
2023-10-24,112600,113300,109200,110300,3869,-1.0762331838565022
2023-10-25,110000,112900,109700,112900,5156,2.357207615593835
2023-10-26,113200,113200,111600,112400,5946,-0.44286979627989376
2023-10-27,112100,114600,111800,113300,12180,0.800711743772242
2023-10-30,113300,114700,112500,112900,4258,-0.353045013239188
2023-10-31,113900,114300,112800,114000,9178,0.9743135518157661
2023-11-01,114700,117900,114000,117200,36396,2.807017543859649
2023-11-02,118900,119000,116000,116700,17932,-0.42662116040955633
2023-11-03,118000,118400,115500,117400,14380,0.5998286203941731
2023-11-06,117400,119000,115800,119000,20873,1.362862010221465
2023-11-07,119400,123800,118000,123700,36207,3.949579831932773
2023-11-08,123700,126900,123000,125500,29359,1.4551333872271623
