날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,4318,177.5,8.22,200,0.14,50
2023-06-08,4318,181.0,8.38,200,0.14,50
2023-06-09,4318,181.25,8.4,200,0.14,50
2023-06-12,4318,171.5,7.94,200,0.15,50
2023-06-13,4318,175.0,8.11,200,0.14,50
2023-06-14,4318,173.75,8.05,200,0.14,50
2023-06-15,4318,171.75,7.96,200,0.15,50
2023-06-16,4318,166.25,7.7,200,0.15,50
2023-06-19,4318,167.75,7.77,200,0.15,50
2023-06-20,4318,175.0,8.11,200,0.14,50
2023-06-21,4318,167.5,7.76,200,0.15,50
2023-06-22,4318,165.75,7.68,200,0.15,50
2023-06-23,4318,170.0,7.87,200,0.15,50
2023-06-26,4318,172.0,7.97,200,0.15,50
2023-06-27,4318,179.75,8.33,200,0.14,50
2023-06-28,4318,177.0,8.2,200,0.14,50
2023-06-29,4318,170.0,7.87,200,0.15,50
2023-06-30,4318,172.75,8.0,200,0.14,50
2023-07-03,4318,172.75,8.0,200,0.14,50
2023-07-04,4318,177.75,8.23,200,0.14,50
2023-07-05,4318,178.0,8.24,200,0.14,50
2023-07-06,4318,177.75,8.23,200,0.14,50
2023-07-07,4318,184.75,8.56,200,0.14,50
2023-07-10,4318,177.5,8.22,200,0.14,50
2023-07-11,4318,178.25,8.26,200,0.14,50
2023-07-12,4318,180.5,8.36,200,0.14,50
2023-07-13,4318,180.0,8.34,200,0.14,50
2023-07-14,4318,176.75,8.19,200,0.14,50
2023-07-17,4318,175.5,8.13,200,0.14,50
2023-07-18,4318,175.5,8.13,200,0.14,50
2023-07-19,4318,184.75,8.56,200,0.14,50
2023-07-20,4318,197.0,9.12,200,0.13,50
2023-07-21,4318,201.0,9.31,200,0.12,50
2023-07-24,4318,205.5,9.52,200,0.12,50
2023-07-25,4318,198.25,9.18,200,0.13,50
2023-07-26,4318,182.25,8.44,200,0.14,50
2023-07-27,4318,185.0,8.57,200,0.14,50
2023-07-28,4318,193.75,8.97,200,0.13,50
2023-07-31,4318,189.5,8.78,200,0.13,50
2023-08-01,4318,189.5,8.78,200,0.13,50
2023-08-02,4318,184.5,8.55,200,0.14,50
2023-08-03,4318,198.75,9.21,200,0.13,50
2023-08-04,4318,193.25,8.95,200,0.13,50
2023-08-07,4318,178.0,8.24,200,0.14,50
2023-08-08,4318,179.25,8.3,200,0.14,50
2023-08-09,4318,190.5,8.82,200,0.13,50
2023-08-10,4318,190.5,8.82,200,0.13,50
2023-08-11,4318,195.0,9.03,200,0.13,50
2023-08-14,4318,194.5,9.01,200,0.13,50
2023-08-16,4318,191.5,8.87,200,0.13,50
2023-08-17,4318,184.0,8.52,200,0.14,50
2023-08-18,4318,177.25,8.21,200,0.14,50
2023-08-21,4318,176.0,8.15,200,0.14,50
2023-08-22,4318,173.5,8.04,200,0.14,50
2023-08-23,4318,168.5,7.8,200,0.15,50
2023-08-24,4318,177.0,8.2,200,0.14,50
2023-08-25,4318,172.25,7.98,200,0.15,50
2023-08-28,4318,171.0,7.92,200,0.15,50
2023-08-29,4318,176.0,8.15,200,0.14,50
2023-08-30,4318,175.75,8.14,200,0.14,50
2023-08-31,4318,182.5,8.45,200,0.14,50
2023-09-01,4318,180.0,8.34,200,0.14,50
2023-09-04,4318,182.0,8.43,200,0.14,50
2023-09-05,4318,185.5,8.59,200,0.13,50
2023-09-06,4318,193.5,8.96,200,0.13,50
2023-09-07,4318,190.75,8.84,200,0.13,50
2023-09-08,4318,192.75,8.93,200,0.13,50
2023-09-11,4318,193.5,8.96,200,0.13,50
2023-09-12,4318,189.0,8.75,200,0.13,50
2023-09-13,4318,186.0,8.62,200,0.13,50
2023-09-14,4318,190.5,8.82,200,0.13,50
2023-09-15,4318,185.75,8.6,200,0.13,50
2023-09-18,4318,185.0,8.57,200,0.14,50
2023-09-19,4318,184.5,8.55,200,0.14,50
2023-09-20,4318,188.5,8.73,200,0.13,50
2023-09-21,4318,173.5,8.04,200,0.14,50
2023-09-22,4318,169.25,7.84,200,0.15,50
2023-09-25,4318,168.25,7.79,200,0.15,50
2023-09-26,4318,164.5,7.62,200,0.15,50
2023-09-27,4318,168.5,7.8,200,0.15,50
2023-10-04,4318,164.5,7.62,200,0.15,50
2023-10-05,4318,163.5,7.57,200,0.15,50
2023-10-06,4318,167.0,7.74,200,0.15,50
2023-10-10,4318,163.0,7.55,200,0.15,50
2023-10-11,4318,165.5,7.67,200,0.15,50
2023-10-12,4318,166.0,7.69,200,0.15,50
2023-10-13,4318,156.75,7.26,200,0.16,50
2023-10-16,4318,153.5,7.11,200,0.16,50
2023-10-17,4318,152.75,7.08,200,0.16,50
2023-10-18,4318,150.25,6.96,200,0.17,50
2023-10-19,4318,144.5,6.69,200,0.17,50
2023-10-20,4318,139.0,6.44,200,0.18,50
2023-10-23,4318,139.75,6.47,200,0.18,50
2023-10-24,4318,142.5,6.6,200,0.18,50
2023-10-25,4318,141.75,6.57,200,0.18,50
2023-10-26,4318,137.75,6.38,200,0.18,50
2023-10-27,4318,142.75,6.61,200,0.18,50
2023-10-30,4318,143.0,6.62,200,0.17,50
2023-10-31,4318,141.5,6.55,200,0.18,50
2023-11-01,4318,153.5,7.11,200,0.16,50
2023-11-02,4318,161.5,7.48,200,0.15,50
2023-11-03,4318,164.25,7.61,200,0.15,50
2023-11-06,4318,171.0,7.92,200,0.15,50
2023-11-07,4318,165.5,7.67,200,0.15,50
2023-11-08,4318,167.5,7.76,200,0.15,50
