날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,4190,250.0,2.27,38,3.79,360
2023-06-08,4190,245.53,2.23,38,3.86,360
2023-06-09,4190,246.32,2.23,38,3.85,360
2023-06-12,4190,246.84,2.24,38,3.84,360
2023-06-13,4190,248.16,2.25,38,3.82,360
2023-06-14,4190,246.58,2.24,38,3.84,360
2023-06-15,4190,245.26,2.22,38,3.86,360
2023-06-16,4190,245.53,2.23,38,3.86,360
2023-06-19,4190,245.79,2.23,38,3.85,360
2023-06-20,4190,242.11,2.2,38,3.91,360
2023-06-21,4190,252.89,2.29,38,3.75,360
2023-06-22,4190,252.11,2.29,38,3.76,360
2023-06-23,4190,239.74,2.17,38,3.95,360
2023-06-26,4190,242.11,2.2,38,3.91,360
2023-06-27,4190,242.63,2.2,38,3.9,360
2023-06-28,4190,243.42,2.21,38,3.89,360
2023-06-29,4190,238.16,2.16,38,3.98,360
2023-06-30,4190,240.79,2.18,38,3.93,360
2023-07-03,4190,243.95,2.21,38,3.88,360
2023-07-04,4190,241.32,2.19,38,3.93,360
2023-07-05,4190,240.79,2.18,38,3.93,360
2023-07-06,4190,243.16,2.21,38,3.9,360
2023-07-07,4190,237.37,2.15,38,3.99,360
2023-07-10,4190,238.68,2.16,38,3.97,360
2023-07-11,4190,245.26,2.22,38,3.86,360
2023-07-12,4190,246.32,2.23,38,3.85,360
2023-07-13,4190,244.74,2.22,38,3.87,360
2023-07-14,4190,248.16,2.25,38,3.82,360
2023-07-17,4190,246.32,2.23,38,3.85,360
2023-07-18,4190,239.74,2.17,38,3.95,360
2023-07-19,4190,242.11,2.2,38,3.91,360
2023-07-20,4190,238.42,2.16,38,3.97,360
2023-07-21,4190,237.11,2.15,38,4.0,360
2023-07-24,4190,229.21,2.08,38,4.13,360
2023-07-25,4190,225.79,2.05,38,4.2,360
2023-07-26,4190,221.32,2.01,38,4.28,360
2023-07-27,4190,225.79,2.05,38,4.2,360
2023-07-28,4190,224.21,2.03,38,4.23,360
2023-07-31,4190,224.47,2.04,38,4.22,360
2023-08-01,4190,228.42,2.07,38,4.15,360
2023-08-02,4190,221.32,2.01,38,4.28,360
2023-08-03,4190,224.21,2.03,38,4.23,360
2023-08-04,4190,223.42,2.03,38,4.24,360
2023-08-07,4190,219.21,1.99,38,4.32,360
2023-08-08,4190,222.63,2.02,38,4.26,360
2023-08-09,4190,224.21,2.03,38,4.23,360
2023-08-10,4190,255.0,2.31,38,3.72,360
2023-08-11,4190,252.89,2.29,38,3.75,360
