날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,198000,198600,196400,196500,52147,-0.6572295247724975
2023-06-08,197000,197100,193200,194900,96314,-0.8142493638676844
2023-06-09,195100,196400,193100,195200,84503,0.1539250897896357
2023-06-12,195500,196300,192400,192700,75729,-1.2807377049180328
2023-06-13,192900,193500,190100,190200,90129,-1.2973533990659056
2023-06-14,190300,190300,186800,188000,96836,-1.1566771819137749
2023-06-15,187600,188800,183900,184300,98893,-1.9680851063829787
2023-06-16,184900,186200,184000,184400,77793,0.05425935973955508
2023-06-19,184400,186200,184400,185300,52582,0.4880694143167028
2023-06-20,185800,190700,185600,187600,79500,1.24123043712898
2023-06-21,187500,187500,184000,184500,67468,-1.652452025586354
2023-06-22,184500,185900,183200,185100,35200,0.3252032520325203
2023-06-23,185100,185100,178100,178400,121488,-3.6196650459211237
2023-06-26,178700,180100,175900,179800,34102,0.7847533632286996
2023-06-27,179400,180300,177100,178300,45510,-0.8342602892102335
2023-06-28,178300,178900,176600,178300,66598,0.0
2023-06-29,177300,178500,176600,176900,55548,-0.7851934941110488
2023-06-30,175900,178800,172700,178100,91543,0.6783493499152063
2023-07-03,178100,179500,177200,179200,42714,0.617630544637844
2023-07-04,179200,180100,176700,177200,52725,-1.1160714285714286
2023-07-05,177400,180000,176900,177600,50433,0.2257336343115124
2023-07-06,177700,181700,175000,180900,93981,1.8581081081081081
2023-07-07,179300,181500,179000,181000,56536,0.055279159756771695
2023-07-10,181600,187300,180200,185600,87790,2.541436464088398
2023-07-11,186700,189100,185500,189000,60549,1.8318965517241377
2023-07-12,189500,194800,189200,194200,116337,2.751322751322751
2023-07-13,194900,195500,191600,192300,72191,-0.9783728115345005
2023-07-14,193900,194000,190500,192700,41600,0.20800832033281333
2023-07-17,190900,192400,188700,191000,45712,-0.8822003113648157
2023-07-18,191500,193500,189600,190300,37564,-0.36649214659685864
2023-07-19,189600,192000,189600,190000,42352,-0.1576458223857068
2023-07-20,188900,191600,188200,190600,40782,0.3157894736842105
2023-07-21,189400,191300,188500,191000,29031,0.2098635886673662
2023-07-24,191000,191000,188000,190100,36459,-0.4712041884816754
2023-07-25,190100,190100,185800,187600,59968,-1.3150973172014728
2023-07-26,186100,186500,178500,182100,89074,-2.931769722814499
2023-07-27,181900,192200,181500,191800,96496,5.326743547501374
2023-07-28,190000,191000,187200,189600,32184,-1.1470281543274243
2023-07-31,189900,192400,189900,191200,50436,0.8438818565400843
2023-08-01,192500,196500,191500,195700,72400,2.3535564853556483
2023-08-02,195400,198900,193500,196900,64166,0.6131834440470108
2023-08-03,197100,197500,193900,194300,37875,-1.3204672422549517
2023-08-04,194400,200000,193600,199300,70792,2.573340195573855
2023-08-07,198100,201000,198100,198400,38007,-0.45158053186151526
2023-08-08,198300,199900,197600,198000,37666,-0.20161290322580644
2023-08-09,197600,198500,191500,193000,88127,-2.525252525252525
2023-08-10,205000,211500,202500,211000,459244,9.32642487046632
2023-08-11,213000,217000,205500,206000,141823,-2.3696682464454977
2023-08-14,207500,216000,206500,214000,178065,3.8834951456310676
2023-08-16,213000,213000,202000,209500,126725,-2.102803738317757
2023-08-17,206000,206500,201500,203500,69800,-2.863961813842482
2023-08-18,201500,205500,201000,201500,65852,-0.9828009828009828
2023-08-21,200500,202000,197000,197200,70562,-2.133995037220844
2023-08-22,197500,199200,196300,197300,35863,0.05070993914807302
2023-08-23,196500,199400,196000,198300,27605,0.5068423720223011
2023-08-24,198000,200500,197700,198100,28871,-0.10085728693898136
