날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,1934578066500,52147,10282202300,9845181
2023-06-08,1918825776900,96314,18698440900,9845181
2023-06-09,1921779331200,84503,16407917400,9845181
2023-06-12,1897166378700,75729,14641571300,9845181
2023-06-13,1872553426200,90129,17225035000,9845181
2023-06-14,1850894028000,96836,18176451700,9845181
2023-06-15,1814466858300,98893,18339550200,9845181
2023-06-16,1815451376400,77793,14383995700,9845181
2023-06-19,1824312039300,52582,9746872800,9845181
2023-06-20,1846955955600,79500,14955652600,9845181
2023-06-21,1816435894500,67468,12467054600,9845181
2023-06-22,1822343003100,35200,6510292700,9845181
2023-06-23,1756380290400,121488,21839136800,9845181
2023-06-26,1770163543800,34102,6106059300,9845181
2023-06-27,1755395772300,45510,8101126400,9845181
2023-06-28,1755395772300,66598,11845392200,9845181
2023-06-29,1741612518900,55548,9844646000,9845181
2023-06-30,1753426736100,91543,16093165000,9845181
2023-07-03,1764256435200,42714,7640724500,9845181
2023-07-04,1744566073200,52725,9404256900,9845181
2023-07-05,1748504145600,50433,9007009400,9845181
2023-07-06,1780993242900,93981,16833919300,9845181
2023-07-07,1781977761000,56536,10200468300,9845181
2023-07-10,1827265593600,87790,16246465883,9845181
2023-07-11,1860739209000,60549,11380838200,9845181
2023-07-12,1911934150200,116337,22476731200,9845181
2023-07-13,1893228306300,72191,13913348900,9845181
2023-07-14,1897166378700,41600,7997522900,9845181
2023-07-17,1880429571000,45712,8703621000,9845181
2023-07-18,1873537944300,37564,7168699900,9845181
2023-07-19,1870584390000,42352,8074111200,9845181
2023-07-20,1876491498600,40782,7777076800,9845181
2023-07-21,1880429571000,29031,5529224600,9845181
2023-07-24,1871568908100,36459,6901822700,9845181
2023-07-25,1846955955600,59968,11233552000,9845181
2023-07-26,1792807460100,89074,16103497200,9845181
2023-07-27,1888305715800,96496,18325276000,9845181
2023-07-28,1866646317600,32184,6075787700,9845181
2023-07-31,1882398607200,50436,9652051800,9845181
2023-08-01,1926701921700,72400,14117663000,9845181
2023-08-02,1938516138900,64166,12668842600,9845181
2023-08-03,1912918668300,37875,7396118600,9845181
2023-08-04,1962144573300,70792,14045828300,9845181
2023-08-07,1953283910400,38007,7582337600,9845181
2023-08-08,1949345838000,37666,7494344900,9845181
2023-08-09,1900119933000,88127,17157191300,9845181
2023-08-10,2077333191000,459244,95899305500,9845181
2023-08-11,2028107286000,141823,29798792500,9845181
2023-08-14,2106868734000,178065,38043613500,9845181
2023-08-16,2062565419500,126725,26339797000,9845181
2023-08-17,2003494333500,69800,14198856000,9845181
2023-08-18,1983803971500,65852,13356101500,9845181
2023-08-21,1941469693200,70562,13981825300,9845181
2023-08-22,1942454211300,35863,7089756600,9845181
2023-08-23,1952299392300,27605,5467728700,9845181
2023-08-24,1950330356100,28871,5731173200,9845181
