date,value
2013-07-26,3.81
2013-07-29,3.76
2013-07-30,3.76
2013-07-31,3.78
2013-08-01,3.78
2013-08-02,3.86
2013-08-05,3.82
2013-08-06,3.83
2013-08-07,3.89
2013-08-08,3.89
2013-08-09,3.89
2013-08-12,3.85
2013-08-13,3.87
2013-08-14,3.95
2013-08-16,3.96
2013-08-19,4.03
2013-08-20,3.95
2013-08-21,3.97
2013-08-22,4.02
2013-08-23,4.02
2013-08-26,3.98
2013-08-27,3.97
2013-08-28,3.92
2013-08-29,3.9
2013-08-30,3.85
2013-09-02,3.9
2013-09-03,3.91
2013-09-04,3.94
2013-09-05,4.0
2013-09-06,3.99
2013-09-09,3.89
2013-09-10,3.91
2013-09-11,3.87
2013-09-12,3.83
2013-09-13,3.87
2013-09-16,3.8
2013-09-17,3.78
2013-09-23,3.73
2013-09-24,3.72
2013-09-25,3.72
2013-09-26,3.76
2013-09-27,3.74
2013-09-30,3.72
2013-10-01,3.74
2013-10-02,3.72
2013-10-04,3.73
2013-10-07,3.75
2013-10-08,3.78
2013-10-10,3.82
2013-10-11,3.82
2013-10-14,3.85
2013-10-15,3.84
2013-10-16,3.82
2013-10-17,3.8
2013-10-18,3.75
2013-10-21,3.76
2013-10-22,3.76
2013-10-23,3.67
2013-10-24,3.7
2013-10-25,3.71
2013-10-28,3.755
2013-10-29,3.738
2013-10-30,3.722
2013-10-31,3.757
2013-11-01,3.803
2013-11-04,3.836
2013-11-05,3.865
2013-11-06,3.852
2013-11-07,3.86
2013-11-08,3.83
2013-11-11,3.884
2013-11-12,3.899
2013-11-13,3.873
2013-11-14,3.883
2013-11-15,3.899
2013-11-18,3.9
2013-11-19,3.938
2013-11-20,3.939
2013-11-21,3.986
2013-11-22,3.956
2013-11-25,3.971
2013-11-26,3.962
2013-11-27,3.965
2013-11-28,3.982
2013-11-29,4.007
2013-12-02,4.045
2013-12-03,4.028
2013-12-04,4.017
2013-12-05,4.037
2013-12-06,4.014
2013-12-09,3.986
2013-12-10,3.984
2013-12-11,3.999
2013-12-12,3.991
2013-12-13,3.971
2013-12-16,3.934
2013-12-17,3.913
2013-12-18,3.927
2013-12-19,3.926
2013-12-20,3.922
2013-12-23,3.873
2013-12-24,3.864
2013-12-26,3.854
2013-12-27,3.834
2013-12-30,3.868
2013-12-31,3.868
2014-01-02,3.953
2014-01-03,3.99
2014-01-06,3.968
2014-01-07,3.975
2014-01-08,3.987
2014-01-09,3.983
2014-01-10,3.958
2014-01-13,3.929
2014-01-14,3.941
2014-01-15,3.963
2014-01-16,3.958
2014-01-17,3.961
2014-01-20,3.966
2014-01-21,3.976
2014-01-22,3.99
2014-01-23,3.977
2014-01-24,3.927
2014-01-27,3.938
2014-01-28,3.931
2014-01-29,3.939
2014-02-03,3.948
2014-02-04,3.89
2014-02-05,3.884
2014-02-06,3.874
2014-02-07,3.883
2014-02-10,3.87
2014-02-11,3.857
2014-02-12,3.852
2014-02-13,3.809
2014-02-14,3.786
2014-02-17,3.809
2014-02-18,3.828
2014-02-19,3.804
2014-02-20,3.798
2014-02-21,3.821
2014-02-24,3.813
2014-02-25,3.806
2014-02-26,3.823
2014-02-27,3.81
2014-02-28,3.816
2014-03-03,3.855
2014-03-04,3.887
2014-03-05,3.87
2014-03-06,3.879
2014-03-07,3.89
2014-03-10,3.88
2014-03-11,3.876
2014-03-12,3.857
2014-03-13,3.847
2014-03-14,3.794
2014-03-17,3.83
2014-03-18,3.842
2014-03-19,3.818
2014-03-20,3.833
2014-03-21,3.847
2014-03-24,3.852
2014-03-25,3.832
2014-03-26,3.837
2014-03-27,3.83
2014-03-28,3.809
2014-03-31,3.809
2014-04-01,3.833
2014-04-02,3.862
2014-04-03,3.868
2014-04-04,3.864
2014-04-07,3.829
2014-04-08,3.838
2014-04-09,3.82
2014-04-10,3.824
2014-04-11,3.819
2014-04-14,3.823
2014-04-15,3.822
2014-04-16,3.824
2014-04-17,3.795
2014-04-18,3.81
2014-04-21,3.827
2014-04-22,3.823
2014-04-23,3.818
2014-04-24,3.82
2014-04-25,3.811
2014-04-28,3.819
2014-04-29,3.811
2014-04-30,3.812
2014-05-02,3.797
2014-05-07,3.759
2014-05-08,3.753
2014-05-09,3.719
2014-05-12,3.73
2014-05-13,3.74
2014-05-14,3.728
2014-05-15,3.639
2014-05-16,3.643
2014-05-19,3.633
2014-05-20,3.645
2014-05-21,3.639
2014-05-22,3.665
2014-05-23,3.646
2014-05-26,3.632
2014-05-27,3.62
2014-05-28,3.589
2014-05-29,3.55
2014-05-30,3.567
2014-06-02,3.594
2014-06-03,3.605
2014-06-05,3.613
2014-06-09,3.608
2014-06-10,3.569
2014-06-11,3.581
2014-06-12,3.551
2014-06-13,3.551
2014-06-16,3.567
2014-06-17,3.553
2014-06-18,3.551
2014-06-19,3.493
2014-06-20,3.456
2014-06-23,3.458
2014-06-24,3.434
2014-06-25,3.431
2014-06-26,3.426
2014-06-27,3.411
2014-06-30,3.402
2014-07-01,3.408
2014-07-02,3.354
2014-07-03,3.371
2014-07-04,3.384
2014-07-07,3.384
2014-07-08,3.408
2014-07-09,3.42
2014-07-10,3.351
2014-07-11,3.324
2014-07-14,3.325
2014-07-15,3.305
2014-07-16,3.276
2014-07-17,3.217
2014-07-18,3.231
2014-07-21,3.254
2014-07-22,3.25
2014-07-23,3.237
2014-07-24,3.274
2014-07-25,3.267
2014-07-28,3.278
2014-07-29,3.29
2014-07-30,3.292
2014-07-31,3.315
2014-08-01,3.375
2014-08-04,3.38
2014-08-05,3.355
2014-08-06,3.372
2014-08-07,3.364
2014-08-08,3.317
2014-08-11,3.325
2014-08-12,3.335
2014-08-13,3.333
2014-08-14,3.325
2014-08-18,3.354
2014-08-19,3.393
2014-08-20,3.394
2014-08-21,3.401
2014-08-22,3.403
2014-08-25,3.368
2014-08-26,3.328
2014-08-27,3.309
2014-08-28,3.313
2014-08-29,3.282
2014-09-01,3.286
2014-09-02,3.31
2014-09-03,3.347
2014-09-04,3.345
2014-09-05,3.323
2014-09-11,3.333
2014-09-12,3.276
2014-09-15,3.31
2014-09-16,3.305
2014-09-17,3.289
2014-09-18,3.265
2014-09-19,3.265
2014-09-22,3.219
2014-09-23,3.208
2014-09-24,3.194
2014-09-25,3.183
2014-09-26,3.164
2014-09-29,3.148
2014-09-30,3.099
2014-10-01,3.057
2014-10-02,3.081
2014-10-06,3.104
2014-10-07,3.114
2014-10-08,3.1
2014-10-10,3.08
2014-10-13,3.08
2014-10-14,3.09
2014-10-15,3.082
2014-10-16,3.008
2014-10-17,2.993
2014-10-20,3.027
2014-10-21,2.999
2014-10-22,3.002
2014-10-23,2.97
2014-10-24,2.948
2014-10-27,2.973
2014-10-28,2.969
2014-10-29,2.959
2014-10-30,2.942
2014-10-31,2.914
2014-11-03,2.943
2014-11-04,2.924
2014-11-05,2.93
2014-11-06,2.936
2014-11-07,2.964
2014-11-10,2.972
2014-11-11,2.998
2014-11-12,3.029
2014-11-13,3.048
2014-11-14,3.049
2014-11-17,3.041
2014-11-18,3.031
2014-11-19,3.023
2014-11-20,2.998
2014-11-21,3.007
2014-11-24,2.975
2014-11-25,2.95
2014-11-26,2.936
2014-11-27,2.944
2014-11-28,2.888
2014-12-01,2.874
2014-12-02,2.898
2014-12-03,2.983
2014-12-04,3.021
2014-12-05,3.027
2014-12-08,3.104
2014-12-09,3.051
2014-12-10,3.062
2014-12-11,3.006
2014-12-12,3.002
2014-12-15,2.998
2014-12-16,2.972
2014-12-17,2.978
2014-12-18,2.993
2014-12-19,2.996
2014-12-22,2.953
2014-12-23,2.957
2014-12-24,2.949
2014-12-26,2.941
2014-12-29,2.901
2014-12-30,2.894
2014-12-31,2.894
2015-01-02,2.946
2015-01-05,2.928
2015-01-06,2.864
2015-01-07,2.87
2015-01-08,2.866
2015-01-09,2.856
2015-01-12,2.769
2015-01-13,2.741
2015-01-14,2.676
2015-01-15,2.75
2015-01-16,2.61
2015-01-19,2.654
2015-01-20,2.632
2015-01-21,2.639
2015-01-22,2.668
2015-01-23,2.598
2015-01-26,2.566
2015-01-27,2.561
2015-01-28,2.528
2015-01-29,2.484
2015-01-30,2.494
2015-02-02,2.501
2015-02-03,2.48
2015-02-04,2.52
2015-02-05,2.539
2015-02-06,2.529
2015-02-09,2.546
2015-02-10,2.595
2015-02-11,2.599
2015-02-12,2.643
2015-02-13,2.638
2015-02-16,2.708
2015-02-17,2.632
2015-02-23,2.687
2015-02-24,2.693
2015-02-25,2.646
2015-02-26,2.634
2015-02-27,2.625
2015-03-02,2.599
2015-03-03,2.626
2015-03-04,2.647
2015-03-05,2.633
2015-03-06,2.613
2015-03-09,2.657
2015-03-10,2.66
2015-03-11,2.599
2015-03-12,2.623
2015-03-13,2.628
2015-03-16,2.589
2015-03-17,2.589
2015-03-18,2.551
2015-03-19,2.467
2015-03-20,2.472
2015-03-23,2.454
2015-03-24,2.451
2015-03-25,2.437
2015-03-26,2.448
2015-03-27,2.454
2015-03-30,2.427
2015-03-31,2.439
2015-04-01,2.433
2015-04-02,2.407
2015-04-03,2.378
2015-04-06,2.353
2015-04-07,2.379
2015-04-08,2.384
2015-04-09,2.349
2015-04-10,2.346
2015-04-13,2.377
2015-04-14,2.382
2015-04-15,2.398
2015-04-16,2.431
2015-04-17,2.384
2015-04-20,2.412
2015-04-21,2.435
2015-04-22,2.438
2015-04-23,2.529
2015-04-24,2.56
2015-04-27,2.581
2015-04-28,2.674
2015-04-29,2.7
2015-04-30,2.717
2015-05-04,2.794
2015-05-06,2.875
2015-05-07,2.848
2015-05-08,2.723
2015-05-11,2.758
2015-05-12,2.894
2015-05-13,2.846
2015-05-14,2.803
2015-05-15,2.816
2015-05-18,2.824
2015-05-19,2.854
2015-05-20,2.801
2015-05-21,2.816
2015-05-22,2.792
2015-05-26,2.797
2015-05-27,2.752
2015-05-28,2.708
2015-05-29,2.599
2015-06-01,2.638
2015-06-02,2.633
2015-06-03,2.72
2015-06-04,2.77
2015-06-05,2.763
2015-06-08,2.789
2015-06-09,2.748
2015-06-10,2.767
2015-06-11,2.817
2015-06-12,2.752
2015-06-15,2.782
2015-06-16,2.792
2015-06-17,2.83
2015-06-18,2.793
2015-06-19,2.728
2015-06-22,2.815
2015-06-23,2.791
2015-06-24,2.776
2015-06-25,2.793
2015-06-26,2.793
2015-06-29,2.748
2015-06-30,2.749
2015-07-01,2.763
2015-07-02,2.814
2015-07-03,2.808
2015-07-06,2.75
2015-07-07,2.78
2015-07-08,2.754
2015-07-09,2.766
2015-07-10,2.783
2015-07-13,2.785
2015-07-14,2.78
2015-07-15,2.777
2015-07-16,2.77
2015-07-17,2.76
2015-07-20,2.76
2015-07-21,2.753
2015-07-22,2.725
2015-07-23,2.666
2015-07-24,2.63
2015-07-27,2.65
2015-07-28,2.679
2015-07-29,2.66
2015-07-30,2.684
2015-07-31,2.703
2015-08-03,2.689
2015-08-04,2.695
2015-08-05,2.705
2015-08-06,2.691
2015-08-07,2.691
2015-08-10,2.633
2015-08-11,2.605
2015-08-12,2.541
2015-08-13,2.571
2015-08-17,2.549
2015-08-18,2.543
2015-08-19,2.577
2015-08-20,2.549
2015-08-21,2.53
2015-08-24,2.468
2015-08-25,2.48
2015-08-26,2.501
2015-08-27,2.504
2015-08-28,2.537
2015-08-31,2.549
2015-09-01,2.561
2015-09-02,2.529
2015-09-03,2.547
2015-09-04,2.513
2015-09-07,2.486
2015-09-08,2.485
2015-09-09,2.504
2015-09-10,2.478
2015-09-11,2.487
2015-09-14,2.517
2015-09-15,2.497
2015-09-16,2.522
2015-09-17,2.518
2015-09-18,2.438
2015-09-21,2.399
2015-09-22,2.395
2015-09-23,2.377
2015-09-24,2.398
2015-09-25,2.371
2015-09-30,2.295
2015-10-01,2.33
2015-10-02,2.309
2015-10-05,2.273
2015-10-06,2.28
2015-10-07,2.302
2015-10-08,2.304
2015-10-12,2.351
2015-10-13,2.328
2015-10-14,2.314
2015-10-15,2.241
2015-10-16,2.261
2015-10-19,2.27
2015-10-20,2.285
2015-10-21,2.264
2015-10-22,2.244
2015-10-23,2.231
2015-10-26,2.233
2015-10-27,2.214
2015-10-28,2.185
2015-10-29,2.205
2015-10-30,2.27
2015-11-02,2.276
2015-11-03,2.325
2015-11-04,2.337
2015-11-05,2.307
2015-11-06,2.343
2015-11-09,2.438
2015-11-10,2.416
2015-11-11,2.447
2015-11-12,2.456
2015-11-13,2.465
2015-11-16,2.425
2015-11-17,2.469
2015-11-18,2.462
2015-11-19,2.415
2015-11-20,2.399
2015-11-23,2.439
2015-11-24,2.431
2015-11-25,2.404
2015-11-26,2.379
2015-11-27,2.405
2015-11-30,2.408
2015-12-01,2.429
2015-12-02,2.405
2015-12-03,2.406
2015-12-04,2.428
2015-12-07,2.422
2015-12-08,2.352
2015-12-09,2.328
2015-12-10,2.326
2015-12-11,2.345
2015-12-14,2.323
2015-12-15,2.318
2015-12-16,2.311
2015-12-17,2.256
2015-12-18,2.218
2015-12-21,2.208
2015-12-22,2.236
2015-12-23,2.251
2015-12-24,2.218
2015-12-28,2.215
2015-12-29,2.193
2015-12-30,2.207
2015-12-31,2.207
2016-01-04,2.191
2016-01-05,2.21
2016-01-06,2.195
2016-01-07,2.18
2016-01-08,2.21
2016-01-11,2.174
2016-01-12,2.188
2016-01-13,2.172
2016-01-14,2.169
2016-01-15,2.152
2016-01-18,2.156
2016-01-19,2.177
2016-01-20,2.11
2016-01-21,2.099
2016-01-22,2.141
2016-01-25,2.13
2016-01-26,2.113
2016-01-27,2.135
2016-01-28,2.138
2016-01-29,2.105
2016-02-01,2.063
2016-02-02,2.054
2016-02-03,2.005
2016-02-04,2.0
2016-02-05,2.016
2016-02-11,1.894
2016-02-12,1.918
2016-02-15,1.946
2016-02-16,1.904
2016-02-17,1.913
2016-02-18,1.932
2016-02-19,1.929
2016-02-22,1.937
2016-02-23,1.938
2016-02-24,1.92
2016-02-25,1.906
2016-02-26,1.875
2016-02-29,1.884
2016-03-02,1.926
2016-03-03,1.963
2016-03-04,1.964
2016-03-07,1.949
2016-03-08,1.936
2016-03-09,1.932
2016-03-10,1.947
2016-03-11,1.988
2016-03-14,1.986
2016-03-15,1.986
2016-03-16,1.99
2016-03-17,1.949
2016-03-18,1.916
2016-03-21,1.907
2016-03-22,1.923
2016-03-23,1.941
2016-03-24,1.924
2016-03-25,1.92
2016-03-28,1.932
2016-03-29,1.918
2016-03-30,1.911
2016-03-31,1.921
2016-04-01,1.919
2016-04-04,1.897
2016-04-05,1.914
2016-04-06,1.908
2016-04-07,1.918
2016-04-08,1.908
2016-04-11,1.907
2016-04-12,1.903
2016-04-14,1.948
2016-04-15,1.941
2016-04-18,1.943
2016-04-19,1.936
2016-04-20,1.9
2016-04-21,1.918
2016-04-22,1.923
2016-04-25,1.936
2016-04-26,1.929
2016-04-27,1.922
2016-04-28,1.915
2016-04-29,1.907
2016-05-02,1.924
2016-05-03,1.917
2016-05-04,1.9
2016-05-09,1.899
2016-05-10,1.907
2016-05-11,1.911
2016-05-12,1.904
2016-05-13,1.901
2016-05-16,1.899
2016-05-17,1.913
2016-05-18,1.919
2016-05-19,1.94
2016-05-20,1.926
2016-05-23,1.925
2016-05-24,1.897
2016-05-25,1.908
2016-05-26,1.909
2016-05-27,1.899
2016-05-30,1.926
2016-05-31,1.924
2016-06-01,1.878
2016-06-02,1.885
2016-06-03,1.866
2016-06-07,1.847
2016-06-08,1.824
2016-06-09,1.792
2016-06-10,1.789
2016-06-13,1.758
2016-06-14,1.763
2016-06-15,1.746
2016-06-16,1.695
2016-06-17,1.715
2016-06-20,1.756
2016-06-21,1.73
2016-06-22,1.751
2016-06-23,1.747
2016-06-24,1.628
2016-06-27,1.606
2016-06-28,1.6
2016-06-29,1.565
2016-06-30,1.577
2016-07-01,1.526
2016-07-04,1.526
2016-07-05,1.535
2016-07-06,1.499
2016-07-07,1.496
2016-07-08,1.499
2016-07-11,1.495
2016-07-12,1.501
2016-07-13,1.506
2016-07-14,1.477
2016-07-15,1.493
2016-07-18,1.513
2016-07-19,1.521
2016-07-20,1.517
2016-07-21,1.542
2016-07-22,1.524
2016-07-25,1.533
2016-07-26,1.514
2016-07-27,1.507
2016-07-28,1.456
2016-07-29,1.485
2016-08-01,1.464
2016-08-02,1.48
2016-08-03,1.52
2016-08-04,1.505
2016-08-05,1.478
2016-08-08,1.514
2016-08-09,1.514
2016-08-10,1.479
2016-08-11,1.478
2016-08-12,1.483
2016-08-16,1.464
2016-08-17,1.521
2016-08-18,1.508
2016-08-19,1.513
2016-08-22,1.53
2016-08-23,1.522
2016-08-24,1.514
2016-08-25,1.514
2016-08-26,1.495
2016-08-29,1.514
2016-08-30,1.523
2016-08-31,1.533
2016-09-01,1.588
2016-09-02,1.584
2016-09-05,1.564
2016-09-06,1.56
2016-09-07,1.522
2016-09-08,1.52
2016-09-09,1.55
2016-09-12,1.588
2016-09-13,1.575
2016-09-19,1.607
2016-09-20,1.608
2016-09-21,1.63
2016-09-22,1.55
2016-09-23,1.528
2016-09-26,1.523
2016-09-27,1.51
2016-09-28,1.506
2016-09-29,1.499
2016-09-30,1.441
2016-10-04,1.505
2016-10-05,1.568
2016-10-06,1.595
2016-10-07,1.576
2016-10-10,1.582
2016-10-11,1.656
2016-10-12,1.641
2016-10-13,1.587
2016-10-14,1.599
2016-10-17,1.667
2016-10-18,1.668
2016-10-19,1.664
2016-10-20,1.668
2016-10-21,1.676
2016-10-24,1.675
2016-10-25,1.693
2016-10-26,1.69
2016-10-27,1.723
2016-10-28,1.777
2016-10-31,1.769
2016-11-01,1.834
2016-11-02,1.807
2016-11-03,1.793
2016-11-04,1.812
2016-11-07,1.833
2016-11-08,1.821
2016-11-09,1.789
2016-11-10,1.95
2016-11-11,2.046
2016-11-14,2.145
2016-11-15,2.147
2016-11-16,2.156
2016-11-17,2.17
2016-11-18,2.211
2016-11-21,2.24
2016-11-22,2.231
2016-11-23,2.22
2016-11-24,2.26
2016-11-25,2.247
2016-11-28,2.205
2016-11-29,2.183
2016-11-30,2.148
2016-12-01,2.214
2016-12-02,2.269
2016-12-05,2.191
2016-12-06,2.19
2016-12-07,2.192
2016-12-08,2.159
2016-12-09,2.195
2016-12-12,2.254
2016-12-13,2.217
2016-12-14,2.158
2016-12-15,2.198
2016-12-16,2.177
2016-12-19,2.201
2016-12-20,2.203
2016-12-21,2.136
2016-12-22,2.143
2016-12-23,2.171
2016-12-26,2.176
2016-12-27,2.19
2016-12-28,2.165
2016-12-29,2.159
2016-12-30,2.159
2017-01-02,2.169
2017-01-03,2.179
2017-01-04,2.189
2017-01-05,2.16
2017-01-06,2.17
2017-01-09,2.202
2017-01-10,2.159
2017-01-11,2.183
2017-01-12,2.127
2017-01-13,2.141
2017-01-16,2.162
2017-01-17,2.154
2017-01-18,2.188
2017-01-19,2.227
2017-01-20,2.208
2017-01-23,2.184
2017-01-24,2.145
2017-01-25,2.18
2017-01-26,2.236
2017-01-31,2.215
2017-02-01,2.234
2017-02-02,2.22
2017-02-03,2.254
2017-02-06,2.229
2017-02-07,2.196
2017-02-08,2.191
2017-02-09,2.184
2017-02-10,2.195
2017-02-13,2.19
2017-02-14,2.184
2017-02-15,2.195
2017-02-16,2.19
2017-02-17,2.186
2017-02-20,2.224
2017-02-21,2.261
2017-02-22,2.295
2017-02-23,2.26
2017-02-24,2.233
2017-02-27,2.242
2017-02-28,2.229
2017-03-02,2.286
2017-03-03,2.284
2017-03-06,2.319
2017-03-07,2.39
2017-03-08,2.371
2017-03-09,2.374
2017-03-10,2.376
2017-03-13,2.356
2017-03-14,2.345
2017-03-15,2.316
2017-03-16,2.232
2017-03-17,2.238
2017-03-20,2.247
2017-03-21,2.253
2017-03-22,2.248
2017-03-23,2.236
2017-03-24,2.277
2017-03-27,2.314
2017-03-28,2.318
2017-03-29,2.32
2017-03-30,2.364
2017-03-31,2.365
2017-04-03,2.346
2017-04-04,2.298
2017-04-05,2.299
2017-04-06,2.329
2017-04-07,2.32
2017-04-10,2.378
2017-04-11,2.353
2017-04-12,2.343
2017-04-13,2.31
2017-04-14,2.315
2017-04-17,2.302
2017-04-18,2.31
2017-04-19,2.285
2017-04-20,2.315
2017-04-21,2.328
2017-04-24,2.37
2017-04-25,2.36
2017-04-26,2.365
2017-04-27,2.366
2017-04-28,2.366
2017-05-02,2.407
2017-05-04,2.387
2017-05-08,2.406
2017-05-10,2.459
2017-05-11,2.455
2017-05-12,2.447
2017-05-15,2.465
2017-05-16,2.461
2017-05-17,2.412
2017-05-18,2.41
2017-05-19,2.401
2017-05-22,2.444
2017-05-23,2.43
2017-05-24,2.446
2017-05-25,2.416
2017-05-26,2.401
2017-05-29,2.405
2017-05-30,2.375
2017-05-31,2.381
2017-06-01,2.368
2017-06-02,2.373
2017-06-05,2.348
2017-06-07,2.317
2017-06-08,2.312
2017-06-09,2.308
2017-06-12,2.354
2017-06-13,2.295
2017-06-14,2.284
2017-06-15,2.221
2017-06-16,2.253
2017-06-19,2.263
2017-06-20,2.248
2017-06-21,2.229
2017-06-22,2.232
2017-06-23,2.209
2017-06-26,2.203
2017-06-27,2.211
2017-06-28,2.251
2017-06-29,2.265
2017-06-30,2.315
2017-07-03,2.331
2017-07-04,2.379
2017-07-05,2.373
2017-07-06,2.372
2017-07-07,2.384
2017-07-10,2.349
2017-07-11,2.337
2017-07-12,2.323
2017-07-13,2.294
2017-07-14,2.299
2017-07-17,2.315
2017-07-18,2.295
2017-07-19,2.295
2017-07-20,2.3
2017-07-21,2.283
2017-07-24,2.29
2017-07-25,2.266
2017-07-26,2.29
2017-07-27,2.281
2017-07-28,2.293
2017-07-31,2.286
2017-08-01,2.33
2017-08-02,2.319
2017-08-03,2.325
2017-08-04,2.344
2017-08-07,2.37
2017-08-08,2.381
2017-08-09,2.399
2017-08-10,2.382
2017-08-11,2.356
2017-08-14,2.345
2017-08-16,2.37
2017-08-17,2.365
2017-08-18,2.371
2017-08-21,2.369
2017-08-22,2.369
2017-08-23,2.375
2017-08-24,2.384
2017-08-25,2.361
2017-08-28,2.351
2017-08-29,2.345
2017-08-30,2.332
2017-08-31,2.336
2017-09-01,2.334
2017-09-04,2.372
2017-09-05,2.362
2017-09-06,2.321
2017-09-07,2.307
2017-09-08,2.281
2017-09-11,2.29
2017-09-12,2.289
2017-09-13,2.29
2017-09-14,2.282
2017-09-15,2.278
2017-09-18,2.298
2017-09-19,2.319
2017-09-20,2.303
2017-09-21,2.305
2017-09-22,2.298
2017-09-25,2.302
2017-09-26,2.327
2017-09-27,2.363
2017-09-28,2.392
2017-09-29,2.371
2017-10-10,2.393
2017-10-11,2.38
2017-10-12,2.365
2017-10-13,2.359
2017-10-16,2.372
2017-10-17,2.377
2017-10-18,2.377
2017-10-19,2.385
2017-10-20,2.368
2017-10-23,2.356
2017-10-24,2.349
2017-10-25,2.406
2017-10-26,2.401
2017-10-27,2.401
2017-10-30,2.42
2017-10-31,2.524
2017-11-01,2.52
2017-11-02,2.499
2017-11-03,2.499
2017-11-06,2.517
