date,value
2010-10-28,4.5
2010-10-29,4.59
2010-11-01,4.62
2010-11-02,4.68
2010-11-03,4.68
2010-11-04,4.72
2010-11-05,4.74
2010-11-08,4.76
2010-11-09,4.78
2010-11-10,4.69
2010-11-11,4.73
2010-11-12,4.75
2010-11-15,4.79
2010-11-16,4.69
2010-11-17,4.66
2010-11-18,4.65
2010-11-19,4.69
2010-11-22,4.67
2010-11-23,4.73
2010-11-24,4.67
2010-11-25,4.64
2010-11-26,4.68
2010-11-29,4.64
2010-11-30,4.6
2010-12-01,4.57
2010-12-02,4.58
2010-12-03,4.56
2010-12-06,4.53
2010-12-07,4.5
2010-12-08,4.55
2010-12-09,4.59
2010-12-10,4.57
2010-12-13,4.65
2010-12-14,4.66
2010-12-15,4.74
2010-12-16,4.71
2010-12-17,4.72
2010-12-20,4.7
2010-12-21,4.65
2010-12-22,4.61
2010-12-23,4.62
2010-12-24,4.66
2010-12-27,4.68
2010-12-28,4.69
2010-12-29,4.68
2010-12-30,4.68
2010-12-31,4.68
2011-01-03,4.73
2011-01-04,4.74
2011-01-05,4.76
2011-01-06,4.81
2011-01-07,4.81
2011-01-10,4.81
2011-01-11,4.81
2011-01-12,4.76
2011-01-13,4.82
2011-01-14,4.8
2011-01-17,4.8
2011-01-18,4.78
2011-01-19,4.82
2011-01-20,4.82
2011-01-21,4.84
2011-01-24,4.89
2011-01-25,4.88
2011-01-26,4.86
2011-01-27,4.86
2011-01-28,4.86
2011-01-31,4.85
2011-02-01,4.84
2011-02-07,4.91
2011-02-08,4.91
2011-02-09,4.92
2011-02-10,4.89
2011-02-11,4.91
2011-02-14,4.93
2011-02-15,4.92
2011-02-16,4.92
2011-02-17,4.92
2011-02-18,4.9
2011-02-21,4.85
2011-02-22,4.8
2011-02-23,4.82
2011-02-24,4.8
2011-02-25,4.8
2011-02-28,4.81
2011-03-02,4.81
2011-03-03,4.82
2011-03-04,4.82
2011-03-07,4.81
2011-03-08,4.79
2011-03-09,4.74
2011-03-10,4.6
2011-03-11,4.56
2011-03-14,4.48
2011-03-15,4.41
2011-03-16,4.5
2011-03-17,4.54
2011-03-18,4.59
2011-03-21,4.63
2011-03-22,4.62
2011-03-23,4.61
2011-03-24,4.6
2011-03-25,4.61
2011-03-28,4.61
2011-03-29,4.62
2011-03-30,4.62
2011-03-31,4.62
2011-04-01,4.6
2011-04-04,4.6
2011-04-05,4.59
2011-04-06,4.6
2011-04-07,4.59
2011-04-08,4.61
2011-04-11,4.62
2011-04-12,4.61
2011-04-13,4.61
2011-04-14,4.61
2011-04-15,4.61
2011-04-18,4.58
2011-04-19,4.58
2011-04-20,4.6
2011-04-21,4.64
2011-04-22,4.65
2011-04-25,4.66
2011-04-26,4.66
2011-04-27,4.69
2011-04-28,4.67
2011-04-29,4.64
2011-05-02,4.64
2011-05-03,4.63
2011-05-04,4.63
2011-05-06,4.6
2011-05-09,4.61
2011-05-11,4.59
2011-05-12,4.53
2011-05-13,4.55
2011-05-16,4.52
2011-05-17,4.51
2011-05-18,4.5
2011-05-19,4.5
2011-05-20,4.49
2011-05-23,4.44
2011-05-24,4.43
2011-05-25,4.4
2011-05-26,4.44
2011-05-27,4.43
2011-05-30,4.39
2011-05-31,4.41
2011-06-01,4.46
2011-06-02,4.38
2011-06-03,4.38
2011-06-07,4.36
2011-06-08,4.36
2011-06-09,4.39
2011-06-10,4.42
2011-06-13,4.42
2011-06-14,4.42
2011-06-15,4.43
2011-06-16,4.36
2011-06-17,4.39
2011-06-20,4.39
2011-06-21,4.39
2011-06-22,4.38
2011-06-23,4.37
2011-06-24,4.39
2011-06-27,4.38
2011-06-28,4.38
2011-06-29,4.41
2011-06-30,4.41
2011-07-01,4.45
2011-07-04,4.44
2011-07-05,4.4
2011-07-06,4.42
2011-07-07,4.41
2011-07-08,4.45
2011-07-11,4.41
2011-07-12,4.29
2011-07-13,4.28
2011-07-14,4.29
2011-07-15,4.27
2011-07-18,4.26
2011-07-19,4.26
2011-07-20,4.28
2011-07-21,4.28
2011-07-22,4.29
2011-07-25,4.31
2011-07-26,4.33
2011-07-27,4.33
2011-07-28,4.29
2011-07-29,4.28
2011-08-01,4.29
2011-08-02,4.26
2011-08-03,4.2
2011-08-04,4.15
2011-08-05,4.03
2011-08-08,4.08
2011-08-09,4.1
2011-08-10,3.97
2011-08-11,3.95
2011-08-12,3.93
2011-08-16,3.95
2011-08-17,3.97
2011-08-18,3.97
2011-08-19,3.89
2011-08-22,3.93
2011-08-23,3.97
2011-08-24,3.93
2011-08-25,3.91
2011-08-26,3.94
2011-08-29,3.96
2011-08-30,3.93
2011-08-31,3.94
2011-09-01,3.89
2011-09-02,3.88
2011-09-05,3.72
2011-09-06,3.72
2011-09-07,3.78
2011-09-08,3.73
2011-09-09,3.69
2011-09-14,3.65
2011-09-15,3.73
2011-09-16,3.78
2011-09-19,3.89
2011-09-20,3.92
2011-09-21,3.96
2011-09-22,3.92
2011-09-23,3.88
2011-09-26,3.97
2011-09-27,3.94
2011-09-28,4.0
2011-09-29,4.01
2011-09-30,4.07
2011-10-04,3.94
2011-10-05,3.92
2011-10-06,3.94
2011-10-07,3.97
2011-10-10,4.01
2011-10-11,4.01
2011-10-12,3.97
2011-10-13,3.95
2011-10-14,3.94
2011-10-17,4.03
2011-10-18,4.03
2011-10-19,4.03
2011-10-20,4.04
2011-10-21,4.09
2011-10-24,4.14
2011-10-25,4.14
2011-10-26,4.12
2011-10-27,4.12
2011-10-28,4.12
2011-10-31,4.05
2011-11-01,4.03
2011-11-02,4.02
2011-11-03,4.0
2011-11-04,4.02
2011-11-07,4.02
2011-11-08,4.0
2011-11-09,3.99
2011-11-10,3.96
2011-11-11,4.0
2011-11-14,4.05
2011-11-15,4.01
2011-11-16,3.99
2011-11-17,4.02
2011-11-18,4.01
2011-11-21,4.0
2011-11-22,3.99
2011-11-23,3.97
2011-11-24,3.98
2011-11-25,4.02
2011-11-28,4.01
2011-11-29,4.01
2011-11-30,3.98
2011-12-01,4.01
2011-12-02,4.0
2011-12-05,4.0
2011-12-06,4.0
2011-12-07,4.01
2011-12-08,4.02
2011-12-09,4.02
2011-12-12,4.01
2011-12-13,4.0
2011-12-14,3.99
2011-12-15,3.98
2011-12-16,3.99
2011-12-19,4.07
2011-12-20,4.03
2011-12-21,4.03
2011-12-22,4.04
2011-12-23,4.05
2011-12-26,4.06
2011-12-27,4.06
2011-12-28,4.06
2011-12-29,4.01
2011-12-30,4.01
2012-01-02,4.01
2012-01-03,4.01
2012-01-04,4.01
2012-01-05,3.99
2012-01-06,3.98
2012-01-09,3.96
2012-01-10,3.96
2012-01-11,3.96
2012-01-12,3.96
2012-01-13,3.96
2012-01-16,3.96
2012-01-17,3.98
2012-01-18,3.97
2012-01-19,3.95
2012-01-20,3.97
2012-01-25,3.97
2012-01-26,3.96
2012-01-27,3.95
2012-01-30,3.94
2012-01-31,3.93
2012-02-01,3.91
2012-02-02,3.92
2012-02-03,3.93
2012-02-06,3.94
2012-02-07,3.95
2012-02-08,3.96
2012-02-09,3.94
2012-02-10,3.93
2012-02-13,3.95
2012-02-14,3.94
2012-02-15,3.94
2012-02-16,3.92
2012-02-17,3.94
2012-02-20,3.96
2012-02-21,3.95
2012-02-22,3.94
2012-02-23,3.92
2012-02-24,3.93
2012-02-27,3.93
2012-02-28,3.91
2012-02-29,3.93
2012-03-02,3.96
2012-03-05,3.98
2012-03-06,3.97
2012-03-07,3.98
2012-03-08,3.95
2012-03-09,3.95
2012-03-12,3.93
2012-03-13,3.96
2012-03-14,3.96
2012-03-15,4.01
2012-03-16,4.03
2012-03-19,4.07
2012-03-20,4.09
2012-03-21,4.12
2012-03-22,4.13
2012-03-23,4.14
2012-03-26,4.1
2012-03-27,4.1
2012-03-28,4.05
2012-03-29,4.04
2012-03-30,4.01
2012-04-02,4.04
2012-04-03,4.02
2012-04-04,4.04
2012-04-05,4.04
2012-04-06,4.02
2012-04-09,3.98
2012-04-10,3.98
2012-04-12,3.98
2012-04-13,3.97
2012-04-16,3.95
2012-04-17,3.94
2012-04-18,3.95
2012-04-19,3.95
2012-04-20,3.92
2012-04-23,3.94
2012-04-24,3.94
2012-04-25,3.95
2012-04-26,3.94
2012-04-27,3.91
2012-04-30,3.9
2012-05-02,3.91
2012-05-03,3.88
2012-05-04,3.88
2012-05-07,3.84
2012-05-08,3.87
2012-05-09,3.86
2012-05-10,3.88
2012-05-11,3.83
2012-05-14,3.84
2012-05-15,3.83
2012-05-16,3.82
2012-05-17,3.83
2012-05-18,3.8
2012-05-21,3.82
2012-05-22,3.82
2012-05-23,3.83
2012-05-24,3.83
2012-05-25,3.83
2012-05-29,3.84
2012-05-30,3.83
2012-05-31,3.8
2012-06-01,3.73
2012-06-04,3.65
2012-06-05,3.71
2012-06-07,3.75
2012-06-08,3.67
2012-06-11,3.75
2012-06-12,3.72
2012-06-13,3.74
2012-06-14,3.73
2012-06-15,3.73
2012-06-18,3.77
2012-06-19,3.75
2012-06-20,3.77
2012-06-21,3.76
2012-06-22,3.74
2012-06-25,3.74
2012-06-26,3.74
2012-06-27,3.72
2012-06-28,3.7
2012-06-29,3.74
2012-07-02,3.73
2012-07-03,3.7
2012-07-04,3.69
2012-07-05,3.67
2012-07-06,3.65
2012-07-09,3.64
2012-07-10,3.63
2012-07-11,3.61
2012-07-12,3.4
2012-07-13,3.38
2012-07-16,3.36
2012-07-17,3.31
2012-07-18,3.27
2012-07-19,3.28
2012-07-20,3.25
2012-07-23,3.14
2012-07-24,3.14
2012-07-25,3.08
2012-07-26,3.1
2012-07-27,3.18
2012-07-30,3.21
2012-07-31,3.22
2012-08-01,3.21
2012-08-02,3.17
2012-08-03,3.1
2012-08-06,3.09
2012-08-07,3.09
2012-08-08,3.08
2012-08-09,3.12
2012-08-10,3.11
2012-08-13,3.12
2012-08-14,3.17
2012-08-16,3.29
2012-08-17,3.26
2012-08-20,3.28
2012-08-21,3.23
2012-08-22,3.23
2012-08-23,3.18
2012-08-24,3.13
2012-08-27,3.12
2012-08-28,3.12
2012-08-29,3.09
2012-08-30,3.09
2012-08-31,3.08
2012-09-03,3.06
2012-09-04,3.07
2012-09-05,3.04
2012-09-06,3.05
2012-09-07,3.11
2012-09-10,3.08
2012-09-11,3.05
2012-09-12,3.06
2012-09-13,3.08
2012-09-14,3.09
2012-09-17,3.14
2012-09-18,3.1
2012-09-19,3.13
2012-09-20,3.07
2012-09-21,3.09
2012-09-24,3.08
2012-09-25,3.08
2012-09-26,3.07
2012-09-27,3.08
2012-09-28,3.05
2012-10-02,3.01
2012-10-04,2.99
2012-10-05,2.99
2012-10-08,3.0
2012-10-09,3.0
2012-10-10,2.96
2012-10-11,2.97
2012-10-12,2.98
2012-10-15,2.97
2012-10-16,2.99
2012-10-17,3.01
2012-10-18,3.05
2012-10-19,3.05
2012-10-22,3.08
2012-10-23,3.06
2012-10-24,3.05
2012-10-25,3.05
2012-10-26,3.02
2012-10-29,3.03
2012-10-30,3.03
2012-10-31,3.01
2012-11-01,3.01
2012-11-02,3.02
2012-11-05,3.05
2012-11-06,3.04
2012-11-07,3.04
2012-11-08,3.02
2012-11-09,3.03
2012-11-12,3.03
2012-11-13,3.02
2012-11-14,3.03
2012-11-15,3.03
2012-11-16,3.02
2012-11-19,3.04
2012-11-20,3.05
2012-11-21,3.05
2012-11-22,3.07
2012-11-23,3.1
2012-11-26,3.09
2012-11-27,3.11
2012-11-28,3.1
2012-11-29,3.1
2012-11-30,3.11
2012-12-03,3.13
2012-12-04,3.14
2012-12-05,3.2
2012-12-06,3.18
2012-12-07,3.17
2012-12-10,3.2
2012-12-11,3.2
2012-12-12,3.19
2012-12-13,3.23
2012-12-14,3.24
2012-12-17,3.28
2012-12-18,3.33
2012-12-20,3.34
2012-12-21,3.33
2012-12-24,3.36
2012-12-26,3.37
2012-12-27,3.34
2012-12-28,3.28
2012-12-31,3.28
2013-01-02,3.3
2013-01-03,3.25
2013-01-04,3.25
2013-01-07,3.22
2013-01-08,3.17
2013-01-09,3.17
2013-01-10,3.14
2013-01-11,3.17
2013-01-14,3.17
2013-01-15,3.13
2013-01-16,3.14
2013-01-17,3.12
2013-01-18,3.14
2013-01-21,3.14
2013-01-22,3.14
2013-01-23,3.13
2013-01-24,3.13
2013-01-25,3.12
2013-01-28,3.15
2013-01-29,3.16
2013-01-30,3.21
2013-01-31,3.2
2013-02-01,3.22
2013-02-04,3.21
2013-02-05,3.18
2013-02-06,3.18
2013-02-07,3.18
2013-02-08,3.18
2013-02-12,3.16
2013-02-13,3.2
2013-02-14,3.21
2013-02-15,3.2
2013-02-18,3.18
2013-02-19,3.15
2013-02-20,3.17
2013-02-21,3.15
2013-02-22,3.16
2013-02-25,3.15
2013-02-26,3.11
2013-02-27,3.08
2013-02-28,3.09
2013-03-04,3.08
2013-03-05,3.07
2013-03-06,3.1
2013-03-07,3.13
2013-03-08,3.13
2013-03-11,3.13
2013-03-12,3.08
2013-03-13,3.09
2013-03-14,3.1
2013-03-15,3.08
2013-03-18,3.05
2013-03-19,3.04
2013-03-20,3.06
2013-03-21,3.06
2013-03-22,3.04
2013-03-25,3.05
2013-03-26,3.06
2013-03-27,3.07
2013-03-28,2.95
2013-03-29,3.02
2013-04-01,3.06
2013-04-02,3.07
2013-04-03,3.05
2013-04-04,3.02
2013-04-05,2.99
2013-04-08,2.99
2013-04-09,3.01
2013-04-10,3.0
2013-04-11,3.11
2013-04-12,3.15
2013-04-15,3.13
2013-04-16,3.09
2013-04-17,3.09
2013-04-18,3.06
2013-04-19,3.07
2013-04-22,3.07
2013-04-23,3.04
2013-04-24,3.02
2013-04-25,3.0
2013-04-26,2.99
2013-04-29,2.99
2013-04-30,2.96
2013-05-02,2.92
2013-05-03,2.93
2013-05-06,3.0
2013-05-07,2.99
2013-05-08,3.01
2013-05-09,3.02
2013-05-10,3.04
2013-05-13,3.06
2013-05-14,3.04
2013-05-15,3.05
2013-05-16,3.06
2013-05-20,3.1
2013-05-21,3.1
2013-05-22,3.11
2013-05-23,3.11
2013-05-24,3.12
2013-05-27,3.11
2013-05-28,3.12
2013-05-29,3.21
2013-05-30,3.21
2013-05-31,3.26
2013-06-03,3.27
2013-06-04,3.29
2013-06-05,3.31
2013-06-07,3.28
2013-06-10,3.31
2013-06-11,3.35
2013-06-12,3.43
2013-06-13,3.38
2013-06-14,3.35
2013-06-17,3.42
2013-06-18,3.38
2013-06-19,3.41
2013-06-20,3.56
2013-06-21,3.72
2013-06-24,3.85
2013-06-25,3.76
2013-06-26,3.69
2013-06-27,3.61
2013-06-28,3.57
2013-07-01,3.67
2013-07-02,3.59
2013-07-03,3.62
2013-07-04,3.64
2013-07-05,3.69
2013-07-08,3.8
2013-07-09,3.78
2013-07-10,3.72
2013-07-11,3.58
2013-07-12,3.59
2013-07-15,3.66
2013-07-16,3.66
2013-07-17,3.68
2013-07-18,3.64
2013-07-19,3.65
2013-07-22,3.64
2013-07-23,3.63
2013-07-24,3.65
2013-07-25,3.7
2013-07-26,3.69
2013-07-29,3.63
2013-07-30,3.63
2013-07-31,3.66
2013-08-01,3.66
2013-08-02,3.74
2013-08-05,3.69
2013-08-06,3.7
2013-08-07,3.78
2013-08-08,3.77
2013-08-09,3.78
2013-08-12,3.74
2013-08-13,3.77
2013-08-14,3.85
2013-08-16,3.86
2013-08-19,3.94
2013-08-20,3.84
2013-08-21,3.87
2013-08-22,3.93
2013-08-23,3.92
2013-08-26,3.87
2013-08-27,3.86
2013-08-28,3.81
2013-08-29,3.79
2013-08-30,3.73
2013-09-02,3.78
2013-09-03,3.79
2013-09-04,3.83
2013-09-05,3.89
2013-09-06,3.88
2013-09-09,3.79
2013-09-10,3.81
2013-09-11,3.76
2013-09-12,3.73
2013-09-13,3.77
2013-09-16,3.71
2013-09-17,3.69
2013-09-23,3.63
2013-09-24,3.62
2013-09-25,3.62
2013-09-26,3.66
2013-09-27,3.64
2013-09-30,3.61
2013-10-01,3.64
2013-10-02,3.61
2013-10-04,3.62
2013-10-07,3.64
2013-10-08,3.67
2013-10-10,3.73
2013-10-11,3.72
2013-10-14,3.75
2013-10-15,3.75
2013-10-16,3.73
2013-10-17,3.7
2013-10-18,3.65
2013-10-21,3.66
2013-10-22,3.66
2013-10-23,3.57
2013-10-24,3.6
2013-10-25,3.6
2013-10-28,3.641
2013-10-29,3.615
2013-10-30,3.598
2013-10-31,3.635
2013-11-01,3.677
2013-11-04,3.713
2013-11-05,3.752
2013-11-06,3.743
2013-11-07,3.754
2013-11-08,3.734
2013-11-11,3.786
2013-11-12,3.796
2013-11-13,3.768
2013-11-14,3.787
2013-11-15,3.806
2013-11-18,3.807
2013-11-19,3.849
2013-11-20,3.851
2013-11-21,3.888
2013-11-22,3.857
2013-11-25,3.873
2013-11-26,3.857
2013-11-27,3.854
2013-11-28,3.869
2013-11-29,3.895
2013-12-02,3.947
2013-12-03,3.93
2013-12-04,3.92
2013-12-05,3.943
2013-12-06,3.916
2013-12-09,3.878
2013-12-10,3.89
2013-12-11,3.918
2013-12-12,3.91
2013-12-13,3.887
2013-12-16,3.849
2013-12-17,3.829
2013-12-18,3.842
2013-12-19,3.843
2013-12-20,3.835
2013-12-23,3.79
2013-12-24,3.773
2013-12-26,3.766
2013-12-27,3.738
2013-12-30,3.765
2013-12-31,3.765
2014-01-02,3.861
2014-01-03,3.897
2014-01-06,3.867
2014-01-07,3.876
2014-01-08,3.888
2014-01-09,3.884
2014-01-10,3.853
2014-01-13,3.829
2014-01-14,3.843
2014-01-15,3.871
2014-01-16,3.862
2014-01-17,3.869
2014-01-20,3.873
2014-01-21,3.884
2014-01-22,3.901
2014-01-23,3.882
2014-01-24,3.823
2014-01-27,3.837
2014-01-28,3.828
2014-01-29,3.836
2014-02-03,3.84
2014-02-04,3.78
2014-02-05,3.78
2014-02-06,3.773
2014-02-07,3.787
2014-02-10,3.771
2014-02-11,3.756
2014-02-12,3.754
2014-02-13,3.708
2014-02-14,3.696
2014-02-17,3.715
2014-02-18,3.738
2014-02-19,3.715
2014-02-20,3.704
2014-02-21,3.734
2014-02-24,3.721
2014-02-25,3.713
2014-02-26,3.73
2014-02-27,3.714
2014-02-28,3.719
2014-03-03,3.762
2014-03-04,3.789
2014-03-05,3.778
2014-03-06,3.781
2014-03-07,3.796
2014-03-10,3.784
2014-03-11,3.781
2014-03-12,3.763
2014-03-13,3.755
2014-03-14,3.696
2014-03-17,3.735
2014-03-18,3.743
2014-03-19,3.724
2014-03-20,3.743
2014-03-21,3.763
2014-03-24,3.768
2014-03-25,3.748
2014-03-26,3.75
2014-03-27,3.745
2014-03-28,3.727
2014-03-31,3.727
2014-04-01,3.75
2014-04-02,3.78
2014-04-03,3.783
2014-04-04,3.782
2014-04-07,3.746
2014-04-08,3.752
2014-04-09,3.731
2014-04-10,3.741
2014-04-11,3.737
2014-04-14,3.745
2014-04-15,3.74
2014-04-16,3.742
2014-04-17,3.71
2014-04-18,3.729
2014-04-21,3.744
2014-04-22,3.74
2014-04-23,3.738
2014-04-24,3.74
2014-04-25,3.732
2014-04-28,3.734
2014-04-29,3.724
2014-04-30,3.725
2014-05-02,3.708
2014-05-07,3.67
2014-05-08,3.665
2014-05-09,3.629
2014-05-12,3.639
2014-05-13,3.647
2014-05-14,3.638
2014-05-15,3.554
2014-05-16,3.56
2014-05-19,3.552
2014-05-20,3.563
2014-05-21,3.557
2014-05-22,3.585
2014-05-23,3.565
2014-05-26,3.55
2014-05-27,3.536
2014-05-28,3.512
2014-05-29,3.472
2014-05-30,3.488
2014-06-02,3.512
2014-06-03,3.526
2014-06-05,3.533
2014-06-09,3.53
2014-06-10,3.49
2014-06-11,3.507
2014-06-12,3.47
2014-06-13,3.47
2014-06-16,3.492
2014-06-17,3.484
2014-06-18,3.48
2014-06-19,3.427
2014-06-20,3.389
2014-06-23,3.39
2014-06-24,3.365
2014-06-25,3.365
2014-06-26,3.36
2014-06-27,3.343
2014-06-30,3.331
2014-07-01,3.339
2014-07-02,3.283
2014-07-03,3.295
2014-07-04,3.303
2014-07-07,3.305
2014-07-08,3.33
2014-07-09,3.335
2014-07-10,3.269
2014-07-11,3.243
2014-07-14,3.247
2014-07-15,3.231
2014-07-16,3.198
2014-07-17,3.142
2014-07-18,3.152
2014-07-21,3.173
2014-07-22,3.175
2014-07-23,3.158
2014-07-24,3.193
2014-07-25,3.188
2014-07-28,3.197
2014-07-29,3.209
2014-07-30,3.21
2014-07-31,3.23
2014-08-01,3.288
2014-08-04,3.295
2014-08-05,3.266
2014-08-06,3.289
2014-08-07,3.278
2014-08-08,3.233
2014-08-11,3.239
2014-08-12,3.25
2014-08-13,3.251
2014-08-14,3.245
2014-08-18,3.276
2014-08-19,3.316
2014-08-20,3.315
2014-08-21,3.325
2014-08-22,3.326
2014-08-25,3.291
2014-08-26,3.25
2014-08-27,3.229
2014-08-28,3.234
2014-08-29,3.204
2014-09-01,3.208
2014-09-02,3.235
2014-09-03,3.271
2014-09-04,3.271
2014-09-05,3.248
2014-09-11,3.261
2014-09-12,3.199
2014-09-15,3.24
2014-09-16,3.236
2014-09-17,3.215
2014-09-18,3.193
2014-09-19,3.195
2014-09-22,3.149
2014-09-23,3.141
2014-09-24,3.13
2014-09-25,3.119
2014-09-26,3.092
2014-09-29,3.075
2014-09-30,3.023
2014-10-01,2.98
2014-10-02,3.01
2014-10-06,3.029
2014-10-07,3.042
2014-10-08,3.03
2014-10-10,3.002
2014-10-13,3.003
2014-10-14,3.012
2014-10-15,3.005
2014-10-16,2.932
2014-10-17,2.913
2014-10-20,2.95
2014-10-21,2.923
2014-10-22,2.923
2014-10-23,2.89
2014-10-24,2.87
2014-10-27,2.893
2014-10-28,2.892
2014-10-29,2.881
2014-10-30,2.863
2014-10-31,2.836
2014-11-03,2.852
2014-11-04,2.833
2014-11-05,2.839
2014-11-06,2.84
2014-11-07,2.865
2014-11-10,2.876
2014-11-11,2.901
2014-11-12,2.938
2014-11-13,2.96
2014-11-14,2.963
2014-11-17,2.957
2014-11-18,2.949
2014-11-19,2.94
2014-11-20,2.917
2014-11-21,2.925
2014-11-24,2.89
2014-11-25,2.862
2014-11-26,2.842
2014-11-27,2.849
2014-11-28,2.791
2014-12-01,2.787
2014-12-02,2.807
2014-12-03,2.888
2014-12-04,2.925
2014-12-05,2.931
2014-12-08,3.009
2014-12-09,2.958
2014-12-10,2.971
2014-12-11,2.91
2014-12-12,2.909
2014-12-15,2.912
2014-12-16,2.889
2014-12-17,2.899
2014-12-18,2.92
2014-12-19,2.924
2014-12-22,2.876
2014-12-23,2.878
2014-12-24,2.865
2014-12-26,2.849
2014-12-29,2.807
2014-12-30,2.798
2014-12-31,2.798
2015-01-02,2.853
2015-01-05,2.824
2015-01-06,2.762
2015-01-07,2.767
2015-01-08,2.763
2015-01-09,2.756
2015-01-12,2.666
2015-01-13,2.643
2015-01-14,2.575
2015-01-15,2.648
2015-01-16,2.516
2015-01-19,2.56
2015-01-20,2.539
2015-01-21,2.544
2015-01-22,2.577
2015-01-23,2.506
2015-01-26,2.474
2015-01-27,2.466
2015-01-28,2.43
2015-01-29,2.388
2015-01-30,2.398
2015-02-02,2.406
2015-02-03,2.384
2015-02-04,2.428
2015-02-05,2.451
2015-02-06,2.442
2015-02-09,2.456
2015-02-10,2.514
