날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,165221092530,48731,389328350,20626853
2023-06-08,163158407230,66314,521034220,20626853
2023-06-09,160476916340,65588,510428760,20626853
2023-06-12,157795425450,51472,392232120,20626853
2023-06-13,158620499570,41195,317410300,20626853
2023-06-14,153670054850,76714,578171470,20626853
2023-06-15,154288860440,51024,378882540,20626853
2023-06-16,154701397500,78705,587973740,20626853
2023-06-19,186260482590,1207358,10256677360,20626853
2023-06-20,198017788800,594970,5453494660,20626853
2023-06-21,200080474100,663347,6546344190,20626853
2023-06-22,200905548220,356812,3482644270,20626853
2023-06-23,204412113230,191617,1895801260,20626853
2023-06-26,237208809500,1434699,15682040240,20626853
2023-06-27,242984328340,747842,8664303300,20626853
2023-06-28,224626429170,543628,6024564170,20626853
2023-06-29,235146124200,2882278,33293973250,20626853
2023-06-30,282175349040,3094762,39831057180,20626853
2023-07-03,287744599350,1307952,18395321930,20626853
2023-07-04,286506988170,256786,3551569980,20626853
2023-07-05,301152053800,303697,4425533060,20626853
2023-07-06,292282507010,301364,4435309490,20626853
2023-07-07,292695044070,633134,8920225220,20626853
2023-07-10,279081321090,466199,6434107440,20626853
2023-07-11,339724268910,2334283,37332834740,20626853
2023-07-12,326935620050,1423878,21839697480,20626853
2023-07-13,326935620050,635970,10095026620,20626853
2023-07-14,354988140130,1531735,26013605920,20626853
2023-07-17,332092333300,1119440,18379845940,20626853
2023-07-18,419756458550,4182506,81480532210,20626853
2023-07-19,545580261850,6931259,171261547250,20626853
2023-07-20,566207114850,5796048,158928081200,20626853
2023-07-21,606429478200,3013118,85722893450,20626853
2023-07-24,599210079650,2117123,60806067300,20626853
2023-07-25,433163913000,3209352,78333894800,20626853
2023-07-26,498138499950,4068882,92773393960,20626853
2023-07-27,439351968900,1644948,36259093180,20626853
2023-07-28,470292248400,1137135,25330635650,20626853
2023-07-31,477511646950,1054412,24074108550,20626853
2023-08-01,536298178000,2167573,54989680250,20626853
2023-08-02,471323591050,1417101,33844822400,20626853
2023-08-03,495044472000,1407767,32605467300,20626853
2023-08-04,506389241150,829867,20130503250,20626853
2023-08-07,564144429550,3507066,97554689700,20626853
2023-08-08,545580261850,1016908,26321083500,20626853
2023-08-09,692030918150,7534430,246186056000,20626853
2023-08-10,779695043400,7270644,267154739400,20626853
2023-08-11,798259211100,2862418,106519392300,20626853
2023-08-14,769381616900,957824,35680849350,20626853
2023-08-16,719877169700,1079483,38415188900,20626853
2023-08-17,781757728700,1611369,57437012650,20626853
2023-08-18,732253281500,927474,33311349650,20626853
2023-08-21,730190596200,687091,24580550750,20626853
2023-08-22,763193561000,786802,28448937650,20626853
2023-08-23,748754763900,633711,23060648300,20626853
2023-08-24,783820414000,1064062,39903587200,20626853
2023-08-25,802384581700,1423396,55963737000,20626853
2023-08-28,793102497850,542101,20495551750,20626853
2023-08-29,850857686250,1495599,59096434100,20626853
2023-08-30,932333755600,2395497,104904716100,20626853
2023-08-31,804447267000,4244158,176247111800,20626853
2023-09-01,742566708000,2279103,86006637450,20626853
2023-09-04,762162218350,1965561,69819669750,20626853
2023-09-05,766287588950,1033572,37850873650,20626853
2023-09-06,788977127250,2177813,85875129900,20626853
2023-09-07,767318931600,856041,31910183200,20626853
2023-09-08,819917406750,3922686,158034531450,20626853
2023-09-11,898299448150,4381320,192732762600,20626853
2023-09-12,849826343600,1334703,56096784550,20626853
2023-09-13,842606945050,591861,24271621350,20626853
2023-09-14,823011434700,816623,31877743850,20626853
2023-09-15,784851756650,791569,30267279150,20626853
2023-09-18,763193561000,861566,31213347650,20626853
2023-09-19,835387546500,1037232,39936050750,20626853
2023-09-20,794133840500,583591,22351773050,20626853
2023-09-21,757005505100,541080,20764170550,20626853
2023-09-22,670372722500,1975792,63893635350,20626853
2023-09-25,673466750450,523329,17292818250,20626853
2023-09-26,639432443000,394352,12558592650,20626853
2023-09-27,694093603450,688209,22623274000,20626853
2023-10-04,637369757700,615648,19155392650,20626853
2023-10-05,629119016500,685637,20841730900,20626853
2023-10-06,696156288750,731646,24062773800,20626853
2023-10-10,674498093100,491196,16363944300,20626853
2023-10-11,709563743200,380360,12977676600,20626853
2023-10-12,730190596200,852657,30775695800,20626853
2023-10-13,719877169700,505631,17946826750,20626853
2023-10-16,730190596200,424603,14506802900,20626853
2023-10-17,778663700750,928793,34740525450,20626853
2023-10-18,739472680050,711892,25904191000,20626853
2023-10-19,667278694550,663171,22175019900,20626853
2023-10-20,628087673850,598385,18462075850,20626853
2023-10-23,576520541350,766198,21980929450,20626853
2023-10-24,574457856050,725729,19786561600,20626853
2023-10-25,550736975100,545252,14742551400,20626853
2023-10-26,578583226650,2512380,72096710900,20626853
2023-10-27,588896653150,641825,18548591000,20626853
2023-10-30,596116051700,414553,11903577200,20626853
2023-10-31,608492163500,746893,22493208400,20626853
2023-11-01,628087673850,380647,11377570500,20626853
2023-11-02,681717491650,836818,26888344250,20626853
2023-11-03,627056331200,1075892,33721099850,20626853
2023-11-06,575489198700,1760358,49165850750,20626853
2023-11-07,638401100350,5901732,186281147000,20626853
2023-11-08,680686149000,3022292,98563716950,20626853
2023-11-09,670372722500,1145936,37870927950,20626853
2023-11-10,676560778400,1687219,55772020900,20626853
2023-11-13,693062260800,1664662,57656797200,20626853
2023-11-14,679654806350,716439,23822059100,20626853
2023-11-15,683780176950,923852,31053317600,20626853
2023-11-16,651808554800,602397,19173094200,20626853
2023-11-17,646651841550,423847,13411673400,20626853
2023-11-20,670372722500,1037217,33812710700,20626853
2023-11-21,656965268050,496293,15922635150,20626853
2023-11-22,644589156250,339397,10734698800,20626853
2023-11-23,752880134500,2787956,97142782150,20626853
2023-11-24,721939855000,1242703,44164383050,20626853
2023-11-27,649745869500,1396557,44930730100,20626853
2023-11-28,661090638650,544684,17495753900,20626853
2023-11-29,647683184200,681173,21595612050,20626853
2023-11-30,709563743200,1611458,54295005550,20626853
2023-12-01,728127910900,994993,34958943500,20626853
2023-12-04,787945784600,1389872,51124945350,20626853
2023-12-05,770412959550,1265310,47581685950,20626853
2023-12-06,742566708000,566001,20891445150,20626853
2023-12-07,768350274250,1199297,45500965400,20626853
2023-12-08,748754763900,861329,30934422750,20626853
2023-12-11,735347309450,416633,14928609800,20626853
2023-12-12,687905547550,682829,23466058650,20626853
2023-12-13,651808554800,801508,26168150150,20626853
2023-12-14,645620498900,669697,21059787800,20626853
2023-12-15,601272764950,1260824,37032187150,20626853
2023-12-18,639432443000,686239,20805947900,20626853
2023-12-19,663153323950,608968,19286428400,20626853
2023-12-20,653871240100,409079,13012406100,20626853
2023-12-21,722971197650,2691543,92439113400,20626853
2023-12-22,715751799100,925895,32297042050,20626853
2023-12-26,732253281500,1978151,72535850750,20626853
2023-12-27,782789071350,2165987,81827750650,20626853
2023-12-28,830230833250,1921698,75332041000,20626853
2024-01-02,767318931600,1968019,75110880150,20626853
2024-01-03,767318931600,817291,30530026500,20626853
2024-01-04,747723421250,814375,30150696850,20626853
2024-01-05,747723421250,689703,25420054500,20626853
2024-01-08,704407029950,653893,22523088850,20626853
2024-01-09,713689113800,466326,16136582250,20626853
2024-01-10,702344344650,291795,9879017550,20626853
2024-01-11,712657771150,389871,13423174600,20626853
2024-01-12,667278694550,726681,23698278000,20626853
2024-01-15,639432443000,773809,24043373350,20626853
2024-01-16,627056331200,385809,11765342200,20626853
2024-01-17,628087673850,678278,20717619550,20626853
2024-01-18,623962303250,276536,8393941700,20626853
2024-01-19,598178737000,742995,21633634100,20626853
2024-01-22,595084709050,375318,10847147450,20626853
2024-01-23,638401100350,847352,26197145450,20626853
2024-01-24,636338415050,313645,9735776600,20626853
2024-01-25,577551884000,1118509,31462653150,20626853
