날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,28992,21.93,1.46,1924,1.18,500
2023-06-08,28992,22.01,1.46,1924,1.18,500
2023-06-09,28992,21.78,1.45,1924,1.19,500
2023-06-12,28992,22.01,1.46,1924,1.18,500
2023-06-13,28992,22.09,1.47,1924,1.18,500
2023-06-14,28992,22.19,1.47,1924,1.17,500
2023-06-15,28992,22.17,1.47,1924,1.17,500
2023-06-16,28992,22.27,1.48,1924,1.17,500
2023-06-19,28992,22.58,1.5,1924,1.15,500
2023-06-20,28992,22.4,1.49,1924,1.16,500
2023-06-21,28992,22.51,1.49,1924,1.15,500
2023-06-22,28992,22.51,1.49,1924,1.15,500
2023-06-23,28992,22.3,1.48,1924,1.17,500
2023-06-26,28992,22.4,1.49,1924,1.16,500
2023-06-27,28992,21.28,1.41,1924,1.22,500
2023-06-28,28992,21.02,1.4,1924,1.24,500
2023-06-29,28992,20.63,1.37,1924,1.26,500
2023-06-30,28992,20.92,1.39,1924,1.24,500
2023-07-03,28992,20.79,1.38,1924,1.25,500
2023-07-04,28992,20.32,1.35,1924,1.28,500
2023-07-05,28992,20.56,1.36,1924,1.26,500
2023-07-06,28992,20.3,1.35,1924,1.28,500
2023-07-07,28992,20.5,1.36,1924,1.27,500
2023-07-10,28992,20.61,1.37,1924,1.26,500
2023-07-11,28992,21.02,1.4,1924,1.24,500
2023-07-12,28992,20.92,1.39,1924,1.24,500
2023-07-13,28992,21.13,1.4,1924,1.23,500
2023-07-14,28992,21.18,1.41,1924,1.23,500
2023-07-17,28992,21.83,1.45,1924,1.19,500
2023-07-18,28992,21.91,1.45,1924,1.19,500
2023-07-19,28992,21.88,1.45,1924,1.19,500
2023-07-20,28992,22.56,1.5,1924,1.15,500
2023-07-21,28992,21.88,1.45,1924,1.19,500
2023-07-24,28992,21.41,1.42,1924,1.21,500
2023-07-25,28992,21.7,1.44,1924,1.2,500
2023-07-26,28992,21.08,1.4,1924,1.23,500
2023-07-27,28992,21.54,1.43,1924,1.21,500
2023-07-28,28992,21.83,1.45,1924,1.19,500
2023-07-31,28992,21.73,1.44,1924,1.2,500
2023-08-01,28992,22.53,1.5,1924,1.15,500
2023-08-02,28992,21.65,1.44,1924,1.2,500
2023-08-03,28992,21.41,1.42,1924,1.21,500
2023-08-04,28992,22.4,1.49,1924,1.16,500
2023-08-07,28992,22.27,1.48,1924,1.17,500
2023-08-08,28992,22.51,1.49,1924,1.15,500
2023-08-09,28992,22.58,1.5,1924,1.15,500
2023-08-10,28992,23.93,1.59,1924,1.09,500
