날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,4800,4805,4700,4770,324517,-0.5213764337851928
2023-06-08,4785,4785,4675,4740,667783,-0.628930817610063
2023-06-09,4775,4775,4660,4765,315987,0.5274261603375527
2023-06-12,4770,4875,4705,4835,511510,1.4690451206715633
2023-06-13,4835,4895,4795,4860,350744,0.5170630816959669
2023-06-14,4825,4910,4810,4870,409019,0.205761316872428
2023-06-15,4895,4960,4835,4855,451649,-0.3080082135523614
2023-06-16,4875,4905,4775,4790,442593,-1.3388259526261586
2023-06-19,4790,4855,4640,4815,469254,0.5219206680584552
2023-06-20,4815,4825,4725,4810,382839,-0.10384215991692627
2023-06-21,4805,4865,4745,4855,479294,0.9355509355509356
2023-06-22,4790,4880,4770,4850,367360,-0.10298661174047373
2023-06-23,4810,4835,4750,4835,338472,-0.30927835051546393
2023-06-26,4845,5030,4795,4950,655869,2.378490175801448
2023-06-27,4950,5080,4895,5050,698383,2.0202020202020203
2023-06-28,5050,5110,4985,5020,408992,-0.594059405940594
2023-06-29,4985,4985,4655,4700,1245293,-6.374501992031872
2023-06-30,4700,4790,4655,4750,344265,1.0638297872340425
2023-07-03,4760,4855,4695,4790,448178,0.8421052631578947
2023-07-04,4705,4750,4650,4695,576656,-1.9832985386221296
2023-07-05,4650,4740,4600,4670,399894,-0.5324813631522897
2023-07-06,4700,4735,4615,4685,398861,0.32119914346895073
2023-07-07,4615,4665,4400,4600,479523,-1.814300960512273
2023-07-10,4635,4635,4490,4580,308216,-0.43478260869565216
2023-07-11,4580,4650,4525,4620,273683,0.8733624454148471
2023-07-12,4620,4655,4565,4600,200662,-0.4329004329004329
2023-07-13,4640,4645,4560,4560,323912,-0.8695652173913043
2023-07-14,4600,4750,4595,4710,517213,3.289473684210526
2023-07-17,4670,4690,4385,4570,627289,-2.9723991507431
2023-07-18,4505,4595,4440,4490,400911,-1.75054704595186
2023-07-19,4550,4550,4425,4520,283370,0.6681514476614699
2023-07-20,4470,4520,4400,4485,377891,-0.7743362831858407
2023-07-21,4490,4540,4415,4505,251739,0.4459308807134894
2023-07-24,4505,4515,4400,4510,360967,0.11098779134295228
2023-07-25,4515,4515,4410,4465,408975,-0.9977827050997782
2023-07-26,4510,4610,4370,4580,905995,2.57558790593505
2023-07-27,4685,4730,4505,4590,648148,0.21834061135371177
2023-07-28,4590,4735,4475,4575,1075868,-0.32679738562091504
2023-07-31,4585,4610,4470,4535,655365,-0.8743169398907104
2023-08-01,4490,4950,4485,4935,1904866,8.820286659316427
2023-08-02,4925,4925,4700,4735,779563,-4.052684903748734
2023-08-03,4735,4740,4500,4540,704738,-4.118268215417107
2023-08-04,4535,4595,4470,4500,315740,-0.881057268722467
2023-08-07,4445,4445,4250,4310,884027,-4.222222222222222
2023-08-08,4340,4400,4250,4340,385160,0.6960556844547563
2023-08-09,4350,4385,4285,4350,274980,0.2304147465437788
2023-08-10,4310,4365,4250,4310,375548,-0.9195402298850575
2023-08-11,4260,4355,4260,4330,389184,0.46403712296983757
2023-08-14,4280,4350,4275,4340,331836,0.23094688221709006
2023-08-16,4440,4440,4265,4335,367018,-0.1152073732718894
2023-08-17,4305,4435,4235,4410,520730,1.7301038062283738
2023-08-18,4355,4585,4315,4570,692419,3.6281179138321997
2023-08-21,4610,4845,4525,4790,962320,4.814004376367615
2023-08-22,4800,4875,4745,4790,475263,0.0
2023-08-23,4945,5020,4720,4775,968679,-0.31315240083507306
2023-08-24,4810,4860,4745,4815,358822,0.8376963350785341
2023-08-25,4770,4850,4730,4830,306695,0.3115264797507788
2023-08-28,4875,4885,4800,4845,280773,0.3105590062111801
2023-08-29,4845,4875,4800,4845,270945,0.0
2023-08-30,4870,4890,4795,4825,312507,-0.41279669762641896
2023-08-31,4805,4945,4785,4945,629436,2.4870466321243523
2023-09-01,4945,4945,4635,4730,651260,-4.3478260869565215
2023-09-04,4640,4735,4605,4705,469913,-0.5285412262156448
2023-09-05,4660,4735,4625,4730,285858,0.5313496280552604
2023-09-06,4695,4745,4595,4635,346040,-2.00845665961945
2023-09-07,4560,4610,4520,4585,278895,-1.0787486515641855
2023-09-08,4585,4630,4530,4625,222886,0.8724100327153763
2023-09-11,4625,4625,4520,4545,285624,-1.7297297297297298
2023-09-12,4565,4625,4530,4560,259168,0.33003300330033003
2023-09-13,4525,4650,4525,4585,284352,0.5482456140350876
2023-09-14,4620,4640,4465,4595,876059,0.21810250817884408
2023-09-15,4605,4640,4585,4635,401567,0.8705114254624592
2023-09-18,4640,4645,4580,4610,156085,-0.5393743257820928
2023-09-19,4640,4640,4535,4595,244762,-0.32537960954446854
2023-09-20,4575,4620,4530,4620,251627,0.544069640914037
2023-09-21,4615,4620,4550,4550,291342,-1.5151515151515151
2023-09-22,4545,4640,4460,4630,442432,1.7582417582417582
2023-09-25,4645,4670,4565,4630,280728,0.0
2023-09-26,4600,4655,4595,4630,324067,0.0
2023-09-27,4600,4660,4590,4605,308328,-0.5399568034557235
2023-10-04,4610,4610,4400,4510,649857,-2.0629750271444083
2023-10-05,4530,4550,4465,4510,345072,0.0
2023-10-06,4565,4565,4405,4505,351266,-0.11086474501108648
2023-10-10,4550,4575,4285,4335,629626,-3.7735849056603774
2023-10-11,4335,4385,4230,4360,440126,0.5767012687427913
2023-10-12,4380,4380,4320,4375,229424,0.34403669724770647
2023-10-13,4305,4375,4265,4325,264232,-1.1428571428571428
2023-10-16,4320,4355,4225,4320,345271,-0.11560693641618498
2023-10-17,4355,4390,4265,4305,493983,-0.3472222222222222
2023-10-18,4315,4360,4280,4340,170198,0.8130081300813009
2023-10-19,4280,4300,4200,4270,399624,-1.6129032258064515
2023-10-20,4220,4240,4140,4160,313920,-2.576112412177986
2023-10-23,4070,4220,4070,4215,300597,1.3221153846153846
2023-10-24,4245,4260,4110,4255,241802,0.9489916963226572
2023-10-25,4215,4330,4215,4325,221788,1.645123384253819
2023-10-26,4300,4725,4255,4305,1272215,-0.46242774566473993
2023-10-27,4360,4545,4320,4480,664201,4.0650406504065035
2023-10-30,4480,4520,4310,4360,442301,-2.6785714285714284
2023-10-31,4380,4380,4170,4205,502344,-3.555045871559633
2023-11-01,4210,4275,4170,4235,265552,0.713436385255648
2023-11-02,4265,4330,4255,4315,303167,1.8890200708382525
2023-11-03,4345,4410,4315,4395,214393,1.8539976825028968
2023-11-06,4440,4600,4430,4600,525678,4.6643913538111486
2023-11-07,4595,4620,4520,4600,376283,0.0
2023-11-08,4650,4690,4590,4650,286734,1.0869565217391304
2023-11-09,4640,4660,4580,4660,291714,0.21505376344086022
2023-11-10,4600,4690,4590,4690,201781,0.6437768240343348
2023-11-13,4660,4820,4660,4810,445836,2.55863539445629
2023-11-14,4845,4875,4795,4855,305806,0.9355509355509356
2023-11-15,4900,5020,4900,4965,731861,2.265705458290422
2023-11-16,4965,5230,4965,5220,909783,5.13595166163142
2023-11-17,5220,5440,5200,5390,823719,3.256704980842912
2023-11-20,5410,5440,5170,5300,479437,-1.6697588126159555
2023-11-21,5350,5610,5310,5590,964617,5.471698113207547
2023-11-22,5550,5800,5510,5770,806556,3.2200357781753133
2023-11-23,5780,5850,5550,5660,727040,-1.9064124783362217
