날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,45950,46450,45100,45250,26866,-1.5233949945593037
2023-06-08,45250,45850,44250,45050,56364,-0.44198895027624313
2023-06-09,45050,47500,44800,46450,102766,3.107658157602664
2023-06-12,47650,47950,45500,45700,58467,-1.6146393972012916
2023-06-13,46250,47750,45400,46650,78690,2.0787746170678334
2023-06-14,46650,46650,45000,45100,62156,-3.322615219721329
2023-06-15,45100,46300,44800,46000,72696,1.9955654101995564
2023-06-16,46600,49150,45700,49000,101954,6.521739130434782
2023-06-19,49300,49300,46900,47850,77284,-2.3469387755102042
2023-06-20,47600,48700,46200,46600,72305,-2.612330198537095
2023-06-21,47600,52300,47300,47800,256708,2.575107296137339
2023-06-22,47800,50300,47650,49000,83622,2.510460251046025
2023-06-23,49200,49500,48250,49300,44391,0.6122448979591837
2023-06-26,48700,49250,48150,48700,39040,-1.2170385395537524
2023-06-27,48850,51300,48850,50700,108244,4.1067761806981515
2023-06-28,50200,51500,49750,50800,41235,0.19723865877712032
2023-06-29,51400,53400,50500,52700,71593,3.740157480314961
2023-06-30,52500,53300,51100,52200,51993,-0.9487666034155597
2023-07-03,52200,52200,49300,50100,124604,-4.022988505747127
2023-07-04,51000,52100,50300,50800,92179,1.3972055888223553
2023-07-05,51200,51500,50000,50700,32185,-0.19685039370078738
2023-07-06,50700,50700,48650,49000,66484,-3.353057199211045
2023-07-07,49000,49600,47250,48700,71583,-0.6122448979591837
2023-07-10,48700,48900,45500,46100,104269,-5.338809034907597
2023-07-11,47900,47900,44400,44950,123712,-2.4945770065075923
2023-07-12,46050,47400,44650,45250,93142,0.6674082313681869
2023-07-13,45800,47300,44950,46500,105820,2.7624309392265194
2023-07-14,47300,47300,42800,45050,260017,-3.118279569892473
2023-07-17,45000,45350,42600,44800,155362,-0.5549389567147613
2023-07-18,45350,47950,45350,47000,215771,4.910714285714286
2023-07-19,47600,47600,43600,43950,173160,-6.489361702127659
2023-07-20,44550,44550,42700,43000,93891,-2.1615472127417523
2023-07-21,42700,43400,42100,42700,49937,-0.6976744186046512
