날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,92043,4.16,0.38,8454,5.87,2065
2023-06-08,92043,4.18,0.38,8454,5.85,2065
2023-06-09,92043,4.22,0.39,8454,5.78,2065
2023-06-12,92043,4.17,0.38,8454,5.86,2065
2023-06-13,92043,4.15,0.38,8454,5.89,2065
2023-06-14,92043,4.12,0.38,8454,5.93,2065
2023-06-15,92043,4.12,0.38,8454,5.93,2065
2023-06-16,92043,4.12,0.38,8454,5.93,2065
2023-06-19,92043,4.09,0.38,8454,5.98,2065
2023-06-20,92043,4.09,0.38,8454,5.97,2065
2023-06-21,92043,4.05,0.37,8454,6.03,2065
2023-06-22,92043,4.11,0.38,8454,5.94,2065
2023-06-23,92043,4.07,0.37,8454,6.0,2065
2023-06-26,92043,4.1,0.38,8454,5.96,2065
2023-06-27,92043,4.1,0.38,8454,5.96,2065
2023-06-28,92043,4.1,0.38,8454,5.95,2065
2023-06-29,92043,4.0,0.37,8454,6.1,2065
2023-06-30,92043,4.02,0.37,8454,6.07,2065
2023-07-03,92043,4.08,0.37,8454,5.99,2065
2023-07-04,92043,4.03,0.37,8454,6.06,2065
2023-07-05,92043,3.99,0.37,8454,6.12,2065
2023-07-06,92043,3.91,0.36,8454,6.25,2065
2023-07-07,92043,3.84,0.35,8454,6.35,2065
2023-07-10,92043,3.87,0.36,8454,6.31,2065
2023-07-11,92043,3.92,0.36,8454,6.23,2065
2023-07-12,92043,3.94,0.36,8454,6.19,2065
2023-07-13,92043,3.94,0.36,8454,6.19,2065
2023-07-14,92043,4.03,0.37,8454,6.06,2065
2023-07-17,92043,4.03,0.37,8454,6.06,2065
2023-07-18,92043,3.97,0.37,8454,6.15,2065
2023-07-19,92043,3.97,0.36,8454,6.15,2065
2023-07-20,92043,4.0,0.37,8454,6.11,2065
2023-07-21,92043,4.02,0.37,8454,6.08,2065
2023-07-24,92043,3.94,0.36,8454,6.2,2065
2023-07-25,92043,3.91,0.36,8454,6.25,2065
2023-07-26,92043,3.95,0.36,8454,6.18,2065
2023-07-27,92043,4.16,0.38,8454,5.87,2065
2023-07-28,92043,4.13,0.38,8454,5.92,2065
2023-07-31,92043,4.15,0.38,8454,5.89,2065
