날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,1706,1706,1641,1648,260780,-3.51288056206089
2023-06-08,1632,1659,1614,1627,148610,-1.2742718446601942
2023-06-09,1627,1658,1621,1637,103972,0.6146281499692685
2023-06-12,1630,1651,1625,1639,76113,0.12217470983506415
2023-06-13,1634,1655,1620,1626,154051,-0.7931665649786455
2023-06-14,1626,1626,1562,1562,206191,-3.936039360393604
2023-06-15,1557,1581,1475,1534,175479,-1.792573623559539
2023-06-16,1542,1578,1530,1560,146373,1.694915254237288
2023-06-19,1560,1582,1527,1543,95600,-1.0897435897435896
2023-06-20,1543,1543,1515,1538,170226,-0.32404406999351915
2023-06-21,1537,1545,1518,1521,119549,-1.1053315994798438
2023-06-22,1500,1544,1494,1533,106854,0.7889546351084813
2023-06-23,1517,1522,1509,1510,87692,-1.5003261578604044
2023-06-26,1502,1652,1496,1587,393696,5.099337748344371
2023-06-27,1604,1719,1589,1605,590096,1.1342155009451798
2023-06-28,1601,1604,1547,1553,217617,-3.2398753894081
2023-06-29,1552,1617,1521,1603,272021,3.2195750160978753
2023-06-30,1580,1625,1520,1600,180799,-0.18714909544603867
2023-07-03,1600,1788,1600,1678,922922,4.875
2023-07-04,1678,1757,1665,1720,341803,2.5029797377830754
2023-07-05,1707,1719,1653,1684,184054,-2.0930232558139537
2023-07-06,1668,1684,1609,1639,116501,-2.672209026128266
2023-07-07,1614,1619,1573,1584,186273,-3.3557046979865772
2023-07-10,1569,1574,1543,1570,115636,-0.8838383838383838
2023-07-11,1562,1617,1562,1598,376053,1.78343949044586
2023-07-12,1606,1708,1606,1688,202768,5.632040050062578
2023-07-13,1693,1696,1610,1684,366563,-0.23696682464454977
2023-07-14,1668,1778,1668,1727,514431,2.553444180522565
2023-07-17,1725,1725,1660,1691,215769,-2.0845396641574987
2023-07-18,1674,1724,1663,1685,173584,-0.35481963335304556
2023-07-19,1668,1684,1636,1661,123290,-1.4243323442136497
2023-07-20,1646,1654,1615,1654,79231,-0.4214328717639976
2023-07-21,1637,1637,1580,1600,129033,-3.2648125755743655
2023-07-24,1598,1598,1520,1560,143277,-2.5
2023-07-25,1550,1570,1527,1570,152394,0.641025641025641
2023-07-26,1570,1670,1475,1626,587915,3.56687898089172
2023-07-27,1602,1725,1598,1699,386017,4.4895448954489545
2023-07-28,1673,1673,1605,1645,184243,-3.1783402001177166
2023-07-31,1645,1700,1586,1634,132882,-0.668693009118541
2023-08-01,1634,1650,1610,1627,98073,-0.42839657282741733
2023-08-02,1627,1643,1587,1619,133449,-0.4917025199754148
2023-08-03,1602,1627,1575,1625,115094,0.3705991352686844
2023-08-04,1625,1708,1622,1706,300837,4.984615384615385
2023-08-07,1706,1775,1662,1772,483761,3.8686987104337636
2023-08-08,1772,1772,1661,1699,279697,-4.119638826185101
2023-08-09,1692,1696,1629,1629,137237,-4.120070629782225
2023-08-10,1625,1650,1604,1631,166705,0.12277470841006752
2023-08-11,1631,1654,1607,1650,93863,1.1649294911097487
