date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2025-07-16,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56448.46875,56714.08984375,56368.19140625,56503.0390625,56503.0390625,176679300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-17,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56413.5,56864.03125,56358.33984375,56714.921875,56714.921875,214690600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-18,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56724.73046875,56798.078125,56190.609375,56273.44921875,56273.44921875,169999000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-21,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56325.890625,56425.08984375,55738.828125,55841.30078125,55841.30078125,208490000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-22,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,55945.109375,56020.859375,55287.8984375,55517.80859375,55517.80859375,249620700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-23,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,55718.87109375,56556.76953125,55689.6484375,56478.8984375,56478.8984375,312979800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-24,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56713.078125,57091.23828125,56511.44140625,57035.8984375,57035.8984375,224596700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-25,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56960.37109375,57358.078125,56772.58984375,57323.140625,57323.140625,147271700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-28,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57369.62109375,57369.62109375,56608.03125,57083.55859375,57083.55859375,187572600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-29,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57052.1015625,57961.2890625,56566.25,57820.78125,57820.78125,162399600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-07-30,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57787.8515625,57959.6015625,57207.8984375,57395.8515625,57395.8515625,187189000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
