date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2010-01-04,North America,United States,Russell 2000,us_russell_2000,^RUT,628.1099853515625,640.0999755859375,628.1099853515625,640.0999755859375,640.0999755859375,3991400000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-05,North America,United States,Russell 2000,us_russell_2000,^RUT,639.6900024414062,641.8900146484375,635.9500122070312,638.489990234375,638.489990234375,2491020000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-06,North America,United States,Russell 2000,us_russell_2000,^RUT,638.2899780273438,641.260009765625,636.4000244140625,637.9500122070312,637.9500122070312,4972660000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-07,North America,United States,Russell 2000,us_russell_2000,^RUT,638.1099853515625,642.0700073242188,632.739990234375,641.969970703125,641.969970703125,5270680000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-08,North America,United States,Russell 2000,us_russell_2000,^RUT,640.3400268554688,644.6900024414062,639.5599975585938,644.5599975585938,644.5599975585938,4389590000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-11,North America,United States,Russell 2000,us_russell_2000,^RUT,647.3200073242188,648.4000244140625,641.3900146484375,643.989990234375,643.989990234375,4255780000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-12,North America,United States,Russell 2000,us_russell_2000,^RUT,639.9600219726562,641.1400146484375,633.6199951171875,635.5,635.5,4716160000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-13,North America,United States,Russell 2000,us_russell_2000,^RUT,637.1500244140625,644.7899780273438,633.260009765625,643.5599975585938,643.5599975585938,4170360000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-14,North America,United States,Russell 2000,us_russell_2000,^RUT,643.5599975585938,647.8699951171875,642.1599731445312,646.4299926757812,646.4299926757812,3915200000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
2010-01-15,North America,United States,Russell 2000,us_russell_2000,^RUT,647.5700073242188,648.1199951171875,633.6900024414062,637.9600219726562,637.9600219726562,4758730000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ERUT/,2026-06-04T20:11:11+09:00
