date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2011-04-13,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3718.9541015625,3736.092041015625,3701.342041015625,3734.4130859375,3734.267822265625,32992700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-14,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3734.597900390625,3734.597900390625,3697.43310546875,3707.97900390625,3707.8349609375,27089600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-15,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3707.886962890625,3733.489990234375,3706.675048828125,3730.511962890625,3730.36669921875,28619400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-18,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3730.034912109375,3738.931884765625,3712.18408203125,3727.072998046875,3726.927978515625,23963800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-19,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3726.886962890625,3732.7880859375,3691.29296875,3732.64990234375,3732.504638671875,27871400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-20,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3732.928955078125,3794.761962890625,3732.928955078125,3794.761962890625,3794.6142578125,52085200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-21,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3796.43310546875,3813.177001953125,3784.93701171875,3801.0810546875,3800.93310546875,33145900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-25,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3801.35888671875,3809.804931640625,3777.426025390625,3788.5400390625,3788.392578125,23404800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-26,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3787.596923828125,3790.47509765625,3743.76806640625,3774.87109375,3774.72412109375,39664800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-27,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3775.14990234375,3806.9599609375,3775.14990234375,3804.930908203125,3804.78271484375,49082500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-28,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3805.02392578125,3824.068115234375,3787.85595703125,3808.928955078125,3808.78076171875,38876600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-04-29,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3807.986083984375,3822.638916015625,3796.7099609375,3819.617919921875,3819.46923828125,35713200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-02,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3819.803955078125,3849.300048828125,3819.803955078125,3849.300048828125,3849.150146484375,38353900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-03,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3847.389892578125,3847.389892578125,3802.694091796875,3813.867919921875,3813.719482421875,46020000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-04,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3813.681884765625,3815.346923828125,3783.47900390625,3814.927978515625,3814.779541015625,65293500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-05,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3814.462890625,3817.470947265625,3787.943115234375,3816.27197265625,3816.12353515625,73179300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-06,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3815.993896484375,3815.993896484375,3781.345947265625,3798.553955078125,3798.406005859375,47658100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-09,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3798.739013671875,3803.533935546875,3777.509033203125,3785.449951171875,3785.302734375,42060500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-10,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3786.403076171875,3801.5,3782.169921875,3800.52001953125,3800.3720703125,85796300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-11,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3800.613037109375,3838.424072265625,3800.613037109375,3838.14208984375,3837.992919921875,71791300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-12,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3837.77099609375,3837.77099609375,3795.550048828125,3808.7099609375,3808.561767578125,97490400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-13,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3809.425048828125,3832.02099609375,3809.425048828125,3832.02099609375,3831.871826171875,87893600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-16,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3831.927978515625,3831.927978515625,3784.261962890625,3799.22607421875,3799.078125,47990800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
