date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2010-01-04,Asia,Thailand,SET Index,thailand_set,^SET.BK,736.6599731445312,737.1400146484375,725.6500244140625,732.280029296875,732.280029296875,2368700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-05,Asia,Thailand,SET Index,thailand_set,^SET.BK,737.3800048828125,740.8599853515625,730.7999877929688,732.1099853515625,732.1099853515625,3028800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-06,Asia,Thailand,SET Index,thailand_set,^SET.BK,734.72998046875,737.1199951171875,732.6599731445312,735.72998046875,735.72998046875,3696400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-07,Asia,Thailand,SET Index,thailand_set,^SET.BK,738.77001953125,740.9099731445312,733.75,734.6300048828125,734.6300048828125,3693600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-08,Asia,Thailand,SET Index,thailand_set,^SET.BK,736.2899780273438,740.9099731445312,736.030029296875,738.9600219726562,738.9600219726562,2693600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-11,Asia,Thailand,SET Index,thailand_set,^SET.BK,743.0800170898438,748.02001953125,742.719970703125,746.9500122070312,746.9500122070312,3186800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-12,Asia,Thailand,SET Index,thailand_set,^SET.BK,745.530029296875,749.239990234375,745.1500244140625,745.239990234375,745.239990234375,3455500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-13,Asia,Thailand,SET Index,thailand_set,^SET.BK,741.5399780273438,746.739990234375,741.4000244140625,746.739990234375,746.739990234375,2487400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-14,Asia,Thailand,SET Index,thailand_set,^SET.BK,750.7000122070312,751.9299926757812,747.9400024414062,749.4199829101562,749.4199829101562,3362100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
2010-01-15,Asia,Thailand,SET Index,thailand_set,^SET.BK,751.969970703125,753.1699829101562,745.5900268554688,746.52001953125,746.52001953125,2917100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5ESET.BK/,2026-06-04T20:11:11+09:00
