날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,24350,25000,24350,24600,253855,0.6134969325153374
2023-06-08,24550,24800,24150,24550,375759,-0.20325203252032523
2023-06-09,24500,24750,24200,24200,161992,-1.4256619144602851
2023-06-12,24200,24200,23550,23850,211769,-1.4462809917355373
2023-06-13,23950,24800,23950,24300,281274,1.8867924528301887
2023-06-14,24300,24400,23900,23900,225923,-1.646090534979424
2023-06-15,23900,24050,23200,23450,271894,-1.882845188284519
2023-06-16,23600,24050,23400,23850,232878,1.7057569296375266
2023-06-19,23900,23950,23500,23650,144500,-0.8385744234800839
2023-06-20,23500,23700,23050,23200,201283,-1.9027484143763214
2023-06-21,23250,23300,22100,22100,438058,-4.741379310344827
2023-06-22,22000,22400,21650,21700,283994,-1.809954751131222
2023-06-23,21600,21800,21200,21300,348893,-1.8433179723502304
2023-06-26,21250,21500,20800,21200,198598,-0.4694835680751174
2023-06-27,21100,21550,20900,21100,234236,-0.4716981132075472
2023-06-28,21100,21300,20500,20750,258082,-1.6587677725118484
2023-06-29,20650,20850,20250,20600,303475,-0.7228915662650602
2023-06-30,20450,20700,20200,20550,198790,-0.24271844660194172
2023-07-03,20550,21550,20550,21000,261172,2.18978102189781
2023-07-04,20850,21200,20600,20750,163145,-1.1904761904761905
2023-07-05,20950,21200,20650,20800,207138,0.24096385542168677
2023-07-06,20800,20800,19900,19900,354490,-4.326923076923077
2023-07-07,19890,19990,19330,19430,291151,-2.3618090452261304
2023-07-10,19250,19760,19250,19430,221918,0.0
2023-07-11,19380,20400,19380,20150,332769,3.705609881626351
2023-07-12,20050,20700,19680,20400,293707,1.240694789081886
2023-07-13,20300,21500,20300,20850,659263,2.2058823529411766
2023-07-14,20900,21250,20600,20800,264553,-0.2398081534772182
2023-07-17,21000,21400,20350,21000,199923,0.9615384615384616
2023-07-18,21250,21900,20850,21000,367738,0.0
2023-07-19,20950,21550,20700,21250,219233,1.1904761904761905
2023-07-20,21400,21450,20750,21200,298410,-0.2352941176470588
2023-07-21,21400,22200,21150,21500,454783,1.4150943396226416
2023-07-24,21500,21550,20200,20650,436196,-3.953488372093023
2023-07-25,20850,20950,20350,20700,267638,0.24213075060532688
2023-07-26,20450,20700,19480,19660,527384,-5.024154589371981
2023-07-27,19620,24400,19620,22750,3104304,15.717192268565617
2023-07-28,22200,22600,20800,21450,844536,-5.714285714285714
2023-07-31,22250,25100,22150,23300,2537408,8.624708624708624
2023-08-01,23250,23950,22700,23100,892122,-0.8583690987124464
2023-08-02,23350,23450,22100,22200,749451,-3.896103896103896
2023-08-03,22450,27950,22450,25200,9951842,13.513513513513514
2023-08-04,26950,27700,24100,25300,3494113,0.3968253968253968
2023-08-07,25000,26500,23000,23000,2722686,-9.090909090909092
2023-08-08,22850,23000,21600,21650,1572086,-5.869565217391305
2023-08-09,21950,23100,21400,22700,1446867,4.849884526558892
2023-08-10,22400,23200,22350,23200,1024070,2.2026431718061676
2023-08-11,23000,23000,22100,22150,686299,-4.525862068965517
2023-08-14,22050,22250,21350,21550,585526,-2.708803611738149
2023-08-16,21100,21650,21050,21200,389557,-1.6241299303944314
2023-08-17,20950,21850,20950,21150,475311,-0.2358490566037736
2023-08-18,21100,21250,20550,20900,374812,-1.1820330969267139
2023-08-21,21300,22100,21300,21800,666442,4.30622009569378
2023-08-22,21900,22400,21350,22150,561730,1.6055045871559634
2023-08-23,22700,22800,21000,21500,769613,-2.9345372460496613
2023-08-24,21300,21600,21100,21350,312608,-0.6976744186046512
2023-08-25,21050,21650,21000,21600,232237,1.1709601873536302
2023-08-28,21650,21850,21150,21550,227331,-0.23148148148148145
2023-08-29,21550,22250,21550,22250,369042,3.248259860788863
2023-08-30,22250,22600,22150,22350,255996,0.44943820224719105
2023-08-31,22400,22650,22050,22200,235754,-0.6711409395973155
2023-09-01,22050,22250,21850,22100,243907,-0.45045045045045046
2023-09-04,22400,22800,22200,22600,344819,2.262443438914027
2023-09-05,22600,22700,22150,22450,152789,-0.6637168141592921
2023-09-06,22400,22700,22150,22500,250345,0.22271714922048996
2023-09-07,22500,22850,21900,21950,265049,-2.4444444444444446
2023-09-08,21950,22400,21900,22250,197019,1.366742596810934
2023-09-11,22250,23000,22250,22800,371854,2.4719101123595504
2023-09-12,22950,23100,22400,22650,296625,-0.6578947368421052
