날짜,시가총액,거래량,거래대금,상장주식수
2023-10-05,3331746972000,23416071,1261038669000,64819980
2023-10-06,3357674964000,6183396,318351378650,64819980
2023-10-10,3023852067000,4693925,227995195400,64819980
2023-10-11,3040057062000,3303330,156455782450,64819980
2023-10-12,3098395044000,4428666,214662345850,64819980
2023-10-13,2965514085000,1714981,79545310300,64819980
2023-10-16,2699752167000,2296251,97897300700,64819980
2023-10-17,2748367152000,2108796,90839690250,64819980
2023-10-18,2664101178000,1281198,53760384850,64819980
2023-10-19,2479364235000,1320711,51419500300,64819980
2023-10-20,2301109290000,1404496,50744461750,64819980
2023-10-23,2333519280000,1123104,40773701250,64819980
2023-10-24,2343242277000,787565,28206451750,64819980
2023-10-25,2275181298000,504879,18033955900,64819980
2023-10-26,2155264335000,644789,21689712400,64819980
2023-10-27,2093685354000,608641,20012592150,64819980
2023-10-30,2667342177000,8438127,333468195950,64819980
2023-10-31,2414544255000,3557781,139671748300,64819980
2023-11-01,2605763196000,5184793,210673857600,64819980
2023-11-02,2699752167000,2616980,110307330800,64819980
2023-11-03,2903935104000,4902547,217200079850,64819980
2023-11-06,3043298061000,5550072,254819185400,64819980
2023-11-07,2981719080000,1823105,82693302450,64819980
2023-11-08,3053021058000,2999389,140625867100,64819980
2023-11-09,3053021058000,1803648,85336825600,64819980
2023-11-10,3036816063000,940634,44159353050,64819980
2023-11-13,2822910129000,1527166,69292715750,64819980
2023-11-14,2813187132000,1072622,47075189490,64819980
2023-11-15,3040057062000,2827539,132187979850,64819980
2023-11-16,3312300978000,4587796,228627802500,64819980
2023-11-17,3331746972000,2847700,143071770350,64819980
2023-11-20,3791968830000,9112133,523065607400,64819980
2023-11-21,3863270808000,3954875,235034642300,64819980
2023-11-22,4122550728000,11265423,731452674000,64819980
2023-11-23,4167924714000,6850460,451694324300,64819980
2023-11-24,4822606512000,10028277,699028595500,64819980
2023-11-27,5192080398000,13405683,1101178058900,64819980
2023-11-28,5302274364000,7395597,591058130100,64819980
2023-11-29,5373576342000,12924160,1140859118000,64819980
2023-11-30,6021776142000,6996550,620301285700,64819980
2023-12-01,5756014224000,5690146,519786835800,64819980
2023-12-04,5179116402000,3964221,326389607300,64819980
2023-12-05,5295792366000,4298999,355035737200,64819980
2023-12-06,5775460218000,5607749,471270117100,64819980
2023-12-07,5328202356000,3144097,270078605000,64819980
2023-12-08,5529144294000,3354779,289842915600,64819980
2023-12-11,5788424214000,3639528,326264236700,64819980
2023-12-12,5840280198000,2307460,206165737700,64819980
2023-12-13,5581000278000,1771931,155178038100,64819980
2023-12-14,5581000278000,1720285,149408189200,64819980
2023-12-15,6125488110000,5141163,469763397600,64819980
2023-12-18,6987593844000,8284618,829826980800,64819980
2023-12-19,6987593844000,6280674,693038078100,64819980
2023-12-20,7895073564000,9221571,1082063810800,64819980
2023-12-21,7720059618000,3570643,429869589000,64819980
2023-12-22,7279283754000,2447432,286241618200,64819980
2023-12-26,7272801756000,2481625,279826511500,64819980
2023-12-27,7039449828000,2784354,299477882000,64819980
2023-12-28,7525599678000,3134713,359582258300,64819980
2024-01-02,7311693744000,1613732,183118894000,64819980
2024-01-03,7032967830000,1534903,171142394800,64819980
2024-01-04,7078341816000,1115910,121542555400,64819980
2024-01-05,6598673964000,4850465,495299119400,64819980
2024-01-08,6695903934000,2439092,252995375100,64819980
2024-01-09,6631083954000,1255666,128288402100,64819980
2024-01-10,6644047950000,1728941,174746755300,64819980
2024-01-11,6306984054000,1709724,170925686100,64819980
2024-01-12,6313466052000,1590124,156941290100,64819980
2024-01-15,6313466052000,1206700,119428254700,64819980
2024-01-16,6047704134000,1482088,141524685200,64819980
2024-01-17,5794906212000,1783069,159560388700,64819980
2024-01-18,5645820258000,1248032,109353737200,64819980
2024-01-19,5516180298000,1428580,122796150000,64819980
2024-01-22,5380058340000,1079760,90361798400,64819980
2024-01-23,5230972386000,1156317,94553914500,64819980
2024-01-24,5250418380000,1463486,120090094300,64819980
2024-01-25,5049476442000,1360325,106491068800,64819980
2024-01-26,4945764474000,1027653,79006057700,64819980
2024-01-29,4770750528000,1219919,90062977700,64819980
2024-01-30,4667038560000,1268517,93387335500,64819980
2024-01-31,4453132626000,1073342,74995982700,64819980
2024-02-01,4692966552000,1439444,100645728100,64819980
2024-02-02,4589254584000,1199105,85929201600,64819980
2024-02-05,4628146572000,1394619,101378143000,64819980
2024-02-06,4738340538000,1302094,94044283900,64819980
2024-02-07,4764268530000,1053738,77529177200,64819980
2024-02-08,4835570508000,1754935,131578547400,64819980
2024-02-13,4991138460000,1584952,120516825000,64819980
2024-02-14,5367094344000,5594159,457371011200,64819980
2024-02-15,5425432326000,2119903,178393873500,64819980
2024-02-16,5256900378000,1083118,88619019800,64819980
2024-02-19,5172634404000,769905,61325009500,64819980
2024-02-20,5140224414000,681567,54633645500,64819980
2024-02-21,5023548450000,726328,56980604700,64819980
2024-02-22,5269864374000,896428,71682053500,64819980
2024-02-23,5127260418000,675188,53778893800,64819980
2024-02-26,5042994444000,446576,35131723400,64819980
2024-02-27,4945764474000,710785,54033371100,64819980
2024-02-28,4848534504000,529010,39884958600,64819980
2024-02-29,4790196522000,413940,30553180300,64819980
2024-03-04,5094850428000,983058,76100378300,64819980
2024-03-05,5068922436000,982034,77909513600,64819980
2024-03-06,5230972386000,884488,70710025200,64819980
2024-03-07,5146706412000,588315,46821165600,64819980
2024-03-08,5341166352000,1350194,109684373200,64819980
2024-03-11,5768978220000,3076098,265647777800,64819980
2024-03-12,5568036282000,1285963,111090466300,64819980
2024-03-13,5827316202000,2316217,205666381100,64819980
2024-03-14,5963438160000,2734007,253605953400,64819980
2024-03-15,5645820258000,1656276,149839099800,64819980
2024-03-18,6028258140000,1489518,136603273900,64819980
2024-03-19,6080114124000,1880240,176731290800,64819980
2024-03-20,6060668130000,842807,79108254200,64819980
2024-03-21,5950474164000,996214,91647693600,64819980
2024-03-22,5969920158000,1549792,145647155500,64819980
2024-03-25,5892136182000,750748,67668717100,64819980
2024-03-26,5892136182000,873997,79399668900,64819980
2024-03-27,5794906212000,524637,47080035200,64819980
2024-03-28,5723604234000,584177,51518962500,64819980
2024-03-29,5717122236000,870668,78063191900,64819980
2024-04-01,5503216302000,938867,80689611100,64819980
2024-04-02,5295792366000,700547,57582926500,64819980
2024-04-03,5263382376000,550737,44971377600,64819980
2024-04-04,5211526392000,372746,30242767800,64819980
2024-04-05,4842052506000,2126072,160859511800,64819980
2024-04-08,4835570508000,813921,61486835500,64819980
2024-04-09,4731858540000,588823,43453339300,64819980
2024-04-11,4751304534000,332616,24244093000,64819980
2024-04-12,4984656462000,757684,57590536500,64819980
2024-04-15,4835570508000,376466,28111162800,64819980
2024-04-16,4569808590000,651824,46484219100,64819980
2024-04-17,4608700578000,464937,33433768100,64819980
2024-04-18,4712412546000,232010,16779005400,64819980
2024-04-19,4576290588000,484246,34060742200,64819980
2024-04-22,4680002556000,268274,19297057500,64819980
2024-04-23,4654074564000,231306,16810922500,64819980
2024-04-24,4757786532000,265690,19397988100,64819980
2024-04-25,4680002556000,254875,18610753600,64819980
2024-04-26,4654074564000,208337,15025089400,64819980
2024-04-29,4731858540000,226367,16399616300,64819980
2024-04-30,4667038560000,385576,28093790700,64819980
2024-05-02,4718894544000,171081,12368046900,64819980
2024-05-03,4880944494000,609888,45705227300,64819980
2024-05-07,4939282476000,447128,33806121600,64819980
2024-05-08,4861498500000,278452,20931234400,64819980
2024-05-09,4686484554000,443304,32062191500,64819980
2024-05-10,4783714524000,529203,39293227100,64819980
2024-05-13,4731858540000,277581,20444996200,64819980
2024-05-14,4718894544000,205446,14893150800,64819980
2024-05-16,4744822536000,238232,17427230500,64819980
2024-05-17,4692966552000,170703,12348317500,64819980
2024-05-20,4777232526000,271680,19818724700,64819980
2024-05-21,4686484554000,209262,15231143000,64819980
2024-05-22,4777232526000,276751,20335035500,64819980
2024-05-23,4712412546000,160158,11622903600,64819980
2024-05-24,4641110568000,190904,13708958300,64819980
2024-05-27,4783714524000,317014,23156428400,64819980
2024-05-28,4816124514000,378199,28197689700,64819980
2024-05-29,4783714524000,262283,19396609300,64819980
2024-05-30,4777232526000,205903,15104324200,64819980
2024-05-31,4692966552000,235270,17098002300,64819980
2024-06-03,4803160518000,276275,20328122200,64819980
2024-06-04,4809642516000,277652,20690717600,64819980
2024-06-05,4887426492000,354320,26556916500,64819980
2024-06-07,4926318480000,352992,26605099500,64819980
2024-06-10,4939282476000,415583,31500446100,64819980
2024-06-11,5224490388000,1990618,158664419700,64819980
2024-06-12,5587482276000,5572168,487614094800,64819980
2024-06-13,5509698300000,2209722,190297264400,64819980
2024-06-14,5678230248000,1542727,134038064600,64819980
2024-06-17,5457842316000,910262,77363944400,64819980
