날짜,시가총액,거래량,거래대금,상장주식수
2025-08-14,503302097200,6682113,614091877050,5365694
2025-08-18,654078098600,1250723,136622004450,5365694
2025-08-19,677687152200,1432372,187407462750,5365694
2025-08-20,635834739000,663156,75773271950,5365694
2025-08-21,563397870000,392261,44311782450,5365694
2025-08-22,571982980400,330616,35649731750,5365694
2025-08-25,743148619000,994132,123939090750,5365694
2025-08-26,742075480200,675329,96014205800,5365694
2025-08-27,849925929600,1472481,227182301350,5365694
2025-08-28,859047609400,821883,133943320150,5365694
2025-08-29,885876079400,486121,80638725000,5365694
2025-09-01,788757018000,317778,48066640600,5365694
2025-09-02,783391324000,332289,49343062550,5365694
2025-09-03,797878697800,578570,90506865050,5365694
2025-09-04,797878697800,144575,21825250300,5365694
2025-09-05,774269644200,150371,21946537500,5365694
2025-09-08,729197814600,158365,21734268400,5365694
2025-09-09,722222412400,157075,20998847750,5365694
2025-09-10,910558271800,1023966,160941026650,5365694
2025-09-11,890168634600,346625,57536139850,5365694
2025-09-12,919143382200,789730,137279292300,5365694
2025-09-15,1067773106000,1798032,332587925245,5365694
2025-09-16,1053822301600,529774,106334413800,5365694
2025-09-17,1137527128000,592169,123512287850,5365694
2025-09-18,1142892822000,299835,64550971750,5365694
2025-09-19,1255572396000,516299,116473516500,5365694
2025-09-22,1250206702000,944693,213919629750,5365694
2025-09-23,1260938090000,650133,154872016500,5365694
2025-09-24,1223378232000,604392,137986945000,5365694
2025-09-25,1121430046000,527069,114034851250,5365694
2025-09-26,1126795740000,431176,90429618250,5365694
2025-09-29,1116064352000,454947,96854335750,5365694
2025-09-30,1172404139000,1935748,454075557750,5365694
2025-10-01,1083870188000,636035,132631111350,5365694
2025-10-02,1075821647000,500106,100904148850,5365694
2025-10-10,1050602885200,668966,128902448400,5365694
2025-10-13,1017872151800,269367,51977127100,5365694
2025-10-14,1022164707000,324039,62867836100,5365694
2025-10-15,1027530401000,276830,53592018700,5365694
2025-10-16,932157784000,836011,149349825600,5419522
2025-10-17,901266508600,412568,70934512150,5419522
2025-10-20,896930891000,302392,50676059050,5419522
2025-10-21,861703998000,401024,64130177650,5419522
2025-10-22,924028501000,2302631,413207812300,5419522
2025-10-23,973888103400,819738,145881490700,5419522
2025-10-24,928906070800,414316,72108616200,5419522
2025-10-27,1000985713400,687043,122878321000,5419522
2025-10-28,952751967600,340896,61334207600,5419522
2025-10-29,942996828000,426294,75660438150,5419522
2025-10-30,958713441800,276523,47982924050,5419522
2025-10-31,905060174000,628177,105383486200,5419522
2025-11-03,983643243000,884075,158538231350,5419522
2025-11-04,1002611570000,804759,149229101100,5419522
2025-11-05,334384507400,1785051,119296963550,5419522
2025-11-06,321377654600,534298,32577627200,5419522
2025-11-07,352810882200,1716911,112644147950,5419522
