날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,26800,27100,26450,26500,224724,-1.1194029850746268
2023-06-08,26550,27050,26500,26650,255593,0.5660377358490566
2023-06-09,26750,27050,26250,26450,416041,-0.7504690431519699
2023-06-12,26500,26600,26250,26350,131384,-0.3780718336483932
2023-06-13,26350,26700,26050,26600,254922,0.9487666034155597
2023-06-14,26400,26400,25500,25500,658249,-4.135338345864661
2023-06-15,25600,25650,25200,25200,301865,-1.1764705882352942
2023-06-16,25300,26000,25300,25700,257119,1.984126984126984
2023-06-19,25800,26100,25350,25500,253024,-0.7782101167315175
2023-06-20,25350,25700,25350,25600,112666,0.39215686274509803
2023-06-21,25400,25550,25150,25300,235838,-1.171875
2023-06-22,25300,25350,25050,25150,216766,-0.592885375494071
2023-06-23,25100,25200,24550,24700,316848,-1.7892644135188867
2023-06-26,24600,25150,24600,24900,111611,0.8097165991902834
2023-06-27,24950,25800,24950,25700,304070,3.2128514056224895
2023-06-28,25800,25850,25200,25350,142104,-1.3618677042801557
2023-06-29,25350,25700,25350,25350,119709,0.0
2023-06-30,25350,25800,25100,25700,171773,1.3806706114398422
2023-07-03,25800,25950,25550,25700,169613,0.0
2023-07-04,25700,26250,25700,26200,251522,1.9455252918287937
2023-07-05,26200,26450,25400,25400,353260,-3.0534351145038165
2023-07-06,25200,25350,24300,24450,643804,-3.740157480314961
2023-07-07,24450,24550,24150,24550,219325,0.408997955010225
2023-07-10,24550,24900,24450,24800,168503,1.0183299389002036
2023-07-11,24850,25200,24800,24950,185280,0.6048387096774194
2023-07-12,25000,25300,24850,24850,193535,-0.4008016032064128
2023-07-13,24950,25600,24950,25550,330210,2.8169014084507045
2023-07-14,25650,25850,25550,25650,189659,0.3913894324853229
2023-07-17,25650,25800,25050,25200,204285,-1.7543859649122806
2023-07-18,25350,25500,24950,25050,225872,-0.5952380952380952
2023-07-19,25050,25500,24850,25300,307538,0.998003992015968
2023-07-20,25150,25650,25100,25450,208189,0.592885375494071
2023-07-21,25450,25550,25000,25000,197094,-1.768172888015717
2023-07-24,25050,25100,24650,24750,231283,-1.0
2023-07-25,24800,24850,24550,24650,199026,-0.40404040404040403
2023-07-26,24550,24550,23500,23900,528125,-3.0425963488843815
2023-07-27,23800,24600,23800,24400,239116,2.092050209205021
2023-07-28,24500,24700,24350,24450,138750,0.20491803278688525
2023-07-31,24700,25300,24650,24800,302541,1.4314928425357873
2023-08-01,24900,25450,24800,25450,233843,2.620967741935484
2023-08-02,25500,25550,25050,25400,200309,-0.19646365422396855
2023-08-03,25400,25500,25000,25100,186803,-1.1811023622047243
2023-08-04,24950,25550,24950,25450,189683,1.394422310756972
2023-08-07,25400,25550,25000,25350,158171,-0.3929273084479371
2023-08-08,25600,26150,25500,25850,299687,1.9723865877712032
2023-08-09,25800,25950,25450,25800,185706,-0.19342359767891684
2023-08-10,26400,26850,26050,26400,528131,2.3255813953488373
2023-08-11,26100,26400,25750,25900,255032,-1.893939393939394
2023-08-14,25550,25550,24900,25000,384377,-3.474903474903475
2023-08-16,24750,24800,24350,24400,355114,-2.4
2023-08-17,24300,24550,24000,24200,269405,-0.819672131147541
