날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,15250,15300,15000,15030,409351,-1.3779527559055118
2023-06-08,14990,15030,14700,14970,384987,-0.39920159680638717
2023-06-09,15000,15080,14700,14720,413587,-1.6700066800267204
2023-06-12,14760,14770,14280,14360,447106,-2.4456521739130435
2023-06-13,14360,14430,14180,14190,342440,-1.1838440111420612
2023-06-14,14200,14460,13990,14110,432762,-0.5637773079633545
2023-06-15,14100,14190,13730,13920,451078,-1.3465627214741318
2023-06-16,13950,14160,13850,13900,333632,-0.14367816091954022
2023-06-19,13900,13920,13600,13640,321340,-1.870503597122302
2023-06-20,13610,13830,13470,13710,424847,0.5131964809384164
2023-06-21,13680,13680,13410,13460,233540,-1.8234865061998542
2023-06-22,13410,14260,13310,13880,590180,3.1203566121842496
2023-06-23,13740,13950,13500,13590,274765,-2.089337175792507
2023-06-26,13480,13680,13300,13480,190564,-0.8094186902133923
2023-06-27,13480,13650,13380,13550,277619,0.5192878338278931
2023-06-28,13570,13590,13320,13330,217027,-1.6236162361623614
2023-06-29,13330,13370,13000,13160,212539,-1.275318829707427
2023-06-30,13110,13550,13040,13500,281799,2.5835866261398177
2023-07-03,13490,13870,13410,13640,270166,1.037037037037037
2023-07-04,13650,13730,13510,13620,156941,-0.1466275659824047
2023-07-05,13570,13820,13350,13350,260864,-1.9823788546255507
2023-07-06,13260,13350,12980,13010,285551,-2.546816479400749
2023-07-07,12930,13180,12830,12910,205963,-0.7686395080707148
2023-07-10,12920,13010,12100,12730,239012,-1.39426800929512
2023-07-11,12780,13000,12670,12920,207199,1.4925373134328357
2023-07-12,12890,13070,12620,12980,286643,0.46439628482972134
2023-07-13,13000,13200,12920,12950,232108,-0.23112480739599386
2023-07-14,13010,13070,12750,13030,204336,0.6177606177606177
2023-07-17,13010,13010,12700,12920,141349,-0.844205679201842
2023-07-18,12850,13000,12490,12560,264864,-2.786377708978328
2023-07-19,12550,12640,12360,12470,192106,-0.7165605095541402
2023-07-20,12420,12710,12310,12710,190028,1.9246190858059342
2023-07-21,12690,12750,12360,12410,221853,-2.3603461841070024
2023-07-24,12360,12360,11980,12010,316371,-3.2232070910556
2023-07-25,11970,12140,11850,11920,206903,-0.7493755203996669
2023-07-26,11850,11940,11350,11500,411713,-3.523489932885906
2023-07-27,11440,12270,11440,12190,416638,6.0
2023-07-28,12190,12670,12080,12570,264717,3.1173092698933553
