날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,226836395400,44719,466363150,21562395
2023-06-08,226405147500,19033,197457020,21562395
2023-06-09,230933250450,43903,470838390,21562395
2023-06-12,233951985750,76345,820717790,21562395
2023-06-13,258317492100,2121779,27524688060,21562395
2023-06-14,265433082450,391989,4806140460,21562395
2023-06-15,311792231700,2867440,40485466180,21562395
2023-06-16,338529601500,1740293,26720972610,21562395
2023-06-19,392004341100,2204208,39176612960,21562395
2023-06-20,392004341100,288398,5118127720,21562395
2023-06-21,377126288550,174845,3126717110,21562395
2023-06-22,364620099450,332789,5606038360,21562395
2023-06-23,383163759150,2321774,43782239770,21562395
2023-06-26,383163759150,740933,12744811520,21562395
2023-06-27,383810631000,1725944,32774579380,21562395
2023-06-28,393513708750,990598,18240904550,21562395
2023-06-29,460357133250,2545660,53105428920,21562395
2023-06-30,458200893750,913991,18657116890,21562395
2023-07-03,523966198500,848280,19711100350,21562395
2023-07-04,506716282500,306155,7233060150,21562395
2023-07-05,475450809750,521442,11466837100,21562395
2023-07-06,433404139500,563664,11736358580,21562395
2023-07-07,427797916800,328430,6587466670,21562395
2023-07-10,407529265500,376272,7342392380,21562395
2023-07-11,463591492500,650140,13483457940,21562395
2023-07-12,468982091250,390160,8316630650,21562395
2023-07-13,493778845500,668718,15025872150,21562395
2023-07-14,485153887500,985264,23088450300,21562395
2023-07-17,522888078750,535405,12790650350,21562395
2023-07-18,490544486250,604497,14077881800,21562395
2023-07-19,503481923250,935336,21105664650,21562395
2023-07-20,589731503250,1312986,33558861700,21562395
2023-07-21,544450473750,573783,14753786500,21562395
2023-07-24,531513036750,581062,14180053050,21562395
2023-07-25,559544150250,676856,17404134200,21562395
2023-07-26,594043982250,1425521,39399257750,21562395
2023-07-27,722340232500,2313576,74867474200,21562395
2023-07-28,724496472000,849803,27663046050,21562395
2023-07-31,692152879500,382278,12651617450,21562395
2023-08-01,701855957250,494474,15676371150,21562395
2023-08-02,598356461250,691129,20352886550,21562395
2023-08-03,600512700750,895821,24813265350,21562395
2023-08-04,583262784750,371692,10181761900,21562395
2023-08-07,546606713250,547198,14203261750,21562395
2023-08-08,550919192250,597319,15581647700,21562395
2023-08-09,560622270000,444825,11423868650,21562395
2023-08-10,521809959000,489185,11947182300,21562395
2023-08-11,554153551500,374219,9684318550,21562395
2023-08-14,568169108250,300928,7889827000,21562395
2023-08-16,605903299500,401341,11048249900,21562395
2023-08-17,644715610500,720681,21455692100,21562395
2023-08-18,650106209250,557275,17047998850,21562395
2023-08-21,628543814250,332712,9723299900,21562395
2023-08-22,575715946500,1443083,40051527550,21562395
2023-08-23,555231671250,583246,15088990950,21562395
2023-08-24,603747060000,1189108,33913333900,21562395
2023-08-25,566012868750,765457,19569577350,21562395
2023-08-28,535825515750,382090,9579627300,21562395
2023-08-29,537981755250,261835,6594031400,21562395
2023-08-30,547684833000,415803,10703329850,21562395
2023-08-31,584340904500,406734,10720459550,21562395
2023-09-01,632856293250,715494,20391869600,21562395
2023-09-04,600512700750,551646,15294625900,21562395
2023-09-05,602668940250,223189,6283589500,21562395
2023-09-06,598356461250,163121,4473835000,21562395
2023-09-07,577872186000,885194,23396923737,21562395
2023-09-08,566012868750,215411,5676777150,21562395
2023-09-11,603747060000,257945,6940849850,21562395
2023-09-12,635012532750,702582,20517194950,21562395
2023-09-13,596200221750,650841,18459369750,21562395
2023-09-14,638246892000,310839,8957441150,21562395
2023-09-15,614528257500,172981,4927410850,21562395
2023-09-18,553075431750,460860,12089469550,21562395
2023-09-19,527200557750,348209,8594887450,21562395
2023-09-20,480841408500,545605,12357619650,21562395
2023-09-21,452810295000,402893,8530469100,21562395
2023-09-22,463591492500,290825,6205359750,21562395
2023-09-25,452810295000,173705,3665266050,21562395
2023-09-26,453888414750,100224,2099257950,21562395
2023-09-27,471138330750,117045,2516098250,21562395
2023-10-04,439872858000,198066,4100511800,21562395
2023-10-05,458200893750,269624,5812575450,21562395
2023-10-06,472216450500,100524,2169067150,21562395
2023-10-10,449575935750,200200,4311457350,21562395
2023-10-11,486232007250,410578,9188962300,21562395
2023-10-12,536903635500,450279,10927160300,21562395
2023-10-13,543372354000,266777,6751321700,21562395
2023-10-16,558466030500,311583,7783437550,21562395
2023-10-17,605903299500,465534,12584170000,21562395
2023-10-18,613450137750,461424,12978823500,21562395
2023-10-19,589731503250,295120,8187729000,21562395
2023-10-20,584340904500,380635,10219906550,21562395
2023-10-23,569247228000,205716,5492925050,21562395
2023-10-24,597278341500,392987,10745997800,21562395
2023-10-25,625309455000,468765,13534087750,21562395
2023-10-26,627465694500,402173,11613587250,21562395
2023-10-27,635012532750,325009,9610580850,21562395
2023-10-30,600512700750,356240,9992341600,21562395
2023-10-31,600512700750,275698,7552529900,21562395
2023-11-01,644715610500,341513,9945244000,21562395
2023-11-02,674902963500,570869,17891113700,21562395
2023-11-03,665199885750,311830,9565366850,21562395
2023-11-06,700777837500,387085,12259042850,21562395
2023-11-07,713715274500,554574,18370751600,21562395
2023-11-08,671668604250,497808,15865389500,21562395
2023-11-09,650106209250,436949,13135344900,21562395
2023-11-10,711559035000,728102,23400405550,21562395
2023-11-13,620996976000,864960,26109223050,21562395
2023-11-14,637168772250,444941,13036610500,21562395
2023-11-15,710480915250,964830,30936265650,21562395
2023-11-16,691074759750,416876,13316401250,21562395
2023-11-17,654418688250,671938,20412156650,21562395
2023-11-20,628543814250,613914,17638031750,21562395
2023-11-21,615606377250,441124,12744315950,21562395
2023-11-22,615606377250,408286,11532743850,21562395
2023-11-23,569247228000,545743,14743437300,21562395
2023-11-24,574637826750,309256,8312361100,21562395
2023-11-27,554153551500,388860,10089964150,21562395
2023-11-28,561700389750,318755,8287893300,21562395
2023-11-29,569247228000,262887,6842325050,21562395
2023-11-30,592965862500,538705,14882681150,21562395
2023-12-01,572481587250,263768,7141116100,21562395
2023-12-04,555231671250,183583,4754077100,21562395
2023-12-05,501325683750,728031,17329666000,21562395
2023-12-06,528278677500,293574,7042474450,21562395
2023-12-07,511028761500,183444,4353717250,21562395
2023-12-08,520731839250,241356,5877680500,21562395
2023-12-11,534747396000,231909,5654678400,21562395
2023-12-12,530434917000,250854,6254553600,21562395
2023-12-13,546606713250,204945,5120597050,21562395
2023-12-14,585419024250,487333,12815904450,21562395
2023-12-15,566012868750,200247,5316037100,21562395
2023-12-18,580028425500,223609,6022624500,21562395
2023-12-19,584340904500,190495,5200275100,21562395
2023-12-20,595122102000,227448,6215064500,21562395
2023-12-21,599434581000,193899,5332444100,21562395
2023-12-22,588653383500,171768,4761604300,21562395
2023-12-26,589731503250,169930,4614133650,21562395
2023-12-27,602668940250,203195,5654375850,21562395
2023-12-28,581106545250,335360,8947988450,21562395
2024-01-02,587575263750,125352,3391888350,21562395
2024-01-03,542294234250,354981,9069489500,21562395
2024-01-04,530434917000,257478,6374068700,21562395
2024-01-05,547684833000,170932,4331639600,21562395
2024-01-08,547684833000,128416,3249914300,21562395
2024-01-09,549841072500,220333,5737710000,21562395
2024-01-10,549841072500,61724,1562385750,21562395
2024-01-11,547684833000,59334,1509479150,21562395
2024-01-12,542294234250,75902,1917804800,21562395
2024-01-15,536903635500,53519,1334510450,21562395
2024-01-16,548762952750,179718,4440333250,21562395
2024-01-17,541216114500,292674,7532894950,21562395
2024-01-18,551997312000,149758,3760418800,21562395
2024-01-19,587575263750,392946,10602389650,21562395
2024-01-22,633934413000,734143,20903381900,21562395
2024-01-23,626387574750,393630,11485496300,21562395
2024-01-24,655496808000,569305,16925401550,21562395
2024-01-25,625309455000,656425,20008814300,21562395
2024-01-26,628543814250,261080,7595281950,21562395
2024-01-29,639325011750,340755,10096554000,21562395
2024-01-30,650106209250,453416,13617824350,21562395
2024-01-31,622075095750,435245,12884786900,21562395
2024-02-01,582184665000,750688,20386957100,21562395
2024-02-02,618840736500,410529,11677025750,21562395
2024-02-05,618840736500,372536,10785176250,21562395
2024-02-06,675981083250,923829,28135517950,21562395
2024-02-07,661965526500,414263,12702131050,21562395
2024-02-08,711559035000,979522,31632919050,21562395
2024-02-13,737433909000,1301754,45881803000,21562395
2024-02-14,751449465750,944582,33230461900,21562395
2024-02-15,705090316500,809513,26956750400,21562395
2024-02-16,713715274500,476322,15729272650,21562395
2024-02-19,702934077000,240975,7883292000,21562395
2024-02-20,740668268250,562862,19105224450,21562395
2024-02-21,743902627500,402417,13776955800,21562395
2024-02-22,903464350500,2748133,109118918750,21562395
2024-02-23,833386566750,809716,32462697800,21562395
2024-02-26,834464686500,605021,23871151100,21562395
2024-02-27,878667596250,660734,26303698800,21562395
2024-02-28,936886062750,637728,26848120300,21562395
2024-02-29,878667596250,324562,13527250000,21562395
2024-03-04,925026745500,380405,16151701750,21562395
2024-03-05,905620590000,285940,11898825350,21562395
2024-03-06,915323667750,302977,12705119000,21562395
2024-03-07,878667596250,526283,21651745950,21562395
2024-03-08,893761272750,400284,16619287850,21562395
2024-03-11,898073751750,499032,20431213850,21562395
2024-03-12,914245548000,384103,16281927550,21562395
2024-03-13,886214434500,627954,26242834850,21562395
2024-03-14,852792722250,392566,15429868700,21562395
2024-03-15,885136314750,274459,11116036700,21562395
2024-03-18,913167428250,226637,9382140100,21562395
2024-03-19,876511356750,178457,7261453800,21562395
2024-03-20,981088972500,1906596,84923564600,21562395
2024-03-21,976776493500,645173,29003105400,21562395
2024-03-22,995104529250,725637,34088199400,21562395
2024-03-25,994026409500,429006,19969057450,21562395
2024-03-26,1032838720500,517457,24555280250,21562395
2024-03-27,1056557355000,348155,16776401050,21562395
2024-03-28,1010198205750,300099,14254312900,21562395
2024-03-29,991870170000,196559,8984630750,21562395
2024-04-01,946589140500,172927,7719811100,21562395
2024-04-02,911011188750,223454,9678870000,21562395
2024-04-03,908854949250,247195,10103283000,21562395
2024-04-04,988635810750,358234,16143335750,21562395
2024-04-05,999417008250,156042,7050686650,21562395
2024-04-08,909933069000,269478,11617178000,21562395
2024-04-09,892683153000,268869,10998767850,21562395
2024-04-11,939042302250,257717,11182634150,21562395
2024-04-12,974620254000,298638,13183877150,21562395
2024-04-15,996182649000,422356,19019745950,21562395
2024-04-16,987557691000,295379,13391286200,21562395
2024-04-17,1022057523000,508502,24069595050,21562395
2024-04-18,1129869498000,1181057,61137425400,21562395
2024-04-19,1114775821500,927412,46867016750,21562395
2024-04-22,1033916840250,927569,43683834850,21562395
2024-04-23,967073415750,434635,20194806400,21562395
2024-04-24,1069494792000,1339486,67318395750,21562395
2024-04-25,997260768750,525917,25289602350,21562395
2024-04-26,1053322995750,655725,32263943000,21562395
2024-04-29,1051166756250,247052,12048052350,21562395
2024-04-30,1006963846500,411905,19527942250,21562395
2024-05-02,1016666924250,194740,9019385100,21562395
2024-05-03,1004807607000,151427,7078899700,21562395
2024-05-07,1088900947500,625974,30930993300,21562395
2024-05-08,1101838384500,271667,13730771850,21562395
2024-05-09,1084588468500,222101,11187762000,21562395
2024-05-10,1033916840250,887725,41710553750,21562395
2024-05-13,1026370002000,350227,16930718350,21562395
2024-05-14,1065182313000,336098,16443442800,21562395
2024-05-16,1175150527500,1008474,53451809600,21562395
2024-05-17,1082432229000,522801,26707604250,21562395
2024-05-20,1203181641000,767593,41401614400,21562395
2024-05-21,1170838048500,350384,18887705500,21562395
2024-05-22,1157900611500,241728,13017014300,21562395
2024-05-23,1138494456000,244037,12920226200,21562395
2024-05-24,1099682145000,276862,13899252250,21562395
2024-05-27,1129869498000,212242,11006866500,21562395
2024-05-28,1108307103000,176924,9196678100,21562395
2024-05-29,1119088300500,205562,10721715900,21562395
2024-05-30,1183775485500,400823,21663417000,21562395
2024-05-31,1183775485500,257152,14121906300,21562395
2024-06-03,1201025401500,223818,12168971200,21562395
2024-06-04,1209650359500,461586,26541705700,21562395
2024-06-05,1392930717000,1747903,109486284100,21562395
2024-06-07,1608554667000,1493704,108086355400,21562395
2024-06-10,1612867146000,547984,41197268600,21562395
2024-06-11,1606398427500,331420,24630611800,21562395
2024-06-12,1660304415000,371991,28156805300,21562395
2024-06-13,1664616894000,449310,34983957900,21562395
2024-06-14,1724991600000,925639,71542329700,21562395
2024-06-17,1692648007500,312211,24755746700,21562395
2024-06-18,1750866474000,259263,21047776100,21562395
2024-06-19,1649523217500,563627,45100171500,21562395
2024-06-20,1602085948500,439691,32535966800,21562395
2024-06-21,1621492104000,234151,17360050400,21562395
2024-06-24,1619335864500,178747,13196143100,21562395
2024-06-25,1554648679500,324084,23347664500,21562395
2024-06-26,1584836032500,335415,24600331800,21562395
2024-06-27,1537398763500,238574,17170454400,21562395
2024-06-28,1509367650000,341054,23743141200,21562395
2024-07-01,1440367986000,298876,20344858500,21562395
2024-07-02,1395086956500,359717,23291510500,21562395
2024-07-03,1379993280000,648323,40722650400,21562395
2024-07-04,1382149519500,824848,53246550800,21562395
2024-07-05,1399399435500,499868,32995025300,21562395
2024-07-08,1336868490000,430371,26712970300,21562395
2024-07-09,1431743028000,703689,45815186100,21562395
2024-07-10,1436055507000,416735,28107003200,21562395
2024-07-11,1453305423000,361527,24541561800,21562395
2024-07-12,1358430885000,303673,19444392600,21562395
2024-07-15,1360587124500,166631,10480452700,21562395
2024-07-16,1448992944000,412933,27234662200,21562395
2024-07-17,1321774813500,433266,27125834500,21562395
2024-07-18,1317462334500,528651,31397980200,21562395
2024-07-19,1379993280000,428200,27158539600,21562395
2024-07-22,1250618910000,405100,24004026100,21562395
2024-07-23,1237681473000,455478,26329912800,21562395
2024-07-24,1259243868000,392211,23210903300,21562395
2024-07-25,1164369330000,405401,21868671300,21562395
2024-07-26,1106150863500,480373,25082333400,21562395
2024-07-29,1110463342500,365247,18526852350,21562395
2024-07-30,1082432229000,565159,27384223150,21562395
2024-07-31,1153588132500,525315,27500583950,21562395
2024-08-01,1127713258500,504113,27443265900,21562395
2024-08-02,1001573247750,702284,32612099750,21562395
2024-08-05,880823835750,508399,22021590200,21562395
2024-08-06,922870506000,417387,17881538400,21562395
2024-08-07,932573583750,441765,19136152000,21562395
2024-08-08,908854949250,323590,13524859950,21562395
2024-08-09,929339224500,360515,15704053750,21562395
2024-08-12,992948289750,630775,29136609700,21562395
2024-08-13,1011276325500,309158,14259627100,21562395
2024-08-14,1106150863500,945268,48926772100,21562395
2024-08-16,1153588132500,608687,32957360300,21562395
2024-08-19,1106150863500,283841,14836117900,21562395
2024-08-20,1162213090500,411408,22208156900,21562395
2024-08-21,1147119414000,209638,11190608500,21562395
2024-08-22,1140650695500,194373,10339599800,21562395
2024-08-23,1157900611500,167200,8845435900,21562395
2024-08-26,1077041630250,382825,19521628300,21562395
2024-08-27,1086744708000,293679,14524090100,21562395
2024-08-28,1207494120000,546853,29432809850,21562395
2024-08-29,1063026073500,873059,43642552400,21562395
2024-08-30,1140650695500,522114,26531406750,21562395
2024-09-02,1045776157500,484735,23927737800,21562395
2024-09-03,1026370002000,340902,16567291900,21562395
2024-09-04,926104865250,632688,27494566900,21562395
2024-09-05,873276997500,741162,30636546950,21562395
2024-09-06,825839728500,498597,19286790800,21562395
2024-09-09,873276997500,450993,17732193450,21562395
2024-09-10,853870842000,327067,13249389550,21562395
2024-09-11,842011524750,248473,9765963000,21562395
2024-09-12,888370674000,556788,23246319250,21562395
2024-09-13,854948961750,274466,10908252600,21562395
2024-09-19,830152207500,531747,19878912350,21562395
2024-09-20,848480243250,355743,14195594950,21562395
