날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,17627516216000,1780225,1099941497000,26627668
2023-06-08,17521005544000,1318027,878521474000,26627668
2023-06-09,17840537560000,1175325,805243155000,26627668
2023-06-12,18426346256000,714697,491248573000,26627668
2023-06-13,19944123332000,1452676,1060101756000,26627668
2023-06-14,17760654556000,2492953,1803083272000,26627668
2023-06-15,18905644280000,1394552,979763034000,26627668
2023-06-16,19704474320000,905447,649491123000,26627668
2023-06-19,20556559696000,1209388,923373938000,26627668
2023-06-20,20370166020000,950977,738379284000,26627668
2023-06-21,20290283016000,732224,565886097000,26627668
2023-06-22,20290283016000,669624,507308111000,26627668
2023-06-23,20183772344000,328173,250543288000,26627668
2023-06-26,20263655348000,368769,282189703000,26627668
2023-06-27,19651218984000,812930,595974671000,26627668
2023-06-28,18639367600000,648809,467414470000,26627668
2023-06-29,19012154952000,625782,449412858000,26627668
2023-06-30,20077261672000,668650,493817638000,26627668
2023-07-03,24177922544000,2953165,2512734458000,26627668
2023-07-04,23592113848000,1878427,1672266559000,26627668
2023-07-05,25109890924000,1640065,1530656490000,26627668
2023-07-06,25056635588000,1198792,1142775870000,26627668
2023-07-07,26095114640000,870911,836665207000,26627668
2023-07-10,25695699620000,1105995,1093463490000,26627668
2023-07-11,25988603968000,718455,705536004000,26627668
2023-07-12,24497454560000,1120551,1060335412000,26627668
2023-07-13,25456050608000,1438457,1370186686000,26627668
2023-07-14,26308135984000,671243,652954278000,26627668
2023-07-17,26601040332000,672682,672212346000,26627668
2023-07-18,29769732824000,1601160,1750813193000,26627668
2023-07-19,29743105156000,733919,811904594000,26627668
2023-07-20,28837764444000,545402,591553670000,26627668
2023-07-21,30435424524000,1356249,1498289687000,26627668
2023-07-24,30914722548000,1218050,1404560278000,26627668
2023-07-25,34429574724000,2074447,2577640544000,26627668
2023-07-26,32698776304000,3016645,4136081551000,26627668
2023-07-27,26228252980000,2847371,3051751647000,26627668
