날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,1310,37.62,11.8,411,0.0,0
2023-06-08,1310,35.96,11.28,411,0.0,0
2023-06-09,1310,37.15,11.66,411,0.0,0
2023-06-12,1310,42.21,13.24,411,0.0,0
2023-06-13,1310,44.87,14.08,411,0.0,0
2023-06-14,1310,51.58,16.18,411,0.0,0
2023-06-15,1310,54.38,17.06,411,0.0,0
2023-06-16,1310,61.44,19.27,411,0.0,0
2023-06-19,1310,57.18,17.94,411,0.0,0
2023-06-20,1310,56.69,17.79,411,0.0,0
2023-06-21,1310,55.6,17.44,411,0.0,0
2023-06-22,1310,56.81,17.82,411,0.0,0
2023-06-23,1310,56.45,17.71,411,0.0,0
2023-06-26,1310,52.68,16.53,411,0.0,0
2023-06-27,1310,51.22,16.07,411,0.0,0
2023-06-28,1310,51.22,16.07,411,0.0,0
2023-06-29,1310,51.34,16.11,411,0.0,0
2023-06-30,1310,47.08,14.77,411,0.0,0
2023-07-03,1310,50.12,15.73,411,0.0,0
2023-07-04,1310,51.46,16.15,411,0.0,0
2023-07-05,1310,50.12,15.73,411,0.0,0
2023-07-06,1310,47.81,15.0,411,0.0,0
2023-07-07,1310,50.61,15.88,411,0.0,0
2023-07-10,1310,48.13,15.1,411,0.0,0
2023-07-11,1310,49.39,15.5,411,0.0,0
2023-07-12,1310,48.64,15.26,411,0.0,0
2023-07-13,1310,49.03,15.38,411,0.0,0
2023-07-14,1310,48.42,15.19,411,0.0,0
2023-07-17,1310,46.76,14.67,411,0.0,0
2023-07-18,1310,48.91,15.34,411,0.0,0
2023-07-19,1310,52.8,16.56,411,0.0,0
2023-07-20,1310,50.24,15.76,411,0.0,0
2023-07-21,1310,48.91,15.34,411,0.0,0
2023-07-24,1310,47.83,15.01,411,0.0,0
2023-07-25,1310,52.92,16.6,411,0.0,0
2023-07-26,1310,47.13,14.79,411,0.0,0
2023-07-27,1310,45.45,14.26,411,0.0,0
2023-07-28,1310,46.5,14.59,411,0.0,0
2023-07-31,1310,49.15,15.42,411,0.0,0
2023-08-01,1310,47.79,14.99,411,0.0,0
2023-08-02,1310,45.47,14.27,411,0.0,0
2023-08-03,1310,45.13,14.16,411,0.0,0
