date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,23100.0,347769.0,25671.0,-72857.0,4490472.0,2.95
2025-06-17,23250.0,558209.0,46882.0,-74501.0,4383087.0,2.88
2025-06-18,23500.0,513472.0,29978.0,65163.0,4479991.0,2.95
2025-06-19,23450.0,626025.0,-8578.0,483.0,4449579.0,2.93
2025-06-20,24100.0,841891.0,28688.0,12633.0,4489169.0,2.95
2025-06-23,23850.0,560503.0,28736.0,14306.0,4632131.0,3.05
2025-06-24,24900.0,1057871.0,119369.0,190726.0,4824432.0,3.17
2025-06-25,24500.0,479585.0,-33645.0,-101834.0,4702433.0,3.09
2025-06-26,24550.0,472748.0,15483.0,27472.0,4699716.0,3.09
2025-06-27,23550.0,399069.0,-31700.0,-100244.0,4596199.0,3.02
2025-06-30,23450.0,304023.0,14821.0,12547.0,4624096.0,3.04
2025-07-01,24000.0,493900.0,27373.0,115519.0,4769312.0,3.14
2025-07-02,23600.0,359453.0,3390.0,-52719.0,4678900.0,3.08
2025-07-03,24450.0,592019.0,60611.0,126342.0,4845078.0,3.19
2025-07-04,24400.0,322527.0,-5699.0,-15102.0,4776281.0,3.14
2025-07-07,23800.0,278282.0,14235.0,-82097.0,4687225.0,3.08
2025-07-08,23300.0,378950.0,-78239.0,-75970.0,4608829.0,3.03
2025-07-09,23750.0,329767.0,7957.0,82165.0,4707077.0,3.1
2025-07-10,24000.0,470741.0,12660.0,46047.0,4788549.0,3.15
2025-07-11,24150.0,443221.0,-49476.0,43215.0,4868579.0,3.2
2025-07-14,24350.0,325359.0,9307.0,-2195.0,4872077.0,3.2
2025-07-15,24150.0,239055.0,4009.0,-32558.0,4842377.0,3.19
2025-07-16,24150.0,176822.0,3252.0,-5896.0,4839493.0,3.18
2025-07-17,24050.0,247928.0,24355.0,4169.0,4849392.0,3.19
2025-07-18,25350.0,4098953.0,52932.0,193493.0,5052418.0,3.32
