날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,9049,129.29,9.42,659,0.0,0
2023-06-08,9049,126.1,9.18,659,0.0,0
2023-06-09,9049,125.95,9.17,659,0.0,0
2023-06-12,9049,124.28,9.05,659,0.0,0
2023-06-13,9049,122.31,8.91,659,0.0,0
2023-06-14,9049,122.61,8.93,659,0.0,0
2023-06-15,9049,125.04,9.11,659,0.0,0
2023-06-16,9049,126.25,9.19,659,0.0,0
2023-06-19,9049,123.22,8.97,659,0.0,0
2023-06-20,9049,120.64,8.79,659,0.0,0
2023-06-21,9049,117.3,8.54,659,0.0,0
2023-06-22,9049,118.66,8.64,659,0.0,0
2023-06-23,9049,122.91,8.95,659,0.0,0
2023-06-26,9049,123.67,9.01,659,0.0,0
2023-06-27,9049,116.39,8.48,659,0.0,0
2023-06-28,9049,116.39,8.48,659,0.0,0
2023-06-29,9049,115.63,8.42,659,0.0,0
2023-06-30,9049,115.78,8.43,659,0.0,0
2023-07-03,9049,113.96,8.3,659,0.0,0
2023-07-04,9049,111.38,8.11,659,0.0,0
2023-07-05,9049,111.84,8.14,659,0.0,0
2023-07-06,9049,109.1,7.95,659,0.0,0
2023-07-07,9049,106.07,7.72,659,0.0,0
2023-07-10,9049,104.55,7.61,659,0.0,0
2023-07-11,9049,106.37,7.75,659,0.0,0
2023-07-12,9049,121.24,8.83,659,0.0,0
2023-07-13,9049,133.23,9.7,659,0.0,0
2023-07-14,9049,135.2,9.85,659,0.0,0
2023-07-17,9049,132.02,9.61,659,0.0,0
2023-07-18,9049,124.13,9.04,659,0.0,0
2023-07-19,9049,124.73,9.08,659,0.0,0
2023-07-20,9049,124.89,9.09,659,0.0,0
2023-07-21,9049,127.16,9.26,659,0.0,0
2023-07-24,9049,127.92,9.32,659,0.0,0
2023-07-25,9049,127.31,9.27,659,0.0,0
2023-07-26,9049,132.17,9.63,659,0.0,0
2023-07-27,9049,132.78,9.67,659,0.0,0
2023-07-28,9049,134.29,9.78,659,0.0,0
2023-07-31,9049,134.6,9.8,659,0.0,0
2023-08-01,9049,136.87,9.97,659,0.0,0
2023-08-02,9049,130.5,9.5,659,0.0,0
2023-08-03,9049,136.27,9.92,659,0.0,0
2023-08-04,9049,134.9,9.82,659,0.0,0
2023-08-07,9049,132.32,9.64,659,0.0,0
2023-08-08,9049,129.29,9.42,659,0.0,0
2023-08-09,9049,136.12,9.91,659,0.0,0
2023-08-10,9049,137.94,10.05,659,0.0,0
2023-08-11,9049,139.76,10.18,659,0.0,0
2023-08-14,9049,126.86,9.24,659,0.0,0
2023-08-16,9049,118.82,8.65,659,0.0,0
2023-08-17,9049,117.75,8.58,659,0.0,0
2023-08-18,9049,111.23,8.1,659,0.0,0
2023-08-21,9049,108.5,7.9,659,0.0,0
2023-08-22,9049,106.98,7.79,659,0.0,0
2023-08-23,9049,104.1,7.58,659,0.0,0
2023-08-24,9049,104.1,7.58,659,0.0,0
2023-08-25,9049,105.01,7.65,659,0.0,0
2023-08-28,9049,103.95,7.57,659,0.0,0
2023-08-29,9049,107.44,7.82,659,0.0,0
2023-08-30,9049,107.13,7.8,659,0.0,0
2023-08-31,9049,104.25,7.59,659,0.0,0
2023-09-01,9049,102.73,7.48,659,0.0,0
2023-09-04,9049,103.64,7.55,659,0.0,0
2023-09-05,9049,103.79,7.56,659,0.0,0
2023-09-06,9049,103.49,7.54,659,0.0,0
2023-09-07,9049,104.4,7.6,659,0.0,0
2023-09-08,9049,105.16,7.66,659,0.0,0
2023-09-11,9049,106.68,7.77,659,0.0,0
2023-09-12,9049,106.37,7.75,659,0.0,0
2023-09-13,9049,105.61,7.69,659,0.0,0
2023-09-14,9049,106.98,7.79,659,0.0,0
2023-09-15,9049,106.53,7.76,659,0.0,0
2023-09-18,9049,107.44,7.82,659,0.0,0
2023-09-19,9049,106.37,7.75,659,0.0,0
2023-09-20,9049,105.46,7.68,659,0.0,0
2023-09-21,9049,103.19,7.51,659,0.0,0
2023-09-22,9049,100.91,7.35,659,0.0,0
2023-09-25,9049,98.94,7.21,659,0.0,0
2023-09-26,9049,97.72,7.12,659,0.0,0
2023-09-27,9049,101.37,7.38,659,0.0,0
2023-10-04,9049,98.33,7.16,659,0.0,0
2023-10-05,9049,95.9,6.98,659,0.0,0
2023-10-06,9049,98.33,7.16,659,0.0,0
2023-10-10,9049,99.7,7.26,659,0.0,0
2023-10-11,9049,99.7,7.26,659,0.0,0
2023-10-12,9049,100.3,7.3,659,0.0,0
2023-10-13,9049,100.61,7.33,659,0.0,0
2023-10-16,9049,98.79,7.19,659,0.0,0
2023-10-17,9049,98.33,7.16,659,0.0,0
2023-10-18,9049,94.99,6.92,659,0.0,0
2023-10-19,9049,93.93,6.84,659,0.0,0
2023-10-20,9049,93.02,6.77,659,0.0,0
2023-10-23,9049,96.36,7.02,659,0.0,0
2023-10-24,9049,101.97,7.43,659,0.0,0
2023-10-25,9049,100.3,7.3,659,0.0,0
2023-10-26,9049,97.57,7.11,659,0.0,0
2023-10-27,9049,97.12,7.07,659,0.0,0
2023-10-30,9049,97.72,7.12,659,0.0,0
2023-10-31,9049,96.05,7.0,659,0.0,0
2023-11-01,9049,96.97,7.06,659,0.0,0
2023-11-02,9049,99.7,7.26,659,0.0,0
2023-11-03,9049,101.21,7.37,659,0.0,0
2023-11-06,9049,108.8,7.92,659,0.0,0
2023-11-07,9049,107.44,7.82,659,0.0,0
2023-11-08,9049,108.5,7.9,659,0.0,0
2023-11-09,9049,108.5,7.9,659,0.0,0
2023-11-10,9049,106.83,7.78,659,0.0,0
