날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,64400,65200,64400,64500,97684,0.0
2023-06-08,64200,64300,63500,63700,140188,-1.2403100775193798
2023-06-09,63900,64800,63400,63800,153586,0.15698587127158556
2023-06-12,64400,65200,63600,64900,142195,1.7241379310344827
2023-06-13,64600,65500,64200,64600,120336,-0.46224961479198773
2023-06-14,64600,64600,62500,62900,190450,-2.631578947368421
2023-06-15,63100,63100,60500,61200,248759,-2.7027027027027026
2023-06-16,61300,61800,60800,61000,126543,-0.32679738562091504
2023-06-19,61700,61700,60500,60600,90732,-0.6557377049180327
2023-06-20,60900,64000,60700,61500,259627,1.4851485148514851
2023-06-21,61600,63200,60100,60400,248045,-1.788617886178862
2023-06-22,60500,60800,59500,59900,94714,-0.8278145695364238
2023-06-23,60100,60100,57900,58000,195711,-3.1719532554257093
2023-06-26,58000,58200,56200,57700,192659,-0.5172413793103449
2023-06-27,56000,56700,51500,54300,892368,-5.892547660311958
2023-06-28,54300,57500,54300,56900,295529,4.788213627992634
2023-06-29,56700,56800,53500,53500,347313,-5.975395430579964
2023-06-30,53300,54300,53200,53600,134541,0.1869158878504673
2023-07-03,53800,54200,53100,53400,172478,-0.3731343283582089
2023-07-04,53400,53400,51800,52000,257210,-2.6217228464419478
2023-07-05,51900,52200,50700,51200,280672,-1.5384615384615385
2023-07-06,51200,51200,49700,49800,221823,-2.734375
2023-07-07,49850,49850,48650,49200,166700,-1.2048192771084338
2023-07-10,49000,49650,48550,49000,160578,-0.40650406504065045
2023-07-11,48950,50400,48950,50000,129859,2.0408163265306123
2023-07-12,50000,51300,49400,51100,186521,2.1999999999999997
2023-07-13,51400,51900,50700,51500,223359,0.7827788649706457
2023-07-14,51600,51800,50800,51100,117143,-0.7766990291262136
2023-07-17,51600,53200,51500,52500,188673,2.73972602739726
2023-07-18,53000,53000,51300,51600,121758,-1.7142857142857144
2023-07-19,51400,52100,50400,51500,168123,-0.1937984496124031
2023-07-20,51000,51200,50300,50900,125171,-1.1650485436893203
2023-07-21,51000,51700,50700,51200,109378,0.5893909626719057
2023-07-24,51000,51100,49300,49500,218833,-3.3203125
2023-07-25,49500,51200,48950,50900,182586,2.8282828282828283
2023-07-26,50300,50300,47600,48100,356355,-5.50098231827112
2023-07-27,47650,50400,47650,50200,171392,4.365904365904366
2023-07-28,50300,51200,49150,50100,124628,-0.199203187250996
2023-07-31,50400,51100,49350,50500,107577,0.7984031936127743
2023-08-01,50800,52500,50500,51900,169119,2.7722772277227725
2023-08-02,52200,52700,50800,51100,106279,-1.5414258188824663
2023-08-03,50600,51500,50000,51100,93222,0.0
2023-08-04,51300,52000,51200,51700,85757,1.1741682974559686
2023-08-07,52200,53000,51700,52500,165993,1.5473887814313347
2023-08-08,53100,53500,51200,51500,161416,-1.9047619047619049
2023-08-09,51100,51900,51100,51800,80142,0.5825242718446602
2023-08-10,51700,55000,51700,53700,397130,3.667953667953668
2023-08-11,54600,54700,52600,53000,150785,-1.303538175046555
2023-08-14,53400,54600,52700,53900,133847,1.6981132075471699
2023-08-16,53500,53500,50700,51200,183413,-5.009276437847866
2023-08-17,50800,51400,49900,50700,108559,-0.9765625
2023-08-18,50600,51000,49950,50600,94895,-0.19723865877712032
2023-08-21,50600,51500,50400,50500,59746,-0.1976284584980237
2023-08-22,50800,51000,50000,50000,94196,-0.9900990099009901
2023-08-23,50100,50400,49550,49750,81493,-0.5
2023-08-24,50600,50800,49700,50400,95662,1.306532663316583
2023-08-25,49800,50400,49700,50100,54084,-0.5952380952380952
2023-08-28,50600,51500,50300,51500,71986,2.7944111776447107
2023-08-29,51700,52400,51200,52000,83903,0.9708737864077669
2023-08-30,52500,53300,51800,52300,116110,0.576923076923077
