,Open,High,Low,Close,Volume,Adj Close
2009-12-31,12.564000129699707,12.564000129699707,12.343000411987305,12.381999969482422,0.0,12.381999969482422
2010-01-01,12.381999969482422,12.381999969482422,12.300000190734863,12.329000473022461,0.0,12.329000473022461
2010-01-04,12.420000076293945,12.505999565124512,12.239999771118164,12.241999626159668,0.0,12.241999626159668
2010-01-05,12.243000030517578,12.46500015258789,12.241000175476074,12.461000442504883,0.0,12.461000442504883
2010-01-06,12.461000442504883,12.484000205993652,12.196000099182129,12.236000061035156,0.0,12.236000061035156
2010-01-07,12.239999771118164,12.293999671936035,12.10200023651123,12.145999908447266,0.0,12.145999908447266
2010-01-08,12.142000198364258,12.229999542236328,12.081999778747559,12.121000289916992,0.0,12.121000289916992
2010-01-11,12.118000030517578,12.187999725341797,12.076000213623047,12.173999786376953,0.0,12.173999786376953
2010-01-12,12.178999900817871,12.354000091552734,12.161999702453613,12.333999633789062,0.0,12.333999633789062
2010-01-13,12.333999633789062,12.36299991607666,12.241000175476074,12.244000434875488,0.0,12.244000434875488
2010-01-14,12.255000114440918,12.329000473022461,12.168999671936035,12.279000282287598,0.0,12.279000282287598
2010-01-15,12.279000282287598,12.388999938964844,12.27400016784668,12.359000205993652,0.0,12.359000205993652
2010-01-18,12.145999908447266,12.39900016784668,12.109000205993652,12.375,0.0,12.375
2010-01-19,12.37600040435791,12.467000007629395,12.331999778747559,12.369999885559082,0.0,12.369999885559082
2010-01-20,12.371000289916992,12.520999908447266,12.36400032043457,12.411999702453613,0.0,12.411999702453613
2010-01-21,12.41100025177002,12.70300006866455,12.36400032043457,12.630999565124512,0.0,12.630999565124512
2010-01-22,12.645999908447266,12.848999977111816,12.609000205993652,12.843999862670898,0.0,12.843999862670898
2010-01-25,12.8100004196167,12.84000015258789,12.5,12.503999710083008,0.0,12.503999710083008
2010-01-26,12.508000373840332,13.003000259399414,12.46399974822998,12.937000274658203,0.0,12.937000274658203
2010-01-27,12.939000129699707,13.027000427246094,12.920000076293945,12.935999870300293,0.0,12.935999870300293
2010-01-28,12.9350004196167,12.968000411987305,12.711999893188477,12.843000411987305,0.0,12.843000411987305
2010-01-29,12.840999603271484,12.909000396728516,12.75,12.826000213623047,0.0,12.826000213623047
