date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,394000.0,5280.0,-320.0,-1734.0,475029.0,11.85
2025-06-17,391500.0,8013.0,-3716.0,-1597.0,473877.0,11.83
2025-06-18,390500.0,7172.0,-3021.0,-1456.0,472037.0,11.78
2025-06-19,391000.0,3474.0,-416.0,-508.0,471585.0,11.77
2025-06-20,397500.0,11828.0,2990.0,1578.0,473996.0,11.83
2025-06-23,389000.0,7766.0,-4072.0,-1641.0,471951.0,11.78
2025-06-24,395500.0,4989.0,-917.0,672.0,472419.0,11.79
2025-06-25,397000.0,5633.0,-1181.0,952.0,473292.0,11.81
2025-06-26,394500.0,4305.0,-902.0,-1227.0,471897.0,11.78
2025-06-27,391000.0,4587.0,-1430.0,-2063.0,469804.0,11.72
2025-06-30,394000.0,3398.0,241.0,1093.0,471090.0,11.76
2025-07-01,399500.0,8865.0,-57.0,3899.0,475249.0,11.86
2025-07-02,408500.0,15650.0,1059.0,4472.0,480284.0,11.99
2025-07-03,407500.0,4893.0,-534.0,278.0,480298.0,11.99
2025-07-04,400500.0,4014.0,-1233.0,-651.0,479086.0,11.96
2025-07-07,405500.0,7393.0,2009.0,-297.0,478713.0,11.95
2025-07-08,399500.0,4493.0,-932.0,-1292.0,475401.0,11.86
2025-07-09,405000.0,5572.0,-1130.0,1704.0,477367.0,11.91
2025-07-10,406500.0,6219.0,-1224.0,718.0,477960.0,11.93
2025-07-11,409500.0,5870.0,-1858.0,234.0,477864.0,11.93
2025-07-14,411000.0,9846.0,-2112.0,1508.0,479868.0,11.98
2025-07-15,408000.0,5064.0,-1059.0,-362.0,479397.0,11.96
2025-07-16,403500.0,5893.0,-1835.0,-1638.0,477663.0,11.92
2025-07-17,404000.0,5292.0,-492.0,-520.0,477064.0,11.91
2025-07-18,408000.0,6260.0,-409.0,499.0,477708.0,11.92
2025-07-21,403500.0,3718.0,-850.0,-1031.0,476610.0,11.89
2025-07-22,404000.0,3232.0,-138.0,-295.0,476212.0,11.88
2025-07-23,403000.0,3435.0,-258.0,-570.0,475165.0,11.86
2025-07-24,399500.0,5096.0,-899.0,-2492.0,472591.0,11.79
2025-07-25,398000.0,3052.0,-907.0,-726.0,471822.0,11.77
2025-07-28,395500.0,4578.0,-638.0,-1907.0,469909.0,11.73
2025-07-29,396500.0,5143.0,-1507.0,99.0,470242.0,11.74
2025-07-30,399500.0,3583.0,-343.0,1478.0,471780.0,11.77
2025-07-31,398500.0,2413.0,-781.0,262.0,472553.0,11.79
2025-08-01,391500.0,5970.0,-1495.0,-33.0,472463.0,11.79
2025-08-04,398500.0,10248.0,-2923.0,2210.0,474571.0,11.84
2025-08-05,396000.0,3644.0,-1225.0,-590.0,473733.0,11.82
2025-08-06,399500.0,5786.0,-1860.0,3225.0,477010.0,11.9
2025-08-07,401000.0,4932.0,-1436.0,2017.0,479748.0,11.97
2025-08-08,399000.0,3960.0,-1654.0,856.0,480257.0,11.99
2025-08-11,396000.0,3075.0,-558.0,-530.0,479666.0,11.97
2025-08-12,394000.0,3051.0,-751.0,-1242.0,478412.0,11.94
2025-08-13,392000.0,4371.0,-882.0,-734.0,477656.0,11.92
2025-08-14,390500.0,5421.0,-1514.0,-414.0,476885.0,11.9
2025-08-18,385500.0,7746.0,-1862.0,-3027.0,473663.0,11.82
2025-08-19,382500.0,6087.0,-2144.0,-2062.0,471537.0,11.77
2025-08-20,383500.0,6215.0,-645.0,-1028.0,470691.0,11.75
2025-08-21,383500.0,3028.0,-674.0,-195.0,470493.0,11.74
2025-08-22,382500.0,4806.0,-1147.0,-817.0,469742.0,11.72
2025-08-25,383000.0,2729.0,-284.0,-783.0,469046.0,11.71
2025-08-26,384500.0,6131.0,-1099.0,698.0,470269.0,11.74
2025-08-27,383500.0,3716.0,-1524.0,-136.0,470099.0,11.73
2025-08-28,386000.0,5244.0,-532.0,151.0,470481.0,11.74
2025-08-29,383500.0,5099.0,-1346.0,-2038.0,468203.0,11.68
2025-09-01,394000.0,17647.0,3380.0,-1730.0,466857.0,11.65
2025-09-02,392000.0,4552.0,-398.0,349.0,467154.0,11.66
2025-09-03,394000.0,5523.0,-531.0,1452.0,468419.0,11.69
2025-09-04,394000.0,4303.0,-752.0,202.0,468541.0,11.69
2025-09-05,395000.0,4070.0,-1096.0,1028.0,469189.0,11.71
2025-09-08,390000.0,4818.0,-1394.0,-1187.0,467805.0,11.67
2025-09-09,391000.0,2993.0,-488.0,292.0,468143.0,11.68
2025-09-10,394500.0,3909.0,264.0,569.0,469910.0,11.73
2025-09-11,409000.0,22216.0,2444.0,6270.0,477593.0,11.92
2025-09-12,433000.0,56097.0,-9498.0,-4395.0,470771.0,11.75
2025-09-15,429000.0,16818.0,-841.0,-1671.0,469921.0,11.73
2025-09-16,424000.0,12262.0,583.0,1258.0,470997.0,11.75
2025-09-17,429000.0,19105.0,-2300.0,-3732.0,466150.0,11.63
2025-09-18,429500.0,8284.0,-125.0,61.0,466241.0,11.64
2025-09-19,425500.0,7376.0,265.0,-184.0,466498.0,11.64
2025-09-22,419000.0,6153.0,-828.0,-348.0,466092.0,11.63
2025-09-23,416000.0,6267.0,591.0,-1837.0,465427.0,11.62
2025-09-24,412500.0,7683.0,-677.0,-356.0,465027.0,11.61
2025-09-25,412000.0,4561.0,-533.0,-196.0,465593.0,11.62
2025-09-26,414000.0,7647.0,-549.0,-3251.0,460367.0,11.49
2025-09-29,410500.0,4436.0,-173.0,-1497.0,459156.0,11.46
2025-09-30,410500.0,2573.0,-306.0,-117.0,460060.0,11.48
2025-10-01,409500.0,4110.0,-304.0,-316.0,459203.0,11.46
2025-10-02,405500.0,12630.0,-882.0,936.0,460772.0,11.5
2025-10-10,399000.0,8728.0,-962.0,-905.0,459421.0,11.47
2025-10-13,393500.0,7541.0,-1268.0,-847.0,458616.0,11.45
2025-10-14,391000.0,5709.0,-674.0,-1060.0,457503.0,11.42
2025-10-15,393000.0,4615.0,-716.0,-27.0,457562.0,11.42
2025-10-16,394500.0,5298.0,-402.0,-1572.0,455836.0,11.38
2025-10-17,394000.0,6203.0,-1019.0,861.0,456845.0,11.4
2025-10-20,392500.0,5780.0,-243.0,-549.0,456278.0,11.39
2025-10-21,390000.0,8716.0,-2783.0,-2664.0,453359.0,11.31
2025-10-22,392500.0,4802.0,158.0,326.0,454586.0,11.34
2025-10-23,390000.0,7122.0,-1926.0,-530.0,453388.0,11.31
2025-10-24,388500.0,8007.0,-2292.0,-1545.0,451581.0,11.27
2025-10-27,391000.0,5357.0,-30.0,689.0,452505.0,11.29
2025-10-28,391500.0,5135.0,-337.0,-427.0,452508.0,11.29
2025-10-29,390000.0,5245.0,-593.0,-1515.0,451131.0,11.26
2025-10-30,388000.0,6486.0,-1379.0,-109.0,451294.0,11.26
2025-10-31,388500.0,3090.0,-62.0,-434.0,450735.0,11.25
2025-11-03,386500.0,7173.0,-1646.0,-1118.0,449556.0,11.22
2025-11-04,388000.0,6651.0,-373.0,1625.0,451527.0,11.27
2025-11-05,385500.0,6534.0,-876.0,-1904.0,449438.0,11.22
