날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,18190,18340,18150,18180,441425,-0.054975261132490384
2023-06-08,18150,18220,18150,18220,456349,0.22002200220022
2023-06-09,18230,18430,18180,18180,571557,-0.21953896816684962
2023-06-12,18180,18200,17980,18030,741170,-0.825082508250825
2023-06-13,18060,18080,17890,17910,687135,-0.6655574043261231
2023-06-14,17920,17930,17820,17840,460949,-0.3908431044109436
2023-06-15,17890,17970,17640,17640,745051,-1.1210762331838564
2023-06-16,17680,17790,17620,17650,627102,0.05668934240362812
2023-06-19,17690,17910,17660,17700,468190,0.28328611898017
2023-06-20,17730,18060,17720,17750,603148,0.2824858757062147
2023-06-21,17780,17780,17480,17510,751930,-1.352112676056338
2023-06-22,17540,17540,17300,17360,612456,-0.8566533409480296
2023-06-23,17360,17370,17010,17050,721526,-1.7857142857142856
2023-06-26,17060,17190,16910,17070,476905,0.11730205278592376
2023-06-27,17060,17740,17060,17680,716142,3.5735207967193907
2023-06-28,17760,17780,17520,17600,362231,-0.4524886877828055
2023-06-29,17500,17600,17210,17210,403279,-2.215909090909091
2023-06-30,17200,17430,17080,17380,427228,0.9877977919814062
2023-07-03,17390,17620,17380,17490,333648,0.6329113924050633
2023-07-04,17420,17640,17320,17320,378124,-0.9719839908519153
2023-07-05,17330,17630,17280,17280,491734,-0.23094688221709006
2023-07-06,17270,17270,16840,16890,914353,-2.256944444444444
2023-07-07,16800,16840,16500,16520,757342,-2.1906453522794553
2023-07-10,16410,16850,16410,16840,535458,1.937046004842615
2023-07-11,16850,16960,16740,16960,495494,0.7125890736342043
2023-07-12,17000,17390,16890,17310,641788,2.063679245283019
2023-07-13,17340,17460,17100,17170,759911,-0.8087810514153668
2023-07-14,17180,17280,17060,17140,528472,-0.17472335468841002
2023-07-17,17100,17140,16800,16890,766605,-1.4585764294049008
2023-07-18,16880,17010,16520,16530,652441,-2.1314387211367674
2023-07-19,16590,16620,16360,16410,679949,-0.7259528130671506
2023-07-20,16380,16390,16130,16350,792235,-0.3656307129798903
2023-07-21,16310,16340,16120,16160,768186,-1.162079510703364
2023-07-24,16160,16160,15820,15890,1230989,-1.670792079207921
2023-07-25,15800,15840,15460,15470,1246627,-2.643171806167401
2023-07-26,15420,15430,14630,14930,2087394,-3.490627020038785
2023-07-27,14920,16030,14910,16010,1523583,7.2337575351640995
2023-07-28,15990,15990,15540,15780,568060,-1.4366021236727045
2023-07-31,15780,15790,15460,15600,673884,-1.1406844106463878
2023-08-01,15610,16150,15610,15910,600187,1.987179487179487
2023-08-02,15820,15910,15560,15660,665064,-1.571338780641106
2023-08-03,15700,15720,15460,15490,379528,-1.0855683269476373
2023-08-04,15640,15910,15520,15840,526457,2.259522272433828
2023-08-07,15840,16300,15840,16160,818666,2.0202020202020203
2023-08-08,16390,16740,15990,16070,1248098,-0.5569306930693069
2023-08-09,16140,16140,15830,16070,410114,0.0
2023-08-10,16680,17270,16450,16680,3611439,3.7958929682638454
2023-08-11,16810,16900,16340,16410,1014254,-1.618705035971223
2023-08-14,16530,16850,16490,16560,1054612,0.9140767824497258
2023-08-16,16400,16460,15950,16000,963427,-3.3816425120772946
2023-08-17,15920,15950,15700,15770,644168,-1.4375
2023-08-18,15520,15590,15170,15170,1501172,-3.804692454026633
2023-08-21,15190,15640,15160,15340,754090,1.1206328279499012
2023-08-22,15360,15500,15250,15360,535791,0.1303780964797914
2023-08-23,15280,15660,15250,15350,494572,-0.06510416666666666
2023-08-24,15420,15490,15290,15410,411110,0.39087947882736157
2023-08-25,15350,15560,15310,15560,395393,0.9733939000648929
2023-08-28,15720,15830,15600,15730,542504,1.0925449871465296
2023-08-29,15820,15820,15620,15660,347393,-0.44500953591862685
2023-08-30,15720,15760,15570,15680,399890,0.1277139208173691
2023-08-31,15680,15770,15480,15510,873138,-1.0841836734693877
2023-09-01,15480,15670,15480,15580,468136,0.4513217279174726
2023-09-04,15540,15810,15500,15710,455199,0.8344030808729139
2023-09-05,15710,15840,15620,15650,339342,-0.3819223424570337
2023-09-06,15640,15670,15540,15580,481254,-0.44728434504792336
2023-09-07,15500,15530,15370,15420,495954,-1.0269576379974326
2023-09-08,15450,15800,15420,15800,500737,2.4643320363164722
2023-09-11,15840,15920,15770,15870,414895,0.44303797468354433
2023-09-12,15970,16150,15820,15850,466505,-0.1260239445494644
2023-09-13,15810,16050,15810,16000,675726,0.9463722397476341
2023-09-14,16000,16090,15830,15880,620421,-0.75
2023-09-15,15890,16300,15880,16250,1066058,2.3299748110831233
2023-09-18,16250,16390,16090,16130,445155,-0.7384615384615384
2023-09-19,16100,16170,15800,15870,548926,-1.611903285802852
2023-09-20,15850,15960,15800,15830,366269,-0.2520478890989288
2023-09-21,15830,15900,15520,15530,558332,-1.8951358180669615
2023-09-22,15400,15520,15320,15320,455289,-1.3522215067611076
2023-09-25,15320,15550,15320,15430,281308,0.7180156657963447
2023-09-26,15350,15400,15090,15100,687699,-2.138690861957226
2023-09-27,15000,15150,14960,15100,334922,0.0
2023-10-04,14980,15060,14730,14740,806935,-2.384105960264901
2023-10-05,14740,14950,14700,14700,477895,-0.27137042062415195
2023-10-06,14670,14800,14630,14670,344876,-0.20408163265306123
2023-10-10,14850,15070,14690,14720,609917,0.34083162917518744
2023-10-11,14800,14940,14790,14930,469707,1.4266304347826086
2023-10-12,15020,15230,14950,15190,479622,1.7414601473543203
2023-10-13,15050,15090,14910,14950,412843,-1.5799868334430547
2023-10-16,14950,15120,14880,15000,387495,0.33444816053511706
2023-10-17,15090,15180,14980,15000,299111,0.0
2023-10-18,14960,15170,14960,15150,627616,1.0
2023-10-19,15000,15080,14800,14890,416928,-1.7161716171617163
2023-10-20,14850,14880,14520,14740,560812,-1.0073875083948958
2023-10-23,14730,14880,14670,14760,317206,0.13568521031207598
2023-10-24,14830,14840,14550,14760,409829,0.0
2023-10-25,14740,15040,14680,14970,365237,1.4227642276422763
2023-10-26,14880,14880,14560,14560,569471,-2.738810955243821
2023-10-27,14650,14680,14450,14480,348755,-0.5494505494505495
2023-10-30,14400,14670,14400,14670,308510,1.3121546961325967
2023-10-31,14790,15030,14620,14670,363685,0.0
2023-11-01,14700,14820,14640,14750,245237,0.5453306066803
2023-11-02,14900,14990,14710,14770,382142,0.13559322033898305
2023-11-03,14880,15060,14800,15000,400690,1.5572105619498984
2023-11-06,15470,15600,15210,15570,937345,3.8
2023-11-07,15570,15700,15200,15390,451274,-1.1560693641618496
2023-11-08,15500,15620,15410,15510,387151,0.7797270955165692
2023-11-09,15450,15610,15440,15550,553255,0.2578981302385558
2023-11-10,15450,15530,15160,15210,314208,-2.1864951768488745
2023-11-13,15300,15300,14890,14900,365038,-2.0381328073635765
2023-11-14,14900,15040,14880,14920,406717,0.1342281879194631
2023-11-15,15160,15500,15090,15420,576688,3.351206434316354
2023-11-16,15400,15490,15320,15490,374137,0.4539559014267186
2023-11-17,15490,15550,15300,15360,286214,-0.8392511297611362
2023-11-20,15360,15610,15340,15510,394010,0.9765625
2023-11-21,15600,15660,15490,15570,349271,0.3868471953578337
2023-11-22,15480,15710,15480,15690,297006,0.7707129094412332
2023-11-23,15700,15720,15610,15700,242017,0.06373486297004462
2023-11-24,15740,15850,15710,15750,347793,0.3184713375796179
2023-11-27,15840,16070,15740,15770,558233,0.12698412698412698
2023-11-28,15920,15940,15520,15600,463121,-1.077996195307546
2023-11-29,15600,15650,15510,15540,250209,-0.38461538461538464
2023-11-30,15510,15590,15410,15500,615274,-0.2574002574002574
2023-12-01,15530,15600,15470,15480,289205,-0.12903225806451613
2023-12-04,15650,15780,15470,15700,369206,1.421188630490956
2023-12-05,15700,15830,15640,15810,327297,0.7006369426751593
2023-12-06,15810,16150,15800,16130,652435,2.0240354206198607
2023-12-07,16080,16170,15960,16080,360658,-0.3099814011159331
2023-12-08,16080,16190,16030,16130,368118,0.3109452736318408
2023-12-11,16190,16260,16130,16160,317603,0.18598884066955984
2023-12-12,16200,16200,15950,16060,588557,-0.6188118811881188
2023-12-13,16100,16180,15980,16120,325332,0.37359900373599003
2023-12-14,16200,16330,16170,16260,810577,0.8684863523573202
2023-12-15,16260,16370,16260,16310,481662,0.3075030750307503
2023-12-18,16330,16590,16310,16460,486502,0.9196811771919068
2023-12-19,16460,16510,16310,16500,401530,0.24301336573511542
2023-12-20,16550,16660,16540,16650,574051,0.9090909090909091
2023-12-21,16620,16680,16500,16610,391415,-0.24024024024024024
2023-12-22,16630,16650,16460,16460,470271,-0.9030704394942807
2023-12-26,16550,16650,16440,16620,924372,0.9720534629404617
2023-12-27,16280,16300,15800,15870,1067143,-4.512635379061372
2023-12-28,15860,16050,15820,16000,452726,0.8191556395715185
2024-01-02,15940,15980,15720,15840,439126,-1.0
2024-01-03,15770,15820,15560,15560,497051,-1.7676767676767675
2024-01-04,15600,15610,15400,15430,407076,-0.8354755784061696
2024-01-05,15500,15500,15300,15340,322022,-0.5832793259883344
2024-01-08,15340,15420,15250,15310,230352,-0.1955671447196871
