date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-06-23,10258.29,10445,10445,10200,10270,2592,26549075,4992.2
2023-06-26,10204.03,10315,10315,10190,10215,7533,77274410,4965.37
2023-06-27,10260.17,10255,10265,10105,10225,8689,88380485,4992.97
2023-06-28,10123.5,10360,10360,10055,10125,6797,68590460,4925.94
2023-06-29,9820.4,10125,10125,9805,9830,16095,160008330,4771.43
2023-06-30,9714.57,9910,9910,9655,9705,9562,93160220,4719.51
2023-07-03,9839.03,9785,9880,9720,9805,16566,162744395,4780.52
2023-07-04,9613.37,9905,9905,9600,9600,11149,107512740,4670.41
2023-07-05,9484.97,9670,9670,9490,9495,11151,106301900,4607.87
2023-07-06,9332.67,9575,9575,9320,9345,6077,56969760,4533.35
2023-07-07,9183.45,9170,9300,9155,9195,13190,121309255,4460.43
2023-07-10,9088.55,9135,9280,9060,9105,10416,94877055,4413.91
2023-07-11,9346.74,9195,9330,9175,9330,10406,96371740,4540.17
2023-07-12,9407.89,9335,9395,9265,9380,4201,39240500,4570.1
2023-07-13,9620.14,9570,9670,9570,9615,19318,185996440,4673.85
2023-07-14,9634.29,9615,9670,9520,9600,7050,67668515,4680.78
2023-07-17,9664.74,9670,9675,9500,9655,10228,98483245,4695.96
2023-07-18,9559.47,9655,9700,9485,9575,8701,83031630,4644.98
2023-07-19,9457.52,9575,9575,9420,9470,10746,101672780,4595.11
2023-07-20,9515.62,9515,9605,9440,9485,17560,167298910,4623.57
2023-07-21,9468.18,9370,9465,9370,9440,10946,103150035,4600.55
2023-07-24,9155.8,9370,9370,9100,9130,24704,226901350,4447.73
2023-07-25,8968.76,9025,9130,8955,8980,18998,171487675,4356.49
2023-07-26,8611.09,8955,9000,8535,8630,40453,349562655,4181.45
2023-07-27,8992.94,8670,9040,8670,9005,13203,118150055,4368.42
2023-07-28,8979.43,9030,9030,8855,8995,16285,145848885,4361.87
2023-07-31,9174.3,9125,9215,8945,9160,23088,209468990,4457.34
2023-08-01,9396.77,9160,9440,9160,9365,24559,229161705,4566.09
2023-08-02,9377.48,9445,9470,9235,9390,41495,386932380,4556.6
2023-08-03,9262.36,9365,9365,9055,9270,15266,140193785,4500.16
2023-08-04,9186.88,9285,9285,9110,9195,4352,39998825,4463.17
2023-08-07,9254.38,9220,9375,9140,9275,14355,132854985,4496.3
2023-08-08,9108.56,9275,9275,9070,9080,10151,92573815,4424.94
2023-08-09,9176.6,9080,9260,9050,9185,7584,69613395,4458.05
2023-08-10,9064.93,9260,9260,8945,9080,15349,138891070,4403.45
2023-08-11,9215.5,9180,9305,9120,9225,14350,132489315,4477.11
2023-08-14,9101.34,9300,9300,9045,9115,9779,89101705,4421.27
2023-08-16,8883.7,9115,9115,8880,8900,10240,91703605,4314.78
2023-08-17,8777.43,8935,8935,8665,8790,5163,45216630,4262.8
2023-08-18,8706.72,8745,8775,8575,8680,6253,54353850,4228.26
2023-08-21,8643.76,8805,8840,8625,8655,17292,150294990,4197.43
2023-08-22,8689.55,8755,8755,8615,8700,3867,33541735,4220.12
2023-08-23,8350.32,8730,8730,8350,8365,12307,104152980,4053.75
2023-08-24,8506.57,8485,8560,8430,8515,11686,99155550,4130.21
2023-08-25,8458.74,8510,8580,8405,8470,7075,59922785,4107.1
2023-08-28,8583.01,8585,8605,8470,8595,4605,39388830,4167.92
2023-08-29,8686.22,8675,8720,8640,8695,2491,21630440,4218.33
2023-08-30,8763.56,8735,8790,8710,8770,9517,83208555,4256.41
2023-08-31,8647.8,8855,8855,8625,8660,10708,92890015,4199.69
2023-09-01,8761.43,8745,8830,8625,8775,4330,37963345,4255.45
2023-09-04,8817.43,8835,8835,8735,8800,12374,108914695,4282.89
2023-09-05,8758.26,8895,8895,8750,8770,2880,25281815,4253.94
2023-09-06,8645.54,8840,8840,8615,8620,26593,229658560,4198.84
2023-09-07,8627.16,8715,8745,8585,8610,6308,54557040,4189.86
2023-09-08,8662.86,8740,8740,8580,8670,5627,48654295,4206.92
2023-09-11,8734.42,8770,8850,8685,8710,5050,44341040,4240.81
2023-09-12,8856.51,8830,8930,8755,8850,10251,90667770,4300.93
2023-09-13,8712.43,8850,8850,8665,8720,2984,25947120,4230.2
2023-09-14,8631.66,8600,8630,8445,8605,5551,47406910,4190.14
2023-09-15,8731.13,8630,8710,8630,8680,5514,47900950,4238.96
2023-09-18,8673.51,8730,8755,8600,8665,8682,75291190,4210.89
2023-09-19,8522.08,8600,8600,8500,8500,1810,15440910,4137.04
2023-09-20,8368.51,8510,8510,8330,8365,9909,83194810,4061.95
2023-09-21,8211.2,8470,8480,8210,8215,4686,39102910,3985.32
2023-09-22,8030.92,8135,8135,8000,8040,10482,84075700,3897.33
2023-09-25,8082.73,8135,8220,8060,8060,8984,72858510,3922.67
2023-09-26,7982.54,8060,8060,7965,7995,4374,34954655,3873.82
2023-09-27,8034.26,7990,8035,7930,8035,3618,28866885,3899.11
2023-10-04,7725.41,8040,8040,7690,7700,14908,115427180,3748.44
2023-10-05,7644.75,7740,7800,7640,7660,3932,30285010,3709.09
2023-10-06,7857.22,7715,7885,7705,7840,7251,56298930,3812.81
2023-10-10,7787.04,7910,7980,7760,7795,3104,24362380,3778.54
2023-10-11,7934.88,7940,8010,7900,7930,3749,29819810,3850.69
2023-10-12,7987.06,8035,8035,7865,7960,6499,51817000,3876.17
2023-10-13,7905.98,8015,8015,7885,7915,1401,11094610,3836.69
2023-10-16,7761.94,7965,7965,7695,7770,5202,40288905,3766.38
2023-10-17,8018.14,7865,8075,7790,7985,4815,38488335,3891.43
2023-10-18,7865.7,8085,8085,7845,7875,4701,37127900,3817.03
2023-10-19,7658.25,7660,7750,7650,7650,4638,35665415,3715.82
2023-10-20,7678.87,7695,7780,7515,7685,4497,34401175,3725.93
2023-10-23,7607.06,7720,7725,7610,7610,1623,12437320,3690.85
2023-10-24,7841.6,7735,7835,7500,7830,6151,47314935,3805.33
2023-10-25,7909.77,7955,7970,7865,7890,1509,11947585,3838.56
2023-10-26,7810.15,7890,7890,7760,7810,3334,25967725,3789.99
2023-10-27,7876.1,7935,8000,7845,7850,5331,42168035,3822.2
2023-10-30,7976.56,7930,8005,7925,7985,6732,53695995,3871.45
2023-10-31,8016.5,8000,8110,7980,8035,8796,70695230,3890.94
2023-11-01,8076.71,8155,8155,8025,8065,9628,77764395,3920.37
2023-11-02,8177.84,8200,8200,8045,8150,10504,85310965,3969.81
2023-11-03,8469.55,8205,8475,8150,8455,15731,132119500,4112.18
2023-11-06,8823.45,8780,8780,8555,8745,29473,254403750,4284.9
2023-11-07,8653.5,8745,8835,8540,8650,12580,108645885,4201.99
2023-11-08,9230.26,8845,9410,8640,9245,72157,668254040,4483.5
2023-11-09,9330.94,9150,9480,8945,9330,1091914,10190751160,4532.7
2023-11-10,9177.86,9200,9355,9065,9190,1336349,12247865395,4458.03
2023-11-13,8988.36,9180,9225,8935,8945,572501,5150717300,4365.55
2023-11-14,9063.62,9050,9085,8980,9025,570568,5148178220,4402.3
2023-11-15,9183.35,9220,9220,9000,9160,23667,215410895,4460.74
2023-11-16,9200.27,9265,9300,9145,9210,15498,142926970,4469.02
2023-11-17,8858.67,9285,9285,8810,8820,17836,159234320,4302.2
2023-11-20,9070.99,8965,9100,8810,9035,33071,299034210,4405.16
2023-11-21,9204.19,9065,9200,9065,9175,17306,158870280,4456.78
2023-11-22,9201.22,9220,9225,9030,9165,23020,210972995,4453.46
2023-11-23,9300.39,9310,9330,9150,9310,1121977,10403169270,4500.02
2023-11-24,9209.0,9395,9395,9180,9205,8600,79350940,4456.06
2023-11-27,9222.44,9305,9405,9200,9220,8653,80357345,4468.56
2023-11-28,9283.99,9270,9305,9180,9270,33847,313084555,4495.51
2023-11-29,9267.16,9270,9415,9250,9285,50369,470410540,4487.56
2023-11-30,9254.33,9285,9330,9185,9265,50673,469025830,4476.7
2023-12-01,9457.33,9335,9595,9325,9470,66140,626028760,4577.22
2023-12-04,9694.85,9595,9875,9530,9700,2468418,23963181045,4693.82
2023-12-05,9451.0,9645,9690,9390,9455,24523,233595590,4574.71
2023-12-06,9682.63,9530,9710,9530,9690,53013,509628110,4688.56
2023-12-07,9695.48,9715,9810,9610,9700,37193,361237380,4694.05
2023-12-08,9745.65,9700,9880,9670,9755,42758,418164000,4717.48
2023-12-11,9691.29,9755,9805,9590,9695,55128,533947265,4691.17
2023-12-12,9696.91,9645,9755,9550,9660,1064653,10301589240,4693.29
2023-12-13,9613.92,9685,9720,9585,9615,1071145,10359996265,4652.08
2023-12-14,9699.24,9615,9770,9615,9720,1153527,11202516240,4694.4
2023-12-15,9540.2,9730,9730,9465,9505,40065,381983205,4616.72
2023-12-18,9497.81,9565,9580,9475,9515,40933,389860630,4596.01
2023-12-19,9636.45,9470,9635,9415,9635,62574,597938490,4662.56
2023-12-20,9747.65,9735,9780,9640,9730,36390,353631005,4717.13
2023-12-21,9796.53,9555,9815,9555,9775,1035146,10093094945,4740.35
2023-12-22,9216.13,9775,9790,9190,9190,1154944,11143202280,4456.83
2023-12-26,9189.35,9430,9430,9165,9205,27924,258237275,4443.21
2023-12-27,9351.04,9150,9355,9110,9315,1114632,10387817555,4494.73
2023-12-28,9372.54,9335,9415,9265,9365,25620,239631170,4505.7
2024-01-02,9368.8,9365,9365,9215,9325,29433,274030615,4504.14
2024-01-03,9231.31,9210,9410,9210,9245,13491,125521875,4436.91
2024-01-04,9053.63,9200,9200,8980,9020,40040,362613690,4350.16
2024-01-05,9098.65,9020,9180,9020,9110,14574,132750235,4372.5
2024-01-08,9217.11,9160,9245,9110,9225,2698,24837260,4431.28
2024-01-09,9452.93,9380,9455,9295,9455,34139,321537450,4546.31
2024-01-10,9382.93,9455,9455,9310,9390,5121,47958535,4511.76
2024-01-11,9518.99,9595,9595,9435,9530,15427,147317480,4578.37
2024-01-12,9292.95,9575,9575,9250,9305,22547,209544305,4468.36
2024-01-15,9206.72,9310,9310,9175,9185,16828,155024985,4426.48
2024-01-16,8979.62,9200,9200,8980,9000,13891,125482305,4315.85
2024-01-17,8626.54,9055,9055,8590,8635,16452,142339840,4139.37
2024-01-18,8656.85,8590,8755,8590,8645,18584,160734490,4154.95
2024-01-19,8850.84,8750,8890,8745,8825,42377,373120635,4249.64
2024-01-22,8789.89,9015,9015,8780,8780,12054,106904295,4219.99
2024-01-23,9060.53,8920,9095,8780,9065,16409,145760925,4352.49
2024-01-24,9125.2,9075,9175,8995,9125,19905,181030635,4383.24
2024-01-25,8997.95,9100,9100,8910,9020,15410,138598025,4320.32
2024-01-26,9101.71,9085,9205,8960,9125,3560,32478330,4371.89
2024-01-29,9096.15,9240,9265,9065,9110,25389,231585480,4369.6
2024-01-30,9374.73,9210,9390,9090,9340,1140795,10590977885,4504.67
2024-01-31,9072.34,9410,9410,9040,9085,8203,75006740,4357.0
2024-02-01,9053.46,9050,9070,8890,9070,6246,56271870,4347.22
2024-02-02,9267.75,9195,9460,9070,9290,24777,231397960,4451.56
2024-02-05,9234.42,9355,9355,9115,9250,4606,42528030,4434.83
2024-02-06,9068.86,9285,9285,9050,9080,15232,138637705,4354.04
2024-02-07,9047.66,9130,9160,9000,9065,9970,90393150,4343.59
2024-02-08,9087.24,9165,9195,9050,9105,6699,60994155,4365.29
2024-02-13,9175.57,9105,9235,9105,9170,7211,66016895,4408.88
2024-02-14,9348.24,9170,9385,9075,9310,66764,620125290,4492.96
2024-02-15,9483.36,9550,9550,9350,9430,81850,777442170,4555.51
2024-02-16,9497.55,9615,9615,9400,9470,35110,331791145,4562.46
2024-02-19,9465.31,9560,9575,9445,9460,19480,184931195,4546.79
2024-02-20,9325.26,9565,9565,9295,9340,14054,131200495,4478.8
2024-02-21,9311.1,9340,9360,9255,9315,8970,83465285,4471.59
2024-02-22,9226.6,9420,9420,9200,9200,14126,130580390,4430.0
2024-02-23,9118.31,9365,9365,9100,9135,15712,143891340,4377.58
2024-02-26,9057.75,9195,9195,9050,9070,13162,119509005,4348.24
2024-02-27,9048.4,8950,9170,8950,9060,9187,83150370,4343.71
2024-02-28,9087.84,9060,9130,9055,9095,7810,71018995,4363.43
