date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-07-29,13015.79,12435,13035,12390,13035,20393,261911490,512.16
2024-07-30,12854.52,12915,13015,12745,12870,13967,179140145,505.78
2024-07-31,12683.07,12850,13080,12645,12710,10968,140525525,499.0
2024-08-01,12769.15,12690,12920,12635,12780,22765,291545180,502.42
2024-08-02,12361.71,12530,12555,12260,12375,28189,348143610,486.31
2024-08-05,11130.94,11940,12085,10655,11075,23924,277233145,437.6
2024-08-06,11832.38,11615,12095,11450,11850,27058,320972555,465.37
2024-08-07,11423.46,11280,11845,11105,11375,46585,526707465,449.2
2024-08-08,11445.7,11305,11410,11205,11395,11467,129914700,450.08
2024-08-09,11653.26,11485,11790,11485,11730,21614,251738130,458.32
2024-08-12,11726.4,11740,11875,11630,11700,11074,129841675,461.22
2024-08-13,11231.47,11730,11730,11090,11245,23089,259372965,441.63
2024-08-14,11411.96,11390,11475,11310,11375,19477,221614505,448.79
2024-08-16,11792.23,11720,11925,11655,11805,27577,324901620,463.86
2024-08-19,11846.69,11860,11965,11800,11815,18380,217975825,466.02
2024-08-20,11804.4,11960,11960,11700,11765,27937,328660360,464.36
2024-08-21,11740.71,11740,11835,11670,11700,18516,217108060,461.84
2024-08-22,11763.71,11775,11870,11560,11705,11532,135879940,462.76
2024-08-23,11750.23,11665,11785,11635,11770,4167,48878860,462.25
2024-08-26,11435.51,11845,11845,11330,11405,27175,310886790,449.79
2024-08-27,11521.7,11405,11540,11290,11540,6929,79182440,453.21
2024-08-28,11659.96,11560,11780,11550,11625,16977,197948835,458.69
2024-08-29,11426.79,11580,11610,11410,11435,3786,43592060,449.47
2024-08-30,11564.03,11500,11585,11405,11540,11003,126549710,454.92
2024-09-02,11679.94,11840,11860,11615,11665,4154,48564575,459.52
2024-09-03,11804.39,11710,11950,11635,11805,14761,175192340,464.45
2024-09-04,11389.07,11440,11550,11325,11355,24862,284261400,448.01
2024-09-05,11520.48,11475,11600,11350,11540,14594,168015045,453.22
2024-09-06,11505.28,11605,11605,11270,11525,6697,76804240,452.64
2024-09-09,11990.4,11290,11980,11275,11950,21956,258067430,471.85
2024-09-10,12033.13,12030,12225,11970,11970,20566,248373745,473.54
2024-09-11,12091.63,12135,12380,12015,12055,21841,267122595,475.87
2024-09-12,12377.94,12180,12315,12060,12315,54103,658487125,487.21
2024-09-13,12197.92,12375,12375,12125,12140,18196,222232190,480.12
2024-09-19,12279.73,12250,12335,12085,12225,5649,68877865,483.37
2024-09-20,12340.23,12315,12475,12210,12290,34617,427187740,485.78
2024-09-23,12420.86,12445,12525,12330,12385,4743,58677275,488.98
2024-09-24,12254.51,12510,12510,12165,12210,24760,302527235,482.4
2024-09-25,12452.62,12330,12745,12330,12455,22335,281330845,490.25
2024-09-26,12464.67,12465,12490,12310,12460,51181,631702395,490.73
2024-09-27,12621.69,12500,12825,12500,12580,27015,341054945,496.83
2024-09-30,12594.03,12730,12730,12430,12620,7856,99180760,495.75
2024-10-02,12170.98,12495,12590,12150,12180,39936,492901460,479.02
2024-10-04,12154.58,12205,12235,11970,12085,204269,2480145615,478.39
2024-10-07,12274.94,12230,12270,12095,12260,11220,136685475,483.16
2024-10-08,11774.86,12305,12305,11755,11810,17832,212963910,463.36
2024-10-10,12037.32,11810,11990,11780,11975,16865,200521785,473.76
2024-10-11,11851.7,12165,12165,11790,11865,41113,489481800,466.43
2024-10-14,11852.88,11830,11840,11650,11725,48601,569933110,466.49
2024-10-15,11976.34,11845,11960,11750,11950,44486,529738890,471.38
2024-10-16,11720.7,11870,11965,11660,11660,21025,248134415,461.27
2024-10-17,11858.66,11695,11890,11695,11850,9846,116244515,466.73
2024-10-18,11842.27,11850,12045,11745,11775,3526,41700975,466.1
2024-10-21,11918.36,11885,11955,11770,11880,10657,126720655,469.12
2024-10-22,11748.07,11880,11915,11550,11695,17354,202706480,462.38
2024-10-23,11643.95,11775,11775,11345,11345,16041,186152610,458.27
2024-10-24,11725.66,11535,11685,11470,11685,8063,93403875,461.51
2024-10-25,11370.74,11665,11665,11125,11280,16971,192121320,447.48
2024-10-28,11545.45,11300,11530,11300,11445,4345,49750945,454.4
2024-10-29,11583.31,11850,11850,11445,11515,12312,141520760,455.91
2024-10-30,11544.99,11550,11550,11280,11515,74659,854366865,454.32
2024-10-31,11485.36,11635,11635,11300,11415,6164,70350060,451.97
2024-11-01,11301.6,11715,11715,11200,11200,575082,6508532580,444.71
2024-11-04,11760.12,11280,11675,11280,11650,13320,153248260,462.86
2024-11-05,11753.61,11650,11795,11650,11650,2237,26276720,462.61
2024-11-06,11903.42,11855,11900,11600,11875,12999,153788655,468.54
2024-11-07,11702.15,11875,11875,11615,11710,8058,94336830,460.58
2024-11-08,11692.71,11745,11945,11615,11615,7183,84582935,460.23
2024-11-11,11129.76,11550,11550,10995,11110,23750,262878685,437.95
2024-11-12,10520.76,10935,11010,10445,10445,14760,156432250,413.86
2024-11-13,10557.01,10565,10620,10445,10460,7707,81145105,415.3
2024-11-14,10342.55,10605,10605,9990,10120,11154,115270020,406.81
