date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-07-05,11353.32,11395,11545,11325,11360,54008,616621245,1707.7
2024-07-08,11629.34,11330,11610,11330,11595,71219,820685185,1749.14
2024-07-09,11669.15,11630,11695,11515,11660,41964,485788615,1753.95
2024-07-10,11705.08,11730,11795,11590,11680,51951,606508610,1759.7
2024-07-11,11823.48,11810,11870,11765,11795,44733,528666500,1778.75
2024-07-12,11917.38,11920,11975,11875,11930,46788,558421940,1793.76
2024-07-15,12203.13,12060,12245,11970,12185,281725,3421267145,1834.16
2024-07-16,12212.52,12245,12420,12175,12185,209807,2576865850,1834.77
2024-07-17,12108.27,12280,12415,12090,12100,68435,838277055,1817.76
2024-07-18,11856.71,12060,12130,11785,11855,284961,3401647920,1779.48
2024-07-19,11924.68,11825,11920,11675,11895,383329,4529422280,1789.1
2024-07-22,11652.11,11900,11915,11535,11655,164859,1944016320,1747.76
2024-07-23,11869.19,11685,11925,11650,11860,99751,1176791635,1779.7
2024-07-24,12121.71,11810,12170,11760,12105,422906,5102534450,1816.53
2024-07-25,11553.56,11895,11980,11520,11570,302891,3558472845,1731.3
2024-07-26,11570.24,11590,11690,11435,11585,65149,751653545,1733.35
2024-07-29,11868.48,11590,11870,11495,11825,71502,829942630,1776.16
2024-07-30,11696.27,11860,11945,11610,11695,97956,1155785555,1750.0
2024-07-31,11275.85,11580,11650,11120,11270,342614,3869545430,1689.06
2024-08-01,11586.89,11275,11615,11275,11600,80907,927779660,1737.71
2024-08-02,11051.76,11340,11465,11010,11025,55471,625271025,1656.9
2024-08-05,9851.43,10775,10785,9405,9855,220576,2219337395,1473.92
2024-08-06,10252.29,9935,10450,9935,10260,186258,1889567160,1535.81
2024-08-07,10552.88,10230,10670,10230,10520,58674,617270150,1579.47
2024-08-08,10642.22,10430,10670,10305,10635,15204,159045260,1591.1
2024-08-09,10821.28,10785,10915,10780,10840,45335,492095110,1620.15
2024-08-12,10977.9,10870,10975,10830,10975,24048,261719865,1643.84
2024-08-13,10975.57,10950,11230,10860,10990,37163,408118170,1643.08
2024-08-14,11209.86,11175,11200,10990,11175,39107,433525225,1678.45
2024-08-16,11247.04,11270,11290,11195,11255,14645,164406075,1684.2
2024-08-19,11161.76,11255,11350,11140,11155,12473,139815735,1671.34
2024-08-20,11222.23,11165,11250,11125,11185,89340,997416055,1683.51
2024-08-21,11253.81,11185,11270,10990,11270,7202,80035790,1688.86
2024-08-22,11153.29,11375,11375,11100,11170,2530,28356815,1674.89
2024-08-23,11123.29,11170,11215,11045,11140,8667,96576860,1670.41
