date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-08-14,18473.68,18585,18645,18390,18460,41252,764272290,2656.65
2023-08-16,18225.54,18415,18465,18200,18250,11738,214858410,2620.95
2023-08-17,18365.0,18175,18365,18010,18315,7090,129490595,2640.84
2023-08-18,18224.5,18055,18380,18050,18240,2213,40354840,2620.66
2023-08-21,18367.27,18305,18430,18290,18330,8319,152583500,2641.17
2023-08-22,18554.38,18755,18755,18490,18575,3751,69711260,2668.1
2023-08-23,18356.36,18450,18450,18245,18315,5380,98505960,2639.61
2023-08-24,18803.34,18615,18820,18615,18745,3215,60263535,2704.4
2023-08-25,18486.49,18525,18550,18380,18435,9589,176916150,2658.45
2023-08-28,18568.45,18530,18530,18460,18520,8814,163225325,2670.35
2023-08-29,18614.17,18675,18675,18515,18610,8167,151521595,2677.12
2023-08-30,18724.08,18750,18845,18705,18715,14744,276633460,2693.11
2023-08-31,18744.0,18785,18810,18605,18740,6174,115507355,2696.12
2023-09-01,18835.27,18680,18890,18625,18865,14207,267183740,2709.7
2023-09-04,18817.48,18835,18865,18640,18800,11991,224706625,2707.35
2023-09-05,18787.95,18735,18810,18700,18780,3505,65785705,2703.21
2023-09-06,18585.84,18725,18755,18545,18565,7672,143001315,2673.97
2023-09-07,18463.45,18560,18560,18350,18380,228024,4200553015,2656.46
2023-09-08,18316.1,18355,18415,18085,18275,3708,67486400,2635.14
2023-09-11,18219.05,18235,18240,18105,18165,8564,155914870,2621.07
2023-09-12,18118.46,18240,18240,18050,18105,6725,121866875,2606.46
2023-09-13,18048.86,18110,18220,17955,18070,21147,382002255,2596.53
2023-09-14,18446.61,18200,18470,18190,18470,1201,22058480,2654.3
2023-09-15,18521.56,18395,18550,18395,18470,4175,77210405,2665.27
2023-09-18,18154.97,18355,18360,18165,18180,7070,128860065,2612.09
2023-09-19,18012.67,18240,18240,17965,17985,2057,37067725,2591.49
2023-09-20,18044.73,18065,18085,17910,18050,6491,116964575,2596.01
2023-09-21,17648.06,17950,17950,17635,17660,4738,83797150,2538.41
2023-09-22,17634.49,17460,17655,17455,17655,217357,3826040050,2536.59
2023-09-25,17439.63,17630,17635,17405,17455,5092,88848660,2508.5
2023-09-26,17259.41,17550,17550,17210,17245,3088,53362610,2478.2
2023-09-27,17281.59,17165,17335,17080,17295,6086,104312250,2481.59
2023-10-04,16755.11,17030,17030,16700,16750,10348,173920235,2405.42
2023-10-05,16787.61,17010,17030,16740,16780,4411,74175545,2410.12
2023-10-06,16795.77,16865,16890,16765,16800,3125,52476090,2411.48
2023-10-10,16681.53,16965,17125,16665,16665,11422,191980905,2395.03
2023-10-11,17171.43,17020,17285,17020,17145,5051,84958285,2465.94
2023-10-12,17535.11,17385,17565,17340,17520,62264,1085988290,2518.74
2023-10-13,17333.98,17355,17435,17290,17335,5584,96863675,2489.7
2023-10-16,17143.94,17155,17205,16930,17155,7807,133454970,2462.13
2023-10-17,17489.68,17190,17505,17190,17450,303202,5274234460,2512.38
2023-10-18,17447.31,17435,17475,17340,17435,2777,48373265,2506.23
2023-10-19,17004.41,17180,17180,16985,17000,1751,29805255,2442.03
2023-10-20,16729.81,16735,16830,16585,16675,7734,129248720,2402.45
2023-10-23,16551.82,16670,16720,16520,16520,6587,109610325,2376.7
2023-10-24,16902.93,16730,16885,16380,16875,3141,52912365,2427.64
2023-10-25,16582.23,16835,16860,16575,16600,3985,66130300,2381.24
2023-10-26,15910.24,16130,16225,15895,15920,3672,58497105,2283.93
2023-10-27,16092.62,15970,16140,15460,16090,27905,448175490,2310.45
2023-10-30,16193.4,16080,16275,16045,16200,16424,265165380,2325.0
