날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,611197665400,266236,5612064750,28966714
2023-06-08,630026029500,568852,12114043100,28966714
2023-06-09,637267708000,603573,13303743650,28966714
2023-06-12,635819372300,342339,7422321400,28966714
2023-06-13,648854393600,668215,14986666600,28966714
2023-06-14,628577693800,456853,9953705000,28966714
2023-06-15,647406057900,595078,13276697550,28966714
2023-06-16,638716043700,307645,6782026400,28966714
2023-06-19,634371036600,299460,6524139900,28966714
2023-06-20,637267708000,369972,8002296100,28966714
2023-06-21,634371036600,463265,10285558500,28966714
2023-06-22,631474365200,225339,4888274800,28966714
2023-06-23,631474365200,484847,10771482300,28966714
2023-06-26,647406057900,400457,8907706250,28966714
2023-06-27,657544407800,424360,9563597250,28966714
2023-06-28,657544407800,442295,10126836200,28966714
2023-06-29,669131093400,428718,9931100400,28966714
2023-06-30,657544407800,317913,7206286350,28966714
2023-07-03,657544407800,385476,8813092300,28966714
2023-07-04,663337750600,234429,5341099600,28966714
2023-07-05,640164379400,430736,9637120300,28966714
2023-07-06,608300994000,602497,12878538450,28966714
2023-07-07,602507651200,374711,7790154250,28966714
2023-07-10,589472629900,275874,5656077100,28966714
2023-07-11,603955986900,259843,5386857150,28966714
2023-07-12,615542672500,277634,5833727350,28966714
2023-07-13,627129358100,311777,6718324500,28966714
2023-07-14,627129358100,613195,13384411150,28966714
2023-07-17,676372771900,1897384,44247283800,28966714
2023-07-18,657544407800,662772,15136827050,28966714
2023-07-19,656096072100,385871,8705154550,28966714
2023-07-20,664786086300,354662,8034523050,28966714
2023-07-21,641612715100,401293,8860434000,28966714
2023-07-24,651751065000,402844,8880600650,28966714
2023-07-25,654647736400,333320,7493552850,28966714
2023-07-26,619887679600,559333,12188403700,28966714
2023-07-27,656096072100,546703,12145455300,28966714
2023-07-28,670579429100,631635,14458577350,28966714
2023-07-31,651751065000,509155,11596777300,28966714
2023-08-01,656096072100,405846,9066822900,28966714
2023-08-02,614094336800,578166,12389143300,28966714
2023-08-03,621336015300,290584,6161705150,28966714
2023-08-04,614094336800,170280,3636044400,28966714
2023-08-07,606852658300,314809,6613950050,28966714
2023-08-08,606852658300,254452,5383348700,28966714
2023-08-09,605404322600,230736,4786615400,28966714
2023-08-10,571223600080,639740,12676086950,28966714
2023-08-11,575858274320,288307,5727119080,28966714
2023-08-14,562243918740,373075,7250876740,28966714
2023-08-16,568906262960,265262,5173752370,28966714
2023-08-17,569195930100,177055,3461759110,28966714
2023-08-18,569775264380,270276,5285648420,28966714
2023-08-21,558767913060,282919,5517931310,28966714
2023-08-22,530670200480,498155,9265010460,28966714
2023-08-23,527194194800,262186,4826264750,28966714
2023-08-24,539649881820,264149,4926507510,28966714
2023-08-25,524587190540,183381,3324323150,28966714
2023-08-28,519952516300,333777,5954483820,28966714
2023-08-29,532118536180,205778,3754106390,28966714
2023-08-30,533856539020,181716,3380723210,28966714
2023-08-31,543125887500,188273,3495620830,28966714
2023-09-01,582230951400,684943,13501887080,28966714
2023-09-04,592369301300,385421,7826779200,28966714
2023-09-05,575278940040,197613,3931982790,28966714
2023-09-06,561664584460,207645,4032458920,28966714
2023-09-07,565430257280,172714,3359021930,28966714
2023-09-08,558478245920,210967,4034121730,28966714
2023-09-11,551236567420,223961,4226523680,28966714
2023-09-12,573830604340,297682,5828314840,28966714
2023-09-13,579334280000,281357,5649644190,28966714
2023-09-14,590920965600,403058,8217403140,28966714
2023-09-15,593817637000,169075,3448402450,28966714
2023-09-18,593817637000,204962,4167694650,28966714
2023-09-19,583679287100,167605,3381413890,28966714
2023-09-20,583679287100,111121,2231247010,28966714
2023-09-21,559057580200,204282,3959320810,28966714
2023-09-22,566878592980,94911,1842780260,28966714
2023-09-25,562533585880,99334,1924552370,28966714
2023-09-26,558188578780,90002,1728475150,28966714
2023-09-27,558188578780,124032,2353568810,28966714
2023-10-04,555581574520,203557,3879429110,28966714
2023-10-05,560505915900,180960,3533314250,28966714
2023-10-06,559636914480,100205,1922154030,28966714
2023-10-10,559057580200,133863,2612395330,28966714
2023-10-11,580782615700,212813,4264894330,28966714
2023-10-12,574120271480,184666,3656308720,28966714
2023-10-13,576437608600,197839,3931216860,28966714
2023-10-16,563402587300,204727,3951092490,28966714
2023-10-17,569485597240,138940,2710759180,28966714
2023-10-18,557609244500,162339,3140258650,28966714
2023-10-19,536463543280,188065,3524765190,28966714
2023-10-20,542836220360,162643,3026382460,28966714
2023-10-23,537332544700,132846,2453474770,28966714
2023-10-24,558478245920,143017,2708593940,28966714
2023-10-25,559636914480,140976,2716417320,28966714
2023-10-26,545153557480,194674,3644130860,28966714
2023-10-27,533566871880,135392,2525728600,28966714
2023-10-30,527483861940,90523,1658422490,28966714
2023-10-31,497068812240,255824,4483668450,28966714
2023-11-01,513000504940,134654,2368311980,28966714
2023-11-02,547470894600,231761,4341804410,28966714
2023-11-03,547470894600,112811,2123329440,28966714
2023-11-06,558767913060,283821,5409496560,28966714
2023-11-07,572671935780,262021,5111457550,28966714
2023-11-08,566299258700,115696,2278492370,28966714
2023-11-09,561664584460,91413,1783431300,28966714
2023-11-10,560795583040,123843,2390005200,28966714
2023-11-13,561374917320,164472,3188033490,28966714
2023-11-14,559057580200,95557,1845050400,28966714
2023-11-15,585127622800,402851,8182935450,28966714
2023-11-16,601059315500,236457,4844175550,28966714
2023-11-17,602507651200,220718,4555470650,28966714
2023-11-20,599610979800,304042,6397898350,28966714
2023-11-21,603955986900,207519,4285512850,28966714
2023-11-22,603955986900,117743,2439292150,28966714
2023-11-23,574699605760,293598,5873089900,28966714
2023-11-24,569195930100,160915,3156235490,28966714
2023-11-27,578175611440,131436,2613486060,28966714
2023-11-28,586575958500,117832,2365751190,28966714
2023-11-29,583679287100,125981,2516034860,28966714
2023-11-30,574699605760,183846,3656160860,28966714
2023-12-01,567168260120,155889,3060219940,28966714
2023-12-04,567747594400,216322,4197300730,28966714
2023-12-05,559926581620,189529,3638032390,28966714
2023-12-06,558188578780,140537,2690508910,28966714
2023-12-07,559636914480,69864,1340425300,28966714
2023-12-08,569195930100,176310,3451267100,28966714
2023-12-11,582230951400,199145,3953985970,28966714
2023-12-12,588024294200,241189,4912533640,28966714
2023-12-13,593817637000,408434,8478791650,28966714
2023-12-14,601059315500,211234,4371290050,28966714
2023-12-15,596714308400,139002,2852066750,28966714
2023-12-18,606852658300,218049,4559509600,28966714
2023-12-19,589472629900,224462,4587268300,28966714
2023-12-20,588024294200,220294,4499899300,28966714
2023-12-21,585127622800,137521,2766827720,28966714
2023-12-22,590920965600,162902,3331626050,28966714
2023-12-26,589472629900,104051,2111766800,28966714
2023-12-27,605404322600,233992,4838029300,28966714
2023-12-28,609749329700,185103,3860552350,28966714
2024-01-02,630026029500,359931,7740291000,28966714
2024-01-03,635819372300,252373,5461176200,28966714
2024-01-04,631474365200,179580,3909977000,28966714
2024-01-05,625681022400,134586,2877822600,28966714
2024-01-08,615542672500,172912,3667938050,28966714
2024-01-09,611197665400,152641,3250048200,28966714
2024-01-10,596714308400,157172,3244015950,28966714
2024-01-11,606852658300,85008,1774986400,28966714
2024-01-12,612646001100,161114,3400124650,28966714
2024-01-15,601059315500,92528,1942520800,28966714
2024-01-16,602507651200,126344,2626375700,28966714
2024-01-17,605404322600,202496,4228123100,28966714
2024-01-18,602507651200,136518,2832314300,28966714
2024-01-19,614094336800,178101,3792335900,28966714
2024-01-22,625681022400,219586,4740644600,28966714
2024-01-23,619887679600,195398,4205221850,28966714
2024-01-24,627129358100,110618,2379523250,28966714
2024-01-25,627129358100,355980,7745314400,28966714
2024-01-26,621336015300,177656,3794221450,28966714
2024-01-29,616991008200,156927,3329281850,28966714
2024-01-30,598162644100,254151,5204709850,28966714
2024-01-31,582230951400,129794,2627592700,28966714
2024-02-01,572382268640,221456,4374942130,28966714
2024-02-02,583679287100,171059,3421267330,28966714
2024-02-05,574989272900,153134,3041820980,28966714
2024-02-06,590920965600,155664,3156939170,28966714
2024-02-07,590920965600,121595,2465508950,28966714
2024-02-08,608300994000,225857,4748309450,28966714
2024-02-13,625681022400,391286,8370378750,28966714
2024-02-14,641612715100,455876,9976806900,28966714
2024-02-15,640164379400,256037,5661728650,28966714
2024-02-16,641612715100,191588,4231562150,28966714
2024-02-19,640164379400,224270,4935661600,28966714
2024-02-20,643061050800,217922,4849378450,28966714
2024-02-21,645957722200,319375,7177867850,28966714
2024-02-22,651751065000,221839,4995898600,28966714
2024-02-23,651751065000,307140,6910973800,28966714
2024-02-26,632922700900,180708,3978655950,28966714
2024-02-27,645957722200,344369,7642884050,28966714
2024-02-28,664786086300,469121,10713332000,28966714
2024-02-29,735754535600,1841557,45263787600,28966714
2024-03-04,761824578200,977588,25301826800,28966714
2024-03-05,769066256700,585338,15232928800,28966714
2024-03-06,760376242500,372171,9730803000,28966714
2024-03-07,750237892600,496736,12969885000,28966714
2024-03-08,751686228300,421305,11028346600,28966714
