date,adj_close,close,high,low,open,volume,commodity,ticker,source,source_url,downloaded_at
2012-04-26,1481.25,1481.25,1481.5,1463.0,1473.0,62414,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-04-27,1496.75,1496.75,1509.0,1483.25,1483.25,33163,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-04-30,1503.0,1503.0,1503.75,1480.25,1490.25,18637,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-01,1497.75,1497.75,1500.25,1487.5,1500.25,9507,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-02,1480.0,1480.0,1508.25,1478.0,1494.75,5415,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-03,1468.75,1468.75,1482.75,1461.0,1477.0,3420,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-04,1475.0,1475.0,1475.0,1458.0,1468.75,2145,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-07,1463.5,1463.5,1472.75,1458.0,1472.0,1258,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-08,1437.75,1437.75,1466.75,1434.5,1466.75,1806,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-09,1427.75,1427.75,1435.5,1411.0,1435.0,1698,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-10,1452.25,1452.25,1455.0,1427.5,1427.5,283,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-11,1404.0,1404.0,1448.0,1402.75,1448.0,796,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-14,1390.0,1390.0,1400.0,1373.5,1400.0,148835,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-15,1413.0,1413.0,1415.75,1380.0,1385.5,138598,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-16,1422.0,1422.0,1423.0,1386.25,1413.5,131249,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-17,1438.0,1438.0,1449.75,1420.25,1423.75,107784,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-18,1405.0,1405.0,1438.75,1405.0,1435.0,88009,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-21,1412.5,1412.5,1423.0,1408.5,1413.75,73082,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-22,1382.25,1382.25,1417.75,1375.0,1410.75,117953,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-23,1362.5,1362.5,1382.75,1351.0,1382.5,124246,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-24,1376.0,1376.0,1387.75,1367.5,1367.5,84911,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-25,1382.0,1382.0,1386.5,1371.5,1380.0,65113,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-29,1386.75,1386.75,1402.0,1379.25,1383.0,81906,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-30,1373.25,1373.25,1394.5,1364.25,1388.0,86184,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-05-31,1340.0,1340.0,1377.5,1339.5,1377.25,113433,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-01,1344.25,1344.25,1358.0,1317.5,1340.75,122529,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-04,1340.0,1340.0,1355.75,1331.5,1350.0,76619,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-05,1349.5,1349.5,1360.25,1340.5,1340.5,81935,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-06,1386.25,1386.25,1392.0,1352.75,1353.5,102726,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-07,1428.0,1428.0,1430.0,1383.25,1386.0,113429,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-08,1426.25,1426.25,1439.0,1408.25,1425.25,118117,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-11,1424.75,1424.75,1445.5,1418.0,1426.0,81841,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-12,1435.0,1435.0,1449.25,1416.25,1425.5,114267,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-13,1408.25,1408.25,1437.5,1404.75,1433.5,96805,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-14,1386.0,1386.0,1415.75,1384.0,1408.25,83581,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-15,1376.0,1376.0,1401.5,1370.75,1389.75,92839,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-18,1384.25,1384.25,1396.25,1375.25,1383.0,88328,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-19,1433.75,1433.75,1451.5,1389.0,1390.0,118151,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-20,1446.5,1446.5,1447.25,1426.25,1434.0,75242,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-21,1438.5,1438.5,1456.5,1431.0,1443.0,73678,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-22,1442.5,1442.5,1464.25,1435.0,1437.0,64024,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-25,1482.5,1482.5,1491.25,1458.5,1461.5,52669,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-26,1470.5,1470.5,1496.75,1466.0,1489.75,43300,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-27,1471.0,1471.0,1497.5,1467.0,1471.5,43476,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-28,1466.0,1466.0,1481.0,1455.75,1475.0,37453,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-06-29,1512.75,1512.75,1517.75,1466.0,1467.5,19004,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-02,1532.25,1532.25,1542.0,1522.5,1526.0,9024,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-03,1572.25,1572.25,1578.0,1534.5,1545.25,4044,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-05,1626.5,1626.5,1644.5,1586.75,1588.5,6761,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
