date,adj_close,close,high,low,open,volume,commodity,ticker,source,source_url,downloaded_at
2020-06-23,304.25,304.25,309.75,300.5,301.5,383,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-06-24,304.75,304.75,309.0,303.0,303.5,217,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-06-25,311.5,311.5,323.0,304.5,305.0,181,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-06-26,329.0,329.0,329.0,312.0,312.0,149,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-06-29,336.75,336.75,339.0,324.75,329.0,242,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-06-30,333.5,333.5,339.0,333.0,338.75,31,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-01,337.25,337.25,340.0,334.0,334.0,5,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-02,338.5,338.5,340.0,338.5,340.0,29,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-06,339.75,339.75,340.0,339.75,340.0,6,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-07,337.75,337.75,345.0,337.75,340.0,27,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-08,343.5,343.5,345.0,343.5,345.0,4,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-09,341.0,341.0,345.0,341.0,345.0,1,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2020-07-10,339.25,339.25,339.25,339.25,339.25,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
