date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,6510.0,320077.0,12865.0,-4332.0,1773437.0,2.02
2025-06-17,6650.0,743542.0,-26178.0,212500.0,2056021.0,2.34
2025-06-18,6970.0,2171941.0,-7327.0,-678278.0,1210096.0,1.38
2025-06-19,6850.0,498566.0,-20.0,36088.0,1236540.0,1.41
2025-06-20,7000.0,1580287.0,-22080.0,-208320.0,1010554.0,1.15
2025-06-23,6880.0,514216.0,-18539.0,-59332.0,952158.0,1.09
2025-06-24,7160.0,888952.0,35506.0,152557.0,1213743.0,1.38
2025-06-25,7270.0,984669.0,-2290.0,-100447.0,1066187.0,1.22
2025-06-26,7330.0,948093.0,-15802.0,-64116.0,944885.0,1.08
2025-06-27,7230.0,582534.0,-6308.0,-124951.0,786311.0,0.9
2025-06-30,7510.0,1665357.0,16044.0,164649.0,968234.0,1.1
2025-07-01,7640.0,2259233.0,7432.0,-566713.0,481643.0,0.55
2025-07-02,7400.0,610185.0,-8102.0,-12482.0,523429.0,0.6
2025-07-03,7190.0,647771.0,-10810.0,16572.0,533121.0,0.61
2025-07-04,7100.0,378421.0,1926.0,4497.0,576870.0,0.66
2025-07-07,7060.0,248636.0,-28777.0,-17051.0,536185.0,0.61
2025-07-08,7280.0,468465.0,43541.0,31063.0,597357.0,0.68
2025-07-09,7310.0,340261.0,-42169.0,-566.0,609276.0,0.69
2025-07-10,7200.0,312213.0,-44873.0,-77201.0,499958.0,0.57
2025-07-11,7260.0,332589.0,-12709.0,62751.0,611797.0,0.7
2025-07-14,7250.0,269013.0,-4877.0,-52034.0,550712.0,0.63
2025-07-15,7400.0,523920.0,-34539.0,124362.0,708664.0,0.81
2025-07-16,7290.0,259935.0,-12227.0,-32229.0,634821.0,0.72
2025-07-17,7230.0,275359.0,-5608.0,-17878.0,588837.0,0.67
2025-07-18,7140.0,326704.0,-12772.0,6044.0,599272.0,0.68
2025-07-21,7070.0,394773.0,22477.0,52165.0,649599.0,0.74
2025-07-22,7020.0,327957.0,-22373.0,-23469.0,615089.0,0.7
2025-07-23,7020.0,376630.0,-16510.0,71502.0,700587.0,0.8
2025-07-24,6880.0,239541.0,-3944.0,-11171.0,636798.0,0.73
2025-07-25,6850.0,151017.0,-5579.0,-24302.0,608254.0,0.69
2025-07-28,6910.0,190089.0,-4285.0,6150.0,628478.0,0.72
2025-07-29,6800.0,236960.0,-12917.0,785.0,637609.0,0.73
2025-07-30,6780.0,179381.0,-13796.0,36523.0,713930.0,0.81
2025-07-31,6780.0,254950.0,-29375.0,-11886.0,716146.0,0.82
2025-08-01,6640.0,368465.0,2905.0,53901.0,782319.0,0.89
2025-08-04,6680.0,227274.0,12810.0,14023.0,804041.0,0.92
2025-08-05,6730.0,249973.0,-18500.0,32297.0,770596.0,0.88
2025-08-06,6790.0,130621.0,7993.0,1756.0,790086.0,0.9
2025-08-07,7070.0,1241665.0,-4817.0,56519.0,872673.0,0.99
2025-08-08,6910.0,368034.0,-14600.0,-66949.0,791643.0,0.9
2025-08-11,6760.0,285852.0,-19743.0,-93108.0,692387.0,0.79
2025-08-12,6610.0,476453.0,-15688.0,-189700.0,480406.0,0.55
2025-08-13,6590.0,258370.0,-38493.0,14227.0,495338.0,0.56
2025-08-14,6600.0,233618.0,-26110.0,-22562.0,470041.0,0.54
2025-08-18,6830.0,447510.0,-2477.0,75494.0,679853.0,0.77
2025-08-19,6800.0,271455.0,-9051.0,-32461.0,604233.0,0.69
2025-08-20,6710.0,278975.0,33525.0,-46475.0,568958.0,0.65
2025-08-21,6560.0,303638.0,-12531.0,-117978.0,422087.0,0.48
2025-08-22,6640.0,378444.0,3269.0,13236.0,465956.0,0.53
2025-08-25,6660.0,229334.0,-7307.0,72179.0,552864.0,0.63
2025-08-26,6720.0,280142.0,-47927.0,88423.0,659656.0,0.75
2025-08-27,6650.0,124663.0,-9486.0,-6141.0,617187.0,0.7
2025-08-28,6610.0,119916.0,3145.0,-9906.0,603034.0,0.69
2025-08-29,6420.0,566420.0,-8532.0,-197625.0,390175.0,0.44
2025-09-01,6390.0,848369.0,-8110.0,-184017.0,223511.0,0.25
2025-09-02,6530.0,286715.0,2805.0,22668.0,276457.0,0.32
2025-09-03,6630.0,232072.0,-3403.0,75416.0,368397.0,0.42
2025-09-04,6620.0,201853.0,-7883.0,55865.0,672927.0,0.77
2025-09-05,6590.0,242808.0,-12770.0,34093.0,731417.0,0.83
