date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,6820.0,239198.0,3000.0,38420.0,2596077.0,3.82
2025-06-17,7050.0,353220.0,0.0,85671.0,2687486.0,3.95
2025-06-18,6890.0,215543.0,-31300.0,-16230.0,2670511.0,3.93
2025-06-19,6810.0,132591.0,0.0,-16860.0,2653651.0,3.9
2025-06-20,7000.0,138053.0,0.0,13645.0,2667396.0,3.92
2025-06-23,7120.0,199505.0,0.0,29747.0,2715643.0,3.99
2025-06-24,6950.0,271979.0,0.0,-70432.0,2669711.0,3.93
2025-06-25,7000.0,167517.0,-3000.0,17335.0,2687046.0,3.95
2025-06-26,6820.0,122435.0,0.0,-33599.0,2653447.0,3.9
2025-06-27,6820.0,114240.0,0.0,-32332.0,2625748.0,3.86
2025-06-30,6700.0,208204.0,0.0,-13060.0,2611693.0,3.84
2025-07-01,6570.0,172637.0,0.0,-8630.0,2633233.0,3.87
2025-07-02,6830.0,138838.0,0.0,18723.0,2651914.0,3.9
2025-07-03,6920.0,68646.0,0.0,1866.0,2653852.0,3.9
2025-07-04,6700.0,130880.0,0.0,-49444.0,2603608.0,3.83
2025-07-07,6820.0,110037.0,0.0,-2894.0,2601414.0,3.83
2025-07-08,7750.0,580630.0,0.0,123108.0,2747865.0,4.04
2025-07-09,7550.0,455570.0,0.0,10219.0,2752238.0,4.05
2025-07-10,7890.0,427488.0,0.0,-30379.0,2711180.0,3.99
2025-07-11,8140.0,388718.0,0.0,-41362.0,2669818.0,3.93
2025-07-14,7870.0,225523.0,0.0,-46495.0,2623323.0,3.86
2025-07-15,7640.0,187202.0,0.0,-3606.0,2619717.0,3.85
2025-07-16,7550.0,100285.0,0.0,-22654.0,2597013.0,3.82
2025-07-17,7450.0,124925.0,0.0,1620.0,2598627.0,3.82
2025-07-18,7410.0,152891.0,0.0,3557.0,2604382.0,3.83
2025-07-21,7310.0,128814.0,0.0,4258.0,2608638.0,3.84
2025-07-22,7200.0,200068.0,0.0,-33860.0,2574769.0,3.79
2025-07-23,7120.0,141037.0,0.0,-14322.0,2560441.0,3.77
2025-07-24,7000.0,183756.0,0.0,-27902.0,2532789.0,3.73
2025-07-25,7150.0,129353.0,0.0,16191.0,2548010.0,3.75
2025-07-28,6920.0,181334.0,0.0,-34302.0,2513706.0,3.7
2025-07-29,6990.0,113162.0,0.0,3797.0,2516500.0,3.7
2025-07-30,6960.0,182862.0,0.0,-30752.0,2487049.0,3.66
2025-07-31,7180.0,182353.0,0.0,25442.0,2512491.0,3.7
2025-08-01,6990.0,158670.0,0.0,-3273.0,2506167.0,3.69
2025-08-04,7070.0,73394.0,0.0,-4464.0,2501703.0,3.68
2025-08-05,7210.0,98331.0,0.0,12671.0,2514374.0,3.7
2025-08-06,7210.0,174643.0,0.0,-17414.0,2496960.0,3.67
2025-08-07,7250.0,86389.0,0.0,-8213.0,2489757.0,3.66
2025-08-08,7600.0,221270.0,2500.0,44181.0,2534188.0,3.73
2025-08-11,7410.0,141758.0,0.0,-62472.0,2471715.0,3.64
2025-08-12,7480.0,285703.0,0.0,21572.0,2493287.0,3.67
2025-08-13,7260.0,175634.0,0.0,-66901.0,2426382.0,3.57
2025-08-14,7500.0,135789.0,0.0,39501.0,2465784.0,3.63
2025-08-18,7420.0,106683.0,0.0,628.0,2466410.0,3.63
2025-08-19,7210.0,79547.0,0.0,-15109.0,2450999.0,3.61
2025-08-20,7220.0,111978.0,0.0,12891.0,2463888.0,3.62
2025-08-21,7100.0,109978.0,0.0,9012.0,2472900.0,3.64
2025-08-22,7300.0,92468.0,0.0,17616.0,2490516.0,3.66
2025-08-25,7420.0,245637.0,0.0,14853.0,2508569.0,3.69
2025-08-26,7670.0,381654.0,0.0,67187.0,2637472.0,3.88
2025-08-27,7510.0,248697.0,0.0,-19835.0,2617637.0,3.85
2025-08-28,7650.0,128618.0,0.0,-12627.0,2612010.0,3.84
2025-08-29,7460.0,152638.0,0.0,-49262.0,2562839.0,3.77
2025-09-01,7700.0,292957.0,2500.0,-17988.0,2548540.0,3.75
2025-09-02,7750.0,197834.0,0.0,-15190.0,2533350.0,3.73
2025-09-03,7810.0,165306.0,0.0,-2360.0,2530994.0,3.72
2025-09-04,7820.0,214960.0,0.0,31840.0,2562834.0,3.77
2025-09-05,7600.0,350148.0,0.0,-60894.0,2506137.0,3.69
2025-09-08,7690.0,105082.0,0.0,25513.0,2531650.0,3.72
2025-09-09,8000.0,371065.0,0.0,107098.0,2636428.0,3.88
2025-09-10,8900.0,934533.0,-5000.0,269194.0,2907696.0,4.28
