날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,4509607239600,453747,3394415980,605316408
2023-06-08,4515660403680,780453,5808634060,605316408
2023-06-09,4576192044480,1042517,7830904950,605316408
2023-06-12,4479341419200,405342,3019986880,605316408
2023-06-13,4479341419200,545029,4042998080,605316408
2023-06-14,4406703450240,446082,3253406360,605316408
2023-06-15,4443022434720,455241,3346288220,605316408
2023-06-16,4430916106560,820067,6008900700,605316408
2023-06-19,4370384465760,513826,3706157300,605316408
2023-06-20,4388543958000,299143,2162074480,605316408
2023-06-21,4473288255120,627239,4621218550,605316408
2023-06-22,4449075598800,344966,2530681250,605316408
2023-06-23,4309852824960,492300,3531829650,605316408
2023-06-26,4467235091040,874769,6368458330,605316408
2023-06-27,4436969270640,293605,2154356280,605316408
2023-06-28,4406703450240,386800,2800626980,605316408
2023-06-29,4315905989040,295797,2127166610,605316408
2023-06-30,4376437629840,468913,3397200850,605316408
2023-07-03,4473288255120,571939,4201099320,605316408
2023-07-04,4370384465760,451331,3271815700,605316408
2023-07-05,4352224973520,775852,5586245110,605316408
2023-07-06,4261427512320,1173745,8270089550,605316408
2023-07-07,4206949035600,861193,5934863010,605316408
2023-07-10,4176683215200,569705,3928076350,605316408
2023-07-11,4188789543360,464258,3215289360,605316408
2023-07-12,4200895871520,514868,3549077660,605316408
2023-07-13,4267480676400,1147855,8104009050,605316408
2023-07-14,4364331301680,916307,6560121980,605316408
2023-07-17,4315905989040,599013,4263393520,605316408
2023-07-18,4261427512320,685265,4819960500,605316408
2023-07-19,4231161691920,670734,4675794170,605316408
2023-07-20,4206949035600,626846,4372647520,605316408
2023-07-21,4182736379280,719296,4955723030,605316408
2023-07-24,4134311066640,685762,4675618240,605316408
2023-07-25,4146417394800,486000,3313418130,605316408
2023-07-26,4079832589920,1011879,6783902810,605316408
2023-07-27,4164576887040,879506,6007494980,605316408
2023-07-28,4134311066640,633087,4303684940,605316408
2023-07-31,4194842707440,570241,3924199340,605316408
2023-08-01,4309852824960,874106,6157360090,605316408
2023-08-02,4255374348240,630815,4435577240,605316408
2023-08-03,4243268020080,678952,4752349650,605316408
2023-08-04,4291693332720,558379,3948772020,605316408
2023-08-07,4303799660880,443000,3165259530,605316408
2023-08-08,4279587004560,614726,4387775270,605316408
2023-08-09,4249321184160,512499,3597740010,605316408
2023-08-10,4206949035600,925343,6434528800,605316408
2023-08-11,4176683215200,1054960,7291649260,605316408
2023-08-14,4110098410320,497861,3397386520,605316408
