날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,62813,46.85,4.12,5518,0.39,1000
2023-06-08,62813,48.39,4.25,5518,0.37,1000
2023-06-09,62813,48.02,4.22,5518,0.38,1000
2023-06-12,62813,47.21,4.15,5518,0.38,1000
2023-06-13,62813,49.2,4.32,5518,0.37,1000
2023-06-14,62813,47.57,4.18,5518,0.38,1000
2023-06-15,62813,47.48,4.17,5518,0.38,1000
2023-06-16,62813,46.67,4.1,5518,0.39,1000
2023-06-19,62813,46.03,4.04,5518,0.39,1000
2023-06-20,62813,46.85,4.12,5518,0.39,1000
2023-06-21,62813,45.58,4.0,5518,0.4,1000
2023-06-22,62813,44.13,3.88,5518,0.41,1000
2023-06-23,62813,43.49,3.82,5518,0.42,1000
2023-06-26,62813,44.04,3.87,5518,0.41,1000
2023-06-27,62813,44.04,3.87,5518,0.41,1000
2023-06-28,62813,44.76,3.93,5518,0.4,1000
2023-06-29,62813,41.23,3.62,5518,0.44,1000
2023-06-30,62813,42.68,3.75,5518,0.42,1000
2023-07-03,62813,42.68,3.75,5518,0.42,1000
2023-07-04,62813,42.68,3.75,5518,0.42,1000
2023-07-05,62813,43.77,3.84,5518,0.41,1000
2023-07-06,62813,46.48,4.08,5518,0.39,1000
2023-07-07,62813,42.59,3.74,5518,0.43,1000
2023-07-10,62813,38.87,3.41,5518,0.47,1000
2023-07-11,62813,40.14,3.53,5518,0.45,1000
2023-07-12,62813,42.13,3.7,5518,0.43,1000
2023-07-13,62813,42.04,3.69,5518,0.43,1000
2023-07-14,62813,43.13,3.79,5518,0.42,1000
2023-07-17,62813,41.59,3.65,5518,0.44,1000
2023-07-18,62813,41.14,3.61,5518,0.44,1000
2023-07-19,62813,41.68,3.66,5518,0.43,1000
2023-07-20,62813,42.5,3.73,5518,0.43,1000
2023-07-21,62813,42.04,3.69,5518,0.43,1000
2023-07-24,62813,40.87,3.59,5518,0.44,1000
2023-07-25,62813,39.78,3.49,5518,0.46,1000
2023-07-26,62813,38.33,3.37,5518,0.47,1000
2023-07-27,62813,38.78,3.41,5518,0.47,1000
2023-07-28,62813,38.69,3.4,5518,0.47,1000
2023-07-31,62813,39.33,3.45,5518,0.46,1000
2023-08-01,62813,39.14,3.44,5518,0.46,1000
2023-08-02,62813,36.43,3.2,5518,0.5,1000
2023-08-03,62813,37.33,3.28,5518,0.49,1000
2023-08-04,62813,37.24,3.27,5518,0.49,1000
2023-08-07,62813,38.42,3.38,5518,0.47,1000
2023-08-08,62813,37.33,3.28,5518,0.49,1000
2023-08-09,62813,39.6,3.48,5518,0.46,1000
2023-08-10,62813,40.14,3.53,5518,0.45,1000
2023-08-11,62813,40.78,3.58,5518,0.44,1000
2023-08-14,62813,41.41,3.64,5518,0.44,1000
2023-08-16,62813,39.78,3.49,5518,0.46,1000
2023-08-17,62813,39.69,3.49,5518,0.46,1000
2023-08-18,62813,39.14,3.44,5518,0.46,1000
2023-08-21,62813,40.5,3.56,5518,0.45,1000
2023-08-22,62813,40.32,3.54,5518,0.45,1000
2023-08-23,62813,40.41,3.55,5518,0.45,1000
2023-08-24,62813,41.68,3.66,5518,0.43,1000
2023-08-25,62813,41.5,3.65,5518,0.44,1000
2023-08-28,62813,41.77,3.67,5518,0.43,1000
2023-08-29,62813,42.86,3.77,5518,0.42,1000
2023-08-30,62813,44.94,3.95,5518,0.4,1000
2023-08-31,62813,44.76,3.93,5518,0.4,1000
2023-09-01,62813,45.49,4.0,5518,0.4,1000
2023-09-04,62813,45.03,3.96,5518,0.4,1000
2023-09-05,62813,45.49,4.0,5518,0.4,1000
2023-09-06,62813,47.66,4.19,5518,0.38,1000
2023-09-07,62813,46.57,4.09,5518,0.39,1000
2023-09-08,62813,50.65,4.45,5518,0.36,1000
2023-09-11,62813,55.45,4.87,5518,0.33,1000
2023-09-12,62813,55.73,4.9,5518,0.33,1000
2023-09-13,62813,53.1,4.66,5518,0.34,1000
2023-09-14,62813,53.73,4.72,5518,0.34,1000
2023-09-15,62813,51.92,4.56,5518,0.35,1000
2023-09-18,62813,50.56,4.44,5518,0.36,1000
2023-09-19,62813,49.11,4.31,5518,0.37,1000
2023-09-20,62813,48.48,4.26,5518,0.37,1000
2023-09-21,62813,46.57,4.09,5518,0.39,1000
2023-09-22,62813,45.85,4.03,5518,0.4,1000
2023-09-25,62813,45.58,4.0,5518,0.4,1000
2023-09-26,62813,44.58,3.92,5518,0.41,1000
2023-09-27,62813,45.76,4.02,5518,0.4,1000
2023-10-04,62813,41.14,3.61,5518,0.44,1000
2023-10-05,62813,41.14,3.61,5518,0.44,1000
2023-10-06,62813,41.41,3.64,5518,0.44,1000
2023-10-10,62813,39.96,3.51,5518,0.45,1000
2023-10-11,62813,39.96,3.51,5518,0.45,1000
2023-10-12,62813,41.77,3.67,5518,0.43,1000
2023-10-13,62813,40.32,3.54,5518,0.45,1000
2023-10-16,62813,39.69,3.49,5518,0.46,1000
2023-10-17,62813,39.69,3.49,5518,0.46,1000
2023-10-18,62813,38.6,3.39,5518,0.47,1000
2023-10-19,62813,36.97,3.25,5518,0.49,1000
2023-10-20,62813,36.97,3.25,5518,0.49,1000
2023-10-23,62813,36.97,3.25,5518,0.49,1000
2023-10-24,62813,38.24,3.36,5518,0.47,1000
2023-10-25,62813,37.97,3.34,5518,0.48,1000
2023-10-26,62813,37.42,3.29,5518,0.48,1000
2023-10-27,62813,38.24,3.36,5518,0.47,1000
2023-10-30,62813,38.33,3.37,5518,0.47,1000
2023-10-31,62813,37.24,3.27,5518,0.49,1000
2023-11-01,62813,37.24,3.27,5518,0.49,1000
2023-11-02,62813,39.78,3.49,5518,0.46,1000
2023-11-03,62813,39.05,3.43,5518,0.46,1000
2023-11-06,62813,40.96,3.6,5518,0.44,1000
2023-11-07,62813,39.05,3.43,5518,0.46,1000
2023-11-08,62813,39.42,3.46,5518,0.46,1000
2023-11-09,62813,40.14,3.53,5518,0.45,1000
2023-11-10,62813,37.88,3.33,5518,0.48,1000
2023-11-13,62813,36.7,3.22,5518,0.49,1000
2023-11-14,62813,37.88,3.33,5518,0.48,1000
2023-11-15,62813,37.88,3.33,5518,0.48,1000
2023-11-16,62813,37.69,3.31,5518,0.48,1000
2023-11-17,62813,37.51,3.3,5518,0.48,1000
2023-11-20,62813,38.24,3.36,5518,0.47,1000
2023-11-21,62813,38.96,3.42,5518,0.47,1000
2023-11-22,62813,38.96,3.42,5518,0.47,1000
2023-11-23,62813,39.87,3.5,5518,0.45,1000
2023-11-24,62813,39.69,3.49,5518,0.46,1000
2023-11-27,62813,39.78,3.49,5518,0.46,1000
2023-11-28,62813,40.59,3.57,5518,0.45,1000
2023-11-29,62813,40.5,3.56,5518,0.45,1000
2023-11-30,62813,40.05,3.52,5518,0.45,1000
2023-12-01,62813,40.32,3.54,5518,0.45,1000
2023-12-04,62813,39.05,3.43,5518,0.46,1000
2023-12-05,62813,38.87,3.41,5518,0.47,1000
2023-12-06,62813,39.05,3.43,5518,0.46,1000
2023-12-07,62813,37.97,3.34,5518,0.48,1000
2023-12-08,62813,38.69,3.4,5518,0.47,1000
2023-12-11,62813,38.69,3.4,5518,0.47,1000
2023-12-12,62813,39.33,3.45,5518,0.46,1000
2023-12-13,62813,39.33,3.45,5518,0.46,1000
2023-12-14,62813,40.87,3.59,5518,0.44,1000
2023-12-15,62813,40.59,3.57,5518,0.45,1000
2023-12-18,62813,42.32,3.72,5518,0.43,1000
2023-12-19,62813,43.04,3.78,5518,0.42,1000
2023-12-20,62813,43.13,3.79,5518,0.42,1000
2023-12-21,62813,43.31,3.8,5518,0.42,1000
2023-12-22,62813,44.22,3.88,5518,0.41,1000
2023-12-26,62813,43.95,3.86,5518,0.41,1000
2023-12-27,62813,44.22,3.88,5518,0.41,1000
2023-12-28,62813,43.68,3.84,5518,0.41,1000
2024-01-02,62813,43.49,3.82,5518,0.42,1000
2024-01-03,62813,44.67,3.92,5518,0.41,1000
2024-01-04,62813,43.77,3.84,5518,0.41,1000
2024-01-05,62813,43.4,3.81,5518,0.42,1000
2024-01-08,62813,43.04,3.78,5518,0.42,1000
2024-01-09,62813,43.31,3.8,5518,0.42,1000
2024-01-10,62813,42.86,3.77,5518,0.42,1000
2024-01-11,62813,43.49,3.82,5518,0.42,1000
2024-01-12,62813,42.68,3.75,5518,0.42,1000
2024-01-15,62813,42.32,3.72,5518,0.43,1000
2024-01-16,62813,41.14,3.61,5518,0.44,1000
2024-01-17,62813,40.05,3.52,5518,0.45,1000
2024-01-18,62813,39.05,3.43,5518,0.46,1000
2024-01-19,62813,37.6,3.3,5518,0.48,1000
2024-01-22,62813,36.97,3.25,5518,0.49,1000
2024-01-23,62813,37.24,3.27,5518,0.49,1000
2024-01-24,62813,36.79,3.23,5518,0.49,1000
2024-01-25,62813,36.52,3.21,5518,0.5,1000
2024-01-26,62813,36.34,3.19,5518,0.5,1000
2024-01-29,62813,35.52,3.12,5518,0.51,1000
2024-01-30,62813,36.25,3.18,5518,0.5,1000
2024-01-31,62813,34.94,3.07,5518,0.52,1000
2024-02-01,62813,34.51,3.03,5518,0.53,1000
2024-02-02,62813,35.1,3.08,5518,0.52,1000
2024-02-05,62813,33.65,2.96,5518,0.54,1000
2024-02-06,62813,34.11,3.0,5518,0.53,1000
2024-02-07,62813,34.05,2.99,5518,0.53,1000
2024-02-08,62813,33.58,2.95,5518,0.54,1000
2024-02-13,62813,34.05,2.99,5518,0.53,1000
2024-02-14,62813,33.62,2.95,5518,0.54,1000
2024-02-15,62813,34.16,3.0,5518,0.53,1000
2024-02-16,62813,34.41,3.02,5518,0.53,1000
2024-02-19,62813,34.02,2.99,5518,0.53,1000
2024-02-20,62813,33.98,2.99,5518,0.53,1000
2024-02-21,62813,33.83,2.97,5518,0.54,1000
2024-02-22,62813,33.56,2.95,5518,0.54,1000
2024-02-23,62813,33.35,2.93,5518,0.54,1000
2024-02-26,62813,29.01,2.55,5518,0.62,1000
2024-02-27,62813,28.81,2.53,5518,0.63,1000
2024-02-28,62813,29.05,2.55,5518,0.62,1000
2024-02-29,62813,28.63,2.52,5518,0.63,1000
2024-03-04,62813,27.65,2.43,5518,0.66,1000
2024-03-05,62813,27.87,2.45,5518,0.65,1000
2024-03-06,62813,27.64,2.43,5518,0.66,1000
2024-03-07,62813,26.73,2.35,5518,0.68,1000
2024-03-08,62813,26.37,2.32,5518,0.69,1000
2024-03-11,62813,25.81,2.27,5518,0.7,1000
2024-03-12,62813,25.59,2.25,5518,0.71,1000
2024-03-13,62813,25.73,2.26,5518,0.7,1000
2024-03-14,62813,25.77,2.26,5518,0.7,1000
2024-03-15,62813,25.73,2.26,5518,0.7,1000
2024-03-18,62813,25.73,2.26,5518,0.7,1000
2024-03-19,62813,25.24,2.22,5518,0.72,1000
2024-03-20,62813,25.43,2.23,5518,0.71,1000
2024-03-21,62813,25.52,2.24,5518,0.71,1000
2024-03-22,62813,25.57,2.25,5518,0.71,1000
2024-03-25,62813,25.57,2.25,5518,0.71,1000
2024-03-26,62813,26.59,2.34,5518,0.68,1000
2024-03-27,62813,26.73,2.35,5518,0.68,1000
2024-03-28,62813,26.73,2.35,5518,0.68,1000
2024-03-29,62813,26.37,2.32,5518,0.69,1000
2024-04-01,62813,26.64,2.34,5518,0.68,1000
2024-04-02,62813,26.1,2.29,5518,0.69,1000
2024-04-03,62813,26.13,2.3,5518,0.69,1000
2024-04-04,62813,25.68,2.26,5518,0.71,1000
2024-04-05,62813,25.55,2.24,5518,0.71,1000
2024-04-08,62813,24.88,2.19,5518,0.73,1000
2024-04-09,62813,24.74,2.17,5518,0.73,1000
2024-04-11,62813,24.41,2.14,5518,0.74,1000
2024-04-12,62813,24.86,2.18,5518,0.73,1000
2024-04-15,62813,24.92,2.19,5518,0.73,1000
2024-04-16,62813,23.98,2.11,5518,0.76,1000
2024-04-17,62813,23.21,2.04,5518,0.78,1000
2024-04-18,62813,24.01,2.11,5518,0.75,1000
2024-04-19,62813,23.6,2.07,5518,0.77,1000
2024-04-22,62813,24.14,2.12,5518,0.75,1000
2024-04-23,62813,23.69,2.08,5518,0.77,1000
2024-04-24,62813,23.96,2.1,5518,0.76,1000
