날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,3185,3205,3165,3185,181206,0.0
2023-06-08,3185,3200,3145,3180,193698,-0.15698587127158556
2023-06-09,3185,3425,3185,3375,946940,6.132075471698113
2023-06-12,3370,3400,3300,3335,286610,-1.1851851851851851
2023-06-13,3360,3420,3350,3390,173744,1.6491754122938531
2023-06-14,3405,3420,3255,3300,328478,-2.6548672566371683
2023-06-15,3320,3490,3315,3480,570674,5.454545454545454
2023-06-16,3490,3545,3430,3495,391154,0.43103448275862066
2023-06-19,3495,3565,3445,3475,572108,-0.5722460658082975
2023-06-20,3535,3535,3450,3520,357856,1.2949640287769784
2023-06-21,3520,3565,3455,3470,290310,-1.4204545454545454
2023-06-22,3420,3490,3410,3445,185897,-0.7204610951008645
2023-06-23,3485,3550,3415,3460,232014,0.43541364296081275
2023-06-26,3495,3495,3355,3470,193034,0.2890173410404624
2023-06-27,3450,3450,3355,3380,193429,-2.5936599423631126
2023-06-28,3400,3465,3370,3430,204204,1.4792899408284024
2023-06-29,3440,3490,3420,3435,228494,0.1457725947521866
2023-06-30,3630,4100,3405,3405,12606947,-0.8733624454148471
2023-07-03,3435,3690,3420,3560,1804666,4.552129221732746
2023-07-04,3895,4270,3680,3875,16579397,8.848314606741573
2023-07-05,4095,4100,3810,3940,3465558,1.6774193548387095
2023-07-06,3895,3895,3700,3820,1803076,-3.0456852791878175
2023-07-07,3970,4080,3850,3920,3791566,2.6178010471204187
2023-07-10,3855,4335,3700,4185,9936061,6.760204081632653
2023-07-11,4105,4410,4015,4200,4284508,0.35842293906810035
2023-07-12,4120,4245,4080,4100,989365,-2.380952380952381
2023-07-13,4150,4375,4065,4115,2841473,0.3658536585365854
2023-07-14,4600,5340,4515,5340,20411174,29.76913730255164
2023-07-17,5700,6780,5390,6060,39949081,13.48314606741573
2023-07-18,5880,6110,5700,5860,5068392,-3.3003300330033
2023-07-19,5820,5840,5450,5630,3585638,-3.9249146757679183
2023-07-20,5580,5700,5320,5670,2819875,0.7104795737122558
2023-07-21,5450,5470,5180,5210,2359876,-8.112874779541446
2023-07-24,5130,5240,4920,5010,2514371,-3.8387715930902107
2023-07-25,5010,5170,4730,4830,3164992,-3.592814371257485
2023-07-26,4830,4990,4350,4550,3569476,-5.797101449275362
2023-07-27,4595,5150,4595,5060,4360721,11.20879120879121
2023-07-28,4910,4945,4440,4500,3699809,-11.067193675889328
2023-07-31,4495,4660,4350,4555,2411463,1.2222222222222223
2023-08-01,4555,4880,4540,4650,3032709,2.0856201975850714
2023-08-02,4625,5100,4625,4700,4295754,1.0752688172043012
