날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,11040,11230,10920,10920,258316,-0.9972801450589301
2023-06-08,10970,11200,10730,11200,838690,2.564102564102564
2023-06-09,11230,11260,11050,11130,218861,-0.625
2023-06-12,11200,11340,11000,11050,182968,-0.7187780772686434
2023-06-13,11100,11380,11100,11220,297042,1.5384615384615385
2023-06-14,11320,11330,10750,10930,385119,-2.5846702317290555
2023-06-15,11000,11020,10570,10590,241951,-3.110704483074108
2023-06-16,10660,10930,10610,10700,160255,1.0387157695939566
2023-06-19,10720,10790,10450,10640,217083,-0.5607476635514018
2023-06-20,10680,11000,10640,10820,253658,1.6917293233082706
2023-06-21,10840,10880,10500,10540,153661,-2.5878003696857674
2023-06-22,10540,10640,10400,10450,135130,-0.8538899430740038
2023-06-23,10590,10680,10420,10460,103603,0.09569377990430622
2023-06-26,10440,10740,10290,10610,118021,1.4340344168260037
2023-06-27,10550,10700,10400,10420,110103,-1.7907634307257305
2023-06-28,10530,10560,10330,10330,99627,-0.8637236084452975
2023-06-29,10310,10430,10150,10350,144605,0.1936108422071636
2023-06-30,10380,10400,10200,10360,67011,0.0966183574879227
2023-07-03,10440,10480,10270,10300,93987,-0.5791505791505791
2023-07-04,10200,10300,10050,10140,134232,-1.5533980582524272
2023-07-05,10200,10300,10050,10060,95602,-0.7889546351084813
2023-07-06,10050,10080,9840,9880,184408,-1.7892644135188867
2023-07-07,9880,9910,9700,9760,127046,-1.214574898785425
2023-07-10,9760,9940,9600,9620,100654,-1.4344262295081966
2023-07-11,9700,9860,9700,9720,67846,1.0395010395010396
2023-07-12,9800,9850,9680,9850,74499,1.337448559670782
2023-07-13,9970,10280,9970,10040,178585,1.9289340101522845
2023-07-14,10070,10160,9890,10010,82554,-0.29880478087649404
2023-07-17,10010,10070,9820,10040,88228,0.2997002997002997
2023-07-18,10020,10100,9850,9910,112701,-1.294820717131474
2023-07-19,9970,10220,9920,9980,266032,0.7063572149344097
2023-07-20,10030,10320,9970,10200,246332,2.2044088176352705
2023-07-21,10150,10510,10100,10270,322436,0.6862745098039216
2023-07-24,10270,10330,10070,10130,191392,-1.3631937682570594
2023-07-25,10130,10150,9840,9840,260210,-2.8627838104639687
2023-07-26,9840,9850,9380,9460,374174,-3.861788617886179
2023-07-27,9420,9860,9420,9850,142057,4.12262156448203
2023-07-28,9850,9970,9760,9790,97290,-0.6091370558375634
2023-07-31,9860,10040,9800,10020,92077,2.3493360572012256
2023-08-01,9900,10190,9900,10120,119617,0.998003992015968
2023-08-02,10080,10200,9890,9900,123707,-2.1739130434782608
2023-08-03,9900,10340,9800,10220,253075,3.2323232323232323
2023-08-04,10250,10290,10030,10170,127377,-0.4892367906066536
2023-08-07,10120,10350,10090,10110,113692,-0.5899705014749262
2023-08-08,10090,10240,9970,10040,100997,-0.6923837784371909
2023-08-09,10030,10560,10030,10530,308089,4.8804780876494025
2023-08-10,10500,10730,10410,10680,265962,1.4245014245014245
2023-08-11,10700,10850,10570,10680,236030,0.0
2023-08-14,10250,10290,9740,9800,603526,-8.239700374531834
2023-08-16,9800,9800,9500,9540,242279,-2.6530612244897958
2023-08-17,9500,9500,9250,9250,303390,-3.039832285115304
2023-08-18,9250,9300,9080,9110,221836,-1.5135135135135136
2023-08-21,9140,9240,9030,9030,148811,-0.8781558726673985
2023-08-22,9060,9150,8950,8950,172862,-0.8859357696566998
2023-08-23,8940,9080,8940,8950,132812,0.0
2023-08-24,8980,9100,8980,9020,117508,0.782122905027933
2023-08-25,9020,9050,8880,8890,170585,-1.441241685144124
2023-08-28,8990,9000,8820,8830,138518,-0.6749156355455568
2023-08-29,8860,9050,8860,9030,137092,2.2650056625141564
2023-08-30,9070,9150,9020,9040,79285,0.11074197120708748
2023-08-31,9050,9130,8850,8860,145127,-1.991150442477876
2023-09-01,8840,8950,8800,8810,144915,-0.5643340857787811
2023-09-04,8850,8870,8750,8780,102156,-0.340522133938706
2023-09-05,8790,9020,8780,8920,159711,1.5945330296127564
2023-09-06,8920,8990,8830,8850,129260,-0.7847533632286996
2023-09-07,8930,9050,8670,8740,165224,-1.2429378531073447
2023-09-08,8700,8830,8700,8810,107466,0.8009153318077803
2023-09-11,8810,9150,8810,9130,209896,3.6322360953461974
2023-09-12,9160,9220,8940,8940,152734,-2.08105147864184
2023-09-13,8900,9010,8870,8900,77517,-0.44742729306487694
2023-09-14,8910,8980,8780,8850,188457,-0.5617977528089888
2023-09-15,8850,8900,8820,8900,88508,0.5649717514124294
2023-09-18,8870,9070,8820,8880,119363,-0.22471910112359553
2023-09-19,8890,8990,8760,8760,92645,-1.3513513513513513
2023-09-20,8750,8830,8470,8500,252004,-2.968036529680365
2023-09-21,8500,8530,8230,8240,180433,-3.058823529411765
2023-09-22,8130,8240,8070,8080,103661,-1.9417475728155338
2023-09-25,8050,8160,8020,8050,93565,-0.3712871287128713
2023-09-26,8060,9370,8000,8070,2323972,0.2484472049689441
2023-09-27,8030,8160,7950,8110,257626,0.49566294919454773
2023-10-04,8080,8100,7650,7650,320434,-5.6720098643649814
2023-10-05,7720,7970,7670,7670,146253,0.261437908496732
2023-10-06,7570,8090,7570,8000,122976,4.3024771838331155
2023-10-10,8010,8190,7730,7730,135007,-3.375
2023-10-11,7840,8000,7840,7920,66414,2.457956015523933
2023-10-12,7930,8700,7910,7930,825283,0.12626262626262627
2023-10-13,8130,8550,7930,8100,1154297,2.1437578814627996
2023-10-16,8020,8050,7780,7800,269003,-3.7037037037037033
2023-10-17,7850,7950,7800,7800,95372,0.0
2023-10-18,7800,7840,7660,7700,132055,-1.282051282051282
2023-10-19,7600,7750,7540,7570,157177,-1.6883116883116882
2023-10-20,7510,7590,7240,7280,156692,-3.830911492734478
2023-10-23,7240,7470,7240,7310,85220,0.4120879120879121
2023-10-24,7360,7700,7250,7660,138862,4.7879616963064295
2023-10-25,7700,7700,7510,7530,74298,-1.6971279373368149
2023-10-26,7400,7460,7240,7340,94338,-2.5232403718459495
