날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,22106,15.24,3.75,5445,0.88,730
2023-06-08,22106,14.99,3.69,5445,0.89,730
2023-06-09,22106,14.62,3.6,5445,0.92,730
2023-06-12,22106,14.8,3.65,5445,0.91,730
2023-06-13,22106,14.77,3.64,5445,0.91,730
2023-06-14,22106,14.44,3.56,5445,0.93,730
2023-06-15,22106,14.1,3.47,5445,0.95,730
2023-06-16,22106,14.16,3.49,5445,0.95,730
2023-06-19,22106,14.23,3.51,5445,0.94,730
2023-06-20,22106,13.94,3.43,5445,0.96,730
2023-06-21,22106,13.61,3.35,5445,0.99,730
2023-06-22,22106,13.5,3.32,5445,0.99,730
2023-06-23,22106,13.39,3.3,5445,1.0,730
2023-06-26,22106,13.39,3.3,5445,1.0,730
2023-06-27,22106,13.39,3.3,5445,1.0,730
2023-06-28,22106,13.52,3.33,5445,0.99,730
2023-06-29,22106,13.54,3.33,5445,0.99,730
2023-06-30,22106,13.44,3.31,5445,1.0,730
2023-07-03,22106,13.74,3.38,5445,0.98,730
2023-07-04,22106,13.9,3.42,5445,0.96,730
2023-07-05,22106,13.63,3.36,5445,0.98,730
2023-07-06,22106,13.55,3.34,5445,0.99,730
2023-07-07,22106,13.04,3.21,5445,1.03,730
2023-07-10,22106,12.69,3.13,5445,1.06,730
2023-07-11,22106,12.97,3.19,5445,1.03,730
2023-07-12,22106,13.08,3.22,5445,1.03,730
2023-07-13,22106,13.22,3.26,5445,1.01,730
2023-07-14,22106,13.17,3.24,5445,1.02,730
2023-07-17,22106,12.93,3.18,5445,1.04,730
2023-07-18,22106,12.69,3.13,5445,1.06,730
2023-07-19,22106,12.47,3.07,5445,1.08,730
2023-07-20,22106,12.65,3.12,5445,1.06,730
2023-07-21,22106,12.54,3.09,5445,1.07,730
2023-07-24,22106,12.01,2.96,5445,1.12,730
2023-07-25,22106,11.79,2.9,5445,1.14,730
2023-07-26,22106,11.42,2.81,5445,1.17,730
2023-07-27,22106,12.21,3.01,5445,1.1,730
2023-07-28,22106,12.87,3.17,5445,1.04,730
2023-07-31,22106,13.41,3.3,5445,1.0,730
2023-08-01,22106,15.68,3.86,5445,0.85,730
2023-08-02,22106,15.13,3.73,5445,0.89,730
2023-08-03,22106,15.35,3.78,5445,0.87,730
2023-08-04,22106,14.93,3.68,5445,0.9,730
2023-08-07,22106,15.06,3.71,5445,0.89,730
2023-08-08,22106,15.52,3.82,5445,0.86,730
2023-08-09,22106,15.46,3.81,5445,0.87,730
2023-08-10,22106,15.46,3.81,5445,0.87,730
2023-08-11,22106,15.22,3.75,5445,0.88,730
2023-08-14,22106,15.11,3.72,5445,0.89,730
2023-08-16,22106,15.24,3.75,5445,0.88,730
2023-08-17,22106,15.41,3.8,5445,0.87,730
2023-08-18,22106,14.73,3.63,5445,0.91,730
2023-08-21,22106,14.4,3.55,5445,0.93,730
2023-08-22,22106,14.82,3.65,5445,0.9,730
2023-08-23,22106,15.04,3.7,5445,0.89,730
2023-08-24,22106,15.19,3.74,5445,0.88,730
2023-08-25,22106,14.47,3.56,5445,0.93,730
2023-08-28,22106,14.56,3.59,5445,0.92,730
2023-08-29,22106,14.89,3.67,5445,0.9,730
2023-08-30,22106,14.84,3.66,5445,0.9,730
2023-08-31,22106,15.0,3.7,5445,0.89,730
2023-09-01,22106,15.1,3.72,5445,0.89,730
2023-09-04,22106,15.28,3.76,5445,0.88,730
2023-09-05,22106,16.6,4.09,5445,0.81,730
2023-09-06,22106,16.24,4.0,5445,0.83,730
2023-09-07,22106,16.31,4.02,5445,0.82,730
2023-09-08,22106,16.6,4.09,5445,0.81,730
2023-09-11,22106,16.31,4.02,5445,0.82,730
2023-09-12,22106,16.55,4.08,5445,0.81,730
2023-09-13,22106,17.25,4.25,5445,0.78,730
2023-09-14,22106,16.93,4.17,5445,0.79,730
2023-09-15,22106,16.69,4.11,5445,0.8,730
2023-09-18,22106,16.57,4.08,5445,0.81,730
2023-09-19,22106,16.33,4.02,5445,0.82,730
2023-09-20,22106,16.22,3.99,5445,0.83,730
2023-09-21,22106,15.76,3.88,5445,0.85,730
2023-09-22,22106,15.63,3.85,5445,0.86,730
2023-09-25,22106,15.59,3.84,5445,0.86,730
2023-09-26,22106,15.67,3.86,5445,0.86,730
2023-09-27,22106,15.45,3.8,5445,0.87,730
