date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,58100.0,64184.0,-4625.0,18706.0,1942473.0,11.26
2025-06-17,57000.0,75311.0,-13955.0,13617.0,1958891.0,11.35
2025-06-18,56100.0,67008.0,-24895.0,29267.0,1989972.0,11.53
2025-06-19,55300.0,61293.0,-20407.0,23145.0,2011616.0,11.66
2025-06-20,63900.0,394061.0,147417.0,-62212.0,1949928.0,11.3
2025-06-23,69400.0,448906.0,106189.0,-58532.0,1899266.0,11.01
2025-06-24,69100.0,211505.0,79724.0,-21372.0,1850678.0,10.73
2025-06-25,69000.0,135678.0,-1251.0,19968.0,1870613.0,10.84
2025-06-26,73000.0,242206.0,83891.0,-55127.0,1812789.0,10.51
2025-06-27,69700.0,87485.0,25834.0,-21943.0,1791278.0,10.38
2025-06-30,72000.0,134573.0,50614.0,-19987.0,1771102.0,10.27
2025-07-01,71800.0,76953.0,31216.0,-11731.0,1789937.0,10.37
2025-07-02,72300.0,90080.0,25643.0,-9867.0,1779921.0,10.32
2025-07-03,76700.0,185721.0,54014.0,-22269.0,1761904.0,10.21
2025-07-04,74000.0,67588.0,13886.0,-14277.0,1738590.0,10.08
2025-07-07,73300.0,60564.0,15394.0,-958.0,1738944.0,10.08
2025-07-08,72500.0,53744.0,8319.0,-196.0,1740294.0,10.09
2025-07-09,72400.0,80704.0,3197.0,11069.0,1753744.0,10.16
2025-07-10,72900.0,63409.0,20488.0,-7956.0,1738256.0,10.08
2025-07-11,72800.0,41362.0,3498.0,-624.0,1737106.0,10.07
2025-07-14,72800.0,63705.0,11754.0,4355.0,1743394.0,10.1
2025-07-15,73800.0,49061.0,9920.0,-6740.0,1735187.0,10.06
2025-07-16,73000.0,56797.0,10410.0,-5014.0,1730030.0,10.03
2025-07-17,73600.0,101898.0,10132.0,9740.0,1738487.0,10.08
2025-07-18,73100.0,56506.0,1747.0,7200.0,1747516.0,10.13
2025-07-21,71000.0,67687.0,-30447.0,14844.0,1761399.0,10.21
2025-07-22,73400.0,117484.0,12210.0,38307.0,1801978.0,10.44
2025-07-23,72000.0,66472.0,-13066.0,9784.0,1801818.0,10.44
2025-07-24,71000.0,71083.0,-17749.0,20798.0,1821610.0,10.56
2025-07-25,69900.0,51563.0,-16310.0,15698.0,1840035.0,10.67
2025-07-28,68500.0,48597.0,-6189.0,17038.0,1857716.0,10.77
