날짜,시가총액,거래량,거래대금,상장주식수
2023-12-12,1623663816000,42918124,958170483440,67652659
2023-12-13,2110762960800,22837019,690467086100,67652659
2023-12-14,2019431871150,49850053,1582399318650,67652659
2023-12-15,2076936631300,23419710,701267870200,67652659
2023-12-18,2699341094100,28080364,1019185984000,67652659
2023-12-19,3071430718600,45092022,2093798553000,67652659
2023-12-20,3199970770700,15242148,729936613150,67652659
2023-12-21,3044369655000,7520084,349874260250,67652659
2023-12-22,3176292340050,6632918,309545189300,67652659
2023-12-26,2861707475700,5927678,256951426000,67652659
2023-12-27,2898916438150,9548481,376282025000,67652659
2023-12-28,3000395426650,8018628,355285507950,67652659
2024-01-02,3098491782200,3318193,149383989700,67652659
2024-01-03,3152613909400,3533585,163158170250,67652659
2024-01-04,3328510822800,5852623,281909732500,67652659
2024-01-05,3362337152300,4719466,230084427350,67652659
2024-01-08,3247327632000,4470802,212705274200,67652659
2024-01-09,2915829602900,5313422,237566692750,67652659
2024-01-10,2827881146200,5384736,230660258900,67652659
2024-01-11,2699341094100,2958416,120072081450,67652659
2024-01-12,3020691224350,13746688,593238464600,67652659
2024-01-15,3112022314000,6577953,302569619300,67652659
2024-01-16,3084961250400,3068132,140300587850,67652659
2024-01-17,2929360134700,2465536,108610408550,67652659
2024-01-18,2777141651950,2403206,102082928400,67652659
2024-01-19,2810967981450,2495461,102402615800,67652659
2024-01-22,2557270510200,2834621,110201652950,67652659
2024-01-23,2367843065000,3483444,127997794300,67652659
2024-01-24,2320486203700,2610756,92839519550,67652659
2024-01-25,2127676125550,3446111,109295130750,67652659
2024-01-26,2127676125550,2317728,72846828900,67652659
2024-01-29,1931483414450,2248310,66601786200,67652659
2024-01-30,2110762960800,4817520,149161368100,67652659
2024-01-31,2110762960800,2627434,83497341650,67652659
2024-02-01,2212241949300,2524770,79888896000,67652659
2024-02-02,2164885088000,1865344,61489628350,67652659
2024-02-05,2053258200650,1166111,35915333650,67652659
2024-02-06,2009283972300,1463054,42986278100,67652659
2024-02-07,2026197137050,1251327,37906540500,67652659
2024-02-08,2009283972300,1082757,32231257050,67652659
2024-02-13,2134441391450,2024650,62856013350,67652659
2024-02-14,2073553998350,1149130,34856482250,67652659
2024-02-15,2093849796050,927342,28573712650,67652659
2024-02-16,2049875567700,1002060,30928218850,67652659
2024-02-19,2053258200650,548919,16616664650,67652659
2024-02-20,2032962402950,591738,17699809000,67652659
2024-02-21,1992370807550,799616,23615462600,67652659
2024-02-22,2005901339350,604137,17947894950,67652659
2024-02-23,1978840275750,631923,18554238200,67652659
2024-02-26,2060023466550,2407554,74014100500,67652659
2024-02-27,1958544478050,1244909,36944959300,67652659
2024-02-28,1863830755450,1600566,44978011950,67652659
2024-02-29,1765734399900,1395819,36503902050,67652659
2024-03-04,1728525437450,973525,25120363650,67652659
2024-03-05,1691316475000,1585211,40251414550,67652659
2024-03-06,1687933842050,593800,14855495000,67652659
2024-03-07,1664255411400,719411,17633788750,67652659
2024-03-08,1643959613700,792865,19268979450,67652659
2024-03-11,1667638044350,780159,19203581200,67652659
2024-03-12,1725142804500,5236545,134182261050,67652659
2024-03-13,1796178096450,2635959,70005026400,67652659
2024-03-14,1748821235150,1247353,32321093800,67652659
2024-03-15,1718377538600,684563,17398607100,67652659
2024-03-18,1758969134000,700676,18106037150,67652659
2024-03-19,1687933842050,782471,19712242050,67652659
2024-03-20,1643959613700,716188,17559439150,67652659
2024-03-21,1664255411400,591520,14669575900,67652659
2024-03-22,1640576980750,422801,10307420600,67652659
2024-03-25,1613515917150,518046,12396084100,67652659
2024-03-26,1586454853550,595464,14062743650,67652659
2024-03-27,1620281183050,761566,17818955500,67652659
2024-03-28,1572924321750,431612,10098527050,67652659
2024-03-29,1596602752400,484683,11469838650,67652659
2024-04-01,1769117032850,9701712,260053737000,67652659
2024-04-02,1796178096450,2708962,70242598300,67652659
2024-04-03,1731908070400,2418292,64126580100,67652659
2024-04-04,1735290703350,1041240,26853666450,67652659
2024-04-05,1742055969250,2589042,68309732500,67652659
2024-04-08,1654107512550,869225,21324049600,67652659
2024-04-09,1637194347800,703791,17428950450,67652659
2024-04-11,1637194347800,332354,7990878800,67652659
2024-04-12,1657490145500,551776,13653905200,67652659
2024-04-15,1721760171550,2970960,76438254300,67652659
2024-04-16,1637194347800,628562,15391783200,67652659
2024-04-17,1616898550100,479256,11580203850,67652659
2024-04-18,1704847006800,996973,25058741750,67652659
2024-04-19,1647342246650,708877,17280100800,67652659
2024-04-22,1660872778450,424183,10385852700,67652659
2024-04-23,1623663816000,548869,13456651350,67652659
2024-04-24,1671020677300,483522,11840025350,67652659
2024-04-25,1603368018300,487834,11729253250,67652659
2024-04-26,1623663816000,272922,6525964250,67652659
2024-04-29,1721760171550,1677526,42506583450,67652659
2024-04-30,1701464373850,669710,17070404800,67652659
2024-05-02,1752203868100,880502,22737901400,67652659
2024-05-03,1765734399900,585183,15133673850,67652659
2024-05-07,1755586501050,844000,22152504200,67652659
2024-05-08,1731908070400,546606,14041648550,67652659
2024-05-09,1681168576150,414507,10401286450,67652659
2024-05-10,1660872778450,320007,7915557700,67652659
2024-05-13,1708229639750,620654,15708286750,67652659
2024-05-14,1755586501050,718888,18551313800,67652659
