날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,12060,12090,11950,11970,2435417,-0.5813953488372093
2023-06-08,11910,12010,11900,12010,2139915,0.3341687552213868
2023-06-09,12040,12180,12020,12180,2834227,1.4154870940882598
2023-06-12,12160,12170,12030,12070,1697904,-0.9031198686371099
2023-06-13,12090,12100,11960,12010,1773018,-0.4971002485501243
2023-06-14,12010,12020,11860,11920,2150432,-0.7493755203996669
2023-06-15,11930,11970,11890,11910,1507490,-0.08389261744966443
2023-06-16,11950,12000,11860,11890,2091946,-0.16792611251049538
2023-06-19,11910,11970,11880,11940,1122609,0.42052144659377627
2023-06-20,11940,12010,11900,12010,1467773,0.5862646566164154
2023-06-21,11970,11970,11850,11880,2027689,-1.0824313072439635
2023-06-22,11910,12090,11880,12050,1921823,1.430976430976431
2023-06-23,11990,12050,11910,11930,1418053,-0.9958506224066389
2023-06-26,11960,12010,11860,11960,1333817,0.2514668901927913
2023-06-27,11930,11980,11910,11960,1368822,0.0
2023-06-28,11980,12050,11970,11980,2333518,0.16722408026755853
2023-06-29,11860,11920,11610,11610,3595228,-3.0884808013355594
2023-06-30,11680,11850,11640,11790,1864357,1.550387596899225
2023-07-03,11820,11940,11820,11930,2145642,1.1874469889737065
2023-07-04,11900,11930,11790,11810,1345042,-1.0058675607711651
2023-07-05,11800,11870,11680,11700,1775840,-0.9314140558848433
2023-07-06,11700,11700,11380,11400,3245799,-2.564102564102564
2023-07-07,11350,11430,11280,11360,2258674,-0.3508771929824561
2023-07-10,11430,11520,11310,11390,1649381,0.2640845070422535
2023-07-11,11410,11490,11350,11490,1996176,0.877963125548727
2023-07-12,11500,11590,11420,11550,1933380,0.5221932114882507
2023-07-13,11630,11710,11600,11600,2062734,0.4329004329004329
2023-07-14,11650,11810,11630,11790,2124253,1.6379310344827587
2023-07-17,11680,11750,11650,11710,1257253,-0.6785411365564037
2023-07-18,11820,11820,11600,11650,1762990,-0.5123825789923143
2023-07-19,11760,11810,11610,11660,1311493,0.08583690987124463
2023-07-20,11650,11720,11610,11640,1667542,-0.17152658662092624
2023-07-21,11640,11760,11550,11760,1897271,1.0309278350515463
2023-07-24,11750,11750,11620,11670,1608681,-0.7653061224489796
2023-07-25,11670,11750,11600,11640,1448408,-0.2570694087403599
2023-07-26,11660,11830,11510,11770,3589771,1.1168384879725086
2023-07-27,11800,12140,11800,12140,5651635,3.143585386576041
2023-07-28,11900,11910,11440,11480,9251858,-5.436573311367381
2023-07-31,11530,11660,11460,11650,2466352,1.480836236933798
2023-08-01,11560,11730,11470,11700,3038794,0.4291845493562232
2023-08-02,11660,11790,11610,11650,4079604,-0.4273504273504274
2023-08-03,11580,11650,11460,11570,7958807,-0.6866952789699571
2023-08-04,11590,11610,11530,11600,2277799,0.25929127052722556
2023-08-07,11530,11610,11490,11530,1709208,-0.603448275862069
2023-08-08,11630,11630,11510,11520,1915965,-0.08673026886383348
2023-08-09,11510,11520,11420,11420,2476512,-0.8680555555555556
2023-08-10,11420,11470,11380,11390,2192390,-0.2626970227670753
2023-08-11,11390,11490,11380,11420,2572077,0.2633889376646181
2023-08-14,11420,11510,11410,11440,1788848,0.17513134851138354
2023-08-16,11360,11400,11310,11320,2072739,-1.048951048951049
2023-08-17,11240,11360,11200,11360,1736367,0.35335689045936397
2023-08-18,11260,11430,11250,11380,1488682,0.17605633802816903
2023-08-21,11400,11500,11360,11460,1652738,0.7029876977152899
2023-08-22,11460,11510,11420,11450,1265428,-0.08726003490401396
2023-08-23,11420,11580,11410,11570,1638247,1.0480349344978166
2023-08-24,11570,11600,11530,11600,1304347,0.25929127052722556
2023-08-25,11550,11610,11540,11560,983882,-0.3448275862068966
2023-08-28,11600,11650,11580,11650,1384244,0.7785467128027681
2023-08-29,11660,11790,11660,11710,1433623,0.5150214592274678
2023-08-30,11760,11800,11660,11690,1145566,-0.1707941929974381
2023-08-31,11690,11910,11680,11910,3961210,1.8819503849443968
2023-09-01,11840,11920,11810,11870,1746582,-0.33585222502099077
2023-09-04,11790,11940,11790,11900,1280941,0.2527379949452401
2023-09-05,11860,11920,11840,11900,1013134,0.0
2023-09-06,11880,12020,11860,11950,1922139,0.42016806722689076
2023-09-07,11900,11950,11870,11950,1355111,0.0
2023-09-08,11930,12000,11880,12000,1164284,0.41841004184100417
2023-09-11,12000,12110,11970,12100,1737871,0.8333333333333334
2023-09-12,12120,12140,11990,12050,1421466,-0.4132231404958678
2023-09-13,12050,12250,12040,12250,2990709,1.6597510373443984
2023-09-14,12260,12300,12180,12270,2795090,0.163265306122449
2023-09-15,12280,12590,12260,12590,4631152,2.6079869600651997
2023-09-18,12580,12630,12500,12560,1857746,-0.23828435266084197
2023-09-19,12550,12570,12380,12490,2016411,-0.5573248407643312
2023-09-20,12490,12580,12450,12560,1843959,0.5604483586869495
2023-09-21,12560,12580,12450,12510,1997108,-0.3980891719745223
2023-09-22,12400,12530,12360,12530,2029019,0.15987210231814547
2023-09-25,12550,12560,12400,12430,1908625,-0.7980845969672785
2023-09-26,12410,12420,12190,12220,2268365,-1.6894609814963797
2023-09-27,12120,12270,12120,12260,1574362,0.32733224222585927
2023-10-04,12130,12190,12020,12040,2778466,-1.794453507340946
2023-10-05,12060,12080,11910,11980,2145680,-0.4983388704318937
2023-10-06,11980,12350,11970,12310,2202284,2.7545909849749584
2023-10-10,12470,12540,12340,12420,2351878,0.8935824532900082
2023-10-11,12420,12520,12320,12460,2852523,0.322061191626409
2023-10-12,12530,12530,12400,12520,2031836,0.4815409309791332
2023-10-13,12400,12640,12400,12540,1613623,0.1597444089456869
2023-10-16,12510,12630,12480,12580,1622194,0.3189792663476874
2023-10-17,12630,12640,12480,12510,1127027,-0.5564387917329093
2023-10-18,12550,12730,12520,12730,2147826,1.7585931254996003
2023-10-19,12630,12660,12450,12550,1605914,-1.4139827179890023
2023-10-20,12470,12600,12410,12530,1658176,-0.1593625498007968
2023-10-23,12550,12550,12240,12290,1890005,-1.9154030327214684
2023-10-24,12400,12430,12220,12280,1538108,-0.08136696501220504
2023-10-25,12260,12410,12260,12370,992609,0.7328990228013029
2023-10-26,12280,12350,12140,12200,1443807,-1.3742926434923202
2023-10-27,12300,12430,12000,12050,2406313,-1.2295081967213115
2023-10-30,12000,12030,11600,11880,3138026,-1.4107883817427387
2023-10-31,11990,12060,11840,11900,1822448,0.16835016835016833
2023-11-01,11940,12060,11890,12060,1434002,1.3445378151260505
2023-11-02,12180,12260,11980,12030,2498708,-0.24875621890547264
2023-11-03,12120,12220,12010,12140,1792111,0.914380714879468
2023-11-06,12190,12570,12130,12570,2159112,3.5420098846787478
2023-11-07,12490,12500,12230,12410,1938712,-1.2728719172633254
2023-11-08,12410,12450,12220,12250,1314262,-1.2892828364222402
2023-11-09,12200,12340,12200,12280,1327939,0.24489795918367346
2023-11-10,12230,12350,12220,12320,891594,0.32573289902280134
2023-11-13,12390,12440,12300,12400,939769,0.6493506493506493
2023-11-14,12490,12560,12420,12540,1584157,1.129032258064516
2023-11-15,12620,12670,12550,12620,2050637,0.6379585326953748
2023-11-16,12650,12690,12530,12600,947824,-0.15847860538827258
2023-11-17,12590,12650,12480,12510,868029,-0.7142857142857143
2023-11-20,12440,12550,12440,12490,839016,-0.15987210231814547
2023-11-21,12590,12720,12520,12720,2486148,1.8414731785428344
2023-11-22,12610,12730,12610,12700,717389,-0.15723270440251574
2023-11-23,12690,12740,12670,12710,807320,0.07874015748031496
2023-11-24,12710,12770,12670,12700,738378,-0.07867820613690008
2023-11-27,12690,12760,12650,12750,1083609,0.39370078740157477
2023-11-28,12750,12920,12660,12920,2100655,1.3333333333333335
2023-11-29,12830,12920,12780,12800,1247453,-0.9287925696594427
2023-11-30,12800,13020,12780,13020,3483732,1.7187500000000002
2023-12-01,12950,13010,12900,12910,854419,-0.8448540706605223
2023-12-04,12970,12980,12840,12870,823568,-0.3098373353989156
2023-12-05,12840,12910,12750,12900,996243,0.2331002331002331
2023-12-06,12890,12970,12810,12810,1401376,-0.6976744186046512
2023-12-07,12760,12820,12710,12800,973375,-0.078064012490242
2023-12-08,12840,12850,12780,12810,719284,0.078125
2023-12-11,12840,12850,12770,12830,761723,0.156128024980484
2023-12-12,12870,12940,12840,12940,1130249,0.857365549493375
2023-12-13,12960,12980,12860,12940,916005,0.0
2023-12-14,12960,12980,12900,12980,2722333,0.3091190108191654
2023-12-15,13010,13050,12970,13040,2202586,0.46224961479198773
2023-12-18,13040,13040,12870,12920,1396798,-0.9202453987730062
2023-12-19,12910,12960,12890,12900,21327324,-0.15479876160990713
2023-12-20,12930,13010,12900,12990,1555008,0.6976744186046512
2023-12-21,12950,13000,12920,12980,1137557,-0.07698229407236336
2023-12-22,13020,13030,12960,13000,1612131,0.15408320493066258
2023-12-26,13000,13010,12980,13000,2543743,0.0
2023-12-27,12890,12970,12720,12890,2041822,-0.8461538461538461
2023-12-28,12890,13000,12760,13000,2075179,0.8533747090768037
2024-01-02,12850,12920,12630,12840,2075510,-1.2307692307692308
2024-01-03,12810,12900,12660,12690,1715513,-1.1682242990654206
2024-01-04,12620,12650,12470,12470,2206289,-1.7336485421591805
2024-01-05,12440,12550,12380,12490,1436870,0.16038492381716118
2024-01-08,12490,12570,12450,12530,952830,0.32025620496397117
2024-01-09,12610,12640,12510,12590,1180302,0.4788507581803671
2024-01-10,12530,12570,12480,12480,976582,-0.8737092930897538
2024-01-11,12540,12680,12470,12470,1485888,-0.08012820512820512
2024-01-12,12520,12630,12490,12540,717352,0.5613472333600642
2024-01-15,12530,12650,12490,12620,743109,0.6379585326953748
2024-01-16,12550,12590,12490,12530,771367,-0.7131537242472267
2024-01-17,12530,12570,12430,12450,1075902,-0.6384676775738228
2024-01-18,12510,12550,12450,12470,1102444,0.1606425702811245
2024-01-19,12510,12680,12480,12620,1183552,1.202886928628709
2024-01-22,12690,12690,12570,12610,668847,-0.07923930269413629
2024-01-23,12680,12800,12610,12800,1396434,1.506740681998414
2024-01-24,12780,13030,12750,13000,2736620,1.5625
2024-01-25,12990,13050,12910,13030,1444969,0.23076923076923078
2024-01-26,13030,13160,12900,13130,1568685,0.7674597083653107
2024-01-29,13130,13560,12980,13480,2925020,2.6656511805026657
2024-01-30,13500,13680,13440,13490,2247308,0.0741839762611276
2024-01-31,13430,13920,13430,13880,3552141,2.891030392883618
2024-02-01,13910,14490,13880,14410,6228659,3.818443804034582
2024-02-02,14530,14840,14020,14710,6674144,2.081887578070784
2024-02-05,14780,14900,14250,14750,4671234,0.27192386131883073
2024-02-06,14710,15000,14420,14580,3536212,-1.152542372881356
2024-02-07,14200,14620,13600,14500,4325703,-0.5486968449931412
2024-02-08,14490,14700,14340,14610,3172244,0.7586206896551724
2024-02-13,14780,14890,14230,14380,4318452,-1.5742642026009581
2024-02-14,14300,14380,13990,14020,3308665,-2.5034770514603615
2024-02-15,14160,14230,14010,14120,1763594,0.7132667617689016
2024-02-16,14260,14750,14260,14750,4242150,4.461756373937677
2024-02-19,14810,15200,14800,15060,3068160,2.1016949152542375
2024-02-20,15070,15180,14600,14660,2502362,-2.6560424966799467
2024-02-21,14770,14890,14600,14800,2312191,0.9549795361527967
2024-02-22,14920,14920,14590,14830,1770523,0.20270270270270271
2024-02-23,14850,15150,14830,14920,3587976,0.6068779501011463
2024-02-26,14870,14870,14200,14630,4068702,-1.9436997319034852
2024-02-27,14590,15050,14530,14940,6101989,2.1189336978810664
2024-02-28,14460,14600,14350,14520,3366119,-2.8112449799196786
2024-02-29,14510,14900,14470,14900,6024363,2.6170798898071626
2024-03-04,14470,14750,14300,14640,19050010,-1.74496644295302
2024-03-05,14760,15000,14420,14470,5231984,-1.1612021857923498
2024-03-06,14520,14640,14360,14500,2439972,0.2073255010366275
2024-03-07,14460,14500,14340,14470,2322735,-0.20689655172413793
2024-03-08,14580,14600,14180,14290,2853431,-1.243953006219765
2024-03-11,14240,14400,14100,14250,2181338,-0.27991602519244224
2024-03-12,14250,14350,14100,14270,2810384,0.14035087719298245
2024-03-13,14290,14610,14220,14600,3122499,2.312543798177996
2024-03-14,14800,15320,14670,15160,18648947,3.8356164383561646
2024-03-15,15170,15500,15060,15230,5769346,0.46174142480211083
2024-03-18,15170,15170,14510,14910,3495088,-2.1011162179908074
2024-03-19,14720,14880,14640,14660,2360692,-1.676727028839705
2024-03-20,14800,15020,14650,14710,2163979,0.34106412005457026
2024-03-21,14880,15360,14770,15290,3738348,3.9428959891230457
2024-03-22,15140,15450,15060,15200,2059724,-0.5886200130804448
2024-03-25,15240,15320,14990,15130,2092278,-0.4605263157894736
2024-03-26,15130,15290,15030,15120,2213599,-0.06609385327164573
2024-03-27,14930,15060,14550,14610,2514047,-3.373015873015873
2024-03-28,14560,14690,14480,14590,2637837,-0.13689253935660506
2024-03-29,14630,14630,14210,14320,2158189,-1.8505825908156273
2024-04-01,14450,14450,13900,14070,1861825,-1.7458100558659218
2024-04-02,13910,14140,13830,14050,1671570,-0.14214641080312723
2024-04-03,13970,14000,13740,13760,2355836,-2.0640569395017794
2024-04-04,13770,14140,13770,14010,1583858,1.8168604651162792
2024-04-05,13850,14090,13830,13930,880023,-0.5710206995003569
2024-04-08,14000,14150,13860,14030,1552017,0.7178750897343862
2024-04-09,14120,14130,13860,13910,1166510,-0.8553100498930863
2024-04-11,13440,13920,13260,13770,3245321,-1.00647016534867
2024-04-12,13590,13700,13340,13410,2604557,-2.6143790849673203
2024-04-15,13270,13590,13150,13560,1771800,1.1185682326621924
2024-04-16,13450,13590,13300,13400,2220892,-1.1799410029498525
2024-04-17,13500,13500,13170,13170,1314789,-1.7164179104477613
2024-04-18,13310,13630,13200,13500,1615309,2.5056947608200453
2024-04-19,13310,13590,13280,13540,2059911,0.2962962962962963
2024-04-22,13890,14180,13890,14150,2449323,4.5051698670605616
2024-04-23,14150,14450,14120,14200,1983757,0.35335689045936397
2024-04-24,14310,14350,13950,14120,1963697,-0.5633802816901409
2024-04-25,13850,14160,13850,14020,1217139,-0.708215297450425
2024-04-26,14120,14470,14120,14350,2574082,2.353780313837375
2024-04-29,14350,14400,14140,14190,1924262,-1.1149825783972125
2024-04-30,14200,14300,14130,14230,1980111,0.28188865398167723
2024-05-02,14110,14190,13920,13980,1669616,-1.7568517217146873
2024-05-03,14050,14160,14020,14130,877182,1.0729613733905579
2024-05-07,14270,14360,14100,14190,2314190,0.42462845010615713
2024-05-08,14250,14540,14200,14500,2066619,2.1846370683579983
2024-05-09,14510,14590,14290,14340,2015366,-1.103448275862069
2024-05-10,14540,14760,14470,14530,1942383,1.3249651324965133
2024-05-13,14610,14810,14520,14590,1605921,0.41293874741913283
2024-05-14,14570,14620,14420,14440,1205602,-1.0281014393420151
2024-05-16,14590,14780,14560,14640,1966682,1.3850415512465373
2024-05-17,14640,14700,14540,14580,1204116,-0.4098360655737705
2024-05-20,14660,14970,14610,14740,1829573,1.0973936899862824
2024-05-21,14610,14900,14600,14870,1393864,0.8819538670284939
2024-05-22,14950,14960,14750,14820,1587000,-0.3362474781439139
2024-05-23,14680,14810,14430,14480,1836640,-2.2941970310391366
2024-05-24,14270,14470,14220,14430,1196078,-0.3453038674033149
2024-05-27,14400,14520,14260,14350,1239343,-0.5544005544005544
2024-05-28,14280,14320,14180,14220,1103613,-0.9059233449477353
2024-05-29,14080,14340,14050,14240,1490822,0.14064697609001406
2024-05-30,14130,14220,14020,14030,1195849,-1.4747191011235954
2024-05-31,14140,14280,14090,14170,3595365,0.9978617248752674
2024-06-03,14260,14380,14130,14250,878513,0.5645730416372619
2024-06-04,14140,14340,14000,14070,1602271,-1.263157894736842
2024-06-05,14070,14170,13980,14080,1171072,0.07107320540156362
2024-06-07,14290,14420,14140,14280,1565944,1.4204545454545454
2024-06-10,14100,14220,14080,14100,829120,-1.2605042016806722
2024-06-11,14110,14210,13990,14100,1343306,0.0
2024-06-12,14010,14180,14010,14180,788061,0.5673758865248227
2024-06-13,14100,14340,13960,13960,2592007,-1.5514809590973202
2024-06-14,13950,14350,13940,14120,2505641,1.146131805157593
2024-06-17,14110,14180,13910,13950,1500261,-1.2039660056657222
2024-06-18,13980,14170,13940,14120,907160,1.2186379928315414
2024-06-19,14180,14190,14060,14140,1458410,0.141643059490085
2024-06-20,14140,14380,14110,14360,1305776,1.5558698727015559
2024-06-21,14300,14390,14190,14240,4197495,-0.8356545961002786
2024-06-24,14240,14570,14200,14490,2161796,1.75561797752809
2024-06-25,14630,14650,14510,14630,1358955,0.966183574879227
2024-06-26,14490,14620,14400,14470,1816480,-1.0936431989063569
2024-06-27,14330,14490,14080,14450,2576067,-0.138217000691085
