날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,40622,6.9,0.3,1749,5.39,650
2023-06-08,40622,7.15,0.31,1749,5.2,650
2023-06-09,40622,7.01,0.3,1749,5.3,650
2023-06-12,40622,6.98,0.3,1749,5.33,650
2023-06-13,40622,6.98,0.3,1749,5.32,650
2023-06-14,40622,6.95,0.3,1749,5.35,650
2023-06-15,40622,6.88,0.3,1749,5.4,650
2023-06-16,40622,6.86,0.3,1749,5.42,650
2023-06-19,40622,6.86,0.3,1749,5.42,650
2023-06-20,40622,6.84,0.29,1749,5.43,650
2023-06-21,40622,6.79,0.29,1749,5.48,650
2023-06-22,40622,6.84,0.29,1749,5.43,650
2023-06-23,40622,6.73,0.29,1749,5.52,650
2023-06-26,40622,6.79,0.29,1749,5.48,650
2023-06-27,40622,6.8,0.29,1749,5.47,650
2023-06-28,40622,6.84,0.29,1749,5.43,650
2023-06-29,40622,6.72,0.29,1749,5.53,650
2023-06-30,40622,6.8,0.29,1749,5.46,650
2023-07-03,40622,6.96,0.3,1749,5.34,650
2023-07-04,40622,6.92,0.3,1749,5.37,650
2023-07-05,40622,6.87,0.3,1749,5.41,650
2023-07-06,40622,6.88,0.3,1749,5.4,650
2023-07-07,40622,6.78,0.29,1749,5.48,650
2023-07-10,40622,6.79,0.29,1749,5.48,650
2023-07-11,40622,6.83,0.29,1749,5.44,650
2023-07-12,40622,6.78,0.29,1749,5.49,650
2023-07-13,40622,6.68,0.29,1749,5.56,650
2023-07-14,40622,6.75,0.29,1749,5.51,650
2023-07-17,40622,6.72,0.29,1749,5.53,650
2023-07-18,40622,6.7,0.29,1749,5.55,650
2023-07-19,40622,6.7,0.29,1749,5.55,650
2023-07-20,40622,6.69,0.29,1749,5.56,650
2023-07-21,40622,6.7,0.29,1749,5.55,650
2023-07-24,40622,6.6,0.28,1749,5.63,650
2023-07-25,40622,6.5,0.28,1749,5.72,650
2023-07-26,40622,6.16,0.27,1749,6.03,650
2023-07-27,40622,6.38,0.27,1749,5.83,650
2023-07-28,40622,6.38,0.27,1749,5.82,650
2023-07-31,40622,6.56,0.28,1749,5.66,650
2023-08-01,40622,6.72,0.29,1749,5.53,650
2023-08-02,40622,6.52,0.28,1749,5.7,650
2023-08-03,40622,6.48,0.28,1749,5.73,650
2023-08-04,40622,6.48,0.28,1749,5.74,650
2023-08-07,40622,6.42,0.28,1749,5.79,650
2023-08-08,40622,6.42,0.28,1749,5.79,650
2023-08-09,40622,6.47,0.28,1749,5.75,650
2023-08-10,40622,6.5,0.28,1749,5.72,650
2023-08-11,40622,6.58,0.28,1749,5.65,650
2023-08-14,40622,6.54,0.28,1749,5.69,650
2023-08-16,40622,6.42,0.28,1749,5.79,650
2023-08-17,40622,6.42,0.28,1749,5.79,650
2023-08-18,40622,7.09,0.31,1749,5.24,650
2023-08-21,40622,7.08,0.31,1749,5.25,650
2023-08-22,40622,6.27,0.27,1749,5.93,650
