날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,10119,7.62,1.66,2211,1.15,193
2023-06-08,10119,7.77,1.7,2211,1.12,193
2023-06-09,10119,7.77,1.7,2211,1.12,193
2023-06-12,10119,7.91,1.73,2211,1.1,193
2023-06-13,10119,7.91,1.73,2211,1.1,193
2023-06-14,10119,7.8,1.7,2211,1.12,193
2023-06-15,10119,8.04,1.76,2211,1.09,193
2023-06-16,10119,7.93,1.73,2211,1.1,193
2023-06-19,10119,7.81,1.71,2211,1.12,193
2023-06-20,10119,8.41,1.84,2211,1.04,193
2023-06-21,10119,8.03,1.76,2211,1.09,193
2023-06-22,10119,7.91,1.73,2211,1.1,193
2023-06-23,10119,8.04,1.76,2211,1.09,193
2023-06-26,10119,8.22,1.8,2211,1.06,193
2023-06-27,10119,8.12,1.77,2211,1.08,193
2023-06-28,10119,8.24,1.8,2211,1.06,193
2023-06-29,10119,8.77,1.92,2211,1.0,193
2023-06-30,10119,8.59,1.88,2211,1.02,193
2023-07-03,10119,8.69,1.9,2211,1.0,193
2023-07-04,10119,8.76,1.91,2211,1.0,193
2023-07-05,10119,8.55,1.87,2211,1.02,193
2023-07-06,10119,8.21,1.79,2211,1.06,193
2023-07-07,10119,8.03,1.75,2211,1.09,193
2023-07-10,10119,7.82,1.71,2211,1.12,193
2023-07-11,10119,8.14,1.78,2211,1.07,193
2023-07-12,10119,8.25,1.8,2211,1.06,193
2023-07-13,10119,8.59,1.88,2211,1.02,193
2023-07-14,10119,8.58,1.88,2211,1.02,193
2023-07-17,10119,9.7,2.12,2211,0.9,193
2023-07-18,10119,9.66,2.11,2211,0.9,193
2023-07-19,10119,9.75,2.13,2211,0.9,193
2023-07-20,10119,10.04,2.19,2211,0.87,193
2023-07-21,10119,9.86,2.15,2211,0.89,193
2023-07-24,10119,10.61,2.32,2211,0.82,193
2023-07-25,10119,11.04,2.41,2211,0.79,193
2023-07-26,10119,10.74,2.35,2211,0.81,193
2023-07-27,10119,12.03,2.63,2211,0.73,193
2023-07-28,10119,13.05,2.85,2211,0.67,193
2023-07-31,10119,12.57,2.75,2211,0.69,193
2023-08-01,10119,13.46,2.94,2211,0.65,193
2023-08-02,10119,11.71,2.56,2211,0.75,193
2023-08-03,10119,12.37,2.7,2211,0.71,193
2023-08-04,10119,12.46,2.72,2211,0.7,193
2023-08-07,10119,11.96,2.61,2211,0.73,193
2023-08-08,10119,11.96,2.61,2211,0.73,193
2023-08-09,10119,11.74,2.56,2211,0.74,193
2023-08-10,10119,11.19,2.45,2211,0.78,193
2023-08-11,10119,11.08,2.42,2211,0.79,193
2023-08-14,10119,10.88,2.38,2211,0.8,193
2023-08-16,10119,10.88,2.38,2211,0.8,193
2023-08-17,10119,11.42,2.5,2211,0.76,193
2023-08-18,10119,11.44,2.5,2211,0.76,193
2023-08-21,10119,11.37,2.49,2211,0.77,193
2023-08-22,10119,11.08,2.42,2211,0.79,193
2023-08-23,10119,11.13,2.43,2211,0.78,193
2023-08-24,10119,12.28,2.68,2211,0.71,193
2023-08-25,10119,11.67,2.55,2211,0.75,193
2023-08-28,10119,11.22,2.45,2211,0.78,193
2023-08-29,10119,11.44,2.5,2211,0.76,193
2023-08-30,10119,12.17,2.66,2211,0.72,193
2023-08-31,10119,12.39,2.71,2211,0.7,193
2023-09-01,10119,12.69,2.77,2211,0.69,193
2023-09-04,10119,12.39,2.71,2211,0.7,193
2023-09-05,10119,12.64,2.76,2211,0.69,193
2023-09-06,10119,12.12,2.65,2211,0.72,193
2023-09-07,10119,12.17,2.66,2211,0.72,193
2023-09-08,10119,12.32,2.69,2211,0.71,193
2023-09-11,10119,12.08,2.64,2211,0.72,193
2023-09-12,10119,12.01,2.62,2211,0.73,193
2023-09-13,10119,12.1,2.64,2211,0.72,193
2023-09-14,10119,14.34,3.13,2211,0.61,193
2023-09-15,10119,14.22,3.11,2211,0.61,193
2023-09-18,10119,13.36,2.92,2211,0.65,193
2023-09-19,10119,12.8,2.8,2211,0.68,193
2023-09-20,10119,13.05,2.85,2211,0.67,193
2023-09-21,10119,12.21,2.67,2211,0.71,193
2023-09-22,10119,12.53,2.74,2211,0.7,193
2023-09-25,10119,12.62,2.76,2211,0.69,193
2023-09-26,10119,12.51,2.73,2211,0.7,193
2023-09-27,10119,12.17,2.66,2211,0.72,193
2023-10-04,10119,12.01,2.62,2211,0.73,193
2023-10-05,10119,12.3,2.69,2211,0.71,193
2023-10-06,10119,12.42,2.71,2211,0.7,193
2023-10-10,10119,12.21,2.67,2211,0.71,193
2023-10-11,10119,12.96,2.83,2211,0.67,193
2023-10-12,10119,13.32,2.91,2211,0.66,193
2023-10-13,10119,13.12,2.87,2211,0.67,193
2023-10-16,10119,12.89,2.82,2211,0.68,193
2023-10-17,10119,13.25,2.9,2211,0.66,193
2023-10-18,10119,13.16,2.88,2211,0.66,193
2023-10-19,10119,12.57,2.75,2211,0.69,193
2023-10-20,10119,12.37,2.7,2211,0.71,193
2023-10-23,10119,11.76,2.57,2211,0.74,193
2023-10-24,10119,12.55,2.74,2211,0.7,193
2023-10-25,10119,12.73,2.78,2211,0.69,193
2023-10-26,10119,12.35,2.7,2211,0.71,193
2023-10-27,10119,11.71,2.56,2211,0.75,193
2023-10-30,10119,11.4,2.49,2211,0.77,193
2023-10-31,10119,11.1,2.43,2211,0.79,193
2023-11-01,10119,11.37,2.49,2211,0.77,193
2023-11-02,10119,12.57,2.75,2211,0.69,193
2023-11-03,10119,12.6,2.75,2211,0.69,193
2023-11-06,10119,14.31,3.13,2211,0.61,193
2023-11-07,10119,14.59,3.19,2211,0.6,193
2023-11-08,10119,14.7,3.21,2211,0.59,193
2023-11-09,10119,14.25,3.11,2211,0.61,193
2023-11-10,10119,14.79,3.23,2211,0.59,193
2023-11-13,10119,15.06,3.29,2211,0.58,193
2023-11-14,10119,15.51,3.39,2211,0.56,193
2023-11-15,10119,16.67,3.64,2211,0.52,193
2023-11-16,10119,16.08,3.51,2211,0.54,193
2023-11-17,10119,16.08,3.51,2211,0.54,193
2023-11-20,10119,16.03,3.5,2211,0.54,193
2023-11-21,10119,15.56,3.4,2211,0.56,193
2023-11-22,10119,15.74,3.44,2211,0.55,193
2023-11-23,10119,14.93,3.26,2211,0.58,193
2023-11-24,10119,15.2,3.32,2211,0.57,193
2023-11-27,10119,15.04,3.29,2211,0.58,193
2023-11-28,10119,15.9,3.47,2211,0.55,193
2023-11-29,10119,15.49,3.38,2211,0.56,193
2023-11-30,10119,15.94,3.48,2211,0.55,193
2023-12-01,10119,16.51,3.61,2211,0.53,193
2023-12-04,10119,15.2,3.32,2211,0.57,193
2023-12-05,10119,14.41,3.15,2211,0.61,193
2023-12-06,10119,14.5,3.17,2211,0.6,193
2023-12-07,10119,14.59,3.19,2211,0.6,193
2023-12-08,10119,14.72,3.22,2211,0.59,193
2023-12-11,10119,14.5,3.17,2211,0.6,193
2023-12-12,10119,15.2,3.32,2211,0.57,193
2023-12-13,10119,15.13,3.31,2211,0.58,193
2023-12-14,10119,15.38,3.36,2211,0.57,193
2023-12-15,10119,15.24,3.33,2211,0.57,193
2023-12-18,10119,15.38,3.36,2211,0.57,193
2023-12-19,10119,15.2,3.32,2211,0.57,193
2023-12-20,10119,15.29,3.34,2211,0.57,193
2023-12-21,10119,15.17,3.32,2211,0.58,193
2023-12-22,10119,14.88,3.25,2211,0.59,193
2023-12-26,10119,14.7,3.21,2211,0.59,193
2023-12-27,10119,15.76,3.44,2211,0.55,193
2023-12-28,10119,15.47,3.38,2211,0.56,193
2024-01-02,10119,15.11,3.3,2211,0.58,193
2024-01-03,10119,14.54,3.18,2211,0.6,193
2024-01-04,10119,14.63,3.2,2211,0.6,193
2024-01-05,10119,14.65,3.2,2211,0.6,193
2024-01-08,10119,14.47,3.16,2211,0.6,193
2024-01-09,10119,14.99,3.28,2211,0.58,193
2024-01-10,10119,15.11,3.3,2211,0.58,193
2024-01-11,10119,15.47,3.38,2211,0.56,193
2024-01-12,10119,14.7,3.21,2211,0.59,193
2024-01-15,10119,13.75,3.0,2211,0.63,193
2024-01-16,10119,13.34,2.92,2211,0.65,193
2024-01-17,10119,13.46,2.94,2211,0.65,193
2024-01-18,10119,14.16,3.09,2211,0.62,193
2024-01-19,10119,15.17,3.32,2211,0.58,193
2024-01-22,10119,15.36,3.36,2211,0.57,193
2024-01-23,10119,15.2,3.32,2211,0.57,193
2024-01-24,10119,15.49,3.38,2211,0.56,193
2024-01-25,10119,15.88,3.47,2211,0.55,193
2024-01-26,10119,14.86,3.25,2211,0.59,193
2024-01-29,10119,14.95,3.27,2211,0.58,193
2024-01-30,10119,15.2,3.32,2211,0.57,193
2024-01-31,10119,14.95,3.27,2211,0.58,193
2024-02-01,10119,14.09,3.08,2211,0.62,193
2024-02-02,10119,14.25,3.11,2211,0.61,193
2024-02-05,10119,13.61,2.97,2211,0.64,193
2024-02-06,10119,13.25,2.9,2211,0.66,193
2024-02-07,10119,13.0,2.84,2211,0.67,193
2024-02-08,10119,13.82,3.02,2211,0.63,193
2024-02-13,10119,14.45,3.16,2211,0.6,193
2024-02-14,10119,14.47,3.16,2211,0.6,193
2024-02-15,10119,14.36,3.14,2211,0.61,193
2024-02-16,10119,14.11,3.08,2211,0.62,193
2024-02-19,10119,13.98,3.05,2211,0.62,193
2024-02-20,10119,14.25,3.11,2211,0.61,193
2024-02-21,10119,14.09,3.08,2211,0.62,193
2024-02-22,10119,14.43,3.15,2211,0.61,193
2024-02-23,10119,14.68,3.21,2211,0.59,193
2024-02-26,10119,15.29,3.34,2211,0.57,193
2024-02-27,10119,15.88,3.47,2211,0.55,193
2024-02-28,10119,18.09,3.95,2211,0.48,193
2024-02-29,10119,16.62,3.63,2211,0.53,193
2024-03-04,10119,17.21,3.76,2211,0.51,193
2024-03-05,10119,16.94,3.7,2211,0.52,193
2024-03-06,10119,16.89,3.69,2211,0.52,193
2024-03-07,10119,16.58,3.62,2211,0.53,193
2024-03-08,10119,16.62,3.63,2211,0.53,193
2024-03-11,10119,16.24,3.55,2211,0.54,193
2024-03-12,10119,16.33,3.57,2211,0.53,193
2024-03-13,10119,16.15,3.53,2211,0.54,193
2024-03-14,10119,15.4,3.36,2211,0.57,193
2024-03-15,10119,15.42,3.37,2211,0.57,193
2024-03-18,10119,15.72,3.43,2211,0.56,193
2024-03-19,10119,15.26,3.34,2211,0.57,193
2024-03-20,10119,15.58,3.4,2211,0.56,193
2024-03-21,10119,16.24,3.55,2211,0.54,193
2024-03-22,10119,16.01,3.5,2211,0.55,193
2024-03-25,10119,15.78,3.45,2211,0.55,193
2024-03-26,10119,16.53,3.61,2211,0.53,193
2024-03-27,10119,16.89,3.69,2211,0.52,193
2024-03-28,10119,16.8,3.67,2211,0.52,193
2024-03-29,10119,16.58,3.62,2211,0.53,193
2024-04-01,10119,16.06,3.51,2211,0.54,193
2024-04-02,10119,16.62,3.63,2211,0.53,193
2024-04-03,10119,15.97,3.49,2211,0.55,193
2024-04-04,10119,16.92,3.7,2211,0.52,193
2024-04-05,10119,17.37,3.79,2211,0.5,193
2024-04-08,10119,16.51,3.61,2211,0.53,193
2024-04-09,10119,15.97,3.49,2211,0.55,193
2024-04-11,10119,16.28,3.56,2211,0.54,193
2024-04-12,10119,16.49,3.6,2211,0.53,193
2024-04-15,10119,16.62,3.63,2211,0.53,193
2024-04-16,10119,15.81,3.45,2211,0.55,193
2024-04-17,10119,15.58,3.4,2211,0.56,193
2024-04-18,10119,15.81,3.45,2211,0.55,193
2024-04-19,10119,15.04,3.29,2211,0.58,193
2024-04-22,10119,14.7,3.21,2211,0.59,193
2024-04-23,10119,14.5,3.17,2211,0.6,193
2024-04-24,10119,14.99,3.28,2211,0.58,193
2024-04-25,10119,15.58,3.4,2211,0.56,193
2024-04-26,10119,15.85,3.46,2211,0.55,193
2024-04-29,10119,15.45,3.37,2211,0.57,193
2024-04-30,10119,15.78,3.45,2211,0.55,193
2024-05-02,10890,49.3,3.24,716,0.14,50
2024-05-03,10890,47.97,3.15,716,0.15,50
2024-05-07,10890,48.81,3.21,716,0.14,50
2024-05-08,10890,48.67,3.2,716,0.14,50
2024-05-09,10890,46.93,3.09,716,0.15,50
2024-05-10,10890,44.97,2.96,716,0.16,50
2024-05-13,10890,45.04,2.96,716,0.16,50
2024-05-14,10890,45.25,2.98,716,0.15,50
2024-05-16,10890,46.58,3.06,716,0.15,50
2024-05-17,10890,45.74,3.01,716,0.15,50
2024-05-20,10890,45.74,3.01,716,0.15,50
2024-05-21,10890,45.67,3.0,716,0.15,50
2024-05-22,10890,46.93,3.09,716,0.15,50
2024-05-23,10890,46.51,3.06,716,0.15,50
2024-05-24,10890,47.0,3.09,716,0.15,50
2024-05-27,10890,46.72,3.07,716,0.15,50
2024-05-28,10890,46.79,3.08,716,0.15,50
2024-05-29,10890,47.14,3.1,716,0.15,50
2024-05-30,10890,45.88,3.02,716,0.15,50
2024-05-31,10890,45.74,3.01,716,0.15,50
2024-06-03,10890,45.53,2.99,716,0.15,50
2024-06-04,10890,44.48,2.92,716,0.16,50
2024-06-05,10890,46.72,3.07,716,0.15,50
2024-06-07,10890,49.58,3.26,716,0.14,50
2024-06-10,10890,47.77,3.14,716,0.15,50
2024-06-11,10890,47.28,3.11,716,0.15,50
2024-06-12,10890,50.35,3.31,716,0.14,50
2024-06-13,10890,50.42,3.31,716,0.14,50
2024-06-14,10890,48.04,3.16,716,0.15,50
2024-06-17,10890,48.53,3.19,716,0.14,50
2024-06-18,10890,49.86,3.28,716,0.14,50
2024-06-19,10890,51.12,3.36,716,0.14,50
2024-06-20,10890,48.95,3.22,716,0.14,50
2024-06-21,10890,48.6,3.2,716,0.14,50
2024-06-24,10890,47.21,3.1,716,0.15,50
2024-06-25,10890,47.35,3.11,716,0.15,50
2024-06-26,10890,47.63,3.13,716,0.15,50
2024-06-27,10890,48.46,3.19,716,0.14,50
2024-06-28,10890,52.16,3.43,716,0.13,50
2024-07-01,10890,53.49,3.52,716,0.13,50
2024-07-02,10890,52.58,3.46,716,0.13,50
2024-07-03,10890,52.79,3.47,716,0.13,50
2024-07-04,10890,51.89,3.41,716,0.13,50
2024-07-05,10890,49.23,3.24,716,0.14,50
2024-07-08,10890,49.02,3.22,716,0.14,50
2024-07-09,10890,50.0,3.29,716,0.14,50
2024-07-10,10890,49.65,3.26,716,0.14,50
2024-07-11,10890,50.63,3.33,716,0.14,50
2024-07-12,10890,48.88,3.21,716,0.14,50
2024-07-15,10890,48.32,3.18,716,0.14,50
2024-07-16,10890,48.32,3.18,716,0.14,50
2024-07-17,10890,46.09,3.03,716,0.15,50
2024-07-18,10890,43.51,2.86,716,0.16,50
2024-07-19,10890,44.06,2.9,716,0.16,50
2024-07-22,10890,41.9,2.75,716,0.17,50
2024-07-23,10890,42.25,2.78,716,0.17,50
2024-07-24,10890,42.46,2.79,716,0.16,50
2024-07-25,10890,39.04,2.57,716,0.18,50
2024-07-26,10890,39.87,2.62,716,0.18,50
2024-07-29,10890,39.87,2.62,716,0.18,50
2024-07-30,10890,38.41,2.53,716,0.18,50
2024-07-31,10890,39.87,2.62,716,0.18,50
2024-08-01,10890,41.41,2.72,716,0.17,50
2024-08-02,10890,37.08,2.44,716,0.19,50
2024-08-05,10890,32.4,2.13,716,0.22,50
2024-08-06,10890,35.06,2.3,716,0.2,50
2024-08-07,10890,36.1,2.37,716,0.19,50
2024-08-08,10890,37.57,2.47,716,0.19,50
2024-08-09,10890,38.41,2.53,716,0.18,50
2024-08-12,10890,38.97,2.56,716,0.18,50
2024-08-13,10890,38.27,2.52,716,0.18,50
2024-08-14,10890,39.32,2.58,716,0.18,50
2024-08-16,10890,41.13,2.7,716,0.17,50
2024-08-19,10890,39.53,2.6,716,0.18,50
2024-08-20,10890,41.62,2.74,716,0.17,50
2024-08-21,10890,40.57,2.67,716,0.17,50
2024-08-22,10890,39.46,2.59,716,0.18,50
2024-08-23,10890,39.25,2.58,716,0.18,50
2024-08-26,10890,38.76,2.55,716,0.18,50
2024-08-27,10890,38.13,2.51,716,0.18,50
2024-08-28,10890,39.18,2.58,716,0.18,50
2024-08-29,10890,37.57,2.47,716,0.19,50
2024-08-30,10890,37.57,2.47,716,0.19,50
2024-09-02,10890,36.31,2.39,716,0.19,50
2024-09-03,10890,35.27,2.32,716,0.2,50
2024-09-04,10890,33.17,2.18,716,0.21,50
2024-09-05,10890,32.61,2.14,716,0.21,50
2024-09-06,10890,31.84,2.09,716,0.22,50
2024-09-09,10890,31.7,2.08,716,0.22,50
2024-09-10,10890,31.15,2.05,716,0.22,50
2024-09-11,10890,31.08,2.04,716,0.22,50
2024-09-12,10890,34.08,2.24,716,0.2,50
2024-09-13,10890,34.71,2.28,716,0.2,50
2024-09-19,10890,33.66,2.21,716,0.21,50
2024-09-20,10890,34.57,2.27,716,0.2,50
2024-09-23,10890,34.85,2.29,716,0.2,50
2024-09-24,10890,35.54,2.34,716,0.2,50
2024-09-25,10890,35.82,2.36,716,0.19,50
2024-09-26,10890,37.5,2.47,716,0.19,50
2024-09-27,10890,37.78,2.48,716,0.18,50
2024-09-30,10890,37.43,2.46,716,0.19,50
2024-10-02,10890,37.78,2.48,716,0.18,50
2024-10-04,10890,37.78,2.48,716,0.18,50
2024-10-07,10890,38.55,2.53,716,0.18,50
2024-10-08,10890,37.92,2.49,716,0.18,50
2024-10-10,10890,37.92,2.49,716,0.18,50
2024-10-11,10890,37.92,2.49,716,0.18,50
