날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,2839,0.0,16.96,0,0.0,0
2023-06-08,2839,0.0,16.48,0,0.0,0
2023-06-09,2839,0.0,16.59,0,0.0,0
2023-06-12,2839,0.0,16.06,0,0.0,0
2023-06-13,2839,0.0,15.78,0,0.0,0
2023-06-14,2839,0.0,15.57,0,0.0,0
2023-06-15,2839,0.0,15.36,0,0.0,0
2023-06-16,2839,0.0,15.36,0,0.0,0
2023-06-19,2839,0.0,16.2,0,0.0,0
2023-06-20,2839,0.0,15.5,0,0.0,0
2023-06-21,2839,0.0,14.86,0,0.0,0
2023-06-22,2839,0.0,15.02,0,0.0,0
2023-06-23,2839,0.0,14.88,0,0.0,0
2023-06-26,2839,0.0,14.93,0,0.0,0
2023-06-27,2839,0.0,14.79,0,0.0,0
2023-06-28,2839,0.0,14.92,0,0.0,0
2023-06-29,2839,0.0,14.74,0,0.0,0
2023-06-30,2839,0.0,15.13,0,0.0,0
2023-07-03,2839,0.0,15.16,0,0.0,0
2023-07-04,2839,0.0,14.74,0,0.0,0
2023-07-05,2839,0.0,14.49,0,0.0,0
2023-07-06,2839,0.0,13.72,0,0.0,0
2023-07-07,2839,0.0,13.6,0,0.0,0
2023-07-10,2839,0.0,13.42,0,0.0,0
2023-07-11,2839,0.0,13.93,0,0.0,0
2023-07-12,2839,0.0,14.2,0,0.0,0
2023-07-13,2839,0.0,14.65,0,0.0,0
2023-07-14,2839,0.0,14.44,0,0.0,0
2023-07-17,2839,0.0,14.48,0,0.0,0
2023-07-18,2839,0.0,14.49,0,0.0,0
2023-07-19,2839,0.0,14.81,0,0.0,0
2023-07-20,2839,0.0,15.22,0,0.0,0
2023-07-21,2839,0.0,15.48,0,0.0,0
2023-07-24,2839,0.0,14.86,0,0.0,0
2023-07-25,2839,0.0,15.01,0,0.0,0
2023-07-26,2839,0.0,14.28,0,0.0,0
2023-07-27,2839,0.0,15.23,0,0.0,0
2023-07-28,2839,0.0,14.93,0,0.0,0
2023-07-31,2839,0.0,15.71,0,0.0,0
2023-08-01,2839,0.0,15.52,0,0.0,0
2023-08-02,2839,0.0,14.85,0,0.0,0
2023-08-03,2839,0.0,16.24,0,0.0,0
2023-08-04,2839,0.0,16.2,0,0.0,0
2023-08-07,2839,0.0,16.01,0,0.0,0
2023-08-08,2839,0.0,15.83,0,0.0,0
2023-08-09,2839,0.0,16.71,0,0.0,0
2023-08-10,2839,0.0,16.8,0,0.0,0
2023-08-11,2839,0.0,16.73,0,0.0,0
2023-08-14,2839,0.0,16.31,0,0.0,0
2023-08-16,2839,0.0,16.17,0,0.0,0
2023-08-17,2839,0.0,15.89,0,0.0,0
2023-08-18,2839,0.0,15.55,0,0.0,0
2023-08-21,2839,0.0,15.83,0,0.0,0
2023-08-22,2839,0.0,16.36,0,0.0,0
2023-08-23,2839,0.0,16.34,0,0.0,0
2023-08-24,2839,0.0,16.43,0,0.0,0
2023-08-25,2839,0.0,16.41,0,0.0,0
