날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,2482556508900,712281,33934448500,51558806
2023-06-08,2412952120800,620819,29314531500,51558806
2023-06-09,2428419762600,520716,24704594050,51558806
2023-06-12,2351081553600,666703,30577874400,51558806
2023-06-13,2309834508800,511251,23122830150,51558806
2023-06-14,2278899225200,603924,27102104150,51558806
2023-06-15,2254255421600,436154,19079130300,51703106
2023-06-16,2254255421600,386378,17044044400,51703106
2023-06-19,2378342876000,583015,26024152950,51703106
2023-06-20,2274936664000,520362,23113635800,51703106
2023-06-21,2181871073200,569164,24376441400,51703106
2023-06-22,2205137470900,293774,12501008150,51703106
2023-06-23,2184456228500,356769,15123544900,51703106
2023-06-26,2192211694400,324246,13830984850,51703106
2023-06-27,2171530452000,427869,17943761400,51703106
2023-06-28,2189626539100,403875,17361128850,51703106
2023-06-29,2163774986100,320965,13452311450,51703106
2023-06-30,2220648402700,293454,12494762350,51703106
2023-07-03,2225818713300,363474,15626564850,51703106
2023-07-04,2163774986100,351126,14807047350,51703106
2023-07-05,2127582811900,405876,16914744550,51703106
2023-07-06,2013835978700,826233,32374353500,51703106
2023-07-07,1995739891600,423498,16399726450,51703106
2023-07-10,1969888338600,366322,14046101550,51703106
2023-07-11,2044857842300,401073,15748179850,51703106
2023-07-12,2083635171800,334638,13294793000,51703106
2023-07-13,2150849209600,600563,25033255150,51703106
2023-07-14,2119827346000,287381,11853119850,51703106
2023-07-17,2124997656600,304100,12382108950,51703106
2023-07-18,2127582811900,300682,12365615250,51703106
2023-07-19,2174115607300,420409,17575218200,51703106
2023-07-20,2233574179200,556960,24004249450,51703106
2023-07-21,2272351508700,529945,23180444200,51703106
2023-07-24,2181871073200,434328,18569865350,51703106
2023-07-25,2202552315600,592666,25783627700,51703106
2023-07-26,2096560948300,923403,38514699550,51703106
2023-07-27,2236159334500,717138,30848889700,51703106
2023-07-28,2192211694400,403416,17053278100,51703106
2023-07-31,2305958527600,545391,23863147700,51703106
2023-08-01,2277521819300,483786,21607712150,51703106
2023-08-02,2179285917900,574943,24916857650,51703106
2023-08-03,2383513186600,1354985,60950800850,51703106
2023-08-04,2378342876000,727057,33484353000,51703106
2023-08-07,2349906167700,864411,40264541350,51703106
2023-08-08,2324054614700,455498,20520506250,51703106
2023-08-09,2453312379700,895583,42118157250,51703106
2023-08-10,2466238156200,645945,30541850700,51703106
2023-08-11,2455897535000,773599,36694567350,51703106
2023-08-14,2393853807800,511353,23930883500,51703106
2023-08-16,2373172565400,442377,20380071350,51703106
2023-08-17,2331810080600,398173,18104676500,51703106
2023-08-18,2282692129900,407658,18133212900,51703106
2023-08-21,2324054614700,334992,15062085600,51703106
2023-08-22,2401609273700,474856,21947441450,51703106
2023-08-23,2399024118400,260377,12089001750,51703106
2023-08-24,2411949894900,375516,17629865800,51703106
2023-08-25,2409364739600,321304,15022950550,51703106
2023-08-28,2274936664000,555667,24901571750,51703106
2023-08-29,2308543682900,269029,11913879750,51703106
2023-08-30,2365417099500,355629,16172249600,51703106
2023-08-31,2339565546500,299523,13706683500,51703106
2023-09-01,2262010887500,424536,18843361550,51703106
2023-09-04,2225818713300,288954,12433648400,51703106
2023-09-05,2205137470900,258996,11061732550,51703106
2023-09-06,2192211694400,293918,12476917200,51703106
2023-09-07,2197382005000,493061,21408297600,51703106
2023-09-08,2272351508700,302854,13188008000,51703106
2023-09-11,2683391201400,3751084,186400267650,51703106
2023-09-12,3081505117600,12538851,746275512100,51703106
2023-09-13,3215933193200,4683281,285380874600,51703106
2023-09-14,3236614435600,2688051,168895644600,51703106
2023-09-15,3390987793000,5301076,342928163100,51770806
2023-09-18,3644664742400,5201241,360254042300,51770806
2023-09-19,3991529142600,6786802,502536788900,51770806
2023-09-20,3825862563400,3832034,285093966300,51770806
2023-09-21,3960466659000,3604593,273484781500,51770806
2023-09-22,3644664742400,3602289,263278985700,51770806
2023-09-25,4193435286000,5176961,397062673000,51770806
2023-09-26,3277092019800,9153745,619477207100,51770806
2023-09-27,3525591888600,5178154,350962393000,51770806
2023-10-04,3380633631800,2326013,151190026400,51770806
2023-10-05,3344394067600,2082816,137004409200,51770806
2023-10-06,3535946049800,2781076,190726600000,51770806
2023-10-10,3375456551200,1507885,101684194500,51770806
2023-10-11,3427227357200,1477504,99139513600,51770806
2023-10-12,3271914939200,3315460,204766663000,51770806
2023-10-13,3183904569000,1214739,75906903700,51770806
2023-10-16,3152842085400,1102898,67410995900,51770806
2023-10-17,3106248360000,868435,52590760300,51770806
2023-10-18,3007883828600,1478058,85838323200,51770806
2023-10-19,2893988055400,1177627,66354317200,51770806
2023-10-20,2842217249400,1138952,62606593000,51770806
2023-10-23,2868102652400,869614,47819876100,51770806
2023-10-24,2878456813600,1827014,97211196000,51770806
2023-10-25,2837040168800,972023,54181326100,51770806
2023-10-26,3044123392800,2811004,163717713200,51770806
2023-10-27,3106248360000,1745035,104300643100,51770806
2023-10-30,3220144133200,1625594,101509576900,51770806
2023-10-31,3230498294400,1029512,64478280300,51770806
2023-11-01,3251206616800,860826,53289594500,51770806
2023-11-02,3530768969200,1753990,117514088500,51770806
2023-11-03,3561831452800,1056110,71488400800,51770806
2023-11-06,3722320951400,1674574,117827256200,51770806
2023-11-07,3655018903600,1226612,87506221300,51770806
2023-11-08,3390987793000,5031530,337281472300,51770806
2023-11-09,3220144133200,1412157,89117291000,51770806
2023-11-10,3349571148200,1297988,83753051200,51770806
2023-11-13,3183904569000,637032,39995073800,51770806
2023-11-14,3390987793000,818109,53223735000,51770806
2023-11-15,3743029273800,1495398,104881871700,51770806
2023-11-16,3629133500600,755145,53387056800,51770806
2023-11-17,3582539775200,732120,51286350100,51770806
2023-11-20,3515237727400,508243,34719809800,51770806
2023-11-21,3711966790200,1030144,72955878500,51770806
2023-11-22,3805154241000,1723789,128117688300,51770806
2023-11-23,3784445918600,678399,49484484900,51770806
2023-11-24,3836216724600,1002745,72623807500,51770806
2023-11-27,3784445918600,602531,43751291400,51770806
2023-11-28,4089893674000,1903038,148515851100,51770806
2023-11-29,4069185351600,2006220,160322838600,51770806
2023-11-30,4141664480000,585816,46077755200,51770806
2023-12-01,4276268575600,1094026,88942978300,51770806
2023-12-04,4064008271000,827085,66421159300,51770806
2023-12-05,3856925047000,1113788,85423593400,51770806
2023-12-06,3810331321600,546222,40603566000,51770806
2023-12-07,3799977160400,594523,44376601800,51770806
2023-12-08,3825862563400,720512,52964224600,51770806
2023-12-11,3763737596200,393758,28937551000,51770806
2023-12-12,3732675112600,460173,33308822500,51770806
2023-12-13,3603248097600,678198,47369408800,51770806
2023-12-14,3592893936400,811450,57018779600,51770806
2023-12-15,3510060646800,803368,54449113000,51770806
2023-12-18,3748206354400,1037600,73865497900,51770806
2023-12-19,3743029273800,515538,37246136000,51770806
2023-12-20,3768914676800,579120,42080852900,51770806
2023-12-21,4561008008600,6489387,549530746600,51770806
2023-12-22,4550653847400,2258097,198445944100,51770806
2023-12-26,4795753528200,2375887,214813246400,52184478
2023-12-27,5041020574800,2931296,280921720900,52184478
2023-12-28,5140171083000,1564075,153948210600,52184478
2024-01-02,4774879737000,1976661,182706805500,52184478
2024-01-03,4722695259000,1379642,124403728200,52184478
2024-01-04,4618326303000,1022807,91801612000,52184478
2024-01-05,4670510781000,1062331,96727060700,52184478
2024-01-08,4555704929400,783723,68987943700,52184478
2024-01-09,4853156454000,1261241,115971580100,52184478
2024-01-10,5077549709400,1339752,126634725500,52184478
2024-01-11,4889685588600,859946,81785394900,52184478
2024-01-12,4947088514400,667145,62808884700,52184478
2024-01-15,4660073885400,1144644,102436948700,52184478
2024-01-16,4717476811200,891661,81045516200,52184478
2024-01-17,4654438498400,716406,64131385700,53011828
2024-01-18,4399981724000,1212288,106285251800,53011828
2024-01-19,4007694196800,2428092,187813457100,53011828
2024-01-22,4055404842000,863657,66079996500,53011828
2024-01-23,4028898928000,885737,68700841300,53011828
2024-01-24,3843357530000,827469,61014169200,53011828
2024-01-25,3901670540800,519320,37995049600,53011828
2024-01-26,4060706024800,825802,63583895300,53011828
2024-01-29,3949381186000,945844,72543123000,53011828
2024-01-30,4283355702400,1335887,105677216700,53011828
2024-01-31,4097814304400,865807,68118336600,53011828
2024-02-01,3785044519200,1641681,120252091100,53011828
2024-02-02,4050103659200,818412,61563760500,53011828
2024-02-05,4023597745200,798266,61596693400,53011828
2024-02-06,4097814304400,510249,38750184500,53011828
2024-02-07,4066007207600,508036,39280585200,53011828
2024-02-08,4071308390400,601564,45712549800,53011828
2024-02-13,4590824304800,1776682,147544357500,53011828
2024-02-14,4612029036000,1421712,122419948700,53011828
2024-02-15,4638534950000,1234652,108666223100,53011828
2024-02-16,4808172799600,1281165,115862863600,53011828
2024-02-19,4739257423200,704991,63477597600,53011828
2024-02-20,4617330218800,657806,58313939400,53011828
2024-02-21,4977810649200,2084214,191439517000,53011828
2024-02-22,5566241940000,5978766,582140394200,53011828
2024-02-23,6955151833600,9359073,1222771153000,53011828
2024-02-26,8301652264800,8287773,1235952628100,53011828
2024-02-27,8349362910000,3968716,632435167600,53011828
2024-02-28,8720445706000,2161844,339506332800,53011828
2024-02-29,8513699576800,2367010,398407220500,53011828
2024-03-04,8863577641600,1505236,247687929800,53011828
2024-03-05,10188873341600,3307519,600233746800,53011828
2024-03-06,10294896997600,1511224,292323097400,53011828
2024-03-07,9775381083200,1622091,304098850600,53011828
2024-03-08,10114656782400,1571371,289097553100,53011828
2024-03-11,9542129040000,1028495,187606047600,53011828
2024-03-12,10257788718000,1515371,283511372500,53011828
2024-03-13,10655377428000,1854056,366886771000,53011828
2024-03-14,10946942482000,1060436,215110731500,53011828
2024-03-15,10840918826000,953217,192921646800,53011828
2024-03-18,10708389256000,2664701,566232732400,53011828
2024-03-19,11079472052000,1380539,278975461100,53011828
2024-03-20,10395619470800,959389,192838103000,53011828
2024-03-21,10432727750400,1313353,258164394300,53011828
2024-03-22,10814412912000,1611678,332607448900,53011828
2024-03-25,11318025278000,1194741,247192412800,53011828
2024-03-26,11636096246000,1664700,362289925000,53011828
2024-03-27,10369113556800,7228123,1425335655900,53011828
2024-03-28,10999954310000,2346719,479425083300,53011828
2024-03-29,10464534847200,1346417,271817017900,53011828
2024-04-01,9876103556400,1980465,376937875400,53011828
2024-04-02,9012010760000,3260376,568782853300,53011828
2024-04-03,9043817856800,2270452,385981115400,53011828
2024-04-04,8826469362000,1438742,242955867500,53011828
2024-04-05,8534904308000,1810119,291146824800,53011828
2024-04-08,8603819684400,1243158,202640845900,53011828
2024-04-09,9181648609600,2246384,387169679600,53011828
2024-04-11,9197552158000,1121684,194416817800,53011828
2024-04-12,9473213663600,1500850,268035792200,53011828
2024-04-15,9080926136400,902089,157518053000,53011828
2024-04-16,8921890652400,986926,167731146100,53011828
2024-04-17,8524301942400,1150622,187100815600,53011828
2024-04-18,9340684093600,1282693,220896448700,53011828
2024-04-19,8927191835200,1393151,236615069700,53011828
2024-04-22,8815866996400,1268393,217219463300,53011828
2024-04-23,9218756889200,1133270,195990190100,53011828
2024-04-24,9452008932400,1198718,213209069600,53011828
2024-04-25,9208154523600,678762,120195100200,53011828
2024-04-26,9208154523600,2896505,528826435600,53011828
2024-04-29,9356587642000,1008109,177674644000,53011828
2024-04-30,9377792373200,1006664,177824192200,53011828
2024-05-02,9584538502400,851089,152946919100,53011828
2024-05-03,9393695921600,961336,173902382100,53011828
2024-05-07,9398997104400,852416,153138536200,53011828
2024-05-08,9229359254800,1027934,178756968600,53011828
2024-05-09,9006709577200,610465,104653432500,53011828
2024-05-10,9022613125600,544365,92825254600,53011828
2024-05-13,8715144523200,1299020,211738975200,53011828
2024-05-14,9250563986000,1352421,232606673500,53011828
2024-05-16,9436105384000,1914494,347567763300,53011828
2024-05-17,10051042588800,3198012,591838274900,53011828
2024-05-20,10072247320000,1219942,232906949700,53011828
2024-05-21,10040440223200,665018,126284880400,53011828
2024-05-22,10220461934400,2008231,393417750600,53148528
2024-05-23,9880311355200,944616,179284872400,53148528
2024-05-24,10262980756800,1202683,228472808600,53148528
2024-05-27,10087590614400,784527,149693728500,53148528
2024-05-28,9885626208000,772435,145211664800,53148528
2024-05-29,9678346948800,646508,119165657900,53148528
