날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,25750,26150,25600,25700,152000,-0.7722007722007722
2023-06-08,25600,25850,25200,25850,283645,0.5836575875486382
2023-06-09,26000,26650,25500,26450,441136,2.321083172147002
2023-06-12,26600,26650,25650,26000,298436,-1.7013232514177694
2023-06-13,26400,27100,26250,26850,516992,3.2692307692307696
2023-06-14,26850,26850,25800,25950,316504,-3.35195530726257
2023-06-15,26250,27400,26200,27200,611703,4.8169556840077075
2023-06-16,27150,27350,26700,26950,291738,-0.9191176470588236
2023-06-19,26950,26950,26250,26550,266267,-1.4842300556586272
2023-06-20,26550,26950,25950,26850,269464,1.1299435028248588
2023-06-21,26800,29550,26600,28550,1912496,6.33147113594041
2023-06-22,28250,28500,27450,27800,475387,-2.626970227670753
2023-06-23,28650,30050,28550,29000,1205443,4.316546762589928
2023-06-26,29350,30500,28900,30050,816287,3.620689655172414
2023-06-27,30100,30300,29500,29900,325358,-0.49916805324459235
2023-06-28,29900,30200,29500,30000,355837,0.33444816053511706
2023-06-29,30400,31450,30350,30950,709587,3.166666666666667
2023-06-30,30700,31200,29700,31050,516654,0.32310177705977383
2023-07-03,31200,31650,30550,30850,396426,-0.644122383252818
2023-07-04,30850,31100,30250,30900,220704,0.1620745542949757
2023-07-05,30850,30850,29950,30150,334371,-2.4271844660194173
2023-07-06,29750,30150,28850,29150,369921,-3.316749585406302
2023-07-07,29300,29550,28250,28750,369501,-1.3722126929674099
2023-07-10,28700,28700,27750,27900,308988,-2.9565217391304346
2023-07-11,28300,28550,27900,28300,247080,1.4336917562724014
2023-07-12,28300,29100,28200,28950,250171,2.2968197879858656
2023-07-13,29500,29800,28800,29650,377313,2.4179620034542317
2023-07-14,30100,30400,29300,29450,446253,-0.6745362563237773
2023-07-17,29300,31600,28900,30700,737285,4.244482173174872
2023-07-18,31050,31200,29850,30100,273760,-1.9543973941368076
2023-07-19,30400,30600,29050,29600,273355,-1.6611295681063125
2023-07-20,29350,30200,28950,30100,187488,1.6891891891891893
2023-07-21,29300,29300,28600,28900,359617,-3.9867109634551494
2023-07-24,28700,28950,28000,28800,258948,-0.34602076124567477
2023-07-25,28900,29350,28400,28750,215094,-0.1736111111111111
2023-07-26,28750,29150,27550,28000,352575,-2.608695652173913
2023-07-27,28050,29500,28000,29250,344758,4.464285714285714
2023-07-28,29800,30200,29100,29900,300642,2.2222222222222223
2023-07-31,30350,30400,29000,29600,261694,-1.0033444816053512
2023-08-01,29600,29650,28700,29100,277777,-1.6891891891891893
2023-08-02,28700,28900,27550,27700,316666,-4.810996563573884
2023-08-03,27500,27800,26950,27600,313967,-0.36101083032490977
2023-08-04,27600,27600,26750,26750,278478,-3.0797101449275366
2023-08-07,26750,27500,26500,27100,157831,1.3084112149532712
2023-08-08,27350,27400,26400,26550,175745,-2.029520295202952
2023-08-09,26550,27300,26350,27200,190208,2.4482109227871938
2023-08-10,26800,26850,26150,26700,179013,-1.8382352941176472
2023-08-11,26600,27250,26550,26850,172433,0.5617977528089888
2023-08-14,26850,26950,25650,26300,334852,-2.0484171322160147
2023-08-16,26250,26600,26000,26250,177623,-0.19011406844106463
2023-08-17,25700,26150,25300,25950,313326,-1.1428571428571428
2023-08-18,25400,28000,24950,27450,765155,5.780346820809249
2023-08-21,27650,27700,26450,26750,259956,-2.5500910746812386
2023-08-22,27450,28300,26800,27050,444925,1.1214953271028036
2023-08-23,27100,28500,26900,27650,433482,2.2181146025878005
2023-08-24,28500,29050,28100,28250,382758,2.1699819168173597
2023-08-25,27750,27850,27300,27700,199251,-1.9469026548672566
2023-08-28,27800,28000,27150,27550,187784,-0.5415162454873645
2023-08-29,27550,28250,27550,27950,124997,1.4519056261343013
2023-08-30,28400,28500,27900,28000,188070,0.17889087656529518
2023-08-31,28050,28100,27650,28100,127685,0.35714285714285715
2023-09-01,28200,29350,27800,29150,475909,3.7366548042704624
2023-09-04,29600,29600,28550,29100,260459,-0.17152658662092624
2023-09-05,29000,29300,28550,28650,174416,-1.5463917525773196
2023-09-06,28500,28550,27950,28000,234005,-2.2687609075043627
2023-09-07,27750,28350,27600,27850,156304,-0.5357142857142857
2023-09-08,28000,28050,27100,27450,154082,-1.436265709156194
2023-09-11,27450,27500,26900,27500,119457,0.18214936247723132
2023-09-12,27700,27800,27250,27450,98804,-0.18181818181818182
2023-09-13,27500,28400,27350,28100,336333,2.3679417122040074
2023-09-14,28500,30450,28050,30400,829347,8.185053380782918
2023-09-15,30500,30650,30050,30450,264526,0.1644736842105263
2023-09-18,29700,30200,29400,29900,287038,-1.8062397372742198
2023-09-19,29800,30400,29250,29300,163239,-2.0066889632107023
2023-09-20,29100,29400,28600,28850,246706,-1.5358361774744027
2023-09-21,28300,28700,27750,28100,268768,-2.5996533795493932
2023-09-22,27850,28300,27750,28200,192552,0.3558718861209964
2023-09-25,28250,28400,27800,28100,180542,-0.3546099290780142
2023-09-26,28200,28300,27350,27550,175143,-1.9572953736654803
2023-09-27,27300,27900,27150,27750,127479,0.7259528130671506
2023-10-04,27300,27700,27000,27150,161523,-2.1621621621621623
2023-10-05,27550,28950,27500,28100,339551,3.4990791896869244
2023-10-06,28250,29000,27900,28750,162315,2.3131672597864767
2023-10-10,29050,29200,27900,28250,153055,-1.7391304347826086
2023-10-11,28800,29350,28550,28700,185906,1.592920353982301
2023-10-12,28850,29050,28500,28850,168414,0.5226480836236934
2023-10-13,28700,29250,28500,28650,143007,-0.6932409012131715
2023-10-16,28000,28250,27150,27700,279897,-3.315881326352531
2023-10-17,27800,27950,26200,27350,552109,-1.263537906137184
2023-10-18,27000,27250,26450,26600,221203,-2.742230347349177
2023-10-19,26200,26400,25000,25050,426065,-5.827067669172932
2023-10-20,24750,25150,24000,24500,469443,-2.19560878243513
2023-10-23,24200,24800,24000,24150,172894,-1.4285714285714286
2023-10-24,24350,25050,24100,24950,226919,3.3126293995859215
2023-10-25,25150,25250,24650,24950,214119,0.0
2023-10-26,24100,24400,23850,24150,229658,-3.2064128256513023
2023-10-27,24400,24600,23750,24050,167221,-0.4140786749482402
2023-10-30,24050,24400,24000,24200,71985,0.6237006237006237
2023-10-31,24350,24600,23400,23550,181135,-2.6859504132231407
2023-11-01,23750,24500,23600,24150,253101,2.547770700636943
2023-11-02,24900,25650,24800,25150,310062,4.140786749482402
2023-11-03,25350,25700,24950,25550,207365,1.5904572564612325
2023-11-06,26150,26550,25450,26550,368208,3.9138943248532287
2023-11-07,26550,26800,25700,26250,233126,-1.1299435028248588
2023-11-08,26450,26600,25700,25800,161966,-1.7142857142857144
2023-11-09,25850,26350,25700,25950,81067,0.5813953488372093
2023-11-10,25650,26450,25300,26200,173844,0.9633911368015413
2023-11-13,26500,26650,25700,25900,147224,-1.1450381679389312
2023-11-14,25900,26150,24550,26000,240299,0.3861003861003861
2023-11-15,26450,26700,26100,26250,229272,0.9615384615384616
2023-11-16,26250,26400,25850,26300,156463,0.19047619047619047
2023-11-17,26300,27350,26100,26800,296081,1.9011406844106464
2023-11-20,27000,27200,26500,27000,150294,0.7462686567164178
2023-11-21,27150,27250,26750,27050,143426,0.1851851851851852
2023-11-22,26800,27700,26600,27400,274251,1.2939001848428837
2023-11-23,27650,27700,27000,27150,154703,-0.9124087591240875
2023-11-24,27000,27650,26950,27550,141742,1.4732965009208103
2023-11-27,27400,28100,27400,27750,158614,0.7259528130671506
2023-11-28,28000,28200,27600,27950,180619,0.7207207207207207
2023-11-29,27900,27900,26700,27200,290281,-2.6833631484794274
2023-11-30,27200,27300,26650,26850,182612,-1.2867647058823528
2023-12-01,26650,26850,25850,26100,330896,-2.793296089385475
2023-12-04,26200,26300,25550,25800,189688,-1.1494252873563218
2023-12-05,25500,25800,25300,25500,190686,-1.1627906976744187
2023-12-06,25650,26000,25450,25800,121012,1.1764705882352942
2023-12-07,25800,26600,25500,26500,195520,2.7131782945736433
2023-12-08,26800,27350,26650,27100,174083,2.2641509433962264
2023-12-11,27300,27300,26350,26650,118996,-1.6605166051660518
2023-12-12,27000,27400,26700,26750,158359,0.37523452157598497
2023-12-13,26850,27600,26800,27200,198615,1.6822429906542056
2023-12-14,27800,28100,27500,27700,298272,1.8382352941176472
2023-12-15,27900,27900,26800,26950,212516,-2.707581227436823
2023-12-18,26950,27500,26950,27400,134519,1.6697588126159555
2023-12-19,27450,27500,27150,27300,110659,-0.36496350364963503
2023-12-20,27350,27500,26950,27200,113673,-0.3663003663003663
2023-12-21,26850,27250,26700,26900,163964,-1.1029411764705883
2023-12-22,27350,27500,26950,27000,170669,0.37174721189591076
2023-12-26,27100,27100,26600,26800,88270,-0.7407407407407408
2023-12-27,26750,27400,26650,27250,139603,1.6791044776119404
