날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,13010,13210,13010,13120,57080,1.0007698229407236
2023-06-08,13120,13600,13000,13350,187859,1.753048780487805
2023-06-09,13400,13500,13020,13250,99463,-0.7490636704119851
2023-06-12,13310,13330,12940,13000,54084,-1.8867924528301887
2023-06-13,13020,13090,12750,12750,61582,-1.9230769230769231
2023-06-14,12760,12790,12460,12590,69287,-1.2549019607843137
2023-06-15,12600,12680,12380,12530,56838,-0.47656870532168394
2023-06-16,12530,12810,12500,12810,63671,2.2346368715083798
2023-06-19,12620,12790,12620,12710,41369,-0.78064012490242
2023-06-20,12710,13020,12680,12710,65653,0.0
2023-06-21,12720,12740,12520,12560,39529,-1.1801730920535012
2023-06-22,12560,12630,12450,12630,52454,0.5573248407643312
2023-06-23,12600,12640,12470,12500,33684,-1.0292953285827395
2023-06-26,12530,12720,12460,12660,30860,1.28
2023-06-27,12640,12680,12520,12660,29964,0.0
2023-06-28,12680,12690,12550,12640,29731,-0.1579778830963665
2023-06-29,12570,12670,12240,12240,39034,-3.1645569620253164
2023-06-30,12240,12380,12100,12350,27116,0.8986928104575163
2023-07-03,12360,12510,12310,12470,33634,0.9716599190283401
2023-07-04,12470,12470,12310,12320,35844,-1.202886928628709
2023-07-05,12290,12330,12080,12110,67991,-1.7045454545454544
2023-07-06,12120,12120,11650,11900,80136,-1.7341040462427744
2023-07-07,11870,11870,11660,11730,47027,-1.4285714285714286
2023-07-10,11660,11840,11650,11790,33128,0.5115089514066496
2023-07-11,11790,11820,11730,11740,43127,-0.4240882103477523
2023-07-12,11750,11780,11520,11670,61623,-0.596252129471891
2023-07-13,11760,11820,11630,11660,62729,-0.08568980291345331
2023-07-14,11660,11870,11550,11860,65013,1.7152658662092626
2023-07-17,12000,12210,11950,12190,67789,2.782462057335582
2023-07-18,12210,12230,11670,11700,93613,-4.0196882690730105
2023-07-19,11800,11930,11690,11800,37446,0.8547008547008548
2023-07-20,11800,11890,11650,11690,39514,-0.9322033898305085
2023-07-21,11610,11670,11560,11600,56871,-0.7698887938408896
2023-07-24,11560,11690,11370,11550,57568,-0.43103448275862066
2023-07-25,11690,11740,11560,11610,67071,0.5194805194805194
2023-07-26,11610,11700,11200,11420,111287,-1.636520241171404
2023-07-27,11550,11690,11470,11690,65806,2.364273204903678
2023-07-28,11630,11980,11550,11850,46365,1.3686911890504705
2023-07-31,12010,12210,11850,12210,101451,3.0379746835443036
2023-08-01,12210,12210,11990,12170,82870,-0.32760032760032765
2023-08-02,12080,12180,12020,12020,48273,-1.2325390304026294
2023-08-03,12070,12140,11880,11970,62028,-0.4159733777038269
2023-08-04,12020,12230,11900,12180,45929,1.7543859649122806
2023-08-07,12180,12240,12040,12120,36695,-0.49261083743842365
2023-08-08,12200,12380,12130,12130,46231,0.08250825082508251
2023-08-09,12060,12280,12060,12270,29190,1.1541632316570487
2023-08-10,12270,12350,12150,12260,56771,-0.08149959250203749
2023-08-11,12270,12350,12170,12350,38795,0.734094616639478
2023-08-14,12360,12580,12290,12580,89753,1.862348178137652
2023-08-16,12590,12590,12130,12160,72668,-3.338632750397456
2023-08-17,12210,12210,11800,12080,51710,-0.6578947368421052
2023-08-18,12090,12430,11930,12360,73015,2.3178807947019866
2023-08-21,12510,12510,12230,12270,54690,-0.7281553398058253
2023-08-22,12200,12260,12050,12130,31008,-1.140994295028525
2023-08-23,12010,12210,12000,12130,27531,0.0
2023-08-24,12040,12160,11990,12160,36490,0.24732069249793898
2023-08-25,12050,12460,12050,12430,64109,2.2203947368421053
2023-08-28,12550,12560,12350,12480,42968,0.4022526146419952
2023-08-29,12500,12720,12500,12670,67294,1.5224358974358974
2023-08-30,12670,12840,12590,12660,62492,-0.07892659826361484
2023-08-31,12630,12640,12380,12630,70736,-0.23696682464454977
2023-09-01,12640,12640,12420,12420,40103,-1.66270783847981
2023-09-04,12410,12670,12350,12660,36586,1.932367149758454
2023-09-05,12530,12630,12360,12390,51792,-2.132701421800948
2023-09-06,12300,12450,12300,12310,29487,-0.645682001614205
2023-09-07,12260,12410,12210,12370,51444,0.487408610885459
2023-09-08,12420,12500,12220,12470,34663,0.8084074373484237
2023-09-11,12470,12660,12380,12620,54091,1.202886928628709
2023-09-12,12630,12700,12580,12690,48473,0.554675118858954
2023-09-13,12500,12700,12500,12590,39709,-0.7880220646178092
2023-09-14,12590,12760,12500,12740,76494,1.1914217633042097
2023-09-15,12740,12820,12690,12700,54559,-0.3139717425431711
2023-09-18,12700,12980,12690,12930,94699,1.811023622047244
2023-09-19,12930,12940,12510,12540,72341,-3.0162412993039442
2023-09-20,12540,12650,12190,12530,45293,-0.07974481658692185
2023-09-21,12470,12470,12210,12230,52365,-2.3942537909018355
2023-09-22,12170,12250,12100,12180,40621,-0.4088307440719542
2023-09-25,12230,12250,12010,12030,32815,-1.2315270935960592
2023-09-26,12020,12020,11870,11940,63749,-0.7481296758104738
2023-09-27,11930,12030,11870,12010,36801,0.5862646566164154
2023-10-04,11850,11870,11710,11740,48997,-2.2481265611990007
2023-10-05,11720,11800,11650,11720,39679,-0.17035775127768313
2023-10-06,11670,11880,11660,11880,18044,1.3651877133105803
2023-10-10,12050,12580,11980,12400,141405,4.377104377104377
2023-10-11,12450,12570,12270,12540,51160,1.129032258064516
2023-10-12,12610,12690,12440,12690,63562,1.1961722488038278
2023-10-13,12590,12790,12460,12520,36761,-1.3396375098502757
2023-10-16,12600,12730,12390,12700,56602,1.4376996805111821
2023-10-17,12700,12700,12600,12690,27747,-0.07874015748031496
2023-10-18,12750,12880,12610,12610,217532,-0.6304176516942475
