날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,288097669130,168631,632449670,77237981
2023-06-08,289256238845,191206,711679495,77237981
2023-06-09,290028618655,202509,757890890,77237981
2023-06-12,285780529700,156010,577921890,77237981
2023-06-13,287325289320,171697,643515290,77237981
2023-06-14,279987681125,283310,1034751790,77237981
2023-06-15,282691010460,753912,2811370595,77237981
2023-06-16,286552909510,259436,961317950,77237981
2023-06-19,282304820555,141649,519156775,77237981
2023-06-20,281918630650,177845,645879245,77237981
2023-06-21,284235770080,266488,982885820,77237981
2023-06-22,284235770080,196951,730576040,77237981
2023-06-23,284235770080,181044,667676735,77237981
2023-06-26,288870048940,214666,800223435,77237981
2023-06-27,286552909510,146788,543275815,77237981
2023-06-28,287711479225,187478,694770150,77237981
2023-06-29,291187188370,308629,1166839135,77237981
2023-06-30,293118137895,204440,772172640,77237981
2023-07-03,301228125900,594581,2310993465,77237981
2023-07-04,297366226850,448798,1730150555,77237981
2023-07-05,291187188370,246429,936531465,77237981
2023-07-06,288870048940,1235110,4654956845,77237981
2023-07-07,272263883025,693533,2490467735,77237981
2023-07-10,268401983975,356807,1244572245,77237981
2023-07-11,272650072930,186820,656243910,77237981
2023-07-12,276898161885,177811,634904040,77237981
2023-07-13,280760060935,185544,675092300,77237981
2023-07-14,282691010460,230876,845858955,77237981
2023-07-17,286166719605,287768,1065012260,77237981
2023-07-18,285780529700,310380,1150873990,77237981
2023-07-19,281146250840,200914,733442705,77237981
2023-07-20,285008149890,170278,620253815,77237981
2023-07-21,278829111410,178204,643485490,77237981
2023-07-24,269946743595,266339,937026220,77237981
2023-07-25,266471034450,224178,778144605,77237981
2023-07-26,254885337300,464518,1550453880,77237981
2023-07-27,268401983975,362464,1234768400,77237981
2023-07-28,271105313310,281730,981586495,77237981
2023-07-31,268788173880,190778,666655230,77237981
2023-08-01,268788173880,210884,730713460,77237981
2023-08-02,266857224355,371398,1295564140,77237981
2023-08-03,264153895020,194624,665661770,77237981
2023-08-04,262609135400,130724,443524330,77237981
2023-08-07,261064375780,138815,469767085,77237981
2023-08-08,257974856540,164588,553376755,77237981
2023-08-09,262995325305,138116,465727335,77237981
2023-08-10,259519616160,163208,545390075,77237981
2023-08-11,260291995970,157115,530569225,77237981
2023-08-14,257588666635,144408,482373835,77237981
2023-08-16,253340577680,253056,828311675,77237981
2023-08-17,251795818060,151123,490910390,77237981
2023-08-18,251795818060,145802,470594540,77237981
2023-08-21,246775349295,209778,679688585,77237981
2023-08-22,242141070435,229348,724271165,77237981
2023-08-23,243299640150,105906,331763545,77237981
2023-08-24,247933919010,197627,636401060,77237981
2023-08-25,242913450245,175861,552994080,77237981
2023-08-28,244458209865,86355,272001655,77237981
2023-08-29,249478678630,133104,426954810,77237981
2023-08-30,254499147395,144843,475285500,77237981
2023-08-31,254112957490,146315,480609970,77237981
2023-09-01,258361046445,199137,663277755,77237981
2023-09-04,256430096920,121853,403665110,77237981
2023-09-05,253726767585,92015,303504760,77237981
2023-09-06,250251058440,102650,334759710,77237981
2023-09-07,252182007965,127189,414725910,77237981
2023-09-08,250251058440,117980,380579035,77237981
2023-09-11,248320108915,99311,318289145,77237981
