date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,30850.0,120479.0,-7745.0,8592.0,959587.0,4.04
2025-06-17,30750.0,153057.0,-14212.0,8614.0,969207.0,4.08
2025-06-18,30650.0,116613.0,-4902.0,-960.0,964977.0,4.06
2025-06-19,30550.0,132836.0,-7537.0,2547.0,953057.0,4.01
2025-06-20,31550.0,212598.0,-2221.0,31186.0,981373.0,4.13
2025-06-23,30400.0,170178.0,-5126.0,-36785.0,938736.0,3.95
2025-06-24,32400.0,269635.0,28768.0,75640.0,1035212.0,4.36
2025-06-25,32350.0,138483.0,3838.0,-8832.0,1030073.0,4.34
2025-06-26,32100.0,147313.0,-7403.0,-27937.0,997650.0,4.2
2025-06-27,31150.0,135638.0,-4474.0,-31399.0,956216.0,4.03
2025-06-30,30950.0,101834.0,5041.0,-4080.0,953423.0,4.02
2025-07-01,31300.0,122246.0,-3545.0,25933.0,993459.0,4.18
2025-07-02,31300.0,112273.0,-1857.0,-8798.0,978698.0,4.12
2025-07-03,32650.0,267566.0,15106.0,41774.0,1032487.0,4.35
2025-07-04,31900.0,109765.0,626.0,-30537.0,1011341.0,4.26
2025-07-07,31200.0,106569.0,151.0,-28716.0,972830.0,4.1
2025-07-08,31050.0,111582.0,-15861.0,-20033.0,942157.0,3.97
2025-07-09,31000.0,83389.0,-12593.0,-32617.0,904875.0,3.81
2025-07-10,31200.0,104046.0,-10398.0,3580.0,907781.0,3.82
2025-07-11,32000.0,216901.0,-575.0,23902.0,938950.0,3.95
2025-07-14,32550.0,170618.0,-1316.0,-10575.0,961285.0,4.05
2025-07-15,32350.0,101710.0,-11882.0,-25307.0,933070.0,3.93
2025-07-16,31900.0,109925.0,-6720.0,-18757.0,893993.0,3.77
2025-07-17,31800.0,103333.0,-5200.0,-15172.0,879774.0,3.71
2025-07-18,32700.0,335018.0,3104.0,7965.0,888811.0,3.74
2025-07-21,34000.0,294244.0,10136.0,-2383.0,888325.0,3.74
2025-07-22,32950.0,233515.0,-18387.0,-12102.0,881961.0,3.71
2025-07-23,33600.0,152107.0,7032.0,-17651.0,861332.0,3.63
2025-07-24,34250.0,230495.0,-5549.0,9075.0,872301.0,3.67
2025-07-25,34050.0,115377.0,1148.0,-16850.0,884678.0,3.73
2025-07-28,34350.0,175218.0,7243.0,18131.0,906448.0,3.82
2025-07-29,33950.0,164653.0,-1215.0,28791.0,936998.0,3.95
2025-07-30,34200.0,181268.0,-3235.0,13981.0,982003.0,4.14
2025-07-31,34950.0,424551.0,2919.0,-96727.0,886133.0,3.73
2025-08-01,33600.0,187463.0,-5646.0,-5277.0,879788.0,3.71
2025-08-04,33950.0,102725.0,3466.0,17198.0,870495.0,3.67
2025-08-05,35750.0,271574.0,11769.0,66004.0,954720.0,4.02
2025-08-06,35800.0,179449.0,2381.0,-24894.0,918570.0,3.87
2025-08-07,35600.0,95526.0,1158.0,-718.0,917882.0,3.87
2025-08-08,35800.0,98023.0,-2069.0,16099.0,958981.0,4.04
2025-08-11,36650.0,257493.0,-20951.0,-606.0,955652.0,4.02
2025-08-12,36100.0,173777.0,-6168.0,44764.0,1009512.0,4.25
2025-08-13,36800.0,146677.0,617.0,4742.0,1005836.0,4.24
2025-08-14,38600.0,233201.0,33960.0,9981.0,1015225.0,4.28
2025-08-18,37250.0,205037.0,-14398.0,-25654.0,987547.0,4.16
2025-08-19,39800.0,701205.0,-48802.0,103628.0,1098239.0,4.63
2025-08-20,40250.0,374399.0,-27326.0,-15242.0,1075144.0,4.53
2025-08-21,41150.0,299073.0,-8762.0,21317.0,1151718.0,4.85
2025-08-22,40900.0,212664.0,-12843.0,-4239.0,1152784.0,4.86
2025-08-25,40400.0,236281.0,4066.0,19274.0,1175789.0,4.95
2025-08-26,40650.0,239135.0,-10560.0,63329.0,1267383.0,5.34
2025-08-27,40250.0,132944.0,1857.0,4352.0,1266196.0,5.33
2025-08-28,39000.0,255625.0,6877.0,39669.0,1280310.0,5.39
2025-08-29,38450.0,226794.0,-3583.0,24068.0,1306957.0,5.5
2025-09-01,37750.0,137504.0,-1338.0,9512.0,1315652.0,5.54
2025-09-02,37200.0,142506.0,1676.0,12173.0,1339535.0,5.64
2025-09-03,37300.0,133186.0,-6396.0,-16688.0,1315232.0,5.54
2025-09-04,37750.0,115840.0,4168.0,-22800.0,1296686.0,5.46
2025-09-05,38100.0,109722.0,5109.0,12838.0,1321062.0,5.56
2025-09-08,37850.0,96632.0,1691.0,-4917.0,1324081.0,5.58
2025-09-09,37900.0,103715.0,7536.0,-1331.0,1320800.0,5.56
2025-09-10,38100.0,102075.0,13831.0,12003.0,1344501.0,5.66
2025-09-11,38500.0,161204.0,50932.0,-24698.0,1315446.0,5.54
2025-09-12,38050.0,181348.0,-20612.0,-38266.0,1294786.0,5.45
2025-09-15,37350.0,206867.0,-15422.0,16825.0,1321820.0,5.57
2025-09-16,37400.0,119938.0,-13320.0,6502.0,1315382.0,5.54
2025-09-17,37650.0,109215.0,128.0,19331.0,1324957.0,5.58
2025-09-18,38150.0,179869.0,5139.0,29887.0,1360082.0,5.73
2025-09-19,37500.0,157836.0,-9936.0,-28828.0,1328049.0,5.59
2025-09-22,37050.0,162388.0,-11167.0,-10224.0,1304511.0,5.49
2025-09-23,37650.0,125021.0,-147.0,32107.0,1346646.0,5.67
2025-09-24,36650.0,179139.0,-9420.0,-48789.0,1265072.0,5.33
2025-09-25,36850.0,96717.0,2693.0,10745.0,1289652.0,5.43
2025-09-26,35100.0,149516.0,-183.0,4164.0,1289665.0,5.43
2025-09-29,34850.0,98063.0,2684.0,6379.0,1294988.0,5.45
2025-09-30,34150.0,98134.0,-4041.0,23188.0,1321699.0,5.57
2025-10-01,34500.0,80371.0,4842.0,8619.0,1340295.0,5.64
2025-10-02,35250.0,144617.0,7636.0,7049.0,1348180.0,5.68
2025-10-10,34450.0,115529.0,-8199.0,13451.0,1366016.0,5.75
2025-10-13,35350.0,146974.0,5473.0,40159.0,1406966.0,5.93
2025-10-14,37400.0,340410.0,1033.0,23027.0,1435985.0,6.05
2025-10-15,37700.0,161870.0,5042.0,-25072.0,1506136.0,6.34
2025-10-16,39250.0,471125.0,3467.0,-1913.0,1488580.0,6.27
2025-10-17,41050.0,868047.0,-30957.0,-59185.0,1428833.0,6.02
2025-10-20,42650.0,1050008.0,18793.0,-56609.0,1351546.0,5.69
2025-10-21,41900.0,494402.0,-5646.0,-966.0,1365410.0,5.75
2025-10-22,42950.0,368275.0,-11913.0,-35435.0,1311737.0,5.52
2025-10-23,42400.0,243069.0,3777.0,-3796.0,1310551.0,5.52
2025-10-24,46700.0,971416.0,17890.0,250528.0,1654168.0,6.97
2025-10-27,47400.0,738837.0,-19317.0,-243400.0,1340342.0,5.65
2025-10-28,47200.0,336580.0,1447.0,-31693.0,1292223.0,5.44
2025-10-29,46050.0,254987.0,1438.0,-687.0,1293112.0,5.45
2025-10-30,44350.0,357438.0,-4892.0,80086.0,1389973.0,5.85
2025-10-31,43250.0,185893.0,9656.0,2202.0,1416098.0,5.96
2025-11-03,43650.0,214625.0,6033.0,-20661.0,1311547.0,5.52
2025-11-04,43600.0,180120.0,-3393.0,-36577.0,1264032.0,5.32
2025-11-05,42100.0,215289.0,91.0,-247.0,1268929.0,5.34
2025-11-06,43500.0,244544.0,-3528.0,-40437.0,1237580.0,5.21
2025-11-07,41550.0,173884.0,3886.0,-11830.0,1176859.0,4.96
2025-11-10,42600.0,181168.0,-52936.0,35817.0,1228390.0,5.17
2025-11-11,40700.0,460966.0,-15735.0,-35436.0,1218560.0,5.13
2025-11-12,41950.0,155143.0,-9329.0,42294.0,1282020.0,5.4
2025-11-13,45200.0,442522.0,80811.0,75603.0,1417511.0,5.97
2025-11-14,42700.0,228230.0,-14504.0,-82016.0,1249829.0,5.26
2025-11-17,43050.0,157212.0,-11859.0,-24834.0,1232516.0,5.19
2025-11-18,40900.0,162246.0,-9170.0,-15329.0,1242114.0,5.23
2025-11-19,39800.0,141456.0,-6339.0,-13063.0,1225448.0,5.16
2025-11-20,40450.0,99856.0,-2509.0,6611.0,1234394.0,5.2
2025-11-21,38600.0,108613.0,-9389.0,-12242.0,1218556.0,5.13
2025-11-24,37850.0,118037.0,745.0,11513.0,1229478.0,5.18
2025-11-25,37900.0,83692.0,-1266.0,-1182.0,1220148.0,5.14
2025-11-26,39800.0,102903.0,11277.0,4067.0,1232145.0,5.19
2025-11-27,39700.0,73644.0,4124.0,2832.0,1235626.0,5.2
2025-11-28,41100.0,123130.0,27110.0,-16187.0,1217049.0,5.13
2025-12-01,41600.0,134777.0,18801.0,10902.0,1228867.0,5.18
2025-12-02,42100.0,86564.0,12598.0,16623.0,1260285.0,5.31
2025-12-03,42200.0,81477.0,4998.0,6024.0,1303304.0,5.49
2025-12-04,41150.0,114292.0,6211.0,-3824.0,1299974.0,5.48
