날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,34549,53.95,5.88,3763,0.25,500
2023-06-08,34549,53.95,5.88,3763,0.25,500
2023-06-09,34549,53.28,5.8,3763,0.25,500
2023-06-12,34549,54.34,5.92,3763,0.24,500
2023-06-13,34549,54.61,5.95,3763,0.24,500
2023-06-14,34549,52.11,5.68,3763,0.25,500
2023-06-15,34549,52.35,5.7,3763,0.25,500
2023-06-16,34549,53.28,5.8,3763,0.25,500
2023-06-19,34549,53.12,5.79,3763,0.25,500
2023-06-20,34549,52.09,5.67,3763,0.26,500
2023-06-21,34549,51.53,5.61,3763,0.26,500
2023-06-22,34549,52.01,5.66,3763,0.26,500
2023-06-23,34549,51.66,5.63,3763,0.26,500
2023-06-26,34549,50.92,5.55,3763,0.26,500
2023-06-27,34549,51.1,5.57,3763,0.26,500
2023-06-28,34549,50.47,5.5,3763,0.26,500
2023-06-29,34549,50.12,5.46,3763,0.27,500
2023-06-30,34549,51.18,5.57,3763,0.26,500
2023-07-03,34549,51.85,5.65,3763,0.26,500
2023-07-04,34549,51.05,5.56,3763,0.26,500
2023-07-05,34549,51.71,5.63,3763,0.26,500
2023-07-06,34549,48.98,5.33,3763,0.27,500
2023-07-07,34549,49.53,5.4,3763,0.27,500
2023-07-10,34549,49.27,5.37,3763,0.27,500
2023-07-11,34549,49.99,5.44,3763,0.27,500
2023-07-12,34549,50.15,5.46,3763,0.26,500
2023-07-13,34549,49.69,5.41,3763,0.27,500
2023-07-14,34549,49.61,5.4,3763,0.27,500
2023-07-17,34549,50.17,5.46,3763,0.26,500
2023-07-18,34549,52.3,5.7,3763,0.25,500
2023-07-19,34549,52.43,5.71,3763,0.25,500
2023-07-20,34549,52.64,5.73,3763,0.25,500
2023-07-21,34549,52.62,5.73,3763,0.25,500
2023-07-24,34549,54.48,5.93,3763,0.24,500
2023-07-25,34549,53.81,5.86,3763,0.25,500
2023-07-26,34549,50.76,5.53,3763,0.26,500
2023-07-27,34549,47.99,5.23,3763,0.28,500
2023-07-28,34549,48.45,5.28,3763,0.27,500
2023-07-31,34549,50.62,5.51,3763,0.26,500
2023-08-01,34549,50.39,5.49,3763,0.26,500
2023-08-02,34549,48.37,5.27,3763,0.27,500
2023-08-03,34549,48.76,5.31,3763,0.27,500
2023-08-04,34549,47.52,5.18,3763,0.28,500
2023-08-07,34549,44.43,4.84,3763,0.3,500
2023-08-08,34549,43.16,4.7,3763,0.31,500
2023-08-09,34549,45.63,4.97,3763,0.29,500
2023-08-10,34549,46.51,5.07,3763,0.29,500
2023-08-11,34549,44.88,4.89,3763,0.3,500
2023-08-14,34549,44.72,4.87,3763,0.3,500
2023-08-16,34549,36.78,4.01,3763,0.36,500
2023-08-17,34549,39.3,4.28,3763,0.34,500
2023-08-18,34549,38.45,4.19,3763,0.35,500
2023-08-21,34549,38.0,4.14,3763,0.35,500
2023-08-22,34549,37.58,4.09,3763,0.35,500
2023-08-23,34549,37.15,4.05,3763,0.36,500
2023-08-24,34549,37.31,4.06,3763,0.36,500
2023-08-25,34549,38.43,4.19,3763,0.35,500
2023-08-28,34549,40.34,4.39,3763,0.33,500
2023-08-29,34549,40.79,4.44,3763,0.33,500
2023-08-30,34549,40.55,4.42,3763,0.33,500
2023-08-31,34549,40.02,4.36,3763,0.33,500
2023-09-01,34549,39.52,4.3,3763,0.34,500
2023-09-04,34549,40.39,4.4,3763,0.33,500
