날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,10120,10240,10080,10080,394770,-0.7874015748031495
2023-06-08,10050,10120,9930,10040,654294,-0.3968253968253968
2023-06-09,10020,10180,9900,10020,695154,-0.199203187250996
2023-06-12,10000,10000,9090,9170,1997828,-8.483033932135728
2023-06-13,9220,10040,9220,9780,1918738,6.652126499454744
2023-06-14,9800,9830,9340,9470,770296,-3.1697341513292434
2023-06-15,9400,9560,9200,9260,626652,-2.2175290390707496
2023-06-16,9270,9730,9260,9400,704387,1.511879049676026
2023-06-19,9450,9720,9240,9440,727906,0.425531914893617
2023-06-20,8060,8300,7280,7760,4383165,-17.796610169491526
2023-06-21,7670,7910,7600,7740,1116705,-0.25773195876288657
2023-06-22,7600,8870,7600,8040,2276687,3.875968992248062
2023-06-23,8100,8240,7990,8110,557097,0.8706467661691543
2023-06-26,8070,8240,7850,8120,505737,0.12330456226880394
2023-06-27,8090,8210,7980,8090,517359,-0.3694581280788177
2023-06-28,8040,8120,7850,7880,583297,-2.595797280593325
2023-06-29,7880,7970,7660,7770,607463,-1.3959390862944163
2023-06-30,7880,8390,7810,8230,971603,5.9202059202059205
2023-07-03,8350,8520,8140,8180,639034,-0.6075334143377886
2023-07-04,8010,8160,7900,8030,524104,-1.8337408312958436
2023-07-05,8040,10200,8020,9230,11724105,14.9439601494396
2023-07-06,9380,9390,8530,8560,2232038,-7.258938244853738
2023-07-07,8510,8520,8040,8140,1309070,-4.906542056074766
2023-07-10,8020,8160,7740,7900,1269027,-2.9484029484029484
2023-07-11,7900,8130,7860,8090,721303,2.4050632911392404
2023-07-12,8100,8220,7980,8210,549770,1.4833127317676145
2023-07-13,8210,8440,8150,8180,575873,-0.3654080389768575
2023-07-14,8180,8370,8060,8200,499763,0.24449877750611246
2023-07-17,8200,8350,7940,8190,483558,-0.12195121951219512
2023-07-18,8190,8310,8030,8060,478640,-1.5873015873015872
2023-07-19,8070,8170,7970,8130,511539,0.8684863523573202
