date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,2135.0,2752841.0,-7115.0,298714.0,2378485.0,2.16
2025-06-17,2195.0,7509481.0,452.0,609013.0,2983455.0,2.71
2025-06-18,2170.0,2911438.0,11444.0,-339011.0,2633701.0,2.39
2025-06-19,2155.0,2755182.0,12676.0,-411216.0,2226688.0,2.02
2025-06-20,2300.0,30994256.0,22004.0,1225246.0,3574733.0,3.24
2025-06-23,2445.0,31861958.0,24344.0,-931472.0,2619667.0,2.38
2025-06-24,2480.0,15800230.0,69081.0,-204368.0,2416987.0,2.19
2025-06-25,2650.0,26772953.0,17036.0,840828.0,3258693.0,2.96
2025-06-26,2530.0,8597774.0,67658.0,-991918.0,2223892.0,2.02
2025-06-27,3130.0,120500447.0,522404.0,1529023.0,3840555.0,3.48
2025-06-30,3495.0,61288719.0,16452.0,-49032.0,3778741.0,3.43
2025-07-01,3385.0,27744251.0,23208.0,602230.0,4312204.0,3.91
2025-07-02,3180.0,14010921.0,4232.0,-418299.0,3630840.0,3.29
2025-07-03,3040.0,12344822.0,20872.0,-254988.0,3370260.0,3.06
2025-07-04,3055.0,11113991.0,7584.0,-25436.0,3329896.0,3.02
2025-07-07,2915.0,6746428.0,-37792.0,-99996.0,3241153.0,2.94
2025-07-08,2900.0,8065694.0,10328.0,-365143.0,2878758.0,2.61
2025-07-09,2950.0,6000511.0,10202.0,-624850.0,2306745.0,2.09
2025-07-10,3090.0,30377700.0,7933.0,-10712.0,2301489.0,2.09
2025-07-11,3030.0,5683584.0,-4844.0,-409756.0,1888541.0,1.71
2025-07-14,3080.0,4410488.0,-28585.0,63648.0,1958101.0,1.78
2025-07-15,3145.0,8632879.0,42816.0,431339.0,2401357.0,2.18
2025-07-16,3185.0,19277873.0,-820.0,-681072.0,1729074.0,1.57
2025-07-17,3085.0,5807430.0,-84351.0,30389.0,1797972.0,1.63
2025-07-18,3100.0,3711562.0,-1460.0,97785.0,1889023.0,1.71
2025-07-21,3185.0,4199103.0,8803.0,400162.0,2322099.0,2.11
2025-07-22,3050.0,3851318.0,-117.0,-556986.0,1772616.0,1.61
2025-07-23,2945.0,4466876.0,-50784.0,148865.0,1919919.0,1.74
2025-07-24,2795.0,6311980.0,46984.0,295322.0,2226824.0,2.02
2025-07-25,2800.0,3201656.0,1495.0,-326502.0,1917856.0,1.74
2025-07-28,2710.0,5105805.0,3603.0,423781.0,2338344.0,2.12
2025-07-29,2585.0,6186279.0,4600.0,-20571.0,2315970.0,2.1
2025-07-30,2575.0,3434282.0,12150.0,54477.0,2391630.0,2.17
2025-07-31,2595.0,2182359.0,24418.0,106599.0,2517441.0,2.28
2025-08-01,2530.0,2304681.0,5885.0,137428.0,2663077.0,2.42
2025-08-04,2450.0,9859048.0,245241.0,987141.0,3617112.0,3.28
2025-08-05,2465.0,6669281.0,9920.0,-665664.0,2960836.0,2.69
2025-08-06,2505.0,4686584.0,5771.0,-77760.0,2887889.0,2.42
2025-08-07,2495.0,2951592.0,20623.0,-209716.0,2738325.0,2.29
2025-08-08,2500.0,2275478.0,7038.0,249988.0,2998199.0,2.51
2025-08-11,2535.0,3695766.0,4337.0,14351.0,3011349.0,2.52
2025-08-12,2500.0,6679368.0,-23749.0,-600078.0,2395857.0,2.01
2025-08-13,2455.0,2310345.0,110253.0,5891.0,2428444.0,2.03
2025-08-14,2470.0,1584394.0,18236.0,101917.0,2553925.0,2.14
2025-08-18,2485.0,2027459.0,10002.0,-276869.0,2290825.0,1.92
2025-08-19,2415.0,1960159.0,71821.0,236458.0,2572392.0,2.15
2025-08-20,2385.0,1905645.0,7779.0,212064.0,2781308.0,2.33
