날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,455251,11.36,1.07,42967,4.1,20000
2023-06-08,455251,11.53,1.09,42967,4.04,20000
2023-06-09,455251,11.54,1.09,42967,4.03,20000
2023-06-12,455251,11.56,1.09,42967,4.03,20000
2023-06-13,455251,11.46,1.08,42967,4.06,20000
2023-06-14,455251,11.71,1.1,42967,3.98,20000
2023-06-15,455251,11.73,1.11,42967,3.97,20000
2023-06-16,455251,11.8,1.11,42967,3.94,20000
2023-06-19,455251,11.66,1.1,42967,3.99,20000
2023-06-20,455251,11.53,1.09,42967,4.04,20000
2023-06-21,455251,11.38,1.07,42967,4.09,20000
2023-06-22,455251,11.44,1.08,42967,4.07,20000
2023-06-23,455251,11.32,1.07,42967,4.11,20000
2023-06-26,455251,11.47,1.08,42967,4.06,20000
2023-06-27,455251,11.5,1.09,42967,4.05,20000
2023-06-28,455251,11.25,1.06,42967,4.14,20000
2023-06-29,455251,11.14,1.05,42967,4.18,20000
2023-06-30,455251,11.35,1.07,42967,4.1,20000
2023-07-03,455251,11.4,1.08,42967,4.08,20000
2023-07-04,455251,11.05,1.04,42967,4.21,20000
2023-07-05,455251,10.82,1.02,42967,4.3,20000
2023-07-06,455251,10.78,1.02,42967,4.32,20000
2023-07-07,455251,10.35,0.98,42967,4.5,20000
2023-07-10,455251,10.51,0.99,42967,4.43,20000
2023-07-11,455251,10.59,1.0,42967,4.4,20000
2023-07-12,455251,10.55,1.0,42967,4.41,20000
2023-07-13,455251,10.76,1.02,42967,4.32,20000
2023-07-14,455251,11.0,1.04,42967,4.23,20000
2023-07-17,455251,10.81,1.02,42967,4.31,20000
2023-07-18,455251,10.8,1.02,42967,4.31,20000
2023-07-19,455251,10.76,1.02,42967,4.32,20000
2023-07-20,455251,10.92,1.03,42967,4.26,20000
2023-07-21,455251,10.85,1.02,42967,4.29,20000
2023-07-24,455251,10.93,1.03,42967,4.26,20000
2023-07-25,455251,12.52,1.18,42967,3.72,20000
2023-07-26,455251,11.61,1.1,42967,4.01,20000
2023-07-27,455251,11.43,1.08,42967,4.07,20000
2023-07-28,455251,11.4,1.08,42967,4.08,20000
2023-07-31,455251,11.5,1.09,42967,4.05,20000
2023-08-01,455251,11.56,1.09,42967,4.03,20000
2023-08-02,455251,11.57,1.09,42967,4.02,20000
2023-08-03,455251,11.66,1.1,42967,3.99,20000
2023-08-04,455251,11.5,1.09,42967,4.05,20000
2023-08-07,455251,11.4,1.08,42967,4.08,20000
2023-08-08,455251,11.75,1.11,42967,3.96,20000
2023-08-09,455251,11.73,1.11,42967,3.97,20000
2023-08-10,455251,11.64,1.1,42967,4.0,20000
2023-08-11,455251,11.66,1.1,42967,3.99,20000
2023-08-14,455251,11.36,1.07,42967,4.1,20000
2023-08-16,455251,11.0,1.04,42967,4.23,20000
2023-08-17,455251,11.0,1.04,42967,4.23,20000
2023-08-18,455251,10.83,1.02,42967,4.3,20000
2023-08-21,455251,10.89,1.03,42967,4.27,20000
2023-08-22,455251,11.02,1.04,42967,4.22,20000
2023-08-23,455251,10.94,1.03,42967,4.26,20000
2023-08-24,455251,11.15,1.05,42967,4.18,20000
2023-08-25,455251,11.61,1.1,42967,4.01,20000
2023-08-28,455251,12.1,1.14,42967,3.85,20000
2023-08-29,455251,11.99,1.13,42967,3.88,20000
2023-08-30,455251,12.68,1.2,42967,3.67,20000
2023-08-31,455251,12.27,1.16,42967,3.8,20000
2023-09-01,455251,12.08,1.14,42967,3.85,20000
2023-09-04,455251,12.59,1.19,42967,3.7,20000
2023-09-05,455251,12.64,1.19,42967,3.68,20000
2023-09-06,455251,12.66,1.19,42967,3.68,20000
2023-09-07,455251,12.43,1.17,42967,3.75,20000
2023-09-08,455251,12.57,1.19,42967,3.7,20000
2023-09-11,455251,12.52,1.18,42967,3.72,20000
2023-09-12,455251,12.43,1.17,42967,3.75,20000
2023-09-13,455251,12.66,1.19,42967,3.68,20000
2023-09-14,455251,12.61,1.19,42967,3.69,20000
2023-09-15,455251,12.96,1.22,42967,3.59,20000
2023-09-18,455251,12.85,1.21,42967,3.62,20000
2023-09-19,455251,12.71,1.2,42967,3.66,20000
2023-09-20,455251,12.71,1.2,42967,3.66,20000
2023-09-21,455251,12.15,1.15,42967,3.83,20000
2023-09-22,455251,12.17,1.15,42967,3.82,20000
2023-09-25,455251,12.13,1.14,42967,3.84,20000
2023-09-26,455251,11.99,1.13,42967,3.88,20000
2023-09-27,455251,11.78,1.11,42967,3.95,20000
2023-10-04,455251,11.35,1.07,42967,4.1,20000
2023-10-05,455251,11.46,1.08,42967,4.06,20000
2023-10-06,455251,11.37,1.07,42967,4.09,20000
2023-10-10,455251,11.33,1.07,42967,4.11,20000
2023-10-11,455251,11.22,1.06,42967,4.15,20000
2023-10-12,455251,11.25,1.06,42967,4.14,20000
2023-10-13,455251,11.28,1.06,42967,4.13,20000
2023-10-16,455251,11.16,1.05,42967,4.17,20000
2023-10-17,455251,11.35,1.07,42967,4.1,20000
2023-10-18,455251,11.43,1.08,42967,4.07,20000
2023-10-19,455251,11.25,1.06,42967,4.14,20000
2023-10-20,455251,11.09,1.05,42967,4.2,20000
2023-10-23,455251,10.88,1.03,42967,4.28,20000
2023-10-24,455251,11.01,1.04,42967,4.23,20000
2023-10-25,455251,11.09,1.05,42967,4.2,20000
2023-10-26,455251,10.79,1.02,42967,4.31,20000
2023-10-27,455251,10.85,1.02,42967,4.29,20000
2023-10-30,455251,11.4,1.08,42967,4.08,20000
2023-10-31,455251,10.92,1.03,42967,4.26,20000
2023-11-01,455251,10.64,1.0,42967,4.38,20000
2023-11-02,455251,10.82,1.02,42967,4.3,20000
2023-11-03,455251,10.95,1.03,42967,4.25,20000
2023-11-06,455251,11.49,1.08,42967,4.05,20000
2023-11-07,455251,11.4,1.08,42967,4.08,20000
2023-11-08,455251,11.35,1.07,42967,4.1,20000
2023-11-09,455251,11.17,1.05,42967,4.17,20000
2023-11-10,455251,11.16,1.05,42967,4.17,20000
2023-11-13,455251,11.18,1.06,42967,4.16,20000
2023-11-14,455251,11.17,1.05,42967,4.17,20000
2023-11-15,455251,11.38,1.07,42967,4.09,20000
2023-11-16,455251,11.25,1.06,42967,4.14,20000
2023-11-17,455251,11.37,1.07,42967,4.09,20000
2023-11-20,455251,11.56,1.09,42967,4.03,20000
2023-11-21,455251,11.52,1.09,42967,4.04,20000
2023-11-22,455251,11.57,1.09,42967,4.02,20000
2023-11-23,455251,11.44,1.08,42967,4.07,20000
2023-11-24,455251,11.44,1.08,42967,4.07,20000
2023-11-27,455251,11.38,1.07,42967,4.09,20000
2023-11-28,455251,11.5,1.09,42967,4.05,20000
2023-11-29,455251,11.47,1.08,42967,4.06,20000
2023-11-30,455251,11.44,1.08,42967,4.07,20000
2023-12-01,455251,11.57,1.09,42967,4.02,20000
2023-12-04,455251,12.06,1.14,42967,3.86,20000
2023-12-05,455251,12.24,1.16,42967,3.8,20000
2023-12-06,455251,12.34,1.16,42967,3.77,20000
2023-12-07,455251,12.15,1.15,42967,3.83,20000
2023-12-08,455251,11.6,1.1,42967,4.01,20000
2023-12-11,455251,11.26,1.06,42967,4.13,20000
2023-12-12,455251,11.3,1.07,42967,4.12,20000
2023-12-13,455251,11.29,1.07,42967,4.12,20000
2023-12-14,455251,11.35,1.07,42967,4.1,20000
2023-12-15,455251,11.52,1.09,42967,4.04,20000
2023-12-18,455251,11.58,1.09,42967,4.02,20000
2023-12-19,455251,11.53,1.09,42967,4.04,20000
2023-12-20,455251,11.66,1.1,42967,3.99,20000
2023-12-21,455251,11.64,1.1,42967,4.0,20000
2023-12-22,455251,11.66,1.1,42967,3.99,20000
2023-12-26,455251,11.64,1.1,42967,4.0,20000
2023-12-27,455251,11.53,1.09,42967,4.04,20000
2023-12-28,455251,11.59,1.09,42967,4.02,20000
2024-01-02,455251,11.31,1.07,42967,4.12,20000
2024-01-03,455251,11.1,1.05,42967,4.19,20000
2024-01-04,455251,11.28,1.06,42967,4.13,20000
2024-01-05,455251,11.35,1.07,42967,4.1,20000
2024-01-08,455251,11.33,1.07,42967,4.11,20000
2024-01-09,455251,11.35,1.07,42967,4.1,20000
2024-01-10,455251,11.18,1.06,42967,4.16,20000
2024-01-11,455251,11.0,1.04,42967,4.23,20000
2024-01-12,455251,10.94,1.03,42967,4.26,20000
2024-01-15,455251,10.94,1.03,42967,4.26,20000
2024-01-16,455251,10.8,1.02,42967,4.31,20000
2024-01-17,455251,10.51,0.99,42967,4.43,20000
2024-01-18,455251,10.48,0.99,42967,4.44,20000
2024-01-19,455251,10.66,1.01,42967,4.37,20000
2024-01-22,455251,10.65,1.0,42967,4.37,20000
2024-01-23,455251,10.71,1.01,42967,4.35,20000
2024-01-24,455251,10.72,1.01,42967,4.34,20000
2024-01-25,455251,10.72,1.01,42967,4.34,20000
2024-01-26,455251,10.75,1.01,42967,4.33,20000
2024-01-29,455251,10.87,1.03,42967,4.28,20000
2024-01-30,455251,10.94,1.03,42967,4.26,20000
2024-01-31,455251,11.02,1.04,42967,4.22,20000
2024-02-01,455251,11.05,1.04,42967,4.21,20000
2024-02-02,455251,11.07,1.04,42967,4.21,20000
2024-02-05,455251,10.96,1.03,42967,4.25,20000
2024-02-06,455251,10.75,1.01,42967,4.33,20000
2024-02-07,455251,10.97,1.04,42967,4.24,20000
2024-02-08,455251,10.86,1.02,42967,4.29,20000
2024-02-13,455251,11.01,1.04,42967,4.23,20000
2024-02-14,455251,10.72,1.01,42967,4.34,20000
2024-02-15,455251,10.74,1.01,42967,4.33,20000
2024-02-16,455251,10.81,1.02,42967,4.31,20000
2024-02-19,455251,10.9,1.03,42967,4.27,20000
2024-02-20,455251,10.71,1.01,42967,4.35,20000
2024-02-21,455251,10.87,1.03,42967,4.28,20000
2024-02-22,455251,10.73,1.01,42967,4.34,20000
2024-02-23,455251,10.79,1.02,42967,4.31,20000
2024-02-26,455251,10.68,1.01,42967,4.36,20000
2024-02-27,455251,10.64,1.0,42967,4.38,20000
2024-02-28,455251,10.66,1.01,42967,4.37,20000
2024-02-29,455251,10.41,0.98,42967,4.47,20000
2024-03-04,455251,10.37,0.98,42967,4.49,20000
2024-03-05,455251,10.32,0.97,42967,4.51,20000
2024-03-06,455251,10.15,0.96,42967,4.59,20000
2024-03-07,455251,10.35,0.98,42967,4.5,20000
2024-03-08,455251,10.64,1.0,42967,4.38,20000
2024-03-11,455251,10.5,0.99,42967,4.43,20000
2024-03-12,455251,10.58,1.0,42967,4.4,20000
2024-03-13,455251,10.47,0.99,42967,4.44,20000
2024-03-14,455251,10.58,1.0,42967,4.4,20000
2024-03-15,455251,10.48,0.99,42967,4.44,20000
2024-03-18,455251,10.53,0.99,42967,4.42,20000
2024-03-19,455251,10.43,0.98,42967,4.46,20000
2024-03-20,455251,10.23,0.97,42967,4.55,20000
2024-03-21,455251,10.28,0.97,42967,4.53,20000
2024-03-22,455251,10.24,0.97,42967,4.55,20000
2024-03-25,455251,10.61,1.0,42967,4.39,20000
2024-03-26,455251,10.47,0.99,42967,4.44,20000
2024-03-27,455251,10.71,1.01,42967,4.35,20000
2024-03-28,455251,10.58,1.0,42967,4.4,20000
2024-03-29,455251,10.52,0.99,42967,4.42,20000
2024-04-01,455251,10.5,0.99,42967,4.43,20000
2024-04-02,455251,10.39,0.98,42967,4.48,20000
2024-04-03,455251,10.33,0.98,42967,4.5,20000
2024-04-04,455251,10.78,1.02,42967,4.32,20000
2024-04-05,455251,10.71,1.01,42967,4.35,20000
2024-04-08,455251,10.73,1.01,42967,4.34,20000
2024-04-09,455251,10.92,1.03,42967,4.26,20000
2024-04-11,455251,10.99,1.04,42967,4.24,20000
2024-04-12,455251,10.95,1.03,42967,4.25,20000
2024-04-15,455251,11.29,1.07,42967,4.12,20000
2024-04-16,455251,11.18,1.06,42967,4.16,20000
2024-04-17,455251,11.11,1.05,42967,4.19,20000
2024-04-18,455251,10.99,1.04,42967,4.24,20000
2024-04-19,455251,10.99,1.04,42967,4.24,20000
2024-04-22,455251,10.96,1.03,42967,4.25,20000
2024-04-23,455251,10.74,1.01,42967,4.33,20000
2024-04-24,455251,10.6,1.0,42967,4.39,20000
2024-04-25,455251,10.53,0.99,42967,4.42,20000
2024-04-26,455251,10.58,1.0,42967,4.4,20000
2024-04-29,455251,10.86,1.02,42967,4.29,20000
2024-04-30,455251,10.79,1.02,42967,4.31,20000
2024-05-02,451351,17.6,1.02,26139,3.26,15000
2024-05-03,451351,17.71,1.03,26139,3.24,15000
2024-05-07,451351,18.1,1.05,26139,3.17,15000
2024-05-08,451351,18.86,1.09,26139,3.04,15000
2024-05-09,451351,18.94,1.1,26139,3.03,15000
2024-05-10,451351,18.99,1.1,26139,3.02,15000
2024-05-13,451351,18.9,1.09,26139,3.04,15000
2024-05-14,451351,18.73,1.08,26139,3.06,15000
2024-05-16,451351,19.66,1.14,26139,2.92,15000
2024-05-17,451351,19.59,1.13,26139,2.93,15000
2024-05-20,451351,20.2,1.17,26139,2.84,15000
2024-05-21,451351,20.54,1.19,26139,2.79,15000
2024-05-22,451351,20.24,1.17,26139,2.84,15000
2024-05-23,451351,19.66,1.14,26139,2.92,15000
2024-05-24,451351,19.66,1.14,26139,2.92,15000
2024-05-27,451351,19.89,1.15,26139,2.88,15000
2024-05-28,451351,19.55,1.13,26139,2.94,15000
2024-05-29,451351,19.97,1.16,26139,2.87,15000
2024-05-30,451351,19.78,1.15,26139,2.9,15000
2024-05-31,451351,20.16,1.17,26139,2.85,15000
2024-06-03,451351,19.05,1.1,26139,3.01,15000
2024-06-04,451351,19.21,1.11,26139,2.99,15000
2024-06-05,451351,18.71,1.08,26139,3.07,15000
2024-06-07,451351,19.09,1.11,26139,3.01,15000
2024-06-10,451351,18.67,1.08,26139,3.07,15000
2024-06-11,451351,19.05,1.1,26139,3.01,15000
2024-06-12,451351,18.78,1.09,26139,3.05,15000
2024-06-13,451351,18.65,1.08,26139,3.08,15000
2024-06-14,451351,18.34,1.06,26139,3.13,15000
2024-06-17,451351,18.46,1.07,26139,3.11,15000
2024-06-18,451351,18.69,1.08,26139,3.07,15000
2024-06-19,451351,18.98,1.1,26139,3.02,15000
2024-06-20,451351,18.98,1.1,26139,3.02,15000
2024-06-21,451351,19.05,1.1,26139,3.01,15000
2024-06-24,451351,18.82,1.09,26139,3.05,15000
2024-06-25,451351,19.51,1.13,26139,2.94,15000
2024-06-26,451351,20.08,1.16,26139,2.86,15000
2024-06-27,451351,19.82,1.15,26139,2.9,15000
2024-06-28,451351,19.7,1.14,26139,2.91,15000
2024-07-01,451351,19.55,1.13,26139,2.94,15000
2024-07-02,451351,19.97,1.16,26139,2.87,15000
2024-07-03,451351,19.82,1.15,26139,2.9,15000
2024-07-04,451351,20.43,1.18,26139,2.81,15000
2024-07-05,451351,20.35,1.18,26139,2.82,15000
2024-07-08,451351,20.28,1.17,26139,2.83,15000
2024-07-09,451351,20.35,1.18,26139,2.82,15000
2024-07-10,451351,20.28,1.17,26139,2.83,15000
2024-07-11,451351,20.62,1.19,26139,2.78,15000
2024-07-12,451351,20.7,1.2,26139,2.77,15000
2024-07-15,451351,20.39,1.18,26139,2.81,15000
2024-07-16,451351,20.39,1.18,26139,2.81,15000
2024-07-17,451351,20.54,1.19,26139,2.79,15000
2024-07-18,451351,19.82,1.15,26139,2.9,15000
2024-07-19,451351,19.89,1.15,26139,2.88,15000
2024-07-22,451351,19.66,1.14,26139,2.92,15000
2024-07-23,451351,19.32,1.12,26139,2.97,15000
2024-07-24,451351,18.77,1.09,26139,3.06,15000
2024-07-25,451351,18.69,1.08,26139,3.07,15000
2024-07-26,451351,18.94,1.1,26139,3.03,15000
2024-07-29,451351,18.94,1.1,26139,3.03,15000
2024-07-30,451351,18.55,1.07,26139,3.09,15000
2024-07-31,451351,18.52,1.07,26139,3.1,15000
2024-08-01,451351,18.71,1.08,26139,3.07,15000
2024-08-02,451351,18.44,1.07,26139,3.11,15000
2024-08-05,451351,17.39,1.01,26139,3.3,15000
2024-08-06,451351,17.89,1.04,26139,3.21,15000
2024-08-07,451351,19.43,1.13,26139,2.95,15000
2024-08-08,451351,19.7,1.14,26139,2.91,15000
2024-08-09,451351,19.66,1.14,26139,2.92,15000
2024-08-12,451351,19.82,1.15,26139,2.9,15000
2024-08-13,451351,19.51,1.13,26139,2.94,15000
2024-08-14,451351,19.59,1.13,26139,2.93,15000
2024-08-16,451351,19.86,1.15,26139,2.89,15000
2024-08-19,451351,20.12,1.17,26139,2.85,15000
2024-08-20,451351,20.35,1.18,26139,2.82,15000
2024-08-21,451351,20.39,1.18,26139,2.81,15000
2024-08-22,451351,20.47,1.19,26139,2.8,15000
2024-08-23,451351,20.43,1.18,26139,2.81,15000
2024-08-26,451351,20.74,1.2,26139,2.77,15000
2024-08-27,451351,20.85,1.21,26139,2.75,15000
2024-08-28,451351,20.62,1.19,26139,2.78,15000
2024-08-29,451351,20.93,1.21,26139,2.74,15000
2024-08-30,451351,20.47,1.19,26139,2.8,15000
2024-09-02,451351,20.74,1.2,26139,2.77,15000
2024-09-03,451351,20.96,1.21,26139,2.74,15000
2024-09-04,451351,20.47,1.19,26139,2.8,15000
2024-09-05,451351,20.62,1.19,26139,2.78,15000
2024-09-06,451351,20.31,1.18,26139,2.82,15000
2024-09-09,451351,20.24,1.17,26139,2.84,15000
2024-09-10,451351,20.47,1.19,26139,2.8,15000
2024-09-11,451351,20.96,1.21,26139,2.74,15000
2024-09-12,451351,21.27,1.23,26139,2.7,15000
2024-09-13,451351,25.48,1.48,26139,2.25,15000
2024-09-19,451351,27.05,1.57,26139,2.12,15000
2024-09-20,451351,28.12,1.63,26139,2.04,15000
2024-09-23,451351,27.66,1.6,26139,2.07,15000
2024-09-24,451351,26.74,1.55,26139,2.15,15000
2024-09-25,451351,26.93,1.56,26139,2.13,15000
2024-09-26,451351,27.28,1.58,26139,2.1,15000
2024-09-27,451351,27.2,1.58,26139,2.11,15000
2024-09-30,451351,26.32,1.52,26139,2.18,15000
2024-10-02,451351,27.28,1.58,26139,2.1,15000
2024-10-04,451351,29.69,1.72,26139,1.93,15000
2024-10-07,451351,29.84,1.73,26139,1.92,15000
2024-10-08,451351,29.69,1.72,26139,1.93,15000
2024-10-10,451351,30.18,1.75,26139,1.9,15000
2024-10-11,451351,30.38,1.76,26139,1.89,15000
2024-10-14,451351,30.34,1.76,26139,1.89,15000
2024-10-15,451351,31.26,1.81,26139,1.84,15000
2024-10-16,451351,30.95,1.79,26139,1.85,15000
2024-10-17,451351,30.38,1.76,26139,1.89,15000
2024-10-18,451351,31.52,1.83,26139,1.82,15000
2024-10-21,451351,33.55,1.94,26139,1.71,15000
2024-10-22,451351,33.44,1.94,26139,1.72,15000
2024-10-23,451351,33.51,1.94,26139,1.71,15000
2024-10-24,451351,43.54,2.52,26139,1.32,15000
2024-10-25,451351,47.94,2.78,26139,1.2,15000
2024-10-28,451351,49.77,2.88,26139,1.15,15000
2024-10-29,451351,59.03,3.42,26139,0.97,15000
2024-10-30,451351,41.36,2.4,26139,1.39,15000
2024-10-31,451351,38.18,2.21,26139,1.5,15000
2024-11-01,451351,38.41,2.22,26139,1.49,15000
2024-11-04,451351,41.51,2.4,26139,1.38,15000
2024-11-05,451351,48.09,2.78,26139,1.19,15000
