날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,2340,70.03,8.59,287,0.0,0
2023-06-08,2340,70.56,8.65,287,0.0,0
2023-06-09,2340,70.03,8.59,287,0.0,0
2023-06-12,2340,68.29,8.38,287,0.0,0
2023-06-13,2340,70.21,8.61,287,0.0,0
2023-06-14,2340,70.03,8.59,287,0.0,0
2023-06-15,2340,68.95,8.46,287,0.0,0
2023-06-16,2340,69.86,8.57,287,0.0,0
2023-06-19,2340,65.92,8.09,287,0.0,0
2023-06-20,2340,62.44,7.66,287,0.0,0
2023-06-21,2340,61.88,7.59,287,0.0,0
2023-06-22,2340,61.71,7.57,287,0.0,0
2023-06-23,2340,62.37,7.65,287,0.0,0
2023-06-26,2340,65.75,8.06,287,0.0,0
2023-06-27,2340,64.32,7.89,287,0.0,0
2023-06-28,2340,62.58,7.68,287,0.0,0
2023-06-29,2340,60.35,7.4,287,0.0,0
2023-06-30,2340,59.97,7.35,287,0.0,0
2023-07-03,2340,60.63,7.44,287,0.0,0
2023-07-04,2340,60.07,7.37,287,0.0,0
2023-07-05,2340,61.57,7.55,287,0.0,0
2023-07-06,2340,59.51,7.3,287,0.0,0
2023-07-07,2340,57.14,7.01,287,0.0,0
2023-07-10,2340,54.01,6.62,287,0.0,0
2023-07-11,2340,56.69,6.95,287,0.0,0
2023-07-12,2340,55.82,6.85,287,0.0,0
2023-07-13,2340,59.02,7.24,287,0.0,0
2023-07-14,2340,58.29,7.15,287,0.0,0
2023-07-17,2340,60.0,7.36,287,0.0,0
2023-07-18,2340,61.39,7.53,287,0.0,0
2023-07-19,2340,61.81,7.58,287,0.0,0
2023-07-20,2340,61.32,7.52,287,0.0,0
2023-07-21,2340,68.64,8.42,287,0.0,0
2023-07-24,2340,71.25,8.74,287,0.0,0
2023-07-25,2340,68.64,8.42,287,0.0,0
2023-07-26,2340,62.54,7.67,287,0.0,0
2023-07-27,2340,66.34,8.14,287,0.0,0
2023-07-28,2340,67.67,8.3,287,0.0,0
2023-07-31,2340,78.4,9.62,287,0.0,0
2023-08-01,2340,93.03,11.41,287,0.0,0
2023-08-02,2340,93.21,11.43,287,0.0,0
2023-08-03,2340,83.62,10.26,287,0.0,0
2023-08-04,2340,89.9,11.03,287,0.0,0
2023-08-07,2340,86.59,10.62,287,0.0,0
2023-08-08,2340,82.23,10.09,287,0.0,0
2023-08-09,2340,81.53,10.0,287,0.0,0
2023-08-10,2340,82.93,10.17,287,0.0,0
2023-08-11,2340,78.75,9.66,287,0.0,0
2023-08-14,2340,79.97,9.81,287,0.0,0
2023-08-16,2340,80.31,9.85,287,0.0,0
2023-08-17,2340,74.74,9.17,287,0.0,0
2023-08-18,2340,75.09,9.21,287,0.0,0
2023-08-21,2340,73.87,9.06,287,0.0,0
2023-08-22,2340,74.04,9.08,287,0.0,0
2023-08-23,2340,70.73,8.68,287,0.0,0
2023-08-24,2340,76.31,9.36,287,0.0,0
2023-08-25,2340,71.6,8.78,287,0.0,0
2023-08-28,2340,73.34,9.0,287,0.0,0
2023-08-29,2340,82.06,10.06,287,0.0,0
2023-08-30,2340,79.79,9.79,287,0.0,0
2023-08-31,2340,80.66,9.89,287,0.0,0
2023-09-01,2340,80.84,9.91,287,0.0,0
2023-09-04,2340,82.23,10.09,287,0.0,0
2023-09-05,2340,83.1,10.19,287,0.0,0
2023-09-06,2340,89.55,10.98,287,0.0,0
2023-09-07,2340,84.49,10.36,287,0.0,0
2023-09-08,2340,82.75,10.15,287,0.0,0
2023-09-11,2340,85.71,10.51,287,0.0,0
2023-09-12,2340,78.92,9.68,287,0.0,0
2023-09-13,2340,77.0,9.44,287,0.0,0
2023-09-14,2340,78.4,9.62,287,0.0,0
2023-09-15,2340,81.88,10.04,287,0.0,0
2023-09-18,2340,84.49,10.36,287,0.0,0
2023-09-19,2340,81.53,10.0,287,0.0,0
2023-09-20,2340,79.09,9.7,287,0.0,0
2023-09-21,2340,80.14,9.83,287,0.0,0
2023-09-22,2340,75.44,9.25,287,0.0,0
2023-09-25,2340,71.43,8.76,287,0.0,0
2023-09-26,2340,71.95,8.82,287,0.0,0
2023-09-27,2340,72.13,8.85,287,0.0,0
2023-10-04,2340,68.47,8.4,287,0.0,0
2023-10-05,2340,65.33,8.01,287,0.0,0
2023-10-06,2340,63.87,7.83,287,0.0,0
2023-10-10,2340,59.72,7.32,287,0.0,0
2023-10-11,2340,60.7,7.44,287,0.0,0
2023-10-12,2340,63.97,7.85,287,0.0,0
2023-10-13,2340,62.72,7.69,287,0.0,0
2023-10-16,2340,59.65,7.32,287,0.0,0
2023-10-17,2340,59.58,7.31,287,0.0,0
2023-10-18,2340,58.95,7.23,287,0.0,0
2023-10-19,2340,56.41,6.92,287,0.0,0
2023-10-20,2340,55.4,6.79,287,0.0,0
