날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,22893,18.48,2.51,3106,0.1,60
2023-06-08,22893,18.19,2.47,3106,0.11,60
2023-06-09,22893,18.16,2.46,3106,0.11,60
2023-06-12,22893,18.22,2.47,3106,0.11,60
2023-06-13,22893,18.16,2.46,3106,0.11,60
2023-06-14,22893,17.93,2.43,3106,0.11,60
2023-06-15,22893,17.35,2.35,3106,0.11,60
2023-06-16,22893,17.26,2.34,3106,0.11,60
2023-06-19,22893,16.9,2.29,3106,0.11,60
2023-06-20,22893,16.65,2.26,3106,0.12,60
2023-06-21,22893,16.26,2.21,3106,0.12,60
2023-06-22,22893,16.19,2.2,3106,0.12,60
2023-06-23,22893,16.0,2.17,3106,0.12,60
2023-06-26,22893,16.1,2.18,3106,0.12,60
2023-06-27,22893,15.89,2.16,3106,0.12,60
2023-06-28,22893,15.78,2.14,3106,0.12,60
2023-06-29,22893,15.78,2.14,3106,0.12,60
2023-06-30,22893,15.81,2.14,3106,0.12,60
2023-07-03,22893,16.42,2.23,3106,0.12,60
2023-07-04,22893,16.08,2.18,3106,0.12,60
2023-07-05,22893,15.73,2.13,3106,0.12,60
2023-07-06,22893,16.39,2.22,3106,0.12,60
2023-07-07,22893,16.05,2.18,3106,0.12,60
2023-07-10,22893,16.05,2.18,3106,0.12,60
2023-07-11,22893,16.32,2.21,3106,0.12,60
2023-07-12,22893,16.61,2.25,3106,0.12,60
2023-07-13,22893,16.71,2.27,3106,0.12,60
2023-07-14,22893,17.0,2.31,3106,0.11,60
2023-07-17,22893,16.97,2.3,3106,0.11,60
2023-07-18,22893,16.68,2.26,3106,0.12,60
2023-07-19,22893,16.23,2.2,3106,0.12,60
2023-07-20,22893,16.26,2.21,3106,0.12,60
2023-07-21,22893,16.29,2.21,3106,0.12,60
2023-07-24,22893,16.05,2.18,3106,0.12,60
2023-07-25,22893,15.73,2.13,3106,0.12,60
2023-07-26,22893,15.39,2.09,3106,0.13,60
2023-07-27,22893,16.29,2.21,3106,0.12,60
2023-07-28,22893,16.29,2.21,3106,0.12,60
2023-07-31,22893,16.52,2.24,3106,0.12,60
2023-08-01,22893,17.68,2.4,3106,0.11,60
2023-08-02,22893,17.13,2.32,3106,0.11,60
2023-08-03,22893,17.16,2.33,3106,0.11,60
2023-08-04,22893,16.68,2.26,3106,0.12,60
2023-08-07,22893,16.97,2.3,3106,0.11,60
2023-08-08,22893,16.68,2.26,3106,0.12,60
2023-08-09,22893,17.0,2.31,3106,0.11,60
2023-08-10,22893,16.93,2.3,3106,0.11,60
2023-08-11,22893,16.61,2.25,3106,0.12,60
2023-08-14,22893,16.32,2.21,3106,0.12,60
2023-08-16,22893,16.19,2.2,3106,0.12,60
2023-08-17,22893,15.86,2.15,3106,0.12,60
2023-08-18,22893,15.6,2.12,3106,0.12,60
2023-08-21,22893,15.58,2.11,3106,0.12,60
2023-08-22,22893,15.66,2.13,3106,0.12,60
2023-08-23,22893,15.74,2.14,3106,0.12,60
2023-08-24,22893,15.81,2.14,3106,0.12,60
2023-08-25,22893,15.49,2.1,3106,0.12,60
2023-08-28,22893,15.45,2.1,3106,0.13,60
2023-08-29,22893,15.65,2.12,3106,0.12,60
2023-08-30,22893,15.78,2.14,3106,0.12,60
2023-08-31,22893,15.49,2.1,3106,0.12,60
2023-09-01,22893,15.76,2.14,3106,0.12,60
2023-09-04,22893,15.81,2.14,3106,0.12,60
2023-09-05,22893,15.74,2.14,3106,0.12,60
2023-09-06,22893,15.79,2.14,3106,0.12,60
2023-09-07,22893,15.7,2.13,3106,0.12,60
2023-09-08,22893,15.53,2.11,3106,0.12,60
2023-09-11,22893,15.53,2.11,3106,0.12,60
2023-09-12,22893,15.58,2.11,3106,0.12,60
2023-09-13,22893,15.39,2.09,3106,0.13,60
2023-09-14,22893,15.55,2.11,3106,0.12,60
2023-09-15,22893,15.73,2.13,3106,0.12,60
2023-09-18,22893,15.65,2.12,3106,0.12,60
2023-09-19,22893,15.41,2.09,3106,0.13,60
2023-09-20,22893,15.16,2.06,3106,0.13,60
2023-09-21,22893,14.7,1.99,3106,0.13,60
2023-09-22,22893,14.5,1.97,3106,0.13,60
2023-09-25,22893,14.42,1.96,3106,0.13,60
2023-09-26,22893,14.09,1.91,3106,0.14,60
2023-09-27,22893,14.15,1.92,3106,0.14,60
2023-10-04,22893,13.39,1.82,3106,0.14,60
2023-10-05,22893,13.15,1.78,3106,0.15,60
2023-10-06,22893,13.54,1.84,3106,0.14,60
2023-10-10,22893,13.33,1.81,3106,0.14,60
2023-10-11,22893,13.73,1.86,3106,0.14,60
2023-10-12,22893,14.05,1.91,3106,0.14,60
2023-10-13,22893,13.91,1.89,3106,0.14,60
2023-10-16,22893,13.89,1.88,3106,0.14,60
2023-10-17,22893,13.78,1.87,3106,0.14,60
2023-10-18,22893,13.46,1.83,3106,0.14,60
2023-10-19,22893,13.04,1.77,3106,0.15,60
2023-10-20,22893,12.57,1.71,3106,0.15,60
2023-10-23,22893,12.22,1.66,3106,0.16,60
2023-10-24,22893,12.75,1.73,3106,0.15,60
2023-10-25,22893,12.54,1.7,3106,0.15,60
2023-10-26,22893,12.12,1.64,3106,0.16,60
2023-10-27,22893,12.15,1.65,3106,0.16,60
2023-10-30,22893,12.23,1.66,3106,0.16,60
2023-10-31,22893,12.17,1.65,3106,0.16,60
2023-11-01,22893,12.11,1.64,3106,0.16,60
2023-11-02,22893,12.41,1.68,3106,0.16,60
2023-11-03,22893,13.3,1.8,3106,0.15,60
2023-11-06,22893,14.39,1.95,3106,0.13,60
2023-11-07,22893,14.09,1.91,3106,0.14,60
2023-11-08,22893,14.15,1.92,3106,0.14,60
2023-11-09,22893,14.68,1.99,3106,0.13,60
2023-11-10,22893,14.7,1.99,3106,0.13,60
2023-11-13,22893,14.49,1.97,3106,0.13,60
2023-11-14,22893,14.92,2.02,3106,0.13,60
2023-11-15,22893,15.55,2.11,3106,0.12,60
2023-11-16,22893,15.52,2.11,3106,0.12,60
2023-11-17,22893,15.29,2.07,3106,0.13,60
2023-11-20,22893,15.39,2.09,3106,0.13,60
2023-11-21,22893,15.86,2.15,3106,0.12,60
2023-11-22,22893,16.19,2.2,3106,0.12,60
2023-11-23,22893,16.19,2.2,3106,0.12,60
2023-11-24,22893,16.26,2.21,3106,0.12,60
2023-11-27,22893,16.05,2.18,3106,0.12,60
2023-11-28,22893,16.45,2.23,3106,0.12,60
2023-11-29,22893,16.26,2.21,3106,0.12,60
2023-11-30,22893,16.26,2.21,3106,0.12,60
2023-12-01,22893,16.0,2.17,3106,0.12,60
2023-12-04,22893,16.36,2.22,3106,0.12,60
2023-12-05,22893,16.36,2.22,3106,0.12,60
2023-12-06,22893,16.26,2.21,3106,0.12,60
2023-12-07,22893,16.26,2.21,3106,0.12,60
2023-12-08,22893,16.65,2.26,3106,0.12,60
2023-12-11,22893,16.77,2.28,3106,0.12,60
2023-12-12,22893,16.68,2.26,3106,0.12,60
